% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1193 +1.547447423e+00 +1.547447423e+00 -1.539255258e+01 -1.539255258e+01 +3.7526e+00 +2.0791e+00 -1.2345e+00 +1.6165e+00 +2.0617e+00 -1.3954e+00 +2.8388e+00 -1.9857e+00 -2.6588e-01 -1.7563e+00 +3.9887e+00 -1.0211e-01 -1.6829e+00 -1.6665e+00 +2.3221e+00 +2.7462e+00 +3.5843e+00 +6.1986e-02 +5.2228e-01 +2.6768e+00
1366 +9.853866887e-01 +9.853866887e-01 -1.595461331e+01 -1.595461331e+01 +3.7785e+00 +1.9173e+00 -1.1404e+00 +1.6259e+00 +1.9967e+00 -1.1738e+00 +2.9345e+00 -2.0358e+00 -1.7389e-01 -1.8165e+00 +3.8964e+00 -7.9276e-02 -1.8467e+00 -1.7451e+00 +2.3557e+00 +2.8118e+00 +3.5749e+00 -3.3271e-02 +4.4002e-01 +2.6145e+00
1647 +5.059651247e-01 +5.059651247e-01 -1.643403488e+01 -1.643403488e+01 +3.7773e+00 +1.9080e+00 -1.0724e+00 +1.6137e+00 +2.0359e+00 -1.3606e+00 +3.0122e+00 -2.0159e+00 -2.0028e-01 -1.8375e+00 +3.8662e+00 -1.2703e-01 -1.8604e+00 -1.7132e+00 +2.3886e+00 +2.8401e+00 +3.5497e+00 -7.6167e-02 +4.4633e-01 +2.6037e+00
1792 +3.444870603e-01 +3.444870603e-01 -1.659551294e+01 -1.659551294e+01 +3.8036e+00 +1.9179e+00 -1.0737e+00 +1.6040e+00 +2.0638e+00 -1.3900e+00 +2.9691e+00 -2.0149e+00 -1.6648e-01 -1.8797e+00 +3.8469e+00 -7.9522e-02 -1.8800e+00 -1.7002e+00 +2.3760e+00 +2.8198e+00 +3.5393e+00 -8.3158e-02 +4.4565e-01 +2.6074e+00
1989 +2.476330424e-01 +2.476330424e-01 -1.669236696e+01 -1.669236696e+01 +3.7905e+00 +1.9255e+00 -1.0655e+00 +1.5842e+00 +2.0595e+00 -1.4069e+00 +2.9624e+00 -2.0111e+00 -1.6822e-01 -1.8595e+00 +3.8428e+00 -7.3066e-02 -1.8924e+00 -1.6951e+00 +2.3672e+00 +2.8295e+00 +3.5393e+00 -7.7171e-02 +4.5848e-01 +2.5930e+00
2402 +1.551150838e-01 +1.551150838e-01 -1.678488492e+01 -1.678488492e+01 +3.7893e+00 +1.9196e+00 -1.0494e+00 +1.5814e+00 +2.0486e+00 -1.4093e+00 +2.9660e+00 -2.0186e+00 -1.5601e-01 -1.8569e+00 +3.8438e+00 -6.8996e-02 -1.8893e+00 -1.6934e+00 +2.3614e+00 +2.8259e+00 +3.5427e+00 -7.2528e-02 +4.6076e-01 +2.6034e+00
3160 +9.904664501e-02 +9.904664501e-02 -1.684095335e+01 -1.684095335e+01 +3.7869e+00 +1.9180e+00 -1.0465e+00 +1.5801e+00 +2.0511e+00 -1.4113e+00 +2.9610e+00 -2.0195e+00 -1.5497e-01 -1.8564e+00 +3.8415e+00 -6.7753e-02 -1.8872e+00 -1.6937e+00 +2.3570e+00 +2.8244e+00 +3.5400e+00 -7.1527e-02 +4.6498e-01 +2.6035e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.793237539e+01 +3.793237539e+01 +5.674237539e+01 +5.674237539e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
307 +2.498202217e+01 +2.498202217e+01 +4.379202217e+01 +4.379202217e+01 +1.6239e-01 +1.7223e-01 -2.6689e-01 +1.4636e-01 +1.7140e-01 -2.0931e-01 +1.7614e+00 +4.9907e-01 +1.4087e+00 +4.2809e-01 -5.6415e-01 +3.7918e-01 +1.3888e+00 +6.3836e-01 +1.4138e+00 -8.1559e-01 -2.0901e-01 +1.9021e+00 +1.4833e+00 +1.2827e+00
918 +1.539808217e+01 +1.539808217e+01 +3.420808217e+01 +3.420808217e+01 -1.8466e-01 -1.0267e+00 -9.4713e-01 +1.3978e-01 +1.7351e-01 -9.8799e-01 +3.1785e+00 +9.9773e-01 +1.1147e+00 +8.1087e-02 -1.5299e+00 +2.2356e+00 +2.8585e+00 -2.7326e-01 +6.2250e-01 -8.1575e-01 -1.2031e+00 +2.8396e+00 -1.2165e+00 +1.2139e+00
1635 +9.067274721e+00 +9.067274721e+00 +2.787727472e+01 +2.787727472e+01 -3.0096e-01 +6.3443e-01 -8.1368e-01 -4.5914e-01 +6.7030e-01 -3.3274e+00 +3.4720e+00 +7.7783e-01 +6.3726e-01 +8.3592e-01 -1.5001e+00 +2.4076e+00 +2.8626e+00 -4.6037e-01 +1.0795e+00 -1.1412e+00 -1.8631e+00 +4.0725e+00 -6.0633e-01 +9.2127e-01
2121 +5.918197811e+00 +5.918197811e+00 +2.472819781e+01 +2.472819781e+01 -2.6075e-01 +6.9797e-01 -8.6534e-01 -3.9798e-01 +4.5765e-01 -3.0665e+00 +3.5783e+00 +4.2437e-01 +6.8566e-01 +8.8254e-01 -1.4683e+00 +2.8974e+00 +2.6275e+00 -9.5192e-02 +7.1130e-01 -9.4573e-01 -2.0063e+00 +3.9014e+00 -6.3595e-01 +1.2601e+00
2820 +3.816654207e+00 +3.816654207e+00 +2.262665421e+01 +2.262665421e+01 -3.6082e-01 +7.7632e-01 -6.8950e-01 -3.5132e-01 +3.9657e-01 -3.0041e+00 +3.7082e+00 +5.2261e-01 +6.2293e-01 +9.1811e-01 -1.4623e+00 +3.0206e+00 +2.4576e+00 -2.6262e-01 +5.3462e-01 -1.0673e+00 -2.0266e+00 +3.9489e+00 -7.7127e-01 +1.1888e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.565481136e+02 +2.565481136e+02 +5.296981136e+02 +5.296981136e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
2 +2.367087925e+02 +2.367087925e+02 +5.098587925e+02 +5.098587925e+02 +7.8405e-01 +8.3336e-01 +2.2275e-01 +1.0072e+00 +3.7290e-01 +8.8525e-02 +2.2903e-01 +7.3519e-01 +1.2855e+00 +1.2977e+00 -1.0148e-01 +9.9380e-01 +5.9293e-01 +1.5133e-01 +7.9823e-01 +6.0168e-01 +1.9086e-01 +1.0271e+00 +7.2453e-01 +1.2947e+00
23 +1.469982083e+02 +1.469982083e+02 +4.201482083e+02 +4.201482083e+02 +3.7227e-01 +9.2204e-01 +1.2398e-02 +1.0937e+00 +5.2615e-01 +3.0807e-01 +5.0091e-01 +1.0185e+00 +9.9660e-01 +1.1653e+00 -4.1180e-02 +7.7030e-01 +1.2627e+00 +5.2748e-01 +2.1802e-01 +1.3399e-01 +6.8196e-01 +8.0017e-01 +8.8852e-01 +1.0214e+00
153 +9.333800384e+01 +9.333800384e+01 +3.664880038e+02 +3.664880038e+02 -7.5140e-01 +6.8610e-01 +2.0438e-01 +1.3263e+00 +1.3468e+00 -8.9739e-01 -5.2666e-01 +8.5330e-01 +3.9205e-02 +2.1533e+00 +9.9206e-02 +9.2217e-01 +5.6505e-01 -6.0809e-01 +3.8832e-01 -1.3271e+00 +1.2595e-01 +3.1592e-01 -3.5581e-01 -4.4849e-01
208 +6.242390259e+01 +6.242390259e+01 +3.355739026e+02 +3.355739026e+02 +2.7091e-02 +4.0974e-01 +7.5417e-01 +2.0819e+00 +1.3693e+00 -2.3452e+00 -4.2824e-01 +5.3602e-02 +5.0161e-02 +2.5987e+00 +3.0386e-01 +8.8337e-01 +1.4014e+00 -1.7336e+00 -3.4990e-01 -7.7044e-01 +8.6729e-01 +6.1268e-01 -9.1299e-02 -1.6234e+00
289 +3.571110519e+01 +3.571110519e+01 +3.088611052e+02 +3.088611052e+02 -1.7745e+00 +1.7491e+00 +8.7791e-01 +1.3882e+00 +2.1206e+00 -1.2558e+00 -1.4003e+00 -2.9864e-01 +1.8697e-01 +4.2200e+00 +1.9177e-01 -2.2538e-01 +4.3213e-01 -4.7201e-01 +6.3708e-01 -3.2730e+00 -1.1900e+00 +1.2951e+00 -1.2409e+00 -2.2318e+00
382 +2.409967728e+01 +2.409967728e+01 +2.972496773e+02 +2.972496773e+02 -2.5608e+00 +1.6401e+00 -3.1202e-01 +1.7065e+00 +2.1098e+00 -1.4756e+00 -5.1605e-01 -1.4035e+00 -6.6167e-01 +4.1675e+00 -2.4099e-01 +1.2791e+00 +1.1300e+00 -3.7637e-01 +1.0465e+00 -3.8857e+00 +1.1550e+00 +1.0131e+00 -5.4717e-01 -2.4844e+00
459 +1.573741276e+01 +1.573741276e+01 +2.888874128e+02 +2.888874128e+02 -2.7943e+00 +3.1860e+00 -1.5114e-01 +2.3120e+00 +1.8792e+00 -1.9161e+00 -1.2633e+00 -4.8098e-01 -1.1426e+00 +4.5000e+00 -9.7541e-01 +1.1496e+00 -8.3908e-01 +5.3305e-01 +1.8720e+00 -3.3954e+00 +1.7010e+00 +1.1321e+00 -1.1485e-01 -2.0156e+00
653 +9.748870766e+00 +9.748870766e+00 +2.828988708e+02 +2.828988708e+02 -3.8291e+00 +2.8636e+00 -1.1835e+00 +2.0395e+00 +1.6633e+00 -2.7275e+00 +5.5129e-01 -9.4834e-01 -6.7114e-01 +3.0123e+00 -1.0233e+00 +1.4260e+00 +3.2865e-01 +4.6345e-01 +2.5633e+00 -3.7995e+00 +2.6572e+00 +1.0277e+00 +1.0472e+00 -2.2981e+00
914 +6.249145430e+00 +6.249145430e+00 +2.793991454e+02 +2.793991454e+02 -3.2560e+00 +3.1430e+00 -1.2641e+00 +2.3144e+00 +1.3755e+00 -3.3272e+00 -8.6151e-02 -5.4853e-01 -8.4781e-01 +3.4021e+00 -1.0383e+00 +1.7130e+00 -4.3955e-01 +9.6049e-01 +2.9234e+00 -3.9001e+00 +2.4316e+00 +5.6533e-01 +1.4245e+00 -2.8715e+00
1142 +3.918275193e+00 +3.918275193e+00 +2.770682752e+02 +2.770682752e+02 -3.9436e+00 +3.3693e+00 -7.1543e-01 +2.1450e+00 +8.3005e-01 -4.0712e+00 -7.4126e-01 -6.7024e-01 -1.8744e+00 +3.4999e+00 -1.4021e+00 +1.7804e+00 -8.3088e-01 +1.0505e+00 +2.8152e+00 -3.4860e+00 +2.5286e+00 +1.6370e-01 +1.5377e+00 -2.6945e+00
1291 +2.319252570e+00 +2.319252570e+00 +2.754692526e+02 +2.754692526e+02 -3.5826e+00 +3.3853e+00 -6.0873e-01 +2.2131e+00 +1.0448e+00 -3.8323e+00 -5.6736e-01 -7.9756e-01 -1.6191e+00 +3.8289e+00 -1.3403e+00 +1.6262e+00 -7.8755e-01 +9.9966e-01 +3.1007e+00 -3.6224e+00 +2.7584e+00 +1.7413e-01 +1.7878e+00 -2.7637e+00
1807 +1.563710183e+00 +1.563710183e+00 +2.747137102e+02 +2.747137102e+02 -3.2364e+00 +3.2470e+00 -6.2895e-01 +2.4769e+00 +1.2601e+00 -3.7153e+00 -6.7503e-01 -9.1668e-01 -1.2798e+00 +4.0528e+00 -1.5327e+00 +1.7741e+00 -8.4965e-01 +1.1248e+00 +3.2430e+00 -3.6159e+00 +2.7470e+00 +4.3090e-01 +1.6703e+00 -2.6787e+00
2187 +8.931232000e-01 +8.931232000e-01 +2.740431232e+02 +2.740431232e+02 -3.2941e+00 +3.2116e+00 -6.5939e-01 +2.4350e+00 +1.3577e+00 -3.6325e+00 -6.6815e-01 -9.6406e-01 -1.2220e+00 +4.0731e+00 -1.5258e+00 +1.7810e+00 -7.7142e-01 +1.0680e+00 +3.2429e+00 -3.7112e+00 +2.7472e+00 +3.5900e-01 +1.8335e+00 -2.7053e+00
3687 +6.290831967e-01 +6.290831967e-01 +2.737790832e+02 +2.737790832e+02 -3.3103e+00 +3.2127e+00 -6.4844e-01 +2.4619e+00 +1.3636e+00 -3.6272e+00 -6.3898e-01 -9.9969e-01 -1.2300e+00 +4.0854e+00 -1.5454e+00 +1.8067e+00 -7.7782e-01 +1.0707e+00 +3.2284e+00 -3.6980e+00 +2.7370e+00 +3.6711e-01 +1.8324e+00 -2.6984e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.212652794e+01 +6.212652794e+01 +9.930652794e+01 +9.930652794e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
9 +3.978358353e+01 +3.978358353e+01 +7.696358353e+01 +7.696358353e+01 +4.0622e-01 +1.0423e+00 -1.2763e-01 +8.1291e-01 +7.9819e-01 +4.0927e-01 -5.6793e-02 +9.2508e-01 +1.1555e+00 +9.4453e-01 +9.9047e-02 +9.0531e-01 +8.6623e-01 +4.9229e-01 +8.1567e-01 +3.8971e-01 +8.7985e-01 +1.0558e+00 +7.2929e-01 +1.1470e+00
385 +2.438706595e+01 +2.438706595e+01 +6.156706595e+01 +6.156706595e+01 -6.7626e-01 +1.8244e+00 +1.1670e+00 +2.2232e-01 +1.5386e-02 -1.7817e-02 +3.6684e-01 -2.0299e-01 +9.7779e-01 +1.9684e+00 +4.9446e-01 +1.9668e+00 -3.0815e-01 +5.3838e-01 +4.2296e-02 +1.2255e+00 +8.0058e-01 -8.6801e-01 -2.9567e-01 -3.4406e-01
768 +1.553675924e+01 +1.553675924e+01 +5.271675924e+01 +5.271675924e+01 -6.0920e-01 +2.3296e+00 +9.2209e-01 +7.5103e-02 -1.0386e+00 -5.1025e-01 +4.4775e-01 -1.6734e+00 +6.2311e-01 +2.4923e+00 -1.0221e-01 +3.2740e-02 -6.5802e-01 -1.1565e+00 -4.3209e-01 +2.3940e+00 +4.7524e-02 -6.2141e-01 +3.7453e-01 -1.0009e-02
1469 +9.524906081e+00 +9.524906081e+00 +4.670490608e+01 +4.670490608e+01 -2.5076e+00 +2.5135e+00 -1.2018e-01 -2.0435e-03 -7.6905e-01 -4.0493e-01 +1.6652e+00 -1.9416e+00 -2.8203e-02 +2.4776e+00 +1.1116e+00 +4.2188e-01 +7.2721e-02 -1.8798e+00 -8.9145e-01 +2.2263e+00 -4.2512e-02 -7.6618e-01 -1.8160e+00 -1.3505e+00
1768 +5.628002183e+00 +5.628002183e+00 +4.280800218e+01 +4.280800218e+01 -2.8519e+00 +2.3247e+00 -2.0249e-01 +1.2607e-01 -1.0787e+00 -2.6267e-01 +1.6711e+00 -2.0064e+00 +3.7254e-02 +2.7514e+00 +1.2044e+00 +3.5058e-01 -1.5892e-01 -1.5459e+00 -6.6767e-01 +1.8124e+00 +5.9413e-01 -6.1807e-01 -1.9332e+00 -1.1945e+00
2066 +3.806894898e+00 +3.806894898e+00 +4.098689490e+01 +4.098689490e+01 -2.8266e+00 +2.2223e+00 -2.8514e-01 +1.2360e-01 -1.0766e+00 -4.1824e-01 +1.7467e+00 -2.2597e+00 -1.8494e-01 +2.6399e+00 +1.2099e+00 +3.4919e-01 -1.5765e-01 -1.1727e+00 -6.5695e-01 +1.8282e+00 +8.9876e-01 -6.1026e-01 -1.8505e+00 -1.3247e+00
2819 +2.480014557e+00 +2.480014557e+00 +3.966001456e+01 +3.966001456e+01 -2.9399e+00 +2.2450e+00 -3.0443e-01 +5.9924e-02 -1.0346e+00 -2.9645e-01 +1.6848e+00 -2.3023e+00 -1.6472e-01 +2.6138e+00 +1.3843e+00 +3.0375e-01 +3.5901e-02 -1.1356e+00 -6.3453e-01 +1.8298e+00 +8.9196e-01 -5.9669e-01 -1.8866e+00 -1.3635e+00
4075 +1.570078534e+00 +1.570078534e+00 +3.875007853e+01 +3.875007853e+01 -2.9053e+00 +2.2188e+00 -3.0819e-01 +6.1424e-02 -1.0442e+00 -3.3107e-01 +1.6733e+00 -2.2869e+00 -1.7082e-01 +2.6291e+00 +1.3616e+00 +2.9108e-01 +3.2298e-02 -1.1085e+00 -6.6879e-01 +1.8282e+00 +8.6259e-01 -6.0509e-01 -1.8624e+00 -1.3879e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.837203952e+01 +4.837203952e+01 -9.952796048e+01 -9.952796048e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
137 +3.869132712e+01 +3.869132712e+01 -1.092086729e+02 -1.092086729e+02 +9.9704e-01 +1.7609e-01 +1.2475e+00 +1.0356e+00 +2.2313e-01 +5.3364e-01 +1.8452e-01 +1.0805e+00 +1.3966e+00 +1.1265e+00 -4.1516e-01 +1.0136e+00 +6.9028e-01 -9.7802e-01 +6.1337e-01 +1.5790e-01 +5.8117e-01 -2.1868e-01 -5.9013e-01 +1.1956e+00
573 +2.495805254e+01 +2.495805254e+01 -1.229419475e+02 -1.229419475e+02 +1.5181e+00 +8.8548e-01 +1.4401e+00 +6.6869e-01 -8.6855e-01 +4.8815e-01 +7.9690e-01 -9.7890e-02 +5.3666e-01 +1.6073e+00 -9.7802e-01 +2.0509e+00 -2.3082e-01 -1.2558e+00 +1.8583e-01 -4.8733e-02 +1.4855e+00 -4.4085e-01 -1.6726e+00 +8.3928e-01
1381 +1.567965248e+01 +1.567965248e+01 -1.322203475e+02 -1.322203475e+02 +1.8302e+00 +1.7928e+00 +2.9459e+00 +1.3552e-01 -2.8183e+00 +4.7390e-01 +3.5236e-01 -1.3562e+00 -1.3652e+00 +1.5290e+00 -1.8186e+00 +2.9693e+00 -1.5709e+00 -2.5491e+00 -4.5971e-01 -1.0767e+00 +1.7223e+00 -8.2406e-01 -1.5684e+00 +2.2728e+00
2310 +9.423634602e+00 +9.423634602e+00 -1.384763654e+02 -1.384763654e+02 +1.7176e+00 +1.5370e+00 +2.4458e+00 +3.4962e-01 -2.7637e+00 +4.1372e-01 +5.5860e-01 -1.9022e+00 -1.2014e+00 +9.4290e-01 -1.8955e+00 +3.2731e+00 -1.3756e+00 -2.8603e+00 -1.0865e+00 -6.3142e-01 +1.7228e+00 -8.1143e-01 -9.6230e-01 +2.3626e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.201931254e+01 +8.201931254e+01 -1.398706875e+02 -1.398706875e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
6 +5.668067569e+01 +5.668067569e+01 -1.652093243e+02 -1.652093243e+02 +1.6871e+00 +1.1534e+00 +5.4068e-01 +5.9592e-01 +4.9177e-01 +1.5800e-02 +6.0803e-01 +4.6352e-01 +1.1680e+00 +3.4934e-01 +5.1458e-02 +7.2352e-01 +4.8405e-01 +6.3777e-01 +8.8488e-01 +1.5193e-01 +2.1658e-02 +1.2540e+00 +8.9726e-01 +8.6977e-01
135 +3.902385305e+01 +3.902385305e+01 -1.828661470e+02 -1.828661470e+02 +4.5767e-01 +1.7197e+00 +9.8726e-01 +2.3307e-02 -2.3009e-01 +5.1719e-01 +6.7734e-01 -1.9488e-01 -9.0960e-02 +8.0740e-01 -3.7606e-02 +7.9010e-01 +1.7326e-01 +1.1105e+00 +8.2842e-01 -1.6692e+00 -3.0790e-01 +7.1103e-01 +1.8841e-02 +7.2780e-01
236 +2.401833658e+01 +2.401833658e+01 -1.978716634e+02 -1.978716634e+02 +4.4957e-01 +1.6611e+00 +5.5066e-01 +5.2520e-01 -1.4868e+00 +1.8489e+00 +8.7101e-01 -1.1628e+00 -9.4245e-01 +1.3137e-01 +1.2978e-01 +8.3001e-01 -1.9237e-01 +1.9868e+00 +3.9044e-01 -2.8998e+00 -9.9201e-01 +1.4697e+00 +3.5589e-02 +8.1901e-01
503 +1.558536161e+01 +1.558536161e+01 -2.063046384e+02 -2.063046384e+02 -1.7510e+00 +2.1948e+00 +6.6853e-01 +7.5402e-01 -2.9136e+00 +2.6094e+00 +7.4623e-01 +7.1325e-01 -1.6112e+00 -2.9647e-01 +1.8071e+00 +9.3432e-01 -7.3275e-01 +1.1780e+00 -2.1315e-02 -2.3226e+00 -2.0566e+00 +8.8104e-01 -2.3000e+00 +6.1141e-02
784 +9.883321301e+00 +9.883321301e+00 -2.120066787e+02 -2.120066787e+02 -1.2336e+00 +2.6187e+00 +1.3091e+00 +5.0626e-01 -2.2731e+00 +1.5640e+00 +5.1510e-01 +1.5483e+00 -2.1563e+00 -9.1072e-01 +2.8791e+00 +4.5799e-01 +3.3703e-02 +8.9153e-01 +3.1501e-01 -2.7191e+00 -1.4374e+00 +4.2716e-02 -2.0256e+00 +1.0274e+00
1229 +6.266834383e+00 +6.266834383e+00 -2.156231656e+02 -2.156231656e+02 -1.0112e+00 +2.4317e+00 +1.5572e+00 +6.5270e-01 -2.3913e+00 +1.5971e+00 +5.0843e-01 +1.7082e+00 -2.5163e+00 -9.5544e-01 +3.0983e+00 +1.7109e-01 -1.3097e-01 +5.9810e-01 +2.7721e-01 -2.1993e+00 -2.0926e+00 -2.9843e-01 -1.7676e+00 +1.1864e+00
3000 +3.928842055e+00 +3.928842055e+00 -2.179611579e+02 -2.179611579e+02 -1.0101e+00 +2.6336e+00 +1.7088e+00 +7.2408e-01 -2.2921e+00 +1.4945e+00 +3.6579e-01 +1.6182e+00 -2.4634e+00 -9.9807e-01 +3.2458e+00 +2.0946e-01 -2.3029e-02 +7.3500e-01 +3.1043e-01 -2.2100e+00 -2.0826e+00 -2.5917e-01 -1.6793e+00 +1.1204e+00
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
