% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.394031455e+02 +3.394031455e+02 +9.953931455e+02 +9.953931455e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
81 +2.374534124e+02 +2.374534124e+02 +8.934434124e+02 +8.934434124e+02 +3.1472e+00 -4.9408e+00 -1.9732e+00 +4.1338e+00 -5.3452e-01 -4.6262e+00 -2.2150e+00 +4.6882e-01 -5.2027e+00 -1.6381e+00 -3.4239e+00 -3.3696e+00 +5.7882e+00 -1.2732e+00 +3.0028e+00 -3.5811e+00 -1.8613e+00 -4.9241e+00 +2.9221e+00 +3.6480e+00
321 +1.500212592e+02 +1.500212592e+02 +8.060112592e+02 +8.060112592e+02 +3.1472e+00 -4.9408e+00 -1.9732e+00 -7.5098e-01 -5.3452e-01 -3.4597e+00 +7.1088e-01 +4.3253e+00 -5.2027e+00 -7.2194e-01 +1.0912e+00 +4.1537e+00 +3.6489e-01 -5.3818e+00 +2.9391e+00 +4.7212e-01 -4.2155e+00 -4.9241e+00 +2.9221e+00 +5.2019e+00
692 +9.845419397e+01 +9.845419397e+01 +7.544441940e+02 +7.544441940e+02 +6.3766e+00 -4.1756e+00 -2.1595e+00 +2.8655e+00 -2.3720e+00 -3.9612e+00 +1.2617e-01 +2.1478e+00 -3.5824e+00 -4.7654e+00 +4.1967e+00 +1.6876e+00 +6.2676e+00 -5.9805e+00 +4.0520e+00 +3.4521e+00 -6.0024e-01 -4.8623e+00 +5.4532e+00 +4.8676e+00
756 +6.181588587e+01 +6.181588587e+01 +7.178058859e+02 +7.178058859e+02 +4.3295e+00 -4.3798e+00 +4.7860e-01 +4.7195e+00 -6.1725e+00 -2.8643e+00 +3.9060e-01 +1.4292e+00 -9.5251e+00 -4.2468e+00 +4.5096e+00 +3.3484e+00 +4.5313e+00 -7.1819e+00 +4.3703e+00 +3.4348e+00 -4.6348e+00 -5.2119e+00 +5.3627e+00 +4.8122e+00
1024 +3.570963043e+01 +3.570963043e+01 +6.916996304e+02 +6.916996304e+02 +4.0449e+00 -4.7142e+00 -2.8423e+00 +5.3523e+00 -3.1107e+00 -5.1523e+00 +1.9547e-01 +8.6680e+00 -1.0324e+01 -3.5485e+00 +4.0605e+00 +4.2116e+00 +4.2103e+00 -6.2243e+00 +4.3008e+00 +5.0913e+00 -5.0988e+00 -5.7853e+00 +4.9772e+00 +6.0264e+00
1198 +2.511132800e+01 +2.511132800e+01 +6.811013280e+02 +6.811013280e+02 +3.9416e+00 -4.8952e+00 -5.0288e+00 +3.1630e+00 -5.9591e+00 -2.3170e+00 +4.3192e-01 +7.7667e+00 -5.0665e+00 -3.5302e+00 +6.6788e+00 +5.2151e+00 +6.1943e+00 -6.5483e+00 +5.7687e+00 +4.8766e+00 -5.4563e+00 -6.1066e+00 +5.0396e+00 +5.2543e+00
1295 +1.501140171e+01 +1.501140171e+01 +6.710014017e+02 +6.710014017e+02 +3.2994e+00 -5.5485e+00 -4.5522e+00 +6.1949e+00 -5.1980e+00 -4.5218e+00 -3.7047e+00 +5.6736e+00 -6.5946e+00 -4.7116e+00 +4.8722e+00 +4.1792e+00 +5.8826e+00 -7.5290e+00 +4.8906e+00 +5.1419e+00 -5.6282e+00 -5.6530e+00 +5.5362e+00 +4.5814e+00
1366 +9.873255864e+00 +9.873255864e+00 +6.658632559e+02 +6.658632559e+02 +5.2735e+00 -4.7477e+00 -5.5850e+00 +5.0433e+00 -4.8470e+00 -2.4186e+00 -3.9000e+00 +6.9234e+00 -7.3040e+00 -4.5673e+00 +6.2058e+00 +4.8472e+00 +6.4943e+00 -7.5297e+00 +5.3290e+00 +4.9245e+00 -5.8439e+00 -5.4814e+00 +5.6498e+00 +5.0274e+00
1504 +5.950732027e+00 +5.950732027e+00 +6.619407320e+02 +6.619407320e+02 +5.6568e+00 -5.5415e+00 -4.9714e+00 +5.2920e+00 -5.6677e+00 -5.0787e+00 -2.4914e+00 +7.3247e+00 -7.5797e+00 -4.8752e+00 +7.1911e+00 +4.9072e+00 +5.4683e+00 -6.9722e+00 +5.4445e+00 +5.0913e+00 -5.9141e+00 -6.4256e+00 +5.3993e+00 +6.0264e+00
1529 +3.041383281e+00 +3.041383281e+00 +6.590313833e+02 +6.590313833e+02 +5.6066e+00 -5.7595e+00 -6.4904e+00 +6.3864e+00 -5.0084e+00 -4.6627e+00 -3.8289e+00 +8.0960e+00 -8.2534e+00 -5.2205e+00 +6.8391e+00 +5.0216e+00 +6.2457e+00 -6.4896e+00 +6.0081e+00 +5.4341e+00 -5.5320e+00 -5.6815e+00 +5.3758e+00 +5.9616e+00
1701 +1.425391383e+00 +1.425391383e+00 +6.574153914e+02 +6.574153914e+02 +9.6868e+00 -5.9784e+00 -6.1181e+00 +5.7847e+00 -5.4560e+00 -4.6963e+00 -4.6741e+00 +7.3674e+00 -5.1248e+00 -5.5687e+00 +5.7204e+00 +5.7245e+00 +6.0249e+00 -4.9598e+00 +5.8885e+00 +5.0086e+00 -5.5969e+00 -7.1172e+00 +5.1683e+00 +5.3295e+00
1801 +4.668770247e-02 +4.668770247e-02 +6.560366877e+02 +6.560366877e+02 +6.1219e+00 -5.0111e+00 -5.8069e+00 +5.1598e+00 -5.9465e+00 -4.9845e+00 -4.9912e+00 +6.0305e+00 -5.1707e+00 -5.4924e+00 +6.1280e+00 +5.4243e+00 +5.7133e+00 -6.3719e+00 +6.4408e+00 +5.0041e+00 -5.5256e+00 -6.9550e+00 +5.4699e+00 +5.1970e+00
1881 +1.826477055e-02 +1.826477055e-02 +6.560082648e+02 +6.560082648e+02 +5.9802e+00 -6.1934e+00 -5.9674e+00 +6.6894e+00 -5.9465e+00 -5.1821e+00 -4.9912e+00 +6.0305e+00 -5.1707e+00 -5.4924e+00 +6.1280e+00 +5.4243e+00 +5.5978e+00 -5.1568e+00 +5.8558e+00 +5.5536e+00 -5.5256e+00 -6.9550e+00 +5.3311e+00 +5.1970e+00
1959 +8.161028470e-03 +8.161028470e-03 +6.559981610e+02 +6.559981610e+02 +5.7101e+00 -6.1477e+00 -5.9420e+00 +4.9943e+00 -5.7984e+00 -5.3279e+00 -5.2614e+00 +7.2252e+00 -9.4311e+00 -5.7054e+00 +5.1199e+00 +5.0905e+00 +5.6313e+00 -5.5385e+00 +5.9423e+00 +5.6792e+00 -5.7409e+00 -6.7932e+00 +5.4201e+00 +5.2914e+00
1978 +1.136868377e-13 +1.136868377e-13 +6.559900000e+02 +6.559900000e+02 +1.0374e+01 -5.2753e+00 -5.9130e+00 +6.0606e+00 -5.0585e+00 -5.4219e+00 -5.2353e+00 +6.5756e+00 -9.2752e+00 -5.3202e+00 +6.3095e+00 +5.2839e+00 +5.6264e+00 -6.7150e+00 +6.0515e+00 +5.6275e+00 -5.7839e+00 -6.4170e+00 +5.7711e+00 +5.4950e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.962884644e+02 +4.962884644e+02 +5.629984644e+02 +5.629984644e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +3.958325459e+02 +3.958325459e+02 +4.625425459e+02 +4.625425459e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
66 +2.341936267e+02 +2.341936267e+02 +3.009036267e+02 +3.009036267e+02 +1.5346e+00 +4.0739e-01 -1.3536e+00 -3.6626e+00 -1.8193e+00 -3.8079e+00 +1.8561e+00 +2.6688e+00 -4.7514e+00 +1.3932e+00 -1.2117e+00 -1.5912e+00 +4.3886e-01 +3.6762e+00 +2.2495e-01 +4.9370e+00 -4.1505e+00 -4.1975e+00 -3.9030e+00 -4.3641e+00
322 +1.388905942e+02 +1.388905942e+02 +2.056005942e+02 +2.056005942e+02 -4.4213e+00 -3.2640e+00 +2.0516e+00 -8.4253e-01 -5.0555e+00 +8.8328e-01 -3.3461e+00 -1.0777e+00 -3.2629e+00 -2.8504e+00 -3.3175e+00 -4.6817e+00 +2.7537e+00 +4.7510e+00 +2.8436e+00 +5.8774e+00 -2.3733e+00 -5.2814e+00 -5.1305e+00 -2.7057e+00
643 +9.974707333e+01 +9.974707333e+01 +1.664570733e+02 +1.664570733e+02 -4.6815e+00 -1.8550e+00 -8.1906e-01 -9.3199e-01 -4.3659e+00 +6.2435e-01 +5.7592e-02 -9.4657e-01 +4.8765e+00 -2.3187e+00 -3.9836e+00 -3.7435e+00 +6.6103e+00 +4.9015e+00 +4.5621e+00 +4.9854e+00 -3.9281e+00 -3.8887e+00 -4.4605e+00 -3.7358e+00
839 +6.205850907e+01 +6.205850907e+01 +1.287685091e+02 +1.287685091e+02 -5.2537e+00 -4.0527e+00 -6.9126e-02 +1.4768e+00 -6.5281e+00 +3.7224e+00 -1.5027e+00 -4.7223e+00 +2.6290e+00 -3.1805e+00 -2.6132e+00 -4.7753e+00 +6.8677e+00 +3.4945e+00 +5.4241e+00 +5.2011e+00 -4.5556e+00 -5.8512e+00 -5.1921e+00 -4.1494e+00
947 +3.871264294e+01 +3.871264294e+01 +1.054226429e+02 +1.054226429e+02 -4.0658e+00 -3.5223e+00 -1.8482e+00 +2.7981e+00 -6.2945e+00 +4.5015e+00 -1.6211e+00 -4.8302e+00 +4.2985e+00 -2.4845e+00 -5.1255e+00 -5.9907e+00 +4.5543e+00 +5.0646e+00 +6.2379e+00 +5.8570e+00 -5.4458e+00 -5.4855e+00 -5.5610e+00 -4.0620e+00
1120 +2.463800747e+01 +2.463800747e+01 +9.134800747e+01 +9.134800747e+01 -4.8080e+00 -4.3548e+00 -2.3821e+00 +6.1803e-02 -7.7090e+00 +5.5408e+00 -3.3239e+00 -5.3620e+00 +3.4945e+00 -4.1478e+00 -5.8979e+00 -5.6425e+00 +6.6070e+00 +5.3595e+00 +4.8609e+00 +7.7063e+00 -5.2498e+00 -5.6562e+00 -5.2155e+00 -4.7454e+00
1257 +1.578611085e+01 +1.578611085e+01 +8.249611085e+01 +8.249611085e+01 -5.6010e+00 -3.7149e+00 -1.7781e+00 +6.4043e+00 -6.3928e+00 +4.5508e+00 -3.6761e+00 -6.3756e+00 +4.6490e+00 -3.0709e+00 -5.7869e+00 -5.0911e+00 +6.2986e+00 +5.1501e+00 +5.1816e+00 +7.6331e+00 -5.2096e+00 -5.6204e+00 -5.2463e+00 -5.1896e+00
1524 +8.319936845e+00 +8.319936845e+00 +7.502993685e+01 +7.502993685e+01 -5.4996e+00 -4.4665e+00 -1.8826e+00 +6.1434e+00 -6.1011e+00 +5.7888e+00 -3.1899e+00 -5.2629e+00 +5.6570e+00 -5.3502e+00 -6.5677e+00 -5.9607e+00 +6.0319e+00 +5.1457e+00 +5.3385e+00 +6.9382e+00 -5.1121e+00 -5.3060e+00 -5.2202e+00 -5.2546e+00
1906 +6.109693150e+00 +6.109693150e+00 +7.281969315e+01 +7.281969315e+01 -5.9266e+00 -4.5876e+00 -2.4020e+00 +6.4547e+00 -5.5591e+00 +5.2810e+00 -3.8722e+00 -6.9450e+00 +5.1984e+00 -5.3470e+00 -6.2040e+00 -5.6201e+00 +6.8728e+00 +6.1337e+00 +5.1027e+00 +5.9811e+00 -5.1443e+00 -6.0519e+00 -5.1148e+00 -5.1374e+00
2418 +3.977986179e+00 +3.977986179e+00 +7.068798618e+01 +7.068798618e+01 -6.4730e+00 -4.9756e+00 -2.9133e+00 +7.2428e+00 -5.6643e+00 +5.7178e+00 -4.3759e+00 -7.2493e+00 +5.6183e+00 -5.2379e+00 -6.2299e+00 -5.0788e+00 +7.6401e+00 +5.8300e+00 +5.4831e+00 +5.4004e+00 -5.6537e+00 -5.7644e+00 -5.1075e+00 -5.1335e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.071635275e+02 +3.071635275e+02 +1.248833528e+03 +1.248833528e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
88 +2.476772799e+02 +2.476772799e+02 +1.189347280e+03 +1.189347280e+03 +3.5303e+00 +1.2206e+00 +2.4108e+00 -1.1302e+00 -3.7830e+00 -4.2403e+00 +2.0710e+00 +2.6178e+00 +3.6664e+00 +1.1285e+00 +2.9514e+00 +6.3724e+00 -1.6883e+00 -1.5373e+00 +2.8474e+00 -1.0747e-01 +1.1457e+00 +6.3593e-02 +5.1538e+00 +5.1333e+00
354 +1.411302881e+02 +1.411302881e+02 +1.082800288e+03 +1.082800288e+03 -1.5487e+00 +5.1374e-01 +1.6130e+00 +3.7393e+00 +3.8952e+00 -1.7187e+00 +6.4980e-01 -5.7717e+00 +2.3811e+00 -1.3259e+00 +3.2501e+00 +8.9185e-01 -1.3454e+00 -4.5868e+00 +6.0262e+00 +3.3766e+00 -3.7428e+00 +4.4636e+00 +3.5326e+00 +4.9714e+00
699 +9.996835999e+01 +9.996835999e+01 +1.041638360e+03 +1.041638360e+03 -6.1705e-01 -1.9424e+00 +2.2781e+00 +4.4169e+00 -3.1563e+00 -3.3793e+00 -9.8598e-01 -2.9221e-01 +2.7756e+00 -5.5636e+00 +2.3693e+00 +4.2502e+00 -2.6840e+00 -5.5534e+00 +6.2149e+00 +1.8729e+00 -5.2610e+00 +5.0087e+00 +3.2120e+00 +5.1547e+00
845 +6.005496299e+01 +6.005496299e+01 +1.001724963e+03 +1.001724963e+03 -1.1937e+00 -1.0831e+00 +2.0178e+00 +3.2436e+00 -3.1626e+00 -8.5715e+00 -1.5193e+00 -9.3012e+00 +2.4993e+00 -1.9658e+00 +5.1464e+00 +5.1553e+00 -1.8713e+00 -8.6224e+00 +6.9250e+00 +4.2195e+00 -5.5688e+00 +6.0576e+00 +4.8320e+00 +5.1047e+00
1037 +3.923037229e+01 +3.923037229e+01 +9.809003723e+02 +9.809003723e+02 -6.1164e-01 -2.9031e+00 +2.1921e+00 +4.6301e+00 -4.7909e+00 -4.5439e+00 -1.1246e+00 -8.3523e+00 +3.7321e+00 -5.3371e+00 +3.7391e+00 +5.2585e+00 -2.6383e+00 -8.7456e+00 +6.9217e+00 +4.7626e+00 -5.6740e+00 +6.0093e+00 +4.9980e+00 +5.3492e+00
1371 +2.468512917e+01 +2.468512917e+01 +9.663551292e+02 +9.663551292e+02 -2.0205e+00 -4.2497e+00 +2.7216e+00 +9.0913e+00 -5.4660e+00 -6.3790e+00 -3.0529e+00 -5.3778e+00 +3.2074e+00 -5.4671e+00 +5.2612e+00 +4.6693e+00 -3.5513e+00 -7.4630e+00 +6.3150e+00 +4.7169e+00 -5.7551e+00 +6.3747e+00 +5.0087e+00 +5.1910e+00
1589 +1.474444335e+01 +1.474444335e+01 +9.564144433e+02 +9.564144433e+02 -4.3266e+00 -5.9561e+00 +2.7682e+00 +4.6652e+00 -6.2935e+00 -6.7144e+00 -4.4212e+00 -6.6645e+00 +4.9053e+00 -5.1277e+00 +5.5588e+00 +6.3188e+00 -3.1340e+00 -7.0284e+00 +6.9639e+00 +4.7874e+00 -5.5903e+00 +6.6025e+00 +5.0085e+00 +5.2461e+00
1702 +8.936580288e+00 +8.936580288e+00 +9.506065803e+02 +9.506065803e+02 -5.0269e+00 -4.8641e+00 +3.6986e+00 +7.0052e+00 -6.3256e+00 -6.9684e+00 -4.9143e+00 -1.0613e+01 +5.0296e+00 -5.6752e+00 +6.0368e+00 +5.0382e+00 -3.4932e+00 -6.0305e+00 +6.0668e+00 +5.0749e+00 -4.9286e+00 +5.9393e+00 +5.0068e+00 +5.5442e+00
2092 +6.249139048e+00 +6.249139048e+00 +9.479191390e+02 +9.479191390e+02 -5.1912e+00 -6.0379e+00 +4.9014e+00 +8.1396e+00 -5.1499e+00 -8.3333e+00 -4.9761e+00 -1.1804e+01 +4.8573e+00 -5.8118e+00 +5.8389e+00 +6.4228e+00 -3.6692e+00 -7.1630e+00 +7.0592e+00 +5.1269e+00 -5.4060e+00 +6.0007e+00 +5.1089e+00 +5.3132e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.917454175e+02 +3.917454175e+02 +3.542954175e+02 +3.542954175e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
112 +2.305162128e+02 +2.305162128e+02 +1.930662128e+02 +1.930662128e+02 -2.5452e+00 -2.8934e+00 +1.5398e-01 +1.3966e+00 -4.1652e+00 -1.0480e+00 +1.5035e+00 -5.1592e+00 +1.1025e+00 +4.8603e-01 +2.6903e+00 +8.1446e-01 +5.0808e-01 -9.4203e-01 +4.4243e+00 -3.7046e-01 +4.3760e-01 +4.9098e+00 +3.4486e+00 -5.9637e+00
373 +1.374644840e+02 +1.374644840e+02 +1.000144840e+02 +1.000144840e+02 +7.9229e-02 +2.8077e+00 +1.6453e+00 -2.1262e+00 -3.6487e+00 +3.3579e+00 +2.7260e+00 -6.1232e+00 +3.7397e+00 +4.9885e+00 +6.2007e-01 +1.1620e+00 -4.8539e+00 -3.1945e+00 +3.9302e+00 +4.5465e+00 -1.8951e+00 +4.4148e+00 +1.0532e+00 -5.3143e+00
653 +8.436895636e+01 +8.436895636e+01 +4.691895636e+01 +4.691895636e+01 -2.0127e+00 +5.6016e+00 +1.6453e+00 -2.4913e+00 -3.2714e+00 +2.5334e+00 +3.8631e+00 -4.8439e+00 +2.5560e+00 -2.2065e-01 +4.8892e+00 +3.5127e+00 -4.8539e+00 -3.1945e+00 +6.4309e+00 +4.1939e+00 -3.7936e+00 +3.8876e+00 +5.3837e+00 -5.2050e+00
723 +5.994659776e+01 +5.994659776e+01 +2.249659776e+01 +2.249659776e+01 +2.0229e+00 +1.1731e+00 +3.1302e+00 -4.4665e+00 -3.7003e+00 +6.3386e+00 +4.3155e+00 -4.1819e+00 +2.8091e+00 +3.1324e+00 +6.3009e+00 +4.2320e+00 -5.1462e+00 -4.5957e+00 +5.9888e+00 +4.2025e+00 -3.6417e+00 +3.2790e+00 +5.2351e+00 -5.6163e+00
984 +3.376380509e+01 +3.376380509e+01 -3.686194908e+00 -3.686194908e+00 +3.3594e-01 +3.5526e+00 +2.1754e+00 -3.0577e+00 -4.5101e+00 +4.0047e+00 +4.7081e+00 -4.5425e+00 +4.7790e+00 +5.8510e+00 +9.0629e+00 +5.0600e+00 -6.4808e+00 -3.4907e+00 +6.2129e+00 +4.9125e+00 -4.2142e+00 +5.9205e+00 +4.6725e+00 -5.6992e+00
1130 +2.477057651e+01 +2.477057651e+01 -1.267942349e+01 -1.267942349e+01 +6.5550e-01 +7.3395e+00 +5.5699e+00 -3.0551e+00 -4.5592e+00 +5.5157e+00 +5.6133e+00 -3.7512e+00 +4.0419e+00 +5.7678e+00 +7.4583e+00 +5.3284e+00 -5.4041e+00 -4.2903e+00 +6.4118e+00 +5.0773e+00 -4.2389e+00 +5.6786e+00 +4.6897e+00 -5.7922e+00
1271 +1.552661819e+01 +1.552661819e+01 -2.192338181e+01 -2.192338181e+01 +3.4319e+00 +5.8022e+00 +6.0874e+00 -4.0134e+00 -5.7716e+00 +6.9975e+00 +5.0381e+00 -4.9038e+00 +4.5691e+00 +5.5771e+00 +8.4267e+00 +4.9555e+00 -6.1469e+00 -5.1631e+00 +4.8021e+00 +4.7084e+00 -3.8299e+00 +5.7900e+00 +5.5147e+00 -5.2529e+00
1412 +9.625791603e+00 +9.625791603e+00 -2.782420840e+01 -2.782420840e+01 +3.6130e+00 +4.6932e+00 +5.9428e+00 -6.2334e+00 -5.5226e+00 +5.5575e+00 +5.5389e+00 -5.8921e+00 +5.2293e+00 +5.3438e+00 +5.9644e+00 +4.9258e+00 -5.1240e+00 -4.9771e+00 +6.4127e+00 +5.3576e+00 -3.9211e+00 +5.4524e+00 +5.4316e+00 -6.0048e+00
1608 +4.510535609e+00 +4.510535609e+00 -3.293946439e+01 -3.293946439e+01 +3.4688e+00 +4.9332e+00 +6.5881e+00 -6.4175e+00 -4.9042e+00 +8.4270e+00 +5.4932e+00 -6.3191e+00 +5.6104e+00 +5.2092e+00 +5.2489e+00 +5.5117e+00 -5.2716e+00 -5.1358e+00 +5.9104e+00 +5.0857e+00 -4.6047e+00 +5.4113e+00 +5.2589e+00 -6.2261e+00
1725 +3.115748181e+00 +3.115748181e+00 -3.433425182e+01 -3.433425182e+01 +5.6419e+00 +5.0769e+00 +5.9200e+00 -9.3230e+00 -5.2744e+00 +9.8224e+00 +5.1099e+00 -5.8961e+00 +6.7749e+00 +5.0518e+00 +6.8341e+00 +5.7457e+00 -5.5152e+00 -5.2111e+00 +5.2667e+00 +5.2169e+00 -4.5518e+00 +5.9599e+00 +5.9940e+00 -5.2759e+00
1938 +2.355632388e+00 +2.355632388e+00 -3.509436761e+01 -3.509436761e+01 +5.2757e+00 +5.0355e+00 +6.5064e+00 -6.6182e+00 -4.7529e+00 +6.2490e+00 +5.1588e+00 -6.9683e+00 +4.9859e+00 +5.5067e+00 +6.4217e+00 +5.5811e+00 -5.3348e+00 -5.2153e+00 +5.7212e+00 +5.2758e+00 -4.7242e+00 +5.2451e+00 +5.5016e+00 -5.3571e+00
