% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
466 +3.700840370e+02 +3.700840370e+02 +1.307924037e+03 +1.307924037e+03 -4.9862e+00 +7.2491e-01 +3.4783e+00 -1.2191e-01 +1.2483e+00 -4.5340e+00 -7.4413e-01 +3.3281e+00 -2.2428e+00 +4.7998e+00 +2.2785e+00 -4.3157e+00 +4.1391e+00 -4.6160e-01 +3.9845e+00 -2.9816e+00 -4.2815e+00 +1.5963e+00 -4.7234e+00 -3.7459e+00
3170 +2.372103415e+02 +2.372103415e+02 +1.175050341e+03 +1.175050341e+03 +1.2210e+00 +2.3060e-01 +2.0890e+00 +1.1606e-01 -3.8070e+00 -5.0830e-01 -6.6694e-01 +1.4896e+00 +1.7548e+00 +4.0048e+00 -3.0741e+00 +1.7450e+00 -1.2224e+00 -2.1501e+00 +2.4243e+00 +4.8450e+00 -2.3123e+00 -2.9952e+00 +4.9762e+00 +4.9134e+00
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.127767384e+06 +9.127767384e+06 +9.127688664e+06 +9.127688664e+06 +2.7730e+00 +3.5696e+00 -1.9286e-02 -4.6656e+00 -1.0912e+00 -2.3806e+00 +3.4699e+00 +3.4588e+00 +3.5208e+00 -4.9803e+00 -3.4673e+00 -2.0064e+00 +1.7720e+00 +8.8050e-01 +4.3641e+00 -1.7626e+00 +7.5236e-01 -2.9624e+00 -4.0982e-01 +3.8517e+00
4 +4.611492155e+06 +4.611492155e+06 +4.611413435e+06 +4.611413435e+06 -3.9683e+00 -4.1355e+00 +3.8669e+00 -4.9736e-02 -2.5735e+00 -4.8562e+00 +3.7097e+00 -2.6230e+00 -4.9303e+00 +1.4975e+00 -7.7242e-01 -4.1661e+00 +4.6599e+00 +3.1296e+00 -4.4861e+00 -6.3419e-01 -3.8606e+00 +1.6941e+00 +2.3860e+00 +1.7510e+00
5 +2.051586979e+06 +2.051586979e+06 +2.051508259e+06 +2.051508259e+06 +4.7873e+00 -2.6364e-01 +1.5135e+00 +2.1593e-01 -5.9014e-01 -2.2164e+00 -8.0739e-01 +7.1376e-01 +3.0317e+00 -9.2929e-01 -1.6929e+00 +3.9231e+00 +4.4524e+00 -2.7426e+00 +4.5901e+00 +4.0015e+00 +6.6292e-01 -9.9737e-01 -4.9706e+00 -2.7816e+00
8 +5.509867892e+05 +5.509867892e+05 +5.509080692e+05 +5.509080692e+05 -6.1354e-01 -2.3245e+00 +7.5498e-01 +3.1551e+00 -2.1706e+00 +1.8194e+00 -1.1719e+00 -2.0163e+00 -1.0258e+00 +2.6354e+00 -1.4425e+00 -4.8870e+00 -2.0650e+00 -2.0804e+00 -2.7927e+00 -1.4541e-01 +2.7199e+00 -3.0936e-01 +5.5265e-02 +1.8248e+00
9 +4.048212150e+04 +4.048212150e+04 +4.040340150e+04 +4.040340150e+04 +1.4302e+00 +6.1756e-02 +2.1348e+00 +1.2060e-01 -4.0963e+00 -1.0216e+00 +2.6531e+00 +6.0651e-01 -4.7518e+00 +3.5149e+00 +2.9355e+00 -1.0104e-01 -4.5362e+00 +5.4707e-01 +2.8537e-01 -1.7045e+00 -2.9783e+00 +3.7630e+00 +2.6507e+00 +5.6846e-01
130 +5.557059567e+03 +5.557059567e+03 +5.478339567e+03 +5.478339567e+03 +1.9357e+00 +4.5157e+00 +1.1024e+00 +4.0221e+00 -2.1696e+00 +2.7358e+00 +4.0870e+00 +3.9546e+00 +1.4625e+00 -1.5758e+00 -3.2449e+00 +1.3146e+00 -2.2618e+00 -2.8586e+00 -1.5760e+00 +3.4995e+00 -4.5758e+00 -2.8653e-01 -1.4318e+00 +2.2907e+00
169 +3.349933268e+02 +3.349933268e+02 +2.562733268e+02 +2.562733268e+02 -4.8329e+00 -4.1961e+00 +4.7559e+00 +4.3989e+00 +1.8926e+00 -2.5301e+00 -2.9294e+00 -3.4106e+00 -1.8033e+00 +2.8413e+00 -3.4386e+00 -2.2604e-01 +2.8989e-01 +5.1994e-01 -4.1765e+00 -4.4108e-01 -4.2781e-01 +1.3766e+00 +3.2408e-02 +1.5193e+00
1113 +2.464215924e+02 +2.464215924e+02 +1.677015924e+02 +1.677015924e+02 -4.2498e+00 +3.3897e+00 -3.6727e+00 +6.8974e-01 -4.8927e+00 -2.7369e-01 +1.9066e+00 -4.5801e+00 +1.9276e+00 -2.2235e+00 -3.4228e+00 -9.6933e-01 -4.0851e-01 +1.3211e+00 -1.4316e+00 -6.8723e-01 -1.6460e+00 -2.5035e+00 -8.8272e-01 +2.3955e+00
% function evaluation | noise-free fitness - Fopt (-5.984300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.383202821e+07 +6.383202821e+07 +6.383142978e+07 +6.383142978e+07 +7.4905e-01 +8.4185e-01 -3.2861e+00 +5.8537e-01 +2.4612e+00 +2.3876e+00 -1.8400e+00 +5.7008e-01 -4.5015e+00 -1.0276e+00 -5.4460e-01 -4.3392e+00 -6.9885e-01 -4.3077e+00 -8.9449e-01 -1.1373e+00 -3.4831e+00 +3.8591e+00 +2.2060e+00 +2.3576e+00
2 +2.711108858e+07 +2.711108858e+07 +2.711049015e+07 +2.711049015e+07 -9.4657e-01 +1.3069e+00 -3.3591e+00 +1.3124e+00 +2.0113e+00 +2.7998e+00 -1.9885e+00 +6.2547e-01 -3.5071e+00 -1.3785e+00 -4.0802e-01 +8.3566e-01 -7.1131e-01 -2.6663e+00 -7.0443e-01 -4.9130e+00 -1.0733e+00 -4.2341e+00 +2.7232e+00 +1.7430e-01
3 +1.369969900e+07 +1.369969900e+07 +1.369910057e+07 +1.369910057e+07 -7.2203e-02 +3.7157e+00 +4.2466e+00 +1.2807e+00 -4.4553e+00 -3.5216e+00 -3.4988e+00 -3.7278e+00 +2.5868e+00 +1.0042e+00 +9.2137e-01 -2.8979e+00 +2.6653e+00 +1.3507e+00 -4.4427e+00 +3.0331e+00 +4.3870e+00 +8.7150e-01 -1.2229e+00 +3.8973e+00
5 +2.642030892e+05 +2.642030892e+05 +2.636046592e+05 +2.636046592e+05 +2.8375e+00 -3.9819e+00 -4.4925e+00 +2.2343e+00 -5.6641e-01 -3.6517e+00 +5.9413e-01 +1.6693e+00 +2.4015e+00 +1.4666e+00 +1.7195e+00 -1.5937e+00 +4.6983e+00 +2.8431e+00 -1.6832e+00 +3.9182e+00 +4.1565e+00 +1.3422e+00 -3.7552e+00 +4.0621e+00
25 +3.911794977e+03 +3.911794977e+03 +3.313364977e+03 +3.313364977e+03 -2.8692e+00 +4.1326e+00 -2.9373e+00 +2.1778e+00 -1.4660e+00 -4.7772e+00 +3.9585e+00 +4.6542e-01 -3.4690e+00 -2.9576e+00 +3.8192e+00 -1.9685e+00 -1.9405e+00 -1.5957e+00 -2.1699e-01 -3.7015e+00 +7.1095e-01 +2.4280e+00 -1.8394e+00 +1.0779e+00
221 +3.994889936e+02 +3.994889936e+02 -1.989410064e+02 -1.989410064e+02 -4.9560e+00 +3.5955e+00 -4.4963e+00 -3.3909e+00 +4.5917e+00 +5.6413e-01 -4.4767e+00 -3.4622e+00 +8.4281e-01 -1.2535e+00 +2.6265e-01 -2.7727e+00 -3.4275e+00 +2.6565e+00 +3.2271e+00 -2.7194e+00 +2.2867e+00 -3.7304e+00 +2.1982e+00 +4.4323e+00
1276 +2.870552457e+02 +2.870552457e+02 -3.113747543e+02 -3.113747543e+02 +2.1178e+00 -1.5685e+00 +1.5562e+00 +2.5164e+00 -6.9654e-01 -2.1798e+00 +3.4426e+00 -3.7969e-01 +1.6909e+00 +3.9147e+00 +3.7057e+00 +3.5810e-01 +4.0537e+00 -3.0652e+00 -2.3164e+00 -4.8468e+00 +9.3465e-01 -1.1427e+00 -3.7161e-01 -1.5666e+00
3110 +2.468385434e+02 +2.468385434e+02 -3.515914566e+02 -3.515914566e+02 +1.5999e+00 -3.7868e+00 -2.5144e+00 -3.8601e-01 +1.7161e+00 +2.1911e+00 -1.4607e+00 -4.2307e+00 +3.4949e+00 +3.3225e+00 +1.3750e+00 -1.2639e+00 -1.3235e+00 +4.0172e+00 +3.5479e+00 -9.4426e-01 +4.5158e+00 +7.0568e-01 +2.7393e+00 -4.0331e+00
% function evaluation | noise-free fitness - Fopt (-8.542000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.875136935e+06 +3.875136935e+06 +3.875051515e+06 +3.875051515e+06 -3.4157e+00 -3.2476e+00 -1.7155e+00 +2.3071e+00 +4.5261e-01 -1.9075e+00 -6.5840e-01 +1.9815e+00 +2.4691e+00 +3.3592e+00 +1.6435e+00 +3.2312e+00 -3.7126e+00 -1.2625e+00 +4.3804e+00 -4.0934e+00 -2.5379e+00 -3.5322e+00 -3.7711e+00 +2.2620e+00
3 +2.493262805e+06 +2.493262805e+06 +2.493177385e+06 +2.493177385e+06 -1.8310e+00 -1.4200e+00 +4.5898e+00 -4.8385e+00 -1.5821e+00 -3.1589e+00 -4.8429e+00 +3.7004e+00 +2.2775e+00 +2.2982e+00 -7.8940e-01 -3.3417e+00 +2.7351e+00 -3.7553e+00 -1.1587e+00 -1.6144e+00 -1.2379e+00 +8.5226e-02 +1.8285e-01 -3.3954e+00
5 +1.872336110e+05 +1.872336110e+05 +1.871481910e+05 +1.871481910e+05 -2.2112e+00 -3.0783e+00 +4.0625e+00 -5.5601e-01 -3.8481e-01 +1.6679e+00 -3.7337e-01 +1.8021e+00 -4.8048e+00 +2.3335e+00 -1.0352e+00 -6.7063e-01 +3.6925e+00 -1.3090e+00 +2.7778e+00 +8.0631e-01 -2.4556e+00 +2.5903e+00 -2.3945e+00 -9.6339e-01
6 +1.675244253e+04 +1.675244253e+04 +1.666702253e+04 +1.666702253e+04 +3.6315e+00 -1.9125e+00 -4.5045e-01 +2.3441e+00 -8.8738e-01 +4.7760e+00 -4.8176e+00 +1.7561e+00 +1.8937e+00 -3.6300e+00 +2.1839e+00 -1.7290e+00 +4.9029e+00 +2.9056e+00 -6.1176e-01 +4.9992e+00 -1.4068e+00 -7.4422e-01 +8.7844e-01 +3.9628e+00
7 +1.434349184e+04 +1.434349184e+04 +1.425807184e+04 +1.425807184e+04 -1.9900e+00 -3.8930e-01 +7.2025e-01 +3.0680e+00 -4.7611e-01 -3.2464e+00 -2.6592e+00 -1.2240e+00 -1.4269e+00 +2.4796e+00 -2.4514e-01 -4.5250e+00 -6.0532e-01 +4.6010e+00 -3.8167e+00 -1.0942e+00 +2.8632e+00 +1.0890e+00 +2.9012e+00 +4.5937e+00
30 +5.385204600e+02 +5.385204600e+02 +4.531004600e+02 +4.531004600e+02 -1.3517e+00 +1.7144e+00 -2.8275e-01 -6.8412e-01 +2.3537e+00 +2.2580e+00 -4.7887e+00 +8.2559e-01 +3.9344e+00 -3.6945e-01 +1.1158e+00 -4.4068e+00 +3.9705e+00 +3.1211e-01 +2.8450e+00 -1.5625e+00 +1.0691e+00 -4.0768e+00 +1.9015e+00 -1.1827e+00
368 +2.886797925e+02 +2.886797925e+02 +2.032597925e+02 +2.032597925e+02 +1.5650e+00 -5.0449e-01 +2.3128e+00 -2.8587e-01 -1.5298e+00 -4.9352e+00 +4.0073e+00 -1.4425e+00 +3.0160e+00 -4.7927e+00 +3.1633e+00 -3.8883e+00 -9.9777e-01 -5.3862e-01 -2.1758e+00 +4.5457e+00 -1.9168e+00 -1.3252e+00 +4.2824e+00 -3.4766e+00
1937 +2.386034161e+02 +2.386034161e+02 +1.531834161e+02 +1.531834161e+02 -4.0956e+00 +1.5852e+00 +2.4476e+00 +3.1622e+00 +3.7731e+00 -2.7109e+00 +3.8761e+00 +3.0127e+00 -3.2820e+00 +3.0532e+00 -2.4828e-02 -6.3418e-01 -2.9527e+00 +7.8897e-01 -1.9271e+00 +8.4103e-01 -4.2676e+00 -4.2419e+00 -1.2185e-01 +1.9735e+00
4212 +1.179830946e+02 +1.179830946e+02 +3.256309462e+01 +3.256309462e+01 -4.8525e-01 +2.0739e+00 +4.7182e+00 +3.2523e+00 +7.2729e-01 -4.1466e+00 +9.1167e-01 +4.9462e+00 +1.3787e+00 +2.0909e+00 +4.6617e+00 +2.9472e+00 +1.2298e+00 +7.6374e-02 -3.3918e+00 +1.0150e+00 -2.7108e+00 -1.4861e+00 -1.1350e+00 -3.2859e+00
% function evaluation | noise-free fitness - Fopt (1.932500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.158709728e+07 +2.158709728e+07 +2.158729053e+07 +2.158729053e+07 -1.2381e+00 -3.3055e+00 -2.9112e+00 -2.6083e+00 -1.9859e+00 -3.2705e-01 -7.7730e-01 -1.5143e+00 -4.6941e+00 +7.9849e-01 +1.0520e-01 -4.0948e+00 +1.7142e+00 -3.5492e-01 -4.4995e+00 +9.1269e-01 -1.2372e+00 +1.7604e+00 -1.3339e+00 -2.0800e+00
2 +1.987156331e+06 +1.987156331e+06 +1.987349581e+06 +1.987349581e+06 +2.6165e+00 -2.0989e-01 -1.8014e+00 -4.9880e+00 +2.7349e+00 -2.8239e+00 -3.8276e+00 -2.2132e+00 -1.9103e+00 -4.0415e+00 +4.9019e+00 -1.5160e+00 +7.7583e-01 +4.4069e+00 +1.4941e+00 +1.6140e+00 -1.7727e+00 -2.5691e+00 -2.8797e+00 +4.4181e+00
7 +4.441804941e+05 +4.441804941e+05 +4.443737441e+05 +4.443737441e+05 -3.9218e+00 -3.7899e+00 +3.3528e-02 +4.6365e+00 +2.0760e+00 +2.8260e+00 +1.3213e+00 -2.1461e+00 +4.3479e+00 -2.9342e-01 -1.5867e-02 -1.9324e+00 +3.9897e+00 -4.7149e+00 +2.8784e+00 -2.9777e+00 -3.7778e+00 -2.1238e+00 -2.3786e+00 -3.6740e+00
9 +1.700738136e+05 +1.700738136e+05 +1.702670636e+05 +1.702670636e+05 +7.2190e-01 +3.7757e+00 -2.9866e+00 -3.0096e+00 -4.4383e-01 +1.2256e+00 -1.6997e+00 -2.4985e-01 -3.5426e-01 +1.3952e-01 +3.2278e+00 +1.8252e+00 +3.3740e-01 -3.7248e+00 +1.8109e+00 +6.7205e-01 +8.7967e-01 -4.1324e-01 +2.1409e+00 +2.6732e-01
14 +1.035422623e+05 +1.035422623e+05 +1.037355123e+05 +1.037355123e+05 +3.8995e+00 +2.7554e+00 +1.8907e-01 +9.8483e-01 +1.2460e+00 +1.5143e+00 +1.7513e+00 +1.2935e+00 +1.8587e+00 -2.5069e+00 +2.8143e+00 +1.6020e+00 +1.7158e+00 -4.4741e+00 -1.2349e+00 +2.7443e+00 -2.8615e+00 -4.2237e+00 +4.4787e+00 -2.9663e+00
