% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2781 +6.105426098e+01 +6.105426098e+01 +1.848842610e+02 +1.848842610e+02 -3.6296e-01 +4.7202e-01 +5.0246e-01 -1.7494e-01 -6.2509e-01 +3.8150e-01 +7.5968e-01 +3.9988e-01 +5.5629e-02 -8.8856e-01 +6.8582e-02 +1.4636e-01 -2.4004e-01 -1.1818e-01 +6.4761e-01 +5.1435e-01 -8.9822e-01 +9.1944e-02 -4.3861e-01 +1.3973e-01
3007 +3.931907572e+01 +3.931907572e+01 +1.631490757e+02 +1.631490757e+02 +6.8470e-03 +5.6549e-01 +5.5452e-01 +1.4602e-02 -7.0583e-01 +2.9531e-01 +8.1017e-01 +2.0619e-01 +8.5251e-02 -9.8215e-01 +1.1973e-01 +1.3938e-01 -2.9078e-01 -4.0020e-02 +4.7243e-01 +5.6340e-01 -8.4068e-01 +1.5470e-01 -1.4997e-01 +9.4873e-02
3509 +2.501538121e+01 +2.501538121e+01 +1.488453812e+02 +1.488453812e+02 -1.0167e-01 +6.3829e-01 +5.8846e-01 -6.3564e-02 -6.2313e-01 -7.4091e-04 +6.7785e-01 +1.7209e-01 +1.4560e-01 -9.7572e-01 +1.9257e-01 +1.8376e-01 -3.4745e-01 -3.5260e-02 +6.2303e-01 +5.4325e-01 -9.1357e-01 -2.5792e-02 -1.5677e-01 -6.6342e-02
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.182446450e+05 +9.182446450e+05 +9.182921550e+05 +9.182921550e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +4.437781266e+05 +4.437781266e+05 +4.438256366e+05 +4.438256366e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.747997861e+05 +1.747997861e+05 +1.748472961e+05 +1.748472961e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
57 +1.373524979e+05 +1.373524979e+05 +1.374000079e+05 +1.374000079e+05 -2.9623e-01 -2.3015e+00 +2.6981e+00 -3.6971e+00 +2.4415e+00 -1.0074e+00 -2.2573e+00 +2.0714e+00 +1.4910e+00 -2.5902e+00 +2.8551e+00 +3.2082e+00 -1.1686e+00 -2.0654e+00 -9.2563e-01 -1.6131e+00 +5.2213e-01 -3.2701e-01 -1.0312e-01 +4.0368e+00
97 +2.794915171e+04 +2.794915171e+04 +2.799666171e+04 +2.799666171e+04 -2.9623e-01 -2.3015e+00 +9.6545e-01 -3.6971e+00 -3.4899e+00 -1.0074e+00 -2.2573e+00 +2.0714e+00 +1.4124e+00 -6.7183e-01 -5.5765e-01 -2.3373e+00 +1.8042e+00 -5.8132e-02 +1.4285e+00 -1.6131e+00 +5.2213e-01 -3.2701e-01 -1.0312e-01 +3.9816e-01
273 +1.542049547e+04 +1.542049547e+04 +1.546800547e+04 +1.546800547e+04 -1.9237e+00 -3.0661e-01 -2.6066e-02 -2.6762e+00 -1.4253e+00 -4.8477e+00 -1.9649e-01 -2.6809e+00 -7.8625e-01 -4.3202e-01 +2.3922e+00 -8.3501e-01 -9.3234e-01 +2.2881e+00 +6.9025e-01 +6.4675e-01 -3.7253e-01 +9.5224e-01 -4.2785e-01 +9.7123e-01
480 +7.694984321e+03 +7.694984321e+03 +7.742494321e+03 +7.742494321e+03 -8.8775e-01 -1.3120e+00 +1.5838e+00 -8.1532e-01 -1.1250e+00 -1.0911e+00 +1.5560e+00 +9.9801e-01 +1.1628e+00 -8.2687e-01 +3.6778e-01 -5.3664e-01 +1.4931e+00 +3.2461e-01 +1.7680e+00 -6.9195e-01 +4.5892e-01 +5.5150e-02 -1.4167e+00 +2.1594e+00
616 +5.922384475e+03 +5.922384475e+03 +5.969894475e+03 +5.969894475e+03 +1.4898e-02 -3.4438e-01 +7.2020e-01 -3.0999e+00 -2.9678e+00 +1.6629e+00 +2.3649e-01 -1.2836e+00 -4.6032e-01 +3.2461e-01 -1.2626e-01 -5.9555e-01 +7.1003e-01 -6.1373e-01 +1.1092e+00 +1.6983e+00 +1.1339e+00 +3.8109e-01 -9.4699e-01 +3.7285e-01
723 +2.221016124e+03 +2.221016124e+03 +2.268526124e+03 +2.268526124e+03 +5.0942e-01 +4.1346e-01 -5.3454e-01 +1.1840e+00 -1.5480e+00 -6.7772e-01 +2.0009e-01 +8.7881e-01 +1.1944e+00 -1.2317e+00 +4.4071e-01 -5.0163e-01 +4.5352e-01 +2.7132e-01 +1.2583e+00 -2.6523e-01 -3.2652e-01 -3.1613e-01 -1.4321e+00 +2.0190e+00
866 +1.444346753e+03 +1.444346753e+03 +1.491856753e+03 +1.491856753e+03 -2.1939e-01 -1.2520e-01 +3.6048e-01 -9.4243e-01 -1.7398e+00 +4.2976e-01 +8.3746e-01 +1.1640e+00 +1.7890e+00 -1.1016e+00 -2.5829e-01 +3.9237e-03 +2.3869e-01 +1.1823e+00 +2.7482e-01 -7.8894e-01 -8.0135e-01 +6.8679e-01 -3.3276e-01 +5.8518e-01
1111 +9.917829809e+02 +9.917829809e+02 +1.039292981e+03 +1.039292981e+03 +7.3713e-01 -1.0746e-01 -1.6768e-01 -6.3503e-01 +1.1856e-01 -2.6076e-01 +1.7795e-01 +1.0437e+00 +1.2248e+00 -6.2993e-01 +1.5352e-01 -3.3720e-01 +5.8663e-01 +1.1465e+00 +8.5841e-01 +4.9456e-01 -4.9567e-01 -7.3934e-01 -7.1400e-01 +1.3596e+00
1335 +6.046738210e+02 +6.046738210e+02 +6.521838210e+02 +6.521838210e+02 +4.0948e-01 -3.0348e-01 -1.5953e-01 -9.0951e-01 -1.1404e+00 +4.6159e-01 -5.9818e-02 +9.6655e-01 +1.6172e+00 +2.9660e-01 -6.1397e-01 +1.3372e-01 +1.3336e+00 +4.7972e-01 +3.5025e-02 -1.6139e-01 -2.2924e-01 +4.3011e-01 +1.1647e-01 +9.6906e-01
1617 +3.020634686e+02 +3.020634686e+02 +3.495734686e+02 +3.495734686e+02 +8.8169e-01 -3.3788e-02 -3.2531e-01 -6.1197e-01 -4.6155e-01 -4.7052e-01 +6.9340e-01 +4.0777e-01 +1.2738e+00 -3.4753e-01 +4.0876e-01 -1.1252e-01 +6.9125e-01 -7.9583e-01 +2.5659e-01 +4.0892e-01 -4.8579e-01 -2.4142e-01 -7.7339e-01 +2.1828e-01
1806 +2.315542937e+02 +2.315542937e+02 +2.790642937e+02 +2.790642937e+02 +8.8538e-01 +2.2732e-01 +3.0894e-03 -8.3661e-01 -1.3247e-01 +3.4224e-01 +2.2392e-01 +5.8663e-01 +1.4105e+00 -3.4765e-01 +6.7182e-01 +1.4912e-01 +1.1549e+00 -4.2596e-01 +1.0300e-01 +1.4507e-01 -4.8931e-01 -6.2388e-02 +1.2001e-01 +9.9267e-02
2066 +1.536642696e+02 +1.536642696e+02 +2.011742696e+02 +2.011742696e+02 +9.0693e-01 +2.2914e-01 -2.8693e-01 -5.5390e-01 -3.8219e-01 +1.5986e-01 +7.0325e-01 +5.6173e-01 +1.3823e+00 -2.1445e-01 +3.8551e-01 -1.0860e-02 +7.6431e-01 -4.7554e-01 +2.8788e-01 +7.0124e-01 -1.1577e-01 +3.6019e-01 +6.6741e-02 +4.4391e-02
2505 +9.738049130e+01 +9.738049130e+01 +1.448904913e+02 +1.448904913e+02 +8.4755e-01 +8.0826e-02 -2.3994e-01 -8.6052e-01 -6.6665e-01 +5.3051e-01 +8.4296e-01 +3.3758e-01 +1.1643e+00 -1.7661e-01 +3.7997e-01 +3.6692e-01 +7.2273e-01 -4.8820e-01 +7.7383e-02 +4.0654e-01 -1.6416e-01 +4.8217e-01 -1.0343e-01 +1.7104e-01
2772 +6.056558231e+01 +6.056558231e+01 +1.080755823e+02 +1.080755823e+02 +7.6687e-01 +1.8019e-01 -3.7511e-02 -7.7758e-01 -5.7548e-01 +3.7501e-01 +7.0409e-01 +3.7220e-01 +9.2990e-01 -8.3023e-02 +7.5884e-01 +1.0510e-01 +9.3420e-01 -5.6290e-01 +1.1186e-01 +5.4514e-01 -1.7462e-01 +4.6901e-01 +1.2488e-01 -5.0364e-02
3492 +3.849413784e+01 +3.849413784e+01 +8.600413784e+01 +8.600413784e+01 +7.4898e-01 +1.1910e-01 -4.4241e-02 -7.8108e-01 -4.5887e-01 +3.1276e-01 +8.8879e-01 +2.5052e-01 +8.7571e-01 -5.6875e-02 +6.2123e-01 +1.1960e-01 +8.8712e-01 -6.1633e-01 +1.0562e-02 +5.1425e-01 -1.4624e-01 +3.8289e-01 +1.7907e-01 -8.7697e-02
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.325683298e+05 +5.325683298e+05 +5.326236698e+05 +5.326236698e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.837725199e+05 +1.837725199e+05 +1.838278599e+05 +1.838278599e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
25 +1.097976964e+05 +1.097976964e+05 +1.098530364e+05 +1.098530364e+05 +1.4762e+00 +1.7902e+00 +1.3579e+00 +4.4517e+00 -2.9107e+00 +2.0928e+00 -2.6377e+00 -3.8060e+00 +1.0730e+00 -4.9862e-01 -4.1275e-01 +1.6194e+00 +2.7029e+00 -1.4978e+00 +1.6201e+00 -8.3841e-01 +3.4193e+00 +3.3292e+00 -2.4356e+00 +1.1346e+00
95 +9.728128020e+04 +9.728128020e+04 +9.733662020e+04 +9.733662020e+04 -1.7905e-01 +9.0163e-01 +2.2436e-04 -7.4641e-01 -2.0342e+00 +1.0987e+00 +2.9604e-01 +2.4259e+00 +2.0426e+00 -1.6742e+00 -3.1708e+00 -2.6007e+00 +1.4053e+00 -4.7133e+00 -1.0099e-01 +7.5971e-01 +3.2358e+00 +1.4011e+00 +1.4988e+00 -2.8912e-01
97 +4.963113545e+04 +4.963113545e+04 +4.968647545e+04 +4.968647545e+04 -2.9623e-01 -2.3015e+00 +9.6545e-01 -3.6971e+00 -3.6461e+00 -1.0074e+00 -2.2573e+00 +2.0714e+00 +2.2245e+00 -6.7183e-01 +7.3147e-02 -2.3373e+00 +1.8042e+00 -5.8132e-02 +1.0315e+00 -1.6131e+00 +5.2213e-01 -3.2701e-01 -1.0312e-01 +1.7386e+00
268 +3.395066786e+04 +3.395066786e+04 +3.400600786e+04 +3.400600786e+04 -1.5229e+00 -3.5000e+00 +1.6957e+00 -2.1835e+00 -1.8400e+00 +2.5493e+00 -6.1336e-01 +3.7487e-01 +1.1061e+00 -1.4077e+00 +2.7787e-02 -1.0529e+00 +1.8342e+00 -1.6676e+00 +1.5257e+00 -9.7062e-01 +1.2921e+00 -1.2958e+00 -1.7414e+00 -3.0026e+00
308 +2.451125939e+04 +2.451125939e+04 +2.456659939e+04 +2.456659939e+04 -1.5229e+00 -3.5000e+00 -7.7530e-01 -2.1835e+00 -1.8400e+00 +3.8850e+00 -9.9608e-01 +3.7487e-01 +2.3265e+00 -1.4077e+00 +2.7787e-02 -1.0529e+00 -8.7177e-01 +1.8548e-01 +1.5257e+00 +2.6557e-01 +1.2921e+00 -3.0318e+00 +1.6325e+00 +1.1500e+00
444 +1.231929770e+04 +1.231929770e+04 +1.237463770e+04 +1.237463770e+04 -1.0068e+00 -6.7954e-01 -6.8235e-01 -1.3867e+00 -2.7341e+00 -8.8959e-01 +1.1370e+00 -1.0102e+00 -1.6058e+00 -7.6773e-01 -3.4471e-01 -3.5970e-01 -2.4986e+00 -1.4926e+00 -2.1862e+00 +7.8480e-01 +4.4016e-01 +1.7791e+00 +5.6344e-01 -2.6711e-01
517 +9.744005688e+03 +9.744005688e+03 +9.799345688e+03 +9.799345688e+03 -7.5309e-01 +2.4652e-02 +2.4414e+00 +2.1628e+00 -6.8370e-01 -8.8939e-01 -4.6592e-01 +8.6957e-01 -1.9720e+00 -1.7749e+00 +6.9859e-01 +1.3351e-01 -2.9179e-01 -1.1202e+00 -8.7635e-01 +9.9900e-02 -1.0213e+00 +4.0138e+00 -3.2065e+00 +5.6405e-01
585 +5.960125704e+03 +5.960125704e+03 +6.015465704e+03 +6.015465704e+03 +1.5317e+00 -1.1035e-01 +1.0378e-01 -5.1601e-01 -8.1756e-01 +2.0928e+00 +2.1320e+00 +1.8748e+00 +6.1302e-01 -4.9862e-01 +4.4892e-01 -1.0200e+00 -3.7504e-01 -1.3994e+00 +1.4777e+00 +8.5037e-02 +5.0621e-01 -5.8456e-01 -1.1292e+00 -5.7409e-01
682 +3.737098066e+03 +3.737098066e+03 +3.792438066e+03 +3.792438066e+03 -4.5262e-01 +7.0072e-01 -7.3914e-01 -4.8881e-01 -1.4348e+00 +2.1399e+00 +5.8210e-02 +9.9301e-01 -1.1318e+00 -2.3276e-01 +5.3814e-01 -6.7619e-01 -7.8659e-01 -3.4329e-01 +1.5848e+00 +3.7945e-01 +1.0296e+00 -1.9022e+00 +1.8445e+00 +4.4584e-01
819 +1.167749851e+03 +1.167749851e+03 +1.223089851e+03 +1.223089851e+03 -1.4294e-01 +1.3364e+00 +7.2758e-01 +4.5084e-01 -1.8499e+00 -4.8016e-01 +5.5232e-01 +1.5364e-01 -4.8026e-01 +8.9698e-02 -3.8855e-01 +1.4598e-01 -4.7558e-01 -1.4137e+00 +6.8365e-01 +7.4905e-01 -8.9522e-02 -2.9617e-01 +1.6896e+00 +3.1628e-01
1018 +8.161847170e+02 +8.161847170e+02 +8.715247170e+02 +8.715247170e+02 -1.4210e+00 +8.0257e-01 -8.9522e-01 -1.2996e-01 -7.3960e-01 +1.1544e-03 -6.2280e-01 -5.6528e-01 -3.6323e-01 -7.8672e-01 +6.1253e-01 +7.7075e-01 -8.7808e-01 -1.1053e+00 +6.1551e-01 +5.5390e-01 -2.5040e-01 -3.1532e-01 -3.4846e-01 +2.2192e-01
1137 +6.245656548e+02 +6.245656548e+02 +6.799056548e+02 +6.799056548e+02 -1.5440e+00 +6.3172e-01 -2.2750e-01 +3.8913e-01 -6.7203e-01 +1.1106e-01 +6.9142e-01 -6.6228e-01 -5.2735e-01 -1.8801e-01 +5.3416e-01 -2.0822e-01 +4.9706e-02 -6.9019e-01 +5.3117e-01 +3.9972e-01 +7.9203e-03 -5.5191e-01 -1.1694e-01 +3.6571e-01
1366 +3.951226855e+02 +3.951226855e+02 +4.504626855e+02 +4.504626855e+02 -1.0068e+00 +1.3021e+00 +3.8693e-01 -2.9445e-01 -1.2300e+00 -4.1108e-01 +3.0444e-01 +9.0742e-01 -5.8158e-01 +1.5225e-01 +3.3810e-01 +5.5500e-01 -7.8973e-03 -5.9162e-01 +6.2133e-01 +4.6722e-01 +7.0093e-01 -1.3400e+00 +4.9526e-01 -2.1244e-02
1522 +2.360944268e+02 +2.360944268e+02 +2.914344268e+02 +2.914344268e+02 -1.0259e+00 +5.4251e-01 -2.0336e-01 -9.2008e-02 -1.3939e+00 +4.5411e-01 +1.7870e-01 +5.0026e-01 -4.8897e-01 +4.6468e-01 +5.2185e-02 +1.5830e-01 -4.2583e-02 -7.4565e-01 +1.1871e+00 -2.5400e-01 +8.6356e-01 -9.9665e-01 +6.3569e-02 +5.4858e-02
1867 +1.323091657e+02 +1.323091657e+02 +1.876491657e+02 +1.876491657e+02 -1.0603e+00 +2.8747e-01 -1.7083e-01 -1.1030e-02 -1.1336e+00 +1.5684e-01 +1.2503e-01 +7.4897e-01 -7.2849e-01 +2.6288e-01 +1.4416e-01 +4.0309e-01 -4.6513e-02 -5.7666e-01 +8.6911e-01 +3.4968e-01 +6.1974e-01 -8.9628e-01 +2.2421e-01 -1.1380e-01
2140 +9.284962607e+01 +9.284962607e+01 +1.481896261e+02 +1.481896261e+02 -1.1633e+00 +3.3223e-01 -8.3805e-04 +5.0349e-01 -1.1481e+00 -2.4096e-01 -2.5224e-01 +4.5085e-01 -8.0457e-01 +7.0128e-01 +5.2422e-02 +1.4485e-01 +4.1387e-01 -5.8149e-01 +1.2170e-01 +2.7758e-01 +6.2644e-01 -4.8242e-01 +2.7124e-01 -3.6053e-01
2243 +5.620407907e+01 +5.620407907e+01 +1.115440791e+02 +1.115440791e+02 -7.3741e-01 +2.3556e-01 -2.0832e-01 +3.7956e-01 -1.1336e+00 +1.9303e-01 -1.5354e-01 +5.1136e-01 -3.9069e-01 +8.5026e-01 +2.4971e-01 +5.8789e-01 +2.3401e-01 -6.1419e-01 +2.7233e-01 -6.5020e-03 +5.2430e-01 -1.7639e-01 +1.9104e-01 -8.4049e-02
2709 +3.891142288e+01 +3.891142288e+01 +9.425142288e+01 +9.425142288e+01 -1.0604e+00 +3.5375e-01 -7.2617e-04 +1.4007e-01 -1.1912e+00 +3.8207e-01 -8.3661e-02 +4.3826e-01 -4.8981e-01 +6.9614e-01 +1.2166e-01 +3.9106e-01 +3.7862e-01 -4.6612e-01 +3.4634e-01 +1.6169e-01 +5.4722e-01 -5.1054e-01 +3.5792e-01 -1.2357e-01
3318 +2.436361521e+01 +2.436361521e+01 +7.970361521e+01 +7.970361521e+01 -8.6379e-01 +3.8976e-01 +2.4944e-03 +1.1342e-01 -1.1454e+00 +3.2111e-01 -2.2356e-01 +4.7596e-01 -5.8593e-01 +6.8419e-01 +2.7653e-01 +3.9328e-01 +1.9885e-01 -5.6242e-01 +2.0584e-01 +1.6703e-01 +5.7851e-01 -3.4111e-01 +3.5000e-01 -2.0976e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.205851651e+05 +8.205851651e+05 +8.204948351e+05 +8.204948351e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.326629707e+05 +1.326629707e+05 +1.325726407e+05 +1.325726407e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
