% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
376 +3.422213014e+06 +3.422213014e+06 +3.421591904e+06 +3.421591904e+06 -5.5146e-01 +3.9543e+00 +3.5172e-01 -2.2950e+00 -2.3200e-01 -1.6456e+00 +1.6997e+00 -1.1321e+00 +8.2052e-01 +3.6375e-02 +1.4711e+00 +2.6920e+00 +4.0338e+00 +1.1365e+00 +2.3349e+00 -2.5926e+00 +5.2712e-01 +1.8236e+00 +1.8325e+00 -4.3065e-01
404 +1.947059850e+06 +1.947059850e+06 +1.946438740e+06 +1.946438740e+06 -5.7764e-01 +3.9435e+00 +7.5405e-01 -3.3054e+00 -1.9549e-01 -1.8750e+00 +2.1863e+00 -4.2491e-01 +4.7195e-01 -5.6098e-01 +5.5884e-01 +3.2658e+00 +3.7769e+00 +1.3214e+00 +2.5296e+00 -2.2973e+00 +1.3377e+00 +1.6841e+00 +8.6129e-01 -6.6769e-03
432 +1.433191443e+06 +1.433191443e+06 +1.432570333e+06 +1.432570333e+06 -3.5613e-01 +3.8400e+00 +6.8126e-01 -2.4479e+00 -8.0772e-01 -1.9526e+00 +1.6752e+00 -9.7781e-01 +8.8045e-01 -1.3912e-01 +7.3747e-01 +2.4472e+00 +3.7199e+00 +2.1423e+00 +2.2122e+00 -1.9718e+00 +1.0177e+00 +2.2901e+00 +8.0436e-01 +5.5019e-02
483 +8.368505791e+05 +8.368505791e+05 +8.362294691e+05 +8.362294691e+05 -5.9422e-01 +4.0972e+00 +7.2294e-01 -3.0989e+00 -1.1241e+00 -2.0941e+00 +2.0209e+00 -5.4620e-01 +1.1158e+00 -7.7945e-01 +7.5985e-01 +3.0736e+00 +3.8183e+00 +1.6867e+00 +1.9147e+00 -1.7533e+00 +6.1852e-01 +1.9774e+00 +8.7254e-01 -3.8175e-01
542 +6.055686007e+05 +6.055686007e+05 +6.049474907e+05 +6.049474907e+05 -2.1007e-01 +4.2097e+00 +5.6762e-01 -2.9348e+00 -6.6726e-01 -2.1238e+00 +1.8056e+00 -4.2799e-01 +1.0744e+00 -6.9356e-01 +7.8174e-01 +2.7210e+00 +3.8181e+00 +1.5010e+00 +2.1276e+00 -2.0939e+00 +4.0381e-01 +2.2365e+00 +1.2152e+00 -1.0836e-01
581 +3.885592736e+05 +3.885592736e+05 +3.879381636e+05 +3.879381636e+05 -3.6489e-01 +4.0407e+00 +4.1798e-01 -3.2246e+00 -8.6117e-01 -1.8697e+00 +1.9844e+00 -6.6535e-01 +1.1302e+00 -3.7722e-01 +9.7055e-01 +2.9075e+00 +4.0379e+00 +1.5268e+00 +2.0003e+00 -2.0700e+00 +7.0937e-01 +2.7991e+00 +1.0346e+00 -1.6272e-01
637 +1.684216308e+05 +1.684216308e+05 +1.678005208e+05 +1.678005208e+05 -5.2022e-01 +4.0499e+00 +5.3977e-01 -3.3062e+00 -8.4313e-01 -1.9627e+00 +1.8822e+00 -7.6329e-01 +9.5498e-01 -5.4356e-01 +8.9528e-01 +2.9215e+00 +3.7391e+00 +1.3804e+00 +2.2422e+00 -1.8353e+00 +9.7039e-01 +2.4331e+00 +9.3815e-01 -1.6487e-01
693 +1.515415841e+05 +1.515415841e+05 +1.509204741e+05 +1.509204741e+05 -5.5911e-01 +4.1056e+00 +3.8459e-01 -3.2472e+00 -8.3199e-01 -2.1115e+00 +1.8186e+00 -7.6167e-01 +8.6772e-01 -5.2179e-01 +1.1067e+00 +2.8576e+00 +3.7003e+00 +1.5901e+00 +2.1685e+00 -1.9014e+00 +9.4724e-01 +2.5093e+00 +9.4941e-01 -2.4550e-01
764 +9.220233652e+04 +9.220233652e+04 +9.158122652e+04 +9.158122652e+04 -4.8603e-01 +3.9469e+00 +4.4994e-01 -3.1133e+00 -9.0190e-01 -2.1034e+00 +1.9081e+00 -6.6522e-01 +1.0205e+00 -3.0225e-01 +9.5037e-01 +2.9411e+00 +3.7033e+00 +1.6070e+00 +2.0525e+00 -1.9774e+00 +7.9090e-01 +2.3916e+00 +1.0186e+00 -2.4540e-01
843 +6.007730317e+04 +6.007730317e+04 +5.945619317e+04 +5.945619317e+04 -4.8033e-01 +4.1048e+00 +5.6165e-01 -3.1424e+00 -8.7740e-01 -1.9925e+00 +1.9590e+00 -6.4043e-01 +9.4552e-01 -3.7263e-01 +1.0329e+00 +2.9137e+00 +3.7053e+00 +1.6164e+00 +2.1958e+00 -2.0468e+00 +7.9693e-01 +2.5098e+00 +1.1265e+00 -2.0386e-01
898 +3.627978696e+04 +3.627978696e+04 +3.565867696e+04 +3.565867696e+04 -4.2712e-01 +4.0844e+00 +5.0341e-01 -3.2146e+00 -8.2691e-01 -2.0300e+00 +1.9602e+00 -7.0517e-01 +9.8160e-01 -3.5040e-01 +1.0357e+00 +2.8169e+00 +3.6342e+00 +1.6986e+00 +2.0717e+00 -2.0546e+00 +7.6599e-01 +2.4254e+00 +1.1731e+00 -3.1315e-01
964 +2.113043155e+04 +2.113043155e+04 +2.050932155e+04 +2.050932155e+04 -4.5254e-01 +4.0982e+00 +4.9900e-01 -3.0691e+00 -8.7710e-01 -1.9545e+00 +1.9515e+00 -7.7262e-01 +1.0049e+00 -4.1229e-01 +9.5838e-01 +2.8670e+00 +3.5994e+00 +1.6386e+00 +2.1127e+00 -2.0625e+00 +8.2324e-01 +2.4142e+00 +1.1938e+00 -2.8608e-01
1001 +1.525421289e+04 +1.525421289e+04 +1.463310289e+04 +1.463310289e+04 -4.2074e-01 +4.0541e+00 +5.4263e-01 -3.1081e+00 -8.1451e-01 -1.9749e+00 +1.9644e+00 -7.2175e-01 +9.5940e-01 -4.1615e-01 +9.6422e-01 +2.9026e+00 +3.5923e+00 +1.5773e+00 +2.0522e+00 -2.0828e+00 +7.9177e-01 +2.4730e+00 +1.1938e+00 -2.9536e-01
1070 +9.144608588e+03 +9.144608588e+03 +8.523498588e+03 +8.523498588e+03 -4.0127e-01 +4.0862e+00 +5.3836e-01 -3.0842e+00 -8.3925e-01 -1.9552e+00 +1.9694e+00 -7.4739e-01 +9.8046e-01 -4.0532e-01 +8.6352e-01 +2.8932e+00 +3.6170e+00 +1.6557e+00 +2.0785e+00 -2.0530e+00 +7.5109e-01 +2.4420e+00 +1.2325e+00 -3.1822e-01
1141 +6.127531444e+03 +6.127531444e+03 +5.506421444e+03 +5.506421444e+03 -3.9258e-01 +4.1164e+00 +5.3469e-01 -3.0896e+00 -8.6298e-01 -1.9719e+00 +1.9952e+00 -7.3446e-01 +9.9341e-01 -4.2622e-01 +9.0022e-01 +2.9162e+00 +3.6765e+00 +1.6219e+00 +2.0812e+00 -2.0844e+00 +7.5653e-01 +2.4670e+00 +1.1748e+00 -3.2788e-01
1196 +2.860572089e+03 +2.860572089e+03 +2.239462089e+03 +2.239462089e+03 -4.0397e-01 +4.0740e+00 +5.4038e-01 -3.0942e+00 -8.4738e-01 -1.9459e+00 +2.0134e+00 -7.3094e-01 +9.7244e-01 -3.9565e-01 +9.0272e-01 +2.8736e+00 +3.6719e+00 +1.6379e+00 +2.0879e+00 -2.0846e+00 +7.3779e-01 +2.4472e+00 +1.2030e+00 -3.2503e-01
1215 +2.280850543e+03 +2.280850543e+03 +1.659740543e+03 +1.659740543e+03 -3.9082e-01 +4.0741e+00 +5.5016e-01 -3.0740e+00 -8.5257e-01 -1.9602e+00 +2.0077e+00 -7.2684e-01 +9.7646e-01 -4.1947e-01 +9.2106e-01 +2.8854e+00 +3.6663e+00 +1.6259e+00 +2.0823e+00 -2.0829e+00 +7.4958e-01 +2.4524e+00 +1.1832e+00 -3.2125e-01
1296 +1.195465698e+03 +1.195465698e+03 +5.743556975e+02 +5.743556975e+02 -3.9898e-01 +4.0851e+00 +5.3419e-01 -3.0815e+00 -8.5301e-01 -1.9579e+00 +2.0120e+00 -7.2160e-01 +9.7432e-01 -4.3654e-01 +9.2386e-01 +2.8639e+00 +3.6732e+00 +1.6388e+00 +2.0748e+00 -2.0884e+00 +7.4936e-01 +2.4627e+00 +1.1977e+00 -3.1815e-01
1326 +8.445546538e+02 +8.445546538e+02 +2.234446538e+02 +2.234446538e+02 -4.0994e-01 +4.0751e+00 +5.3645e-01 -3.0840e+00 -8.6825e-01 -1.9573e+00 +2.0167e+00 -7.0685e-01 +9.6034e-01 -4.2734e-01 +9.1401e-01 +2.8823e+00 +3.6698e+00 +1.6406e+00 +2.0755e+00 -2.1016e+00 +7.4367e-01 +2.4579e+00 +1.1959e+00 -3.1796e-01
1382 +6.048112992e+02 +6.048112992e+02 -1.629870079e+01 -1.629870079e+01 -3.9943e-01 +4.0823e+00 +5.3484e-01 -3.0810e+00 -8.7528e-01 -1.9540e+00 +2.0096e+00 -7.1450e-01 +9.6682e-01 -4.3095e-01 +9.1508e-01 +2.8605e+00 +3.6602e+00 +1.6418e+00 +2.0560e+00 -2.0907e+00 +7.3870e-01 +2.4711e+00 +1.1985e+00 -3.1827e-01
1467 +3.397934728e+02 +3.397934728e+02 -2.813165272e+02 -2.813165272e+02 -4.0190e-01 +4.0900e+00 +5.4012e-01 -3.0774e+00 -8.6595e-01 -1.9554e+00 +2.0193e+00 -7.2211e-01 +9.6573e-01 -4.3264e-01 +9.1376e-01 +2.8727e+00 +3.6454e+00 +1.6411e+00 +2.0581e+00 -2.0972e+00 +7.5295e-01 +2.4698e+00 +1.2048e+00 -3.0903e-01
1490 +1.414424596e+02 +1.414424596e+02 -4.796675404e+02 -4.796675404e+02 -4.0264e-01 +4.0813e+00 +5.3763e-01 -3.0766e+00 -8.7075e-01 -1.9484e+00 +2.0166e+00 -7.2201e-01 +9.6813e-01 -4.2961e-01 +9.0984e-01 +2.8713e+00 +3.6535e+00 +1.6391e+00 +2.0593e+00 -2.0907e+00 +7.4641e-01 +2.4638e+00 +1.2122e+00 -3.1248e-01
1605 +8.911391980e+01 +8.911391980e+01 -5.319960802e+02 -5.319960802e+02 -3.9846e-01 +4.0861e+00 +5.4301e-01 -3.0762e+00 -8.7055e-01 -1.9507e+00 +2.0263e+00 -7.1663e-01 +9.6938e-01 -4.3055e-01 +9.1189e-01 +2.8727e+00 +3.6557e+00 +1.6375e+00 +2.0580e+00 -2.0988e+00 +7.4611e-01 +2.4667e+00 +1.2075e+00 -3.1076e-01
1627 +4.982635920e+01 +4.982635920e+01 -5.712836408e+02 -5.712836408e+02 -3.9985e-01 +4.0835e+00 +5.4245e-01 -3.0760e+00 -8.7432e-01 -1.9504e+00 +2.0244e+00 -7.1504e-01 +9.6433e-01 -4.3061e-01 +9.0945e-01 +2.8717e+00 +3.6511e+00 +1.6362e+00 +2.0590e+00 -2.0964e+00 +7.4751e-01 +2.4654e+00 +1.2114e+00 -3.0642e-01
1705 +3.937090105e+01 +3.937090105e+01 -5.817390989e+02 -5.817390989e+02 -3.9982e-01 +4.0844e+00 +5.3801e-01 -3.0775e+00 -8.7633e-01 -1.9527e+00 +2.0250e+00 -7.1618e-01 +9.6463e-01 -4.3103e-01 +9.1022e-01 +2.8720e+00 +3.6545e+00 +1.6375e+00 +2.0585e+00 -2.0944e+00 +7.4565e-01 +2.4662e+00 +1.2055e+00 -3.1073e-01
1719 +2.460849147e+01 +2.460849147e+01 -5.965015085e+02 -5.965015085e+02 -3.9838e-01 +4.0819e+00 +5.4101e-01 -3.0773e+00 -8.7434e-01 -1.9519e+00 +2.0258e+00 -7.1655e-01 +9.6668e-01 -4.3091e-01 +9.0962e-01 +2.8687e+00 +3.6549e+00 +1.6366e+00 +2.0589e+00 -2.0946e+00 +7.4558e-01 +2.4647e+00 +1.2098e+00 -3.1006e-01
1789 +1.510038133e+01 +1.510038133e+01 -6.060096187e+02 -6.060096187e+02 -3.9916e-01 +4.0824e+00 +5.4025e-01 -3.0778e+00 -8.7124e-01 -1.9526e+00 +2.0218e+00 -7.1663e-01 +9.6542e-01 -4.2976e-01 +9.1019e-01 +2.8717e+00 +3.6546e+00 +1.6382e+00 +2.0596e+00 -2.0943e+00 +7.4716e-01 +2.4655e+00 +1.2071e+00 -3.0845e-01
1882 +9.575831277e+00 +9.575831277e+00 -6.115341687e+02 -6.115341687e+02 -3.9994e-01 +4.0822e+00 +5.3987e-01 -3.0790e+00 -8.7169e-01 -1.9527e+00 +2.0214e+00 -7.1778e-01 +9.6655e-01 -4.2818e-01 +9.0891e-01 +2.8712e+00 +3.6555e+00 +1.6377e+00 +2.0595e+00 -2.0928e+00 +7.4728e-01 +2.4643e+00 +1.2077e+00 -3.0840e-01
1974 +6.259691746e+00 +6.259691746e+00 -6.148503083e+02 -6.148503083e+02 -4.0119e-01 +4.0820e+00 +5.3978e-01 -3.0793e+00 -8.7146e-01 -1.9518e+00 +2.0210e+00 -7.1771e-01 +9.6588e-01 -4.2934e-01 +9.0865e-01 +2.8712e+00 +3.6545e+00 +1.6377e+00 +2.0607e+00 -2.0940e+00 +7.4642e-01 +2.4647e+00 +1.2064e+00 -3.0822e-01
2100 +3.380534227e+00 +3.380534227e+00 -6.177294658e+02 -6.177294658e+02 -4.0096e-01 +4.0826e+00 +5.4000e-01 -3.0795e+00 -8.7210e-01 -1.9528e+00 +2.0222e+00 -7.1701e-01 +9.6586e-01 -4.2887e-01 +9.0848e-01 +2.8706e+00 +3.6546e+00 +1.6374e+00 +2.0606e+00 -2.0936e+00 +7.4661e-01 +2.4644e+00 +1.2067e+00 -3.0886e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.003662868e+08 +6.003662868e+08 +6.003660320e+08 +6.003660320e+08 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
28 +3.596335787e+08 +3.596335787e+08 +3.596333239e+08 +3.596333239e+08 +1.4670e+00 +1.7147e+00 +1.8767e-01 +5.3295e-01 -5.3420e-02 +2.4637e-03 +6.4719e-01 +7.7919e-01 +1.4896e+00 +9.6752e-01 +6.3600e-02 +4.3822e-01 +4.8505e-01 +5.4378e-01 +8.7845e-01 -3.6849e-01 +6.6195e-01 +6.4543e-01 +4.7066e-01 +9.1993e-01
51 +1.971668270e+08 +1.971668270e+08 +1.971665721e+08 +1.971665721e+08 +2.2312e+00 +1.6935e+00 +9.7792e-01 +6.4272e-01 -7.5648e-01 -5.1155e-01 +1.5103e+00 +1.4398e+00 +1.3864e+00 +1.7575e+00 +3.2519e-01 +1.0862e+00 +3.1457e-01 +1.6837e+00 +8.0401e-01 +2.3915e-01 +2.8900e-01 -6.2208e-02 +2.3633e-01 +1.2280e+00
82 +1.517694703e+08 +1.517694703e+08 +1.517692155e+08 +1.517692155e+08 +2.5205e+00 +2.3398e+00 +1.5731e+00 +6.8314e-01 -4.9150e-01 -2.1148e-01 +3.7100e-01 +8.3545e-01 +8.1667e-01 +2.2235e+00 +6.7236e-01 +1.2274e+00 +1.2479e+00 +1.5153e+00 -2.8640e-01 +6.0582e-02 +2.5825e-01 +3.1468e-01 -1.3661e-01 +1.0512e+00
122 +9.891058759e+07 +9.891058759e+07 +9.891033277e+07 +9.891033277e+07 +2.4792e+00 +1.4235e+00 +8.4514e-01 +4.0636e-01 -2.2947e+00 -1.4577e+00 -5.2244e-01 +2.6662e-02 +2.4399e+00 +2.9268e+00 +1.0894e+00 -9.3267e-02 +1.2508e+00 +1.7664e+00 -4.9225e-01 -1.4347e-01 +1.1276e+00 -2.3117e-01 +7.0166e-02 +1.1351e+00
165 +6.228267310e+07 +6.228267310e+07 +6.228241828e+07 +6.228241828e+07 +4.0381e+00 +1.5661e+00 +2.2093e-01 +8.0794e-01 -3.5537e+00 -1.2292e-01 -6.2253e-01 +1.7654e+00 +3.9554e+00 +2.2561e+00 +9.5892e-01 -4.6944e-01 +1.1840e+00 +1.5764e+00 -6.1017e-01 -1.7070e-01 +1.8620e+00 -1.0417e+00 -2.5204e+00 +1.2445e+00
223 +3.684945765e+07 +3.684945765e+07 +3.684920283e+07 +3.684920283e+07 +4.9411e+00 +3.4349e+00 -1.1656e+00 -4.2254e-02 -3.9179e+00 -4.1243e-01 -6.3739e-01 +3.3885e+00 +3.9844e+00 +4.3181e+00 +2.6416e+00 +2.8038e-01 +1.6890e+00 -1.1099e-02 -1.2101e+00 -7.4540e-01 +3.1985e+00 -2.3050e-02 -1.0356e+00 +9.5733e-01
292 +2.419611554e+07 +2.419611554e+07 +2.419586072e+07 +2.419586072e+07 +3.4622e+00 +2.9967e+00 +3.9370e-01 -4.7755e-01 -2.1808e+00 -7.8772e-01 -3.5941e+00 +2.2029e+00 +2.9171e+00 +3.8964e+00 +4.5136e+00 +4.4760e-01 +3.5020e-01 -4.4996e-02 -3.3018e+00 -5.5521e-01 +3.6477e+00 -1.9701e+00 -2.0107e+00 +2.8418e+00
329 +1.569607590e+07 +1.569607590e+07 +1.569582108e+07 +1.569582108e+07 +4.1657e+00 +3.8999e+00 +1.4911e-01 -6.9223e-01 -3.2385e+00 -2.0337e+00 -1.3995e+00 +3.1036e+00 +1.7300e+00 +1.4360e+00 +4.5720e+00 +2.2653e+00 -3.4240e-01 -1.8868e-01 -4.0042e+00 -6.2296e-01 +5.5038e+00 -1.1352e+00 -1.5084e+00 +1.1203e+00
372 +9.265862413e+06 +9.265862413e+06 +9.265607593e+06 +9.265607593e+06 +5.1343e+00 +2.9076e+00 -2.1345e-01 -2.1876e+00 -2.4763e+00 -1.4527e+00 -1.8829e+00 +3.9775e+00 +1.1082e+00 +3.8375e+00 +2.9369e+00 +6.4680e-01 -7.5644e-01 -1.2981e+00 -2.7071e+00 +5.6660e-01 +4.3473e+00 -3.9815e-01 -3.1946e+00 +3.1083e+00
422 +4.611839432e+06 +4.611839432e+06 +4.611584612e+06 +4.611584612e+06 +3.5759e+00 +3.5540e+00 -4.3440e-01 -8.4668e-01 -2.6542e+00 -8.6877e-01 -2.0127e+00 +2.6301e+00 +1.7772e+00 +3.8311e+00 +2.8883e+00 +2.0264e+00 +8.6098e-01 -1.8700e+00 -2.5635e+00 -1.3465e+00 +3.6328e+00 -1.9843e+00 -3.4403e+00 +2.5806e+00
434 +3.039295173e+06 +3.039295173e+06 +3.039040353e+06 +3.039040353e+06 +4.3937e+00 +3.8330e+00 +6.9596e-01 -1.5976e+00 -2.8486e+00 -3.0849e-01 -1.5939e+00 +2.5808e+00 +1.2231e+00 +3.4383e+00 +2.8741e+00 +1.6243e+00 -8.2669e-01 -1.7980e+00 -2.4837e+00 -6.3412e-01 +4.0024e+00 -1.6672e+00 -2.2850e+00 +2.5487e+00
493 +2.482007482e+06 +2.482007482e+06 +2.481752662e+06 +2.481752662e+06 +3.4799e+00 +3.2219e+00 -3.1629e-01 -5.1211e-01 -2.2434e+00 -5.1968e-01 -1.5590e+00 +2.3232e+00 +8.2095e-01 +2.9289e+00 +3.6540e+00 +1.2546e+00 -9.2441e-01 -1.8417e+00 -3.2100e+00 -8.1049e-01 +4.7271e+00 -2.5892e+00 -2.6579e+00 +3.3602e+00
536 +1.249581298e+06 +1.249581298e+06 +1.249326478e+06 +1.249326478e+06 +4.2881e+00 +3.3311e+00 -8.4119e-01 -1.0352e+00 -2.9795e+00 -9.5827e-01 -1.1864e+00 +2.0502e+00 +9.9564e-01 +3.0762e+00 +3.7063e+00 +1.5000e+00 -5.3860e-01 -1.5311e+00 -2.7532e+00 -8.3284e-01 +4.1511e+00 -2.0658e+00 -2.7040e+00 +2.7996e+00
597 +8.371910200e+05 +8.371910200e+05 +8.369362000e+05 +8.369362000e+05 +3.4698e+00 +3.7215e+00 -2.6459e-01 -7.9042e-01 -2.7212e+00 -9.3937e-01 -1.2432e+00 +2.8185e+00 +5.9908e-01 +3.2871e+00 +3.7513e+00 +1.8586e+00 -4.9417e-01 -1.3276e+00 -2.7424e+00 -1.2092e+00 +3.8166e+00 -1.7183e+00 -2.3282e+00 +2.7617e+00
653 +5.939249208e+05 +5.939249208e+05 +5.936701008e+05 +5.936701008e+05 +3.9100e+00 +3.8092e+00 -3.2639e-01 -8.1409e-01 -2.8147e+00 -1.0193e+00 -1.4289e+00 +3.0176e+00 +8.9765e-01 +3.1880e+00 +3.0486e+00 +1.7934e+00 -6.3709e-01 -1.4260e+00 -2.7685e+00 -7.9903e-01 +3.9818e+00 -1.8524e+00 -2.6772e+00 +2.9698e+00
711 +3.293193749e+05 +3.293193749e+05 +3.290645549e+05 +3.290645549e+05 +3.4849e+00 +3.5750e+00 -3.2923e-01 -9.5188e-01 -2.4589e+00 -1.2461e+00 -1.1806e+00 +2.5735e+00 +7.4736e-01 +2.9503e+00 +3.4162e+00 +1.9246e+00 -5.0538e-01 -1.5435e+00 -2.5932e+00 -8.8862e-01 +3.9931e+00 -1.8946e+00 -2.9191e+00 +2.6843e+00
746 +2.438875033e+05 +2.438875033e+05 +2.436326833e+05 +2.436326833e+05 +3.9598e+00 +3.7624e+00 -1.1432e-01 -9.7963e-01 -2.5094e+00 -9.5019e-01 -1.3325e+00 +2.8485e+00 +1.0491e+00 +2.9845e+00 +3.3552e+00 +1.6807e+00 -7.5108e-01 -1.6265e+00 -2.5891e+00 -9.4613e-01 +4.0792e+00 -1.8275e+00 -3.0400e+00 +3.0197e+00
818 +8.894324806e+04 +8.894324806e+04 +8.868842806e+04 +8.868842806e+04 +3.7220e+00 +3.6603e+00 -1.9383e-01 -9.5182e-01 -2.4512e+00 -1.0932e+00 -1.3169e+00 +2.6356e+00 +1.0315e+00 +3.2166e+00 +3.4687e+00 +1.7204e+00 -7.2537e-01 -1.6459e+00 -2.4976e+00 -1.1501e+00 +3.9676e+00 -1.9040e+00 -2.7959e+00 +2.7198e+00
899 +6.129614661e+04 +6.129614661e+04 +6.104132661e+04 +6.104132661e+04 +3.7235e+00 +3.6547e+00 -1.0402e-01 -9.9232e-01 -2.5099e+00 -9.1278e-01 -1.3561e+00 +2.7282e+00 +1.0805e+00 +2.9825e+00 +3.4942e+00 +1.7034e+00 -5.6232e-01 -1.6872e+00 -2.5925e+00 -1.0009e+00 +3.9853e+00 -1.8687e+00 -2.6766e+00 +2.8076e+00
928 +3.906633607e+04 +3.906633607e+04 +3.881151607e+04 +3.881151607e+04 +3.7149e+00 +3.6452e+00 -2.1247e-01 -8.6503e-01 -2.4632e+00 -1.0340e+00 -1.3385e+00 +2.6238e+00 +1.0307e+00 +3.0124e+00 +3.4336e+00 +1.6745e+00 -5.6270e-01 -1.7174e+00 -2.6015e+00 -1.0417e+00 +4.0506e+00 -1.6992e+00 -2.7788e+00 +2.7592e+00
1006 +2.422785655e+04 +2.422785655e+04 +2.397303655e+04 +2.397303655e+04 +3.7559e+00 +3.6542e+00 -1.4051e-01 -9.4838e-01 -2.5154e+00 -8.9056e-01 -1.2921e+00 +2.5968e+00 +1.0269e+00 +3.0612e+00 +3.5259e+00 +1.7040e+00 -5.6613e-01 -1.5542e+00 -2.6680e+00 -9.8291e-01 +3.9724e+00 -1.7704e+00 -2.7226e+00 +2.8135e+00
