% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
402 +1.546307228e+01 +1.546307228e+01 +4.099430723e+02 +4.099430723e+02 -2.0656e+00 -3.6552e+00 -4.1578e+00 +4.3367e+00 +1.4154e-01 -1.9999e+00 +1.3183e+00 -2.9378e-01 -1.4083e+00 -3.9973e+00 +2.3699e+00 -2.1457e-01 +2.3550e+00 +2.8492e+00 -3.5772e+00 +2.5883e+00 -2.6875e+00 -5.4606e-01 +3.4068e-01 +1.4171e+00
495 +8.423192220e+00 +8.423192220e+00 +4.029031922e+02 +4.029031922e+02 -2.0328e+00 -2.8117e+00 -4.1641e+00 +4.3269e+00 +4.7414e-01 -2.5787e+00 +2.2559e+00 -1.5281e-01 -1.3983e+00 -3.6573e+00 +2.1375e+00 +9.9646e-01 +1.8272e+00 +3.0615e+00 -3.3407e+00 +3.7936e+00 -2.6409e+00 -6.8890e-01 -3.7249e-01 +9.9521e-01
571 +5.889959232e+00 +5.889959232e+00 +4.003699592e+02 +4.003699592e+02 -2.7938e+00 -2.6230e+00 -4.3506e+00 +4.3969e+00 +8.7958e-01 -3.2536e+00 +2.6910e+00 -3.9959e-01 -9.9677e-01 -3.2595e+00 +2.3044e+00 +6.6096e-01 +2.0133e+00 +3.7365e+00 -3.4231e+00 +3.8285e+00 -2.4481e+00 -5.4972e-01 -7.6192e-02 +1.9956e+00
690 +3.332543156e+00 +3.332543156e+00 +3.978125432e+02 +3.978125432e+02 -3.2795e+00 -2.9434e+00 -4.4898e+00 +4.5902e+00 +1.1757e+00 -3.3916e+00 +4.0116e+00 -6.1466e-01 -7.8047e-01 -4.1189e+00 +1.5985e+00 +1.5340e+00 +1.3782e+00 +4.3797e+00 -3.6027e+00 +3.4821e+00 -3.1055e+00 -1.2355e+00 +1.1124e-01 +1.7614e+00
748 +2.463465302e+00 +2.463465302e+00 +3.969434653e+02 +3.969434653e+02 -3.4526e+00 -3.3915e+00 -4.6137e+00 +4.4643e+00 +1.0578e+00 -3.0914e+00 +3.9003e+00 -7.7448e-01 -9.9781e-01 -3.7192e+00 +1.4893e+00 +1.2651e+00 +1.5383e+00 +3.9773e+00 -3.7094e+00 +3.1539e+00 -2.9401e+00 -1.8654e+00 +1.0380e-01 +1.7549e+00
878 +1.459117850e+00 +1.459117850e+00 +3.959391178e+02 +3.959391178e+02 -3.7720e+00 -3.3201e+00 -4.1466e+00 +4.0895e+00 +1.1049e+00 -3.0198e+00 +3.2880e+00 -5.1221e-01 -1.0086e+00 -3.2051e+00 +1.5837e+00 +9.0680e-01 +1.6615e+00 +3.5433e+00 -3.7091e+00 +3.0623e+00 -2.6393e+00 -8.7341e-01 -8.8642e-02 +1.3789e+00
911 +9.445730586e-01 +9.445730586e-01 +3.954245731e+02 +3.954245731e+02 -3.6896e+00 -3.2532e+00 -4.2385e+00 +3.9752e+00 +8.6786e-01 -2.7584e+00 +3.3541e+00 -4.3613e-01 -1.1295e+00 -3.4183e+00 +1.7287e+00 +9.7671e-01 +1.6447e+00 +3.5586e+00 -3.7968e+00 +2.8607e+00 -2.6643e+00 -1.7301e+00 +8.6200e-02 +1.3712e+00
1451 +6.249869878e-01 +6.249869878e-01 +3.951049870e+02 +3.951049870e+02 -3.6096e+00 -3.1380e+00 -4.2197e+00 +3.9966e+00 +7.8330e-01 -2.8743e+00 +3.5302e+00 -4.4651e-01 -1.0687e+00 -3.6189e+00 +1.8825e+00 +1.0788e+00 +1.5908e+00 +3.5413e+00 -3.7456e+00 +2.9792e+00 -2.7325e+00 -1.6683e+00 -4.4433e-03 +1.3162e+00
1846 +3.779808403e-01 +3.779808403e-01 +3.948579808e+02 +3.948579808e+02 -3.6682e+00 -3.0385e+00 -4.0991e+00 +3.9432e+00 +8.7093e-01 -3.0913e+00 +3.3231e+00 -4.7403e-01 -9.2118e-01 -3.6107e+00 +1.7854e+00 +1.2085e+00 +1.5990e+00 +3.6228e+00 -3.7217e+00 +2.9289e+00 -2.7998e+00 -1.4942e+00 -1.3839e-01 +1.3049e+00
2087 +2.476924921e-01 +2.476924921e-01 +3.947276925e+02 +3.947276925e+02 -3.7542e+00 -2.9946e+00 -4.0384e+00 +3.8553e+00 +8.4882e-01 -3.0940e+00 +3.3841e+00 -4.9053e-01 -8.1961e-01 -3.6894e+00 +1.7701e+00 +1.3534e+00 +1.6211e+00 +3.6739e+00 -3.7582e+00 +2.8888e+00 -2.8521e+00 -1.5491e+00 -4.9519e-02 +1.3409e+00
2317 +1.572918023e-01 +1.572918023e-01 +3.946372918e+02 +3.946372918e+02 -3.8238e+00 -2.9826e+00 -3.9478e+00 +3.8947e+00 +8.0447e-01 -3.0690e+00 +3.4896e+00 -5.1677e-01 -7.4504e-01 -3.6376e+00 +1.8441e+00 +1.2463e+00 +1.7236e+00 +3.6701e+00 -3.7790e+00 +2.9176e+00 -2.8298e+00 -1.4401e+00 +9.2997e-02 +1.3617e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.850533589e+02 +3.850533589e+02 +1.379433589e+02 +1.379433589e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.387765389e+02 +2.387765389e+02 -8.333461106e+00 -8.333461106e+00 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
83 +1.438517761e+02 +1.438517761e+02 -1.032582239e+02 -1.032582239e+02 -7.9338e-01 -1.1844e+00 +6.5517e-01 +2.0666e+00 -1.1313e+00 +1.8976e+00 -5.8818e-02 -5.3687e-01 +9.3648e-02 +5.4687e-01 -2.3975e-01 +2.7728e+00 +4.3117e-01 -1.3739e+00 -1.8100e+00 +1.3257e+00 +2.5974e+00 -9.0420e-01 -1.1473e+00 -7.6188e-01
130 +9.949098745e+01 +9.949098745e+01 -1.476190125e+02 -1.476190125e+02 -1.2696e+00 -2.4271e+00 -2.9890e-01 -1.1045e-01 +1.0689e+00 -3.2407e-01 +8.8468e-01 -1.7438e+00 +8.5322e-01 -1.1887e+00 +1.8726e+00 +1.7586e+00 +3.8898e-01 +2.1414e+00 +1.0926e+00 +1.0635e+00 +1.7562e+00 -3.6263e-01 +2.8900e-01 -5.1686e-02
233 +5.976473481e+01 +5.976473481e+01 -1.873452652e+02 -1.873452652e+02 -1.4137e+00 -8.5230e-01 +3.1991e-01 -1.2332e-01 -1.9230e+00 +4.9533e-01 +1.2496e+00 -2.8337e+00 -7.6916e-01 +1.2087e+00 +1.4651e+00 +1.5108e+00 +4.2652e-01 +2.6268e+00 +7.4270e-01 +1.0018e+00 +1.0090e+00 +6.3021e-01 +8.8752e-01 +1.9098e-01
289 +3.697459553e+01 +3.697459553e+01 -2.101354045e+02 -2.101354045e+02 -2.7236e+00 -1.2388e+00 +2.5751e-01 -1.2351e+00 -1.1913e+00 +1.7806e+00 +1.3512e+00 -2.4387e+00 +3.5064e-02 +2.5978e+00 +2.6572e+00 +1.7544e+00 +1.1588e+00 +2.1540e+00 +9.3704e-01 +1.0443e+00 +1.8331e+00 -4.9025e-01 +1.1882e+00 +1.0781e+00
380 +2.398216564e+01 +2.398216564e+01 -2.231278344e+02 -2.231278344e+02 -3.7854e+00 -1.5701e+00 +4.1419e-01 -2.1818e+00 -1.6067e+00 +1.6782e+00 +1.1495e+00 -2.9820e+00 +2.0762e-01 +3.4365e+00 +3.1514e+00 +1.6532e+00 +1.6793e+00 +1.5818e+00 +1.5378e+00 +2.2662e-01 +2.4572e+00 -3.8169e-01 +2.1722e+00 +7.2690e-01
496 +1.492267279e+01 +1.492267279e+01 -2.321873272e+02 -2.321873272e+02 -5.0000e+00 -1.6418e+00 -3.1371e-01 -4.4078e+00 -2.1083e+00 +1.5467e+00 +2.2138e+00 -3.9174e+00 +4.7989e-01 +4.4718e+00 +2.9414e+00 +1.2924e+00 +3.1674e+00 +1.1602e+00 +2.5544e+00 +2.2876e-01 +3.8626e+00 -4.2501e-01 +2.3075e+00 -1.3667e-01
523 +8.977251996e+00 +8.977251996e+00 -2.381327480e+02 -2.381327480e+02 -4.2182e+00 -1.0554e+00 -2.6000e-01 -3.2351e+00 -2.5500e+00 +1.7135e+00 +2.7784e+00 -4.4182e+00 +5.2269e-01 +3.2225e+00 +3.2433e+00 +1.2032e+00 +3.2976e+00 +8.3466e-01 +2.9885e+00 -3.5702e-01 +3.9871e+00 +1.3455e-01 +2.8095e+00 -5.8843e-01
609 +5.459841998e+00 +5.459841998e+00 -2.416501580e+02 -2.416501580e+02 -4.3491e+00 -1.1407e+00 -4.8349e-01 -2.9513e+00 -2.8858e+00 +1.8887e+00 +2.7635e+00 -4.3721e+00 -1.8624e-01 +3.0000e+00 +2.9556e+00 +1.3703e+00 +3.4067e+00 +1.0380e+00 +3.5647e+00 +3.7650e-01 +3.4439e+00 +1.1328e-01 +2.3644e+00 -5.9102e-01
744 +3.801992226e+00 +3.801992226e+00 -2.433080078e+02 -2.433080078e+02 -4.0000e+00 -7.2310e-01 -3.2574e-01 -2.8071e+00 -2.6803e+00 +2.0407e+00 +3.0125e+00 -4.3138e+00 -4.0232e-01 +2.8656e+00 +2.7011e+00 +1.5566e+00 +3.3467e+00 +1.1463e+00 +3.6386e+00 +3.8287e-01 +3.2544e+00 +3.3909e-01 +2.4554e+00 -3.2209e-01
972 +2.500735175e+00 +2.500735175e+00 -2.446092648e+02 -2.446092648e+02 -4.3473e+00 +1.9040e-01 -3.9306e-01 -3.4569e+00 -2.7022e+00 +2.3219e+00 +3.3318e+00 -4.5041e+00 -8.1111e-02 +3.2697e+00 +2.5823e+00 +1.6328e+00 +3.1432e+00 +1.0392e+00 +3.5202e+00 +1.7532e-02 +3.0490e+00 +3.6425e-01 +2.4810e+00 -1.9046e-01
1192 +1.535915799e+00 +1.535915799e+00 -2.455740842e+02 -2.455740842e+02 -3.9318e+00 -3.9902e-01 -3.2203e-01 -3.5816e+00 -3.0242e+00 +2.0326e+00 +3.0922e+00 -4.2184e+00 -4.6688e-02 +3.2183e+00 +2.3668e+00 +1.2688e+00 +2.9152e+00 +9.2297e-01 +3.3768e+00 +3.9253e-01 +3.1780e+00 +1.6289e-01 +2.1178e+00 +1.5643e-02
1332 +9.744701850e-01 +9.744701850e-01 -2.461355298e+02 -2.461355298e+02 -3.8169e+00 -2.4021e-01 -2.9334e-01 -3.5436e+00 -3.1744e+00 +2.1974e+00 +3.3326e+00 -4.3054e+00 -1.6457e-01 +3.0412e+00 +2.3467e+00 +1.3418e+00 +2.8880e+00 +7.1638e-01 +3.6354e+00 +3.1300e-01 +3.0728e+00 +7.7448e-02 +2.1362e+00 +3.4617e-02
1576 +6.085696748e-01 +6.085696748e-01 -2.465014303e+02 -2.465014303e+02 -3.8142e+00 -2.5484e-01 -4.7850e-01 -3.6317e+00 -3.0632e+00 +2.1786e+00 +3.1458e+00 -4.1554e+00 -1.3404e-01 +2.9870e+00 +2.2835e+00 +1.3181e+00 +2.8769e+00 +6.8671e-01 +3.6927e+00 +3.7744e-01 +3.1047e+00 -3.1933e-02 +2.0696e+00 +2.0701e-01
1781 +3.781623885e-01 +3.781623885e-01 -2.467318376e+02 -2.467318376e+02 -3.8060e+00 +9.7888e-03 -5.0779e-01 -3.6419e+00 -3.1172e+00 +2.2112e+00 +3.1779e+00 -4.1327e+00 -8.1929e-02 +2.9982e+00 +2.3573e+00 +1.4472e+00 +2.9610e+00 +6.9591e-01 +3.7529e+00 +3.2520e-01 +3.1041e+00 -2.4701e-02 +2.1868e+00 +3.2955e-01
2224 +2.391158097e-01 +2.391158097e-01 -2.468708842e+02 -2.468708842e+02 -3.6656e+00 +1.2732e-01 -5.7854e-01 -3.7004e+00 -3.0351e+00 +2.3825e+00 +3.0814e+00 -4.0762e+00 -1.4562e-01 +3.0320e+00 +2.3032e+00 +1.4664e+00 +2.9358e+00 +7.6112e-01 +3.8725e+00 +4.2896e-01 +3.0221e+00 -5.4377e-02 +2.0938e+00 +3.1438e-01
3001 +1.580309204e-01 +1.580309204e-01 -2.469519691e+02 -2.469519691e+02 -3.7328e+00 +1.6129e-01 -6.8131e-01 -3.6423e+00 -3.0429e+00 +2.2806e+00 +3.0700e+00 -4.0257e+00 -1.1947e-01 +2.9868e+00 +2.3014e+00 +1.4304e+00 +2.9032e+00 +7.2580e-01 +3.9272e+00 +5.0334e-01 +2.9941e+00 -5.2034e-02 +2.0641e+00 +2.5302e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.655479726e+02 +2.655479726e+02 +1.135079726e+02 +1.135079726e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
5 +2.099683946e+02 +2.099683946e+02 +5.792839455e+01 +5.792839455e+01 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
6 +1.495630162e+02 +1.495630162e+02 -2.476983804e+00 -2.476983804e+00 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
121 +8.591580749e+01 +8.591580749e+01 -6.612419251e+01 -6.612419251e+01 +1.4724e-01 +1.0579e+00 -2.0090e+00 +1.1338e+00 +3.2359e-01 -1.7224e+00 -6.2298e-01 -3.7171e-01 +1.5751e+00 +1.6489e+00 -1.4684e+00 +1.7059e+00 +1.5717e+00 +2.8538e+00 +1.2244e+00 -7.8902e-01 +1.5823e+00 +2.4388e+00 -7.7927e-02 +1.5949e+00
212 +6.197964702e+01 +6.197964702e+01 -9.006035298e+01 -9.006035298e+01 -2.3025e+00 +2.4389e-01 -2.2904e+00 +6.9926e-01 -5.1326e-01 -2.0252e-01 +3.6693e-01 +4.7610e-01 +8.0876e-01 +2.2178e+00 -2.3501e+00 -4.7244e+00 -2.2237e+00 +3.2885e+00 +7.6333e-01 +7.7452e-01 +1.5560e+00 +2.4061e+00 -2.8712e+00 +4.7737e-01
310 +3.444685762e+01 +3.444685762e+01 -1.175931424e+02 -1.175931424e+02 -6.2717e-01 +1.4701e-01 -1.3030e+00 +1.3957e+00 +1.2153e+00 -6.5135e-01 +6.4972e-01 +1.7301e+00 +5.8336e-01 +3.2169e+00 -2.1521e+00 -3.5456e+00 -2.5887e+00 +3.3629e+00 +2.7002e-01 +9.3096e-01 +2.6498e+00 +9.5539e-01 -1.7517e+00 +2.0564e+00
409 +1.807859548e+01 +1.807859548e+01 -1.339614045e+02 -1.339614045e+02 -2.6160e-01 +3.2500e-01 -1.0696e+00 +2.6211e+00 +1.9583e+00 -5.5017e-01 -9.9177e-01 +7.0757e-01 +3.3368e-01 +3.0253e+00 -1.0671e+00 -3.4024e+00 -3.6934e+00 +4.6449e+00 +3.8989e-01 +1.6665e+00 +3.2010e+00 +8.5388e-01 -7.7073e-01 +3.0781e+00
488 +1.506153117e+01 +1.506153117e+01 -1.369784688e+02 -1.369784688e+02 -4.9256e-01 +4.3862e-01 -1.2583e+00 +2.9797e+00 +2.2181e+00 +1.2374e-01 -1.7360e+00 -2.3024e-01 +1.0147e+00 +2.6067e+00 -1.9324e-01 -3.0371e+00 -4.4758e+00 +4.7858e+00 +7.0774e-01 +1.6538e+00 +3.2536e+00 +9.7683e-01 -1.2633e+00 +3.6969e+00
829 +9.995298458e+00 +9.995298458e+00 -1.420447015e+02 -1.420447015e+02 -6.0864e-01 +3.0783e-01 -2.6750e+00 +2.8259e+00 +1.8462e+00 -2.9725e-02 -1.3332e+00 -4.5609e-02 +1.9631e+00 +2.5362e+00 -4.6485e-01 -3.3209e+00 -4.3343e+00 +5.0000e+00 +1.5442e+00 +9.9768e-01 +2.3594e+00 +3.8289e-01 -1.3058e+00 +4.2679e+00
964 +6.112422522e+00 +6.112422522e+00 -1.459275775e+02 -1.459275775e+02 -2.6132e-01 +4.6870e-01 -2.7060e+00 +2.8139e+00 +2.4303e+00 +3.3624e-01 -9.9030e-01 -5.4315e-01 +1.6086e+00 +2.8796e+00 -5.2590e-01 -3.1041e+00 -4.1001e+00 +4.9011e+00 +9.1040e-01 +1.1659e+00 +2.2464e+00 +5.6138e-01 -1.4406e+00 +4.0236e+00
