% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1296 +2.510620071e+00 +2.510620071e+00 -5.439893799e+02 -5.439893799e+02 -1.9592e+00 -1.2164e+00 +1.9836e+00 -2.0352e+00 +1.1730e+00 +4.0739e-01 -7.5969e-01 +2.5576e+00 -1.3393e+00 +2.4181e+00 +1.1702e+00 +4.9899e-01 +7.1802e-01 -1.6724e+00 +6.7501e-01 -2.1096e+00 +1.3531e+00 -1.3529e+00 -1.0529e+00 +1.1287e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.690227305e+05 +3.690227305e+05 +3.700227305e+05 +3.700227305e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.004092521e+05 +2.004092521e+05 +2.014092521e+05 +2.014092521e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
4 +1.100940312e+05 +1.100940312e+05 +1.110940312e+05 +1.110940312e+05 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
11 +4.949783871e+04 +4.949783871e+04 +5.049783871e+04 +5.049783871e+04 +1.4432e+00 -1.2139e+00 +3.1158e+00 +3.2826e-01 -1.4927e+00 +4.3900e+00 +3.7594e+00 +5.0156e-01 +1.2248e+00 +8.7045e-01 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 +3.4431e+00 -3.0524e+00 -2.7408e+00 -3.2929e+00 -2.7234e+00 -6.4301e-01
19 +3.463258771e+04 +3.463258771e+04 +3.563258771e+04 +3.563258771e+04 -4.6740e+00 +6.1200e-01 +3.8187e+00 +1.6918e+00 -3.0957e+00 -1.3108e+00 -3.9274e-01 +4.8164e+00 -3.4360e+00 +3.5552e+00 +1.4476e+00 -1.2373e+00 -3.0908e+00 -7.1747e-01 -1.7978e-01 -3.7939e+00 +8.9507e-01 -2.7381e+00 -1.1538e+00 +8.2986e-01
73 +1.900578592e+04 +1.900578592e+04 +2.000578592e+04 +2.000578592e+04 -4.7709e-01 +4.2057e-01 -3.6801e+00 +1.9728e+00 -2.3759e+00 -3.5047e+00 -2.9404e-01 -2.0749e+00 -4.1415e+00 -1.9451e+00 -2.5349e+00 -2.1093e+00 -3.5735e+00 +3.5198e-01 -1.1813e+00 -6.1403e-01 +9.5163e-01 -1.0088e+00 -6.4199e-01 +4.5183e-01
91 +1.089884304e+04 +1.089884304e+04 +1.189884304e+04 +1.189884304e+04 -5.5682e-01 +5.4232e-01 +3.1158e+00 +1.5913e+00 -2.8959e+00 +2.3900e+00 +1.7594e+00 +5.0156e-01 -7.7525e-01 +8.7045e-01 -1.5601e+00 -1.2489e+00 -2.2908e+00 -6.9512e-01 +1.4431e+00 -2.3376e+00 -7.4078e-01 -1.2929e+00 -1.2715e+00 +1.3356e+00
113 +4.424490179e+03 +4.424490179e+03 +5.424490179e+03 +5.424490179e+03 -1.3730e+00 -3.6631e-01 -2.7842e+00 +2.7125e+00 -3.2718e+00 -2.6087e+00 -4.6403e-01 -1.1790e+00 -4.4750e+00 -1.0491e+00 -1.6389e+00 -1.2133e+00 -2.6775e+00 -5.4396e-01 -2.8540e-01 -1.5100e+00 +5.5695e-02 -1.9048e+00 -1.5379e+00 +1.3478e+00
129 +3.870767104e+03 +3.870767104e+03 +4.870767104e+03 +4.870767104e+03 -1.9748e-01 -8.5137e-02 -3.5831e+00 +2.0391e+00 -2.8073e+00 -2.5290e+00 +1.4205e+00 +2.6694e+00 -2.2479e+00 -1.4022e+00 -1.6099e+00 -1.8454e+00 +2.1194e-01 -1.8460e+00 -1.5698e+00 -1.0471e+00 -9.7717e-02 -6.8278e-01 -1.5225e+00 +2.1399e+00
185 +1.828516047e+03 +1.828516047e+03 +2.828516047e+03 +2.828516047e+03 -1.4813e+00 -1.2439e+00 -6.4213e-01 +1.4934e+00 -2.2386e+00 -1.9072e+00 +1.3623e+00 +1.9396e-01 -2.9270e+00 -2.3188e+00 -2.4127e+00 -2.3806e+00 -8.2786e-01 -8.5637e-01 -2.0403e+00 -8.0329e-01 -5.8071e-01 -6.7083e-01 -1.7855e+00 +1.4951e+00
209 +1.445045657e+03 +1.445045657e+03 +2.445045657e+03 +2.445045657e+03 -1.7188e+00 -1.4866e+00 -3.4709e+00 +1.9269e+00 -2.4396e+00 -1.9496e+00 +1.0128e+00 +7.8163e-01 -3.2198e+00 -1.5144e+00 -2.3440e+00 -2.5833e+00 -1.0877e+00 -5.9195e-01 -1.6424e+00 -4.7070e-01 -8.9143e-01 -1.0268e+00 -2.1163e+00 +1.9120e+00
251 +9.554147562e+02 +9.554147562e+02 +1.955414756e+03 +1.955414756e+03 -8.4226e-01 -1.3677e+00 -8.8420e-01 +1.5189e+00 -1.9071e+00 -1.6100e+00 +8.6031e-01 +1.0554e+00 -2.5910e+00 -1.2564e+00 -8.9532e-01 -2.7844e+00 -4.7859e-01 -5.5807e-01 -1.4903e+00 -2.7273e-01 -4.5437e-01 -9.1685e-01 -2.2555e+00 +1.7608e+00
260 +3.570364092e+02 +3.570364092e+02 +1.357036409e+03 +1.357036409e+03 -1.0006e+00 -1.3202e+00 -2.4751e+00 +1.9459e+00 -2.5689e+00 -1.1734e+00 +5.3232e-01 +1.1304e+00 -2.8680e+00 -1.4249e+00 +6.3082e-02 -2.2035e+00 -6.8227e-01 -5.6367e-01 -1.4603e+00 -1.3659e-01 -8.0216e-01 -7.0956e-01 -1.9133e+00 +8.2514e-01
342 +1.541244847e+02 +1.541244847e+02 +1.154124485e+03 +1.154124485e+03 -8.4500e-01 -1.7675e+00 -2.1411e+00 +1.6335e+00 -2.1538e+00 -1.4022e+00 +2.4909e-01 +1.2619e+00 -2.2557e+00 -1.7424e+00 -6.4984e-01 -2.4750e+00 -4.2799e-01 -2.4910e-01 -1.7409e+00 -1.5891e-01 -9.3126e-01 -1.1541e+00 -1.4921e+00 +1.2245e+00
361 +9.470317322e+01 +9.470317322e+01 +1.094703173e+03 +1.094703173e+03 -9.2102e-01 -1.2246e+00 -2.6563e+00 +1.2775e+00 -2.2210e+00 -1.4785e+00 +3.2512e-01 +1.0580e+00 -2.3050e+00 -1.3995e+00 -7.7665e-01 -2.4084e+00 -3.3154e-01 -4.4068e-01 -1.5610e+00 -5.0720e-01 -6.1220e-01 -8.0488e-01 -1.0764e+00 +1.3821e+00
439 +1.906765551e+01 +1.906765551e+01 +1.019067656e+03 +1.019067656e+03 -9.6240e-01 -1.4623e+00 -2.6624e+00 +1.5107e+00 -2.2193e+00 -1.1825e+00 +8.7625e-03 +1.1124e+00 -2.5178e+00 -1.7057e+00 -8.7072e-01 -2.3946e+00 -3.9682e-01 -3.8171e-01 -1.8625e+00 -5.6084e-01 -6.8924e-01 -9.7899e-01 -9.0329e-01 +1.6717e+00
476 +5.217225162e+00 +5.217225162e+00 +1.005217225e+03 +1.005217225e+03 -7.3781e-01 -1.7727e+00 -2.4275e+00 +1.3033e+00 -2.3902e+00 -1.0035e+00 +3.1242e-01 +1.2493e+00 -2.1112e+00 -2.1043e+00 -1.0925e+00 -2.5077e+00 -4.9677e-01 -6.1981e-01 -2.3301e+00 -3.3341e-01 -8.5709e-01 -1.0264e+00 -9.8345e-01 +2.2855e+00
808 +3.791939745e+00 +3.791939745e+00 +1.003791940e+03 +1.003791940e+03 -9.1706e-01 -1.5940e+00 -2.1950e+00 +1.5368e+00 -2.2279e+00 -1.2724e+00 +1.8011e-01 +1.4423e+00 -2.3285e+00 -1.9247e+00 -1.0176e+00 -2.2254e+00 -7.3234e-01 -6.5748e-01 -1.8524e+00 -6.5558e-01 -7.1714e-01 -1.0676e+00 -1.7919e+00 +1.8395e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.147422876e+05 +1.147422876e+05 +1.149506676e+05 +1.149506676e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
10 +5.045714380e+04 +5.045714380e+04 +5.066552380e+04 +5.066552380e+04 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
50 +3.681976170e+04 +3.681976170e+04 +3.702814170e+04 +3.702814170e+04 +1.4701e+00 -1.0368e+00 +3.4469e+00 -2.1104e+00 +1.1688e+00 -2.1649e+00 -3.1515e-01 +2.2562e+00 +1.8023e+00 -3.1887e+00 +3.2939e+00 +3.7571e+00 +7.8428e-01 +3.5859e-01 +4.6784e-01 -2.4527e+00 +7.9583e-01 +1.1077e+00 +2.1763e+00 +3.9483e+00
53 +2.295317562e+04 +2.295317562e+04 +2.316155562e+04 +2.316155562e+04 -3.1448e+00 -1.3752e+00 +4.0101e+00 -3.7078e+00 +3.2885e+00 +3.3033e+00 +8.8609e-01 +1.7853e+00 -3.6272e+00 +5.8849e-01 +3.6309e+00 +1.4681e+00 +1.0978e+00 -1.6841e+00 +8.8898e-01 +2.4060e-01 +7.9136e-01 -4.4848e-02 -3.2563e-01 +3.8798e+00
105 +6.566187251e+03 +6.566187251e+03 +6.774567251e+03 +6.774567251e+03 +1.4762e+00 +2.6959e-03 +3.3579e+00 +2.4517e+00 -9.1065e-01 +3.7813e+00 -6.3769e-01 -1.8060e+00 -9.2696e-01 +1.4664e+00 +1.5873e+00 +2.6021e+00 +7.0286e-01 -5.4281e-01 +2.1429e+00 -6.5767e-01 +1.4193e+00 +2.3037e+00 -4.3559e-01 +3.0778e+00
121 +6.151233764e+03 +6.151233764e+03 +6.359613764e+03 +6.359613764e+03 +1.7093e+00 +1.0579e+00 -7.3013e-01 +1.5067e+00 +3.5514e-01 -1.0246e+00 +3.2491e-01 +1.4688e+00 +1.5751e+00 +2.1592e+00 -4.2387e-01 +2.3531e+00 +1.5717e+00 -1.3368e+00 +1.6701e+00 -1.7733e+00 +1.4680e+00 +1.8262e+00 -7.7927e-02 +2.5031e+00
178 +2.799625933e+03 +2.799625933e+03 +3.008005933e+03 +3.008005933e+03 +1.2901e+00 +2.6589e-01 -4.7323e-01 +1.0686e+00 +1.1408e+00 +1.2284e+00 -8.6167e-02 +1.3339e+00 -1.4799e+00 +2.0000e+00 +1.4549e-02 +2.2209e+00 +1.1679e+00 -1.9588e+00 +1.2612e+00 -1.9129e+00 +7.6938e-01 +2.8014e-01 +9.9080e-01 +7.1121e-01
180 +8.045007329e+02 +8.045007329e+02 +1.012880733e+03 +1.012880733e+03 +2.3440e-01 +1.3906e+00 +3.1404e+00 -1.2577e-01 +8.8951e-02 +1.4509e+00 -5.2437e-01 +1.3311e+00 -9.5466e-01 +7.7690e-02 +7.2190e-01 +1.7965e+00 +5.5153e-01 -6.0697e-01 +1.9253e+00 -8.8560e-01 +2.0742e+00 +2.1272e+00 +6.1485e-01 +7.8766e-01
217 +3.632475406e+02 +3.632475406e+02 +5.716275406e+02 +5.716275406e+02 +1.1225e+00 +1.5365e+00 +2.3577e+00 +6.7392e-02 +6.0471e-01 +6.6218e-01 +6.4069e-02 +1.5001e+00 -1.8002e-01 +1.0419e+00 +1.9396e-01 +2.3188e+00 +1.5487e-01 -1.5936e-01 +1.6717e+00 -9.5033e-01 +2.5770e+00 +1.9812e+00 +5.1026e-01 +1.3949e+00
252 +1.861359518e+02 +1.861359518e+02 +3.945159518e+02 +3.945159518e+02 +1.5777e+00 +9.0157e-01 +3.2047e+00 +2.3226e-01 +2.6103e-01 -6.5721e-02 -6.8832e-01 +2.0406e+00 +6.7535e-01 +1.3908e+00 +1.7203e-01 +2.6904e+00 +3.5235e-02 -6.8321e-01 +2.3147e+00 -9.0958e-01 +2.4735e+00 +2.2966e+00 +7.4433e-01 +2.2877e+00
259 +1.395825057e+02 +1.395825057e+02 +3.479625057e+02 +3.479625057e+02 +4.2517e-01 +1.2752e+00 +2.9386e+00 +8.1110e-02 +1.7914e-01 +1.1011e+00 -6.5767e-02 +1.6098e+00 -8.6787e-01 +6.9313e-01 +6.1018e-01 +1.8961e+00 +1.9772e-01 -4.0641e-01 +1.7675e+00 -9.8985e-01 +2.2671e+00 +1.8384e+00 +5.8368e-01 +2.2586e+00
298 +6.866385271e+01 +6.866385271e+01 +2.770438527e+02 +2.770438527e+02 +1.5278e+00 +1.7264e+00 +1.9387e+00 +3.6406e-01 +2.9832e-01 +1.1449e+00 +4.9765e-01 +1.9767e+00 -8.0697e-01 +1.5020e+00 +5.7596e-01 +2.1514e+00 -1.6440e-01 -3.1289e-01 +1.1696e+00 -7.0544e-01 +2.0121e+00 +1.4431e+00 +1.0395e+00 +1.0622e+00
340 +4.279162008e+00 +4.279162008e+00 +2.126591620e+02 +2.126591620e+02 +1.1313e+00 +1.4421e+00 +2.2859e+00 +4.1354e-01 +4.3453e-02 +1.0072e+00 +3.7163e-01 +2.0179e+00 -5.9537e-01 +1.6243e+00 +3.2898e-01 +1.8904e+00 -2.1496e-02 -5.4960e-01 +1.0456e+00 -8.1785e-01 +2.1563e+00 +1.6665e+00 +7.4495e-01 +1.3372e+00
670 +3.616461683e+00 +3.616461683e+00 +2.119964617e+02 +2.119964617e+02 +1.5906e+00 +1.2947e+00 +2.6504e+00 +7.0246e-01 +3.5199e-01 +1.5643e+00 +4.8324e-01 +2.4850e+00 -4.6824e-01 +1.8341e+00 +6.2981e-01 +1.9283e+00 -1.5786e-01 -9.4788e-01 +5.9959e-01 -1.1533e+00 +1.9491e+00 +2.0751e+00 +8.8172e-01 +1.1925e+00
1423 +2.483891465e+00 +2.483891465e+00 +2.108638915e+02 +2.108638915e+02 +1.4296e+00 +1.7640e+00 +2.2632e+00 +1.1956e+00 +6.8116e-01 +8.3792e-01 -1.2263e-01 +2.0292e+00 -6.0670e-01 +1.9275e+00 +1.8426e-01 +2.6315e+00 -6.8269e-01 -8.0925e-01 +4.9830e-01 -1.5696e+00 +2.2512e+00 +1.2535e+00 +1.1118e+00 +1.1976e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.742998870e+05 +2.742998870e+05 +2.741549270e+05 +2.741549270e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.880824341e+05 +1.880824341e+05 +1.879374741e+05 +1.879374741e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
4 +4.459572041e+04 +4.459572041e+04 +4.445076041e+04 +4.445076041e+04 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
58 +2.341423652e+04 +2.341423652e+04 +2.326927652e+04 +2.326927652e+04 +4.0650e+00 +3.2033e+00 -3.4732e+00 +2.8517e+00 -1.3088e+00 +2.2836e-01 -1.7519e-01 +3.4274e+00 -6.6109e-01 +3.9394e+00 -9.8545e-01 +1.2124e+00 +1.7163e+00 +5.0687e-01 +1.8290e+00 +1.3637e+00 -2.9132e+00 -2.8416e+00 +3.9908e+00 -2.2888e+00
98 +3.428370034e+03 +3.428370034e+03 +3.283410034e+03 +3.283410034e+03 +3.0650e+00 +2.2033e+00 -2.4732e+00 +1.8517e+00 -1.5681e+00 -2.9469e-01 -5.4342e-01 +2.4274e+00 -1.2815e+00 +2.9394e+00 +1.4549e-02 +2.2124e+00 +2.1182e+00 +1.5069e+00 +8.2899e-01 +4.9071e-01 -2.5446e+00 -1.8416e+00 +2.9908e+00 -2.4246e+00
179 +1.713276403e+03 +1.713276403e+03 +1.568316403e+03 +1.568316403e+03 -6.7399e-01 +5.9157e-02 -1.8133e-01 +7.5224e-01 -4.2604e-01 +3.3842e-01 -9.3871e-01 +8.1638e-01 -5.2699e-01 +2.6820e+00 +1.0231e+00 +1.4018e+00 +9.0924e-01 +7.2583e-01 +7.9985e-01 +2.0612e-01 -3.1049e+00 -1.0198e+00 +2.8462e+00 -2.4247e+00
230 +2.686652196e+02 +2.686652196e+02 +1.237052196e+02 +1.237052196e+02 +2.8557e+00 -7.2856e-01 -1.5260e+00 +1.5475e+00 +2.7477e-02 +5.0760e-01 -1.5365e+00 -2.0588e-02 -1.3455e+00 +1.2000e+00 +2.3600e-01 +8.9951e-01 +1.1171e+00 +1.3629e+00 +1.1612e-02 +1.0260e+00 -2.5778e+00 -5.9219e-01 +1.4761e+00 -1.8265e+00
243 +6.048572115e+00 +6.048572115e+00 -1.389114279e+02 -1.389114279e+02 +1.7520e+00 +6.8922e-01 -5.5484e-01 +6.5866e-01 +5.2939e-01 +1.2259e+00 -2.4663e+00 +8.2342e-01 -3.4258e-01 +2.2576e+00 +8.4469e-01 +8.2624e-01 +1.6860e-01 +1.8470e+00 +1.4551e+00 +4.5851e-01 -1.4026e+00 -7.0063e-01 +2.5862e+00 -1.6082e+00
463 +3.370657990e+00 +3.370657990e+00 -1.415893420e+02 -1.415893420e+02 +1.7392e+00 -3.7145e-01 -1.0618e+00 +7.0556e-01 +5.7994e-01 +6.6304e-01 -1.6750e+00 +3.5530e-01 -1.0780e+00 +2.3746e+00 +1.1294e-01 +1.0603e+00 +1.0757e+00 +1.5451e+00 +9.8665e-01 +7.0751e-01 -1.6757e+00 -9.1530e-01 +2.3959e+00 -2.0139e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.973881228e+05 +4.973881228e+05 +4.973818228e+05 +4.973818228e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +2.249277609e+05 +2.249277609e+05 +2.249214609e+05 +2.249214609e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.350769042e+05 +1.350769042e+05 +1.350706042e+05 +1.350706042e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
