% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
83 +1.465030569e+01 +1.465030569e+01 +8.634030569e+01 +8.634030569e+01 +1.3874e+00 -2.2636e-01 +6.5517e-01 +9.5200e-01 -1.5587e+00 -2.1024e+00 -4.8970e-02 +6.2586e-02 +6.7518e-01 +2.5469e+00 -2.3975e-01 +3.7970e+00 +2.3465e-01 -1.3739e+00 -1.8100e+00 +5.8580e-01 +2.5974e+00 +4.0386e-01 +2.3100e+00 -2.7619e+00
136 +9.923124769e+00 +9.923124769e+00 +8.161312477e+01 +8.161312477e+01 -1.4831e+00 -1.0303e+00 -3.0153e+00 -1.3905e+00 +6.3302e-01 -1.1133e+00 +2.3336e-01 +2.6394e-01 +6.0951e-01 -2.0068e+00 +2.4406e+00 +3.1392e+00 +1.7424e+00 +5.5792e-01 +3.4610e-02 -8.3556e-01 -1.8780e+00 +1.1701e+00 -1.1884e+00 -1.2383e+00
289 +5.863886009e+00 +5.863886009e+00 +7.755388601e+01 +7.755388601e+01 -2.1060e-01 +1.5018e-01 +1.1592e-01 -1.6189e+00 -4.8398e-01 -1.0425e+00 -5.7949e-01 +4.9715e-01 -5.8474e-01 -7.3732e-01 +6.0797e-01 +4.0727e-01 +4.6323e-01 +3.0065e-02 -1.6974e+00 -3.9717e-01 -7.8838e-01 +1.1221e+00 +1.4303e-01 -9.1698e-01
3866 +3.944747939e+00 +3.944747939e+00 +7.563474794e+01 +7.563474794e+01 +1.4464e-01 +3.6388e-01 -1.8265e-01 -1.6366e+00 -6.7095e-01 -1.1337e+00 -1.4011e-01 +5.3594e-01 -5.1197e-01 -7.7724e-01 +2.9913e-01 +4.7914e-01 +7.6782e-01 -1.5126e-01 -1.3906e+00 -3.4679e-01 -5.0371e-01 +6.9354e-01 +4.2250e-01 -5.6167e-01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.119966440e+02 +1.119966440e+02 +3.260066440e+02 +3.260066440e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.031362629e+01 +2.031362629e+01 +2.343236263e+02 +2.343236263e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
84 +1.510741055e+01 +1.510741055e+01 +2.291174105e+02 +2.291174105e+02 +5.1267e-01 -7.2515e-01 +2.0596e+00 +3.1715e+00 +1.9090e+00 +2.5929e+00 -1.4698e+00 -1.6138e+00 -1.5071e+00 -4.2492e-01 +1.4072e+00 -4.5718e-01 +1.1428e+00 -3.4656e+00 +2.2926e+00 -1.4508e-01 -1.0340e+00 -5.5869e-01 -8.3955e-01 -2.2671e+00
125 +9.547372959e+00 +9.547372959e+00 +2.235573730e+02 +2.235573730e+02 -1.8519e+00 +3.0829e-01 +9.4153e-01 +7.1721e-02 +1.1719e+00 -4.4143e-01 +4.6564e-02 +2.9106e-02 +1.8045e+00 +7.3534e-01 -1.2415e+00 -1.4605e+00 +2.0212e+00 -2.0833e-01 +1.3401e+00 -1.5212e+00 +7.1227e-01 -1.1908e+00 -1.8810e+00 -3.0988e+00
1094 +6.262755398e+00 +6.262755398e+00 +2.202727554e+02 +2.202727554e+02 +1.1439e-01 +5.0993e-01 -5.9378e-01 -5.1918e-01 -2.1779e+00 -7.3276e-01 +1.6039e-01 -5.4712e-02 +2.0196e+00 +1.3773e+00 +8.3701e-01 -6.9730e-01 +2.9830e+00 -1.4868e-01 -2.9621e-02 -8.1462e-01 +5.2603e-01 +5.1603e-01 +5.4988e-01 -1.7388e+00
3918 +3.945532280e+00 +3.945532280e+00 +2.179555323e+02 +2.179555323e+02 -9.4178e-02 +7.2822e-01 -5.7608e-01 -6.9410e-01 -1.9934e+00 -8.4007e-01 +3.6045e-01 -2.0563e-01 +2.2679e+00 +1.2179e+00 +7.5973e-01 -4.9776e-01 +3.1336e+00 -3.4843e-01 +8.6125e-02 -6.3206e-01 +4.3412e-01 +4.8812e-01 +3.6254e-01 -1.8770e+00
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.199704933e+02 +1.199704933e+02 +6.149049330e+01 +6.149049330e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +7.354129671e+01 +7.354129671e+01 +1.506129671e+01 +1.506129671e+01 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +3.673794537e+01 +3.673794537e+01 -2.174205463e+01 -2.174205463e+01 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
27 +2.179809239e+01 +2.179809239e+01 -3.668190761e+01 -3.668190761e+01 -9.5420e-01 -5.1627e-01 -1.3418e+00 +2.6350e+00 +1.2790e+00 +2.7198e+00 +4.3285e+00 +4.7274e+00 -3.0797e+00 -3.6113e+00 +1.9627e+00 -4.0618e+00 +2.5404e-01 +3.0344e-01 +3.6114e+00 -1.5147e-01 -1.0654e+00 +1.7143e+00 +2.4126e+00 +2.0052e-01
83 +1.515744941e+01 +1.515744941e+01 -4.332255059e+01 -4.332255059e+01 -2.4494e+00 +7.1152e-01 +7.5923e-01 +2.8287e+00 -1.2353e+00 +1.7936e+00 +1.3518e+00 +3.3591e+00 +1.9771e-01 +6.5093e-01 -3.4381e-01 -9.8908e-02 -3.4495e-01 -1.4779e+00 -1.9141e+00 -2.6182e-01 +2.7015e+00 +2.9979e-01 +2.4234e+00 -8.6595e-01
121 +6.522042155e+00 +6.522042155e+00 -5.195795785e+01 -5.195795785e+01 +1.4724e-01 +1.0579e+00 -7.3013e-01 +1.1338e+00 -7.5352e-01 -1.0246e+00 +7.8498e-01 +1.4688e+00 +1.5751e+00 +1.6489e+00 -4.2387e-01 +1.7059e+00 +1.5717e+00 +8.2670e-02 +2.0028e+00 -5.8114e-01 +7.9521e-01 +1.1574e+00 +9.2754e-01 +1.5949e+00
322 +5.805042347e+00 +5.805042347e+00 -5.267495765e+01 -5.267495765e+01 -7.0276e-01 -5.3762e-01 -4.9228e-01 +3.4762e-01 -8.3997e-01 +2.9634e-01 +4.3895e-01 +1.7422e+00 +2.5982e-01 -1.7215e-01 -1.0003e+00 -1.9813e+00 +8.1217e-01 -4.2267e-01 +1.1338e+00 +4.2059e-01 +6.3290e-01 +1.5725e+00 +5.6269e-01 -6.7582e-01
2531 +3.977921202e+00 +3.977921202e+00 -5.450207880e+01 -5.450207880e+01 -6.2297e-01 +3.4623e-01 -5.1774e-01 +1.1667e+00 -1.1528e+00 +2.9918e-01 +4.7202e-01 +1.7931e+00 +4.3990e-02 -3.1350e-01 -4.7377e-01 -1.4640e+00 +5.3574e-01 -2.6813e-01 +1.0805e+00 +2.0047e-01 +4.3623e-01 +1.3732e+00 +5.0909e-01 -7.7800e-01
4256 +2.511734035e+00 +2.511734035e+00 -5.596826597e+01 -5.596826597e+01 -6.2274e-01 +3.4674e-01 -5.1670e-01 +1.1667e+00 -1.1519e+00 +2.9688e-01 +4.7364e-01 +1.7923e+00 +4.3755e-02 -3.1261e-01 -4.7242e-01 -1.4621e+00 +5.3695e-01 -2.6761e-01 +1.0818e+00 +1.9938e-01 +4.3581e-01 +1.3748e+00 +5.0898e-01 -7.7789e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.930939086e+02 +2.930939086e+02 -3.199860914e+02 -3.199860914e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +1.062994174e+02 +1.062994174e+02 -5.067805826e+02 -5.067805826e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +4.362052646e+01 +4.362052646e+01 -5.694594735e+02 -5.694594735e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
8 +2.892438348e+01 +2.892438348e+01 -5.841556165e+02 -5.841556165e+02 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00 -8.2733e-01 -4.5035e+00 +4.0272e+00 +4.4479e+00 -9.1359e-02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
25 +2.183218070e+01 +2.183218070e+01 -5.912478193e+02 -5.912478193e+02 +1.4762e+00 +1.7902e+00 +1.3579e+00 +4.4517e+00 -2.9107e+00 +2.0928e+00 -2.6377e+00 -3.8060e+00 +1.0730e+00 -4.9862e-01 -4.1275e-01 +1.6194e+00 +2.7029e+00 -1.4978e+00 +1.6201e+00 -8.3841e-01 +3.4193e+00 +3.3292e+00 -2.4356e+00 +1.1346e+00
83 +1.096040130e+01 +1.096040130e+01 -6.021195987e+02 -6.021195987e+02 +1.3461e+00 +6.9165e-01 +1.6864e+00 +3.0801e+00 -1.1524e+00 +1.8976e+00 -5.4414e-01 -5.3687e-01 +1.6296e-01 +5.4687e-01 -1.2286e+00 +1.4370e+00 +1.4128e+00 -1.3739e+00 -1.8100e+00 -1.6906e+00 +3.1472e+00 -8.4348e-01 -1.1473e+00 -7.6188e-01
122 +9.232419705e+00 +9.232419705e+00 -6.038475803e+02 -6.038475803e+02 +2.3382e+00 -1.6429e+00 +1.2301e+00 +1.6387e+00 -1.0449e+00 +1.8622e+00 +1.0968e+00 -8.1435e-02 -3.2693e-01 -1.0645e+00 +8.3230e-01 -1.6817e+00 +7.6923e-01 -2.0939e+00 -1.0287e+00 +2.3458e-01 +7.0524e-01 -6.5413e-01 +1.5022e+00 -1.6555e+00
268 +6.164976634e+00 +6.164976634e+00 -6.069150234e+02 -6.069150234e+02 +1.8359e+00 +4.9997e-01 -2.9649e-01 +2.5817e-01 -9.9545e-01 +8.6078e-01 -1.4608e+00 -3.4994e-01 +4.5796e-01 -1.6121e+00 +1.0092e+00 +6.3621e-01 +4.5439e-01 -1.4309e+00 +2.4111e+00 -8.0422e-01 +7.5782e-01 +1.6771e+00 -5.4264e-01 -2.9447e-01
% function evaluation | noise-free fitness - Fopt (-1.852700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.194033101e+02 +1.194033101e+02 -6.586668987e+01 -6.586668987e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +3.618531922e+01 +3.618531922e+01 -1.490846808e+02 -1.490846808e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
45 +2.379163754e+01 +2.379163754e+01 -1.614783625e+02 -1.614783625e+02 -4.9359e-01 +2.3083e+00 +1.5797e+00 -1.4839e-01 +3.1719e+00 -1.1416e+00 +2.7584e+00 +1.5373e+00 -1.9554e-01 +1.1565e+00 -3.3695e+00 -3.5816e+00 -5.6069e-01 +1.7917e+00 +4.5601e+00 -2.9494e+00 -3.1176e-01 -1.3061e+00 -4.2194e+00 -8.3151e-01
83 +1.470987683e+01 +1.470987683e+01 -1.705601232e+02 -1.705601232e+02 +1.3200e+00 -9.5368e-01 +2.4108e+00 +9.5200e-01 -1.1313e+00 -1.0236e-01 +8.3229e-01 +3.6879e-01 +9.0694e-01 +5.4687e-01 -2.2397e+00 +5.4800e-01 -4.4902e-01 -2.2564e+00 -1.8100e+00 -2.0164e+00 +2.5974e+00 -2.3440e+00 +5.2236e-01 -9.1438e-01
123 +9.349326682e+00 +9.349326682e+00 -1.759206733e+02 -1.759206733e+02 +3.1996e-01 -1.9537e+00 +1.4108e+00 -4.8001e-02 -1.3127e-01 -1.1024e+00 -1.6771e-01 +1.3688e+00 +7.8123e-01 -4.5313e-01 -1.2397e+00 -4.5200e-01 -9.7220e-04 -1.2564e+00 -8.1002e-01 -3.0164e+00 +1.5974e+00 -1.6688e+00 -4.7764e-01 +3.7333e-02
498 +5.766243454e+00 +5.766243454e+00 -1.795037565e+02 -1.795037565e+02 -2.6161e-02 -3.8603e-01 +1.9748e-02 -1.0488e-01 -3.1795e-01 -4.9263e-01 +3.5206e-01 +2.0041e-01 +5.4608e-02 -2.2672e-02 +1.0225e+00 +5.8681e-01 -5.6634e-01 +4.7743e-01 +4.8394e-01 -1.3509e+00 +1.1136e-01 -5.5025e-02 -1.4878e+00 -1.1163e+00
3159 +3.851436860e+00 +3.851436860e+00 -1.814185631e+02 -1.814185631e+02 +2.7415e-01 +4.4898e-01 -7.6847e-01 -4.8665e-01 -7.8724e-01 -1.2387e-01 -4.1731e-01 +9.2314e-01 +7.5352e-01 +8.1583e-01 +8.0480e-01 +6.0000e-01 -2.1200e-01 +1.0204e+00 +3.8728e-01 -7.4319e-01 -4.7095e-01 -3.4330e-01 -3.8313e-01 -8.4763e-01
% function evaluation | noise-free fitness - Fopt (3.747000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.323295600e+02 +1.323295600e+02 +1.697995600e+02 +1.697995600e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +8.555576744e+01 +8.555576744e+01 +1.230257674e+02 +1.230257674e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +3.392021613e+01 +3.392021613e+01 +7.139021613e+01 +7.139021613e+01 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
44 +1.987021303e+01 +1.987021303e+01 +5.734021303e+01 +5.734021303e+01 +1.5127e+00 -1.4490e+00 +1.0596e+00 +9.9077e-01 +2.9090e+00 +3.5929e+00 +1.4722e+00 -2.6138e+00 -2.5071e+00 -1.4249e+00 +2.4072e+00 -1.4572e+00 +2.1428e+00 -1.5648e+00 +3.2926e+00 -5.0016e-01 -3.4269e+00 -3.4892e+00 +1.6045e-01 -1.2671e+00
84 +1.308424700e+01 +1.308424700e+01 +5.055424700e+01 +5.055424700e+01 +5.1267e-01 -7.2515e-01 +2.0596e+00 -9.2328e-03 +1.9090e+00 +2.5929e+00 +1.8698e+00 -1.6138e+00 -1.5071e+00 -4.2492e-01 +1.4072e+00 -4.5718e-01 +1.1428e+00 -5.6475e-01 +2.2926e+00 -1.4508e-01 -3.6194e+00 -4.1015e+00 -8.3955e-01 -2.2671e+00
107 +9.950075148e+00 +9.950075148e+00 +4.742007515e+01 +4.742007515e+01 +3.9087e-01 -7.0961e-01 +6.5816e-01 +6.3505e-01 -7.2104e-01 +7.1980e-01 +3.7413e+00 +2.7274e+00 -1.0797e+00 -1.6113e+00 +4.5491e-01 -2.0618e+00 +7.0240e-01 +2.3034e+00 +1.6114e+00 -1.5147e-01 -3.0654e+00 -2.8569e-01 +4.1258e-01 -1.7995e+00
327 +5.622727958e+00 +5.622727958e+00 +4.309272796e+01 +4.309272796e+01 -4.3857e-01 +1.7320e+00 -6.7316e-01 -2.5652e-01 +2.4972e-01 -3.1305e-01 -1.5564e-01 +2.0047e+00 +4.5183e-01 -7.1164e-01 +1.7183e+00 +8.0258e-01 +3.6252e-01 +1.0480e+00 +5.6190e-01 -1.3526e+00 -1.0970e+00 -1.2625e+00 -1.2645e+00 -2.1507e+00
3731 +3.494126260e+00 +3.494126260e+00 +4.096412626e+01 +4.096412626e+01 -4.5614e-01 +6.2918e-01 -4.7055e-01 +4.4905e-02 +6.6525e-01 -1.2284e+00 +7.0619e-03 +1.9166e+00 +6.2086e-01 -3.5071e-01 +1.9530e+00 +6.1176e-01 +3.1127e-01 +5.5931e-01 +8.7724e-01 -1.0515e+00 -1.3829e+00 -1.3100e+00 -1.0119e+00 -1.8182e+00
4131 +2.402132705e+00 +2.402132705e+00 +3.987213270e+01 +3.987213270e+01 -4.5775e-01 +6.2800e-01 -4.6949e-01 +4.8355e-02 +6.6534e-01 -1.2289e+00 +8.1510e-03 +1.9144e+00 +6.2309e-01 -3.4954e-01 +1.9532e+00 +6.1238e-01 +3.1098e-01 +5.5712e-01 +8.7559e-01 -1.0510e+00 -1.3850e+00 -1.3114e+00 -1.0093e+00 -1.8168e+00
% function evaluation | noise-free fitness - Fopt (-3.944700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.167331058e+02 +1.167331058e+02 -2.777368942e+02 -2.777368942e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +3.502505150e+01 +3.502505150e+01 -3.594449485e+02 -3.594449485e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
11 +2.448769522e+01 +2.448769522e+01 -3.699823048e+02 -3.699823048e+02 +1.4432e+00 -1.2139e+00 +3.1158e+00 +3.2826e-01 -1.4927e+00 +4.3900e+00 +3.7594e+00 +5.0156e-01 +1.2248e+00 +8.7045e-01 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 +3.4431e+00 -3.0524e+00 -2.7408e+00 -3.2929e+00 -2.7234e+00 -6.4301e-01
64 +1.579457302e+01 +1.579457302e+01 -3.786754270e+02 -3.786754270e+02 -2.2413e+00 +1.2176e+00 +7.3486e-01 -2.4728e+00 -1.5513e+00 +2.0739e+00 -2.0825e+00 +1.3843e+00 -1.5715e+00 +3.1742e+00 -3.3094e+00 +1.6550e+00 -2.1134e+00 -1.8177e+00 -3.0889e+00 -2.3791e-01 +8.3363e-01 -5.3407e-01 -1.7427e+00 +4.4443e-01
127 +8.458174567e+00 +8.458174567e+00 -3.860118254e+02 -3.860118254e+02 -1.4485e+00 +1.6190e+00 -1.9537e+00 -1.7152e-02 +1.7303e-01 +3.0323e+00 -1.1556e+00 +1.3409e+00 -4.7594e-01 +1.5287e+00 -3.2576e+00 +1.1065e+00 -2.5393e-01 -2.2694e+00 -9.0158e-01 -6.3931e-01 +9.2877e-01 -2.2030e+00 -1.5141e+00 -5.5045e-01
582 +6.149598201e+00 +6.149598201e+00 -3.883204018e+02 -3.883204018e+02 -1.1913e+00 -9.0229e-01 -4.2588e-01 +9.2881e-01 +6.0061e-01 +6.9472e-01 -1.8685e+00 +1.7475e+00 -3.4116e-01 +1.3487e+00 -6.1637e-01 +7.1223e-04 +7.1790e-02 -9.7407e-01 +1.5026e+00 -2.1624e-01 -1.7856e-02 -1.3778e+00 +1.1019e+00 -9.0525e-01
