% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
586 +9.850005037e+04 +9.850005037e+04 +9.844511037e+04 +9.844511037e+04 -4.2108e-01 -2.7082e+00 -4.0432e+00 +2.8955e+00 +9.9754e-01 -2.3042e-01 -3.2723e-01 +1.4033e+00 -1.8375e+00 +3.2817e+00 -1.3556e+00 +2.6208e+00 +9.7826e-01 +5.9634e-01 -2.8410e-01 +2.2279e+00 +1.5775e+00 +1.1006e+00 -1.3367e-01 +5.7753e-01
925 +6.239438045e+04 +6.239438045e+04 +6.233944045e+04 +6.233944045e+04 -2.3309e-01 -2.2004e+00 -3.7323e+00 +2.4238e+00 +1.6490e+00 -1.1358e-01 -3.5306e-01 +1.0877e+00 -2.2642e+00 +3.5277e+00 -7.5779e-01 +3.1784e+00 +1.1009e+00 +3.4297e-01 -8.3829e-01 +2.0002e+00 +2.3767e+00 +1.1050e+00 +7.6369e-01 +7.8797e-01
1673 +3.959246744e+04 +3.959246744e+04 +3.953752744e+04 +3.953752744e+04 -1.2564e-01 -1.5838e+00 -2.9376e+00 +2.5699e+00 +1.9135e+00 +3.0328e-01 -1.8654e-01 +1.4329e+00 -2.8221e+00 +4.3922e+00 -5.8649e-01 +3.3887e+00 +1.4571e+00 -2.9748e-01 -4.1152e-01 +2.9925e+00 +3.0816e+00 +6.5270e-01 +7.5236e-01 +1.0382e+00
1944 +2.478492077e+04 +2.478492077e+04 +2.472998077e+04 +2.472998077e+04 -3.0528e-02 -1.2129e+00 -2.2027e+00 +2.2175e+00 +1.9285e+00 -5.8030e-02 +1.4785e-02 +1.4599e+00 -3.2183e+00 +5.3581e+00 -4.5702e-01 +3.3995e+00 +1.5702e+00 -8.7967e-01 -3.6031e-01 +3.4815e+00 +3.7206e+00 +4.1617e-01 +1.4390e+00 +1.5296e+00
2130 +1.584453193e+04 +1.584453193e+04 +1.578959193e+04 +1.578959193e+04 -1.0760e-02 -1.1457e+00 -1.5873e+00 +2.2598e+00 +2.0581e+00 +3.3142e-01 +3.0440e-01 +1.6054e+00 -3.4061e+00 +5.9806e+00 -1.0207e-01 +3.5170e+00 +1.5064e+00 -1.3936e+00 -2.7943e-01 +4.3058e+00 +3.8006e+00 +1.5981e-01 +1.1833e+00 +1.7331e+00
2257 +9.978373016e+03 +9.978373016e+03 +9.923433016e+03 +9.923433016e+03 +6.8567e-02 -1.1812e+00 -1.2022e+00 +2.0950e+00 +1.9715e+00 +3.1871e-01 +1.3954e-01 +1.9388e+00 -3.4167e+00 +6.3481e+00 -2.2641e-01 +3.3503e+00 +1.6849e+00 -1.7692e+00 -3.8569e-01 +4.9288e+00 +3.7575e+00 +1.9533e-01 +1.4082e+00 +1.9311e+00
2525 +6.024268342e+03 +6.024268342e+03 +5.969328342e+03 +5.969328342e+03 +3.4464e-01 -1.3072e+00 -1.1414e+00 +2.0062e+00 +2.2443e+00 +5.2781e-01 +1.7581e-01 +1.9775e+00 -3.6210e+00 +6.2684e+00 +1.4426e-01 +3.3630e+00 +1.6918e+00 -2.1894e+00 -3.6023e-01 +5.5756e+00 +3.7651e+00 +3.5621e-02 +1.3900e+00 +2.1658e+00
2918 +3.953128927e+03 +3.953128927e+03 +3.898188927e+03 +3.898188927e+03 +4.3221e-01 -1.2750e+00 -1.0780e+00 +2.0622e+00 +2.3021e+00 +3.5497e-01 +7.5058e-02 +1.7795e+00 -3.7431e+00 +6.5110e+00 +1.1319e-01 +2.9793e+00 +1.7140e+00 -2.4506e+00 -3.3269e-01 +5.9982e+00 +3.6793e+00 -3.9456e-02 +1.6236e+00 +2.3263e+00
3169 +2.346300505e+03 +2.346300505e+03 +2.291360505e+03 +2.291360505e+03 +5.9590e-01 -1.3547e+00 -1.1133e+00 +2.2525e+00 +2.1451e+00 +4.2688e-01 -1.4273e-01 +1.7641e+00 -3.9128e+00 +6.8028e+00 -6.4223e-02 +2.7925e+00 +1.6793e+00 -2.4572e+00 -3.2736e-01 +6.2790e+00 +3.5372e+00 +3.1572e-02 +1.7539e+00 +2.3675e+00
3779 +1.584871907e+03 +1.584871907e+03 +1.529931907e+03 +1.529931907e+03 +8.9389e-01 -1.4521e+00 -1.0957e+00 +2.0749e+00 +2.1741e+00 +6.5953e-01 -9.8673e-02 +1.6274e+00 -3.9028e+00 +6.5789e+00 -7.4271e-02 +2.3824e+00 +1.4580e+00 -2.5389e+00 -4.4289e-01 +6.6464e+00 +3.4859e+00 +3.5018e-01 +1.8096e+00 +2.7838e+00
4675 +9.852090289e+02 +9.852090289e+02 +9.302690289e+02 +9.302690289e+02 +8.0795e-01 -1.1687e+00 -1.1435e+00 +1.9635e+00 +2.1882e+00 +7.3080e-01 -5.4432e-02 +1.8526e+00 -3.7332e+00 +6.2140e+00 -4.4484e-01 +1.8796e+00 +1.3724e+00 -3.1810e+00 -4.5780e-01 +6.4494e+00 +3.5377e+00 +4.0422e-01 +1.9149e+00 +3.1987e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.333943569e+06 +3.333943569e+06 +3.334002699e+06 +3.334002699e+06 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
15 +2.297119529e+06 +2.297119529e+06 +2.297178659e+06 +2.297178659e+06 +6.3705e-02 +1.1836e+00 +2.9074e-01 +8.4630e-01 +2.5349e-01 -2.7047e-01 +1.3868e-01 +4.0003e-01 +7.0481e-01 +1.1352e+00 +4.7609e-01 +8.2201e-01 +8.8588e-01 -7.3829e-02 +6.9951e-01 +1.8514e-01 +8.8422e-01 +6.1934e-01 +9.8569e-01 +1.3730e+00
45 +1.503056341e+06 +1.503056341e+06 +1.503115471e+06 +1.503115471e+06 +2.8016e-01 +1.1819e+00 +7.6221e-02 +8.0559e-01 -2.4815e-01 -4.5397e-01 +7.5954e-01 +6.3520e-01 +3.5492e-01 +5.2344e-01 +1.1035e+00 +3.6799e-01 +1.0862e+00 -3.8030e-01 +3.9667e-01 +3.6258e-01 +9.0738e-01 +4.2990e-01 +8.5938e-01 +1.3759e+00
86 +9.870958206e+05 +9.870958206e+05 +9.871549506e+05 +9.871549506e+05 -2.6443e-01 +1.9940e-01 -9.6843e-03 +6.3023e-01 -1.3137e+00 -1.0808e+00 +2.8275e-01 +8.1648e-01 -9.5691e-01 +6.7253e-01 +1.4429e+00 +7.0759e-01 +7.4952e-01 -5.4655e-01 +4.4223e-01 +5.7154e-01 +1.5856e+00 +6.3278e-01 +1.4660e+00 +8.2949e-01
109 +4.473615488e+05 +4.473615488e+05 +4.474206788e+05 +4.474206788e+05 -5.6738e-01 +7.4313e-01 -2.0633e-01 +7.4114e-01 -1.7152e+00 -1.0909e+00 +6.6577e-01 +1.0717e+00 -4.0591e-01 +4.0813e-01 +2.0971e+00 +4.8002e-02 +4.0106e-01 +4.0155e-01 +2.5505e-01 +3.5673e-02 +2.5479e+00 +7.3534e-01 +1.5622e+00 +6.9478e-01
136 +3.057412423e+05 +3.057412423e+05 +3.058003723e+05 +3.058003723e+05 -5.7501e-01 +2.9627e-01 -2.8503e-01 +9.4841e-01 -1.9218e+00 -1.0959e+00 +2.5829e-01 +9.2372e-01 -1.4970e-02 +5.5828e-01 +2.8679e+00 -1.2898e-01 +8.2552e-01 +2.8840e-01 +3.2834e-01 -1.0198e-01 +2.1617e+00 +1.2047e+00 +1.1796e+00 +5.4154e-01
170 +1.814105594e+05 +1.814105594e+05 +1.814696894e+05 +1.814696894e+05 -4.0611e-01 +3.7062e-01 -1.6660e+00 +1.8207e+00 -3.3597e+00 -1.2848e+00 -1.4618e-01 +1.5267e+00 -7.3595e-01 -3.2528e-02 +4.1337e+00 -7.9920e-01 +1.0015e+00 -9.7374e-02 -5.6341e-01 +1.2805e+00 +1.9296e+00 -6.5102e-02 +1.1879e+00 +5.6224e-01
229 +1.062196169e+05 +1.062196169e+05 +1.062787469e+05 +1.062787469e+05 +1.3191e-01 +6.3461e-01 -1.6981e-01 +1.9321e+00 -3.7848e+00 +5.3649e-01 -4.9067e-01 +1.0862e+00 +4.3404e-01 -1.5140e+00 +3.6008e+00 -2.1541e+00 +2.3180e-02 +2.9080e-01 -1.0842e+00 +1.4635e+00 +4.0061e+00 -8.8953e-01 +3.2485e+00 -8.5954e-01
596 +8.278263261e+04 +8.278263261e+04 +8.284176261e+04 +8.284176261e+04 +1.2503e-01 +6.2043e-01 -1.0247e+00 +2.3854e+00 -3.2313e+00 +8.9957e-01 +5.4507e-01 +2.2161e+00 +9.1948e-01 -1.4195e+00 +4.3703e+00 -1.3646e+00 +1.0102e+00 -1.3402e-01 -9.8256e-02 +9.3099e-01 +4.0459e+00 +7.8191e-01 +1.3277e+00 +1.3903e+00
745 +5.924707124e+04 +5.924707124e+04 +5.930620124e+04 +5.930620124e+04 +2.8148e-01 +9.4279e-01 -1.0639e+00 +2.5568e+00 -2.8844e+00 +5.5579e-01 +9.4402e-01 +1.8855e+00 +1.3446e+00 -1.1054e+00 +4.7945e+00 -1.2243e+00 +1.0170e+00 -3.4926e-01 -2.5591e-01 +6.6442e-01 +3.1055e+00 +7.1004e-01 +1.0989e+00 +1.4725e+00
1038 +3.809761614e+04 +3.809761614e+04 +3.815674614e+04 +3.815674614e+04 +5.4045e-02 +1.0962e+00 -3.8035e-01 +2.3034e+00 -2.7895e+00 +5.8386e-01 +4.8654e-01 +1.6708e+00 +1.2233e+00 -8.3659e-01 +5.0987e+00 -9.3861e-01 +5.3575e-01 -3.1933e-01 +7.1682e-02 +8.7776e-01 +2.9363e+00 +1.1323e+00 +1.0860e+00 +1.4014e+00
1139 +2.487941942e+04 +2.487941942e+04 +2.493854942e+04 +2.493854942e+04 -2.4386e-01 +1.1835e+00 -1.8690e-01 +2.2109e+00 -2.3729e+00 +1.5305e-01 +1.9724e-01 +1.6585e+00 +9.9022e-01 -6.2562e-01 +5.4299e+00 -6.6920e-01 +4.7542e-01 -4.8772e-01 +2.5147e-01 +9.5583e-01 +2.7362e+00 +1.4516e+00 +1.1959e+00 +1.5130e+00
1199 +1.566775264e+04 +1.566775264e+04 +1.572688264e+04 +1.572688264e+04 -5.9378e-01 +9.9641e-01 +9.0790e-03 +2.1262e+00 -2.1867e+00 -1.5004e-01 +1.7411e-01 +1.7388e+00 +1.1061e+00 -5.6269e-01 +5.3942e+00 -7.0472e-01 +4.9573e-01 -5.8794e-01 +3.9026e-01 +1.2442e+00 +2.1727e+00 +1.7274e+00 +1.4278e+00 +1.6598e+00
1680 +9.273337463e+03 +9.273337463e+03 +9.332467463e+03 +9.332467463e+03 -7.9883e-01 +9.6345e-01 +3.7587e-01 +2.0415e+00 -2.2437e+00 -2.4639e-01 +8.5680e-02 +1.3726e+00 +6.1845e-01 -5.1928e-01 +6.1539e+00 -9.7160e-01 +1.0686e-01 -8.4941e-01 +8.8771e-01 +2.5299e+00 +2.2502e+00 +1.6168e+00 +1.6217e+00 +1.8429e+00
2535 +6.303206883e+03 +6.303206883e+03 +6.362336883e+03 +6.362336883e+03 -1.0484e+00 +8.2896e-01 +7.1672e-02 +2.1074e+00 -2.2208e+00 -5.3348e-01 -1.9126e-01 +1.3745e+00 +2.6836e-01 -2.2308e-01 +5.7609e+00 -8.7003e-01 +4.4869e-01 -1.1933e+00 +9.9836e-01 +2.2741e+00 +2.0007e+00 +1.6386e+00 +2.0067e+00 +1.8516e+00
2860 +3.730445420e+03 +3.730445420e+03 +3.789575420e+03 +3.789575420e+03 -1.2330e+00 +8.7814e-01 -3.1284e-01 +2.1137e+00 -2.4030e+00 -9.9417e-01 -5.5970e-01 +1.5311e+00 +9.1384e-02 -4.1913e-02 +5.4408e+00 -3.7126e-01 +9.5294e-01 -1.6917e+00 +1.2066e+00 +1.9667e+00 +1.5441e+00 +1.7396e+00 +2.3431e+00 +2.2453e+00
3256 +2.494950332e+03 +2.494950332e+03 +2.554080332e+03 +2.554080332e+03 -1.2518e+00 +6.7163e-01 -7.1111e-01 +2.2303e+00 -2.6827e+00 -1.1862e+00 -9.8483e-01 +1.5781e+00 -7.8795e-02 -2.3994e-01 +5.0769e+00 -3.0943e-01 +1.0215e+00 -1.9559e+00 +1.1039e+00 +1.6993e+00 +1.4916e+00 +1.4753e+00 +2.3383e+00 +2.3400e+00
3870 +1.569079823e+03 +1.569079823e+03 +1.628209823e+03 +1.628209823e+03 -1.4981e+00 +3.5303e-01 -1.1195e+00 +2.2221e+00 -2.7487e+00 -1.7832e+00 -1.5449e+00 +1.6658e+00 -5.7574e-01 -2.6647e-01 +4.6259e+00 -7.0961e-03 +1.1929e+00 -2.3366e+00 +1.1677e+00 +1.5415e+00 +1.1345e+00 +1.2582e+00 +2.5361e+00 +2.6778e+00
4951 +9.813638892e+02 +9.813638892e+02 +1.040493889e+03 +1.040493889e+03 -1.5795e+00 +2.7265e-01 -1.1215e+00 +1.9653e+00 -2.5930e+00 -1.2325e+00 -1.7804e+00 +1.9927e+00 -8.0606e-01 -4.9800e-01 +4.4151e+00 +1.5743e-01 +8.2294e-01 -2.2926e+00 +1.5983e+00 +8.7134e-01 +1.3360e+00 +1.3234e+00 +2.1247e+00 +2.9051e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.967006456e+06 +1.967006456e+06 +1.966514926e+06 +1.966514926e+06 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
3 +1.310317933e+06 +1.310317933e+06 +1.309826403e+06 +1.309826403e+06 +4.8800e-01 +9.1556e-01 +2.9274e-01 +1.2436e+00 +1.0956e+00 +1.2332e-01 -1.6898e-01 +3.2419e-01 +6.3903e-01 +1.6700e+00 -2.7067e-02 +1.1950e+00 +8.9944e-01 +7.5196e-01 +5.7083e-01 -2.7879e-01 -4.9515e-03 +1.0622e+00 +7.3899e-01 +9.0068e-01
16 +9.362096495e+05 +9.362096495e+05 +9.357181195e+05 +9.357181195e+05 +5.9611e-01 +7.8795e-01 +3.5882e-01 +5.6028e-01 +4.8123e-01 -2.6092e-01 +5.9007e-01 +4.4264e-01 +1.3470e+00 +6.6559e-01 +4.0233e-01 +5.5332e-01 +6.3078e-01 +1.1639e-01 +9.6259e-01 +2.3030e-01 +6.3116e-01 +1.0646e+00 +7.6201e-01 +7.0875e-01
55 +6.105262002e+05 +6.105262002e+05 +6.100346702e+05 +6.100346702e+05 +6.4644e-01 +8.4920e-01 +4.6423e-01 +8.3619e-01 +1.0538e+00 -7.0160e-01 +1.0575e+00 +3.5606e-01 +8.7979e-01 +1.2450e+00 +8.2261e-01 +7.3891e-01 +1.0817e-01 +1.9988e-01 +7.6887e-01 -7.7180e-02 +5.1842e-01 +8.3354e-01 +6.1314e-01 +1.4298e+00
96 +3.688167613e+05 +3.688167613e+05 +3.683252313e+05 +3.683252313e+05 +5.3871e-01 +5.8101e-02 +3.6190e-01 +6.1645e-01 +2.3382e-01 -1.3718e+00 +1.4038e+00 +3.2349e-02 +5.0743e-01 +1.2211e+00 +7.4171e-01 +9.7767e-01 -1.7395e-01 +2.8186e-01 -3.9508e-02 -3.3552e-01 +4.9639e-01 +3.3457e-01 +6.7128e-01 +1.3681e+00
152 +2.012082223e+05 +2.012082223e+05 +2.007166923e+05 +2.007166923e+05 +6.9825e-01 -5.6584e-01 +3.5311e-01 +9.2893e-01 +1.0782e+00 -1.3529e+00 +1.3306e+00 +3.8318e-02 +1.0028e+00 +1.1290e+00 +8.2189e-01 +9.5399e-01 -1.0116e-01 -2.7119e-01 -7.0072e-01 -9.7375e-01 +7.6489e-02 +1.2093e+00 +1.0502e+00 +1.9439e+00
206 +1.407011972e+05 +1.407011972e+05 +1.402096672e+05 +1.402096672e+05 +2.2871e-01 -2.0353e-01 -3.2184e-01 +4.0927e-01 +1.1263e+00 -5.6193e-01 +2.4005e+00 -1.9995e-01 +8.4958e-01 +1.4264e+00 +1.4976e+00 +9.7776e-01 -2.1832e-01 -2.3134e-01 -7.3188e-01 -7.5936e-01 -4.3115e-01 +1.2680e+00 +7.7381e-01 +1.6961e+00
384 +7.341172994e+04 +7.341172994e+04 +7.292019994e+04 +7.292019994e+04 +1.0492e+00 +2.9712e-01 +3.6881e-02 +1.4686e+00 +1.5049e+00 +8.5584e-02 +2.3652e+00 -1.6040e+00 -5.4207e-01 +2.5963e+00 +1.3074e+00 +1.8456e+00 -1.4657e+00 -7.5749e-01 -1.3215e+00 -8.4130e-01 -1.3933e+00 +2.5478e-01 +8.6864e-01 +2.1332e+00
435 +4.143416875e+04 +4.143416875e+04 +4.094263875e+04 +4.094263875e+04 +2.7220e-01 +5.0018e-02 -5.0037e-01 +1.1359e+00 +6.8471e-01 +6.4101e-01 +1.5813e+00 -2.2935e+00 +7.4395e-02 +3.1276e+00 +1.4931e+00 +2.1280e+00 -1.3133e+00 -1.0555e+00 -2.0446e+00 -1.0720e+00 -1.1627e+00 -5.9662e-01 +4.0352e-01 +2.7534e+00
774 +3.093913991e+04 +3.093913991e+04 +3.044760991e+04 +3.044760991e+04 +4.5507e-01 -1.0888e+00 -1.1983e+00 +1.5825e+00 +1.4630e+00 -5.6090e-01 +1.6717e+00 -1.3537e+00 -7.7372e-02 +3.0703e+00 +1.2056e+00 +1.2764e+00 -5.5104e-01 -9.2566e-01 -1.7338e+00 -9.7891e-01 -1.2098e+00 +4.9096e-01 +8.3409e-02 +3.1627e+00
890 +2.511374905e+04 +2.511374905e+04 +2.462221905e+04 +2.462221905e+04 -1.8849e-01 -9.1559e-01 -1.5982e+00 +2.1345e+00 +8.3896e-01 -5.3978e-01 +1.4492e+00 -1.4041e+00 +1.5441e-01 +2.6035e+00 +1.0865e+00 +1.4266e+00 -1.2936e+00 -8.1311e-01 -1.6561e+00 -1.0167e+00 -9.1663e-01 -1.8592e-01 -3.7114e-01 +2.9221e+00
966 +1.313182733e+04 +1.313182733e+04 +1.264029733e+04 +1.264029733e+04 +7.3745e-02 -1.1316e+00 -1.8183e+00 +2.2200e+00 +1.3143e+00 -3.1581e-01 +1.9718e+00 -1.5672e+00 +5.4034e-02 +2.5724e+00 +1.1993e+00 +1.1916e+00 -1.5031e+00 -6.3347e-01 -1.7225e+00 -1.2249e+00 -9.7580e-01 -5.0973e-02 -5.5540e-01 +2.7773e+00
1092 +9.485882026e+03 +9.485882026e+03 +8.994352026e+03 +8.994352026e+03 +5.9778e-01 -1.4848e+00 -1.7756e+00 +2.5778e+00 +1.3066e+00 -2.0272e-01 +1.9621e+00 -1.3389e+00 +1.0038e-01 +2.9209e+00 +1.4144e+00 +1.0698e+00 -6.9663e-01 -9.7990e-01 -1.1428e+00 -8.8456e-01 -7.5117e-01 +1.7507e-01 -3.3828e-01 +2.9251e+00
1574 +5.837649610e+03 +5.837649610e+03 +5.346119610e+03 +5.346119610e+03 -4.1524e-01 -1.3631e+00 -2.3924e+00 +2.9047e+00 +1.1162e+00 -3.5071e-01 +1.7897e+00 -1.2076e+00 -5.3934e-01 +2.8305e+00 +7.3137e-01 +1.1243e+00 -1.7539e+00 -6.7104e-01 -1.6286e+00 -1.2154e+00 -2.1163e-01 -3.6204e-01 -7.4656e-01 +2.4577e+00
2506 +3.969997648e+03 +3.969997648e+03 +3.478467648e+03 +3.478467648e+03 -1.6773e-01 -1.7344e+00 -2.5498e+00 +2.6140e+00 +9.1264e-01 -6.1115e-01 +1.6593e+00 -4.8626e-01 -9.1935e-01 +2.6653e+00 +8.1528e-01 +1.1291e+00 -1.4094e+00 -8.4246e-01 -1.1097e+00 -1.0747e+00 +1.9074e-01 +4.3435e-03 -1.0259e+00 +2.3545e+00
3402 +2.507050403e+03 +2.507050403e+03 +2.015520403e+03 +2.015520403e+03 -3.6102e-01 -1.8173e+00 -3.0160e+00 +2.3540e+00 +5.8938e-01 -6.4630e-01 +1.2694e+00 +4.1973e-02 -6.3115e-01 +2.3298e+00 +1.0419e+00 +9.1347e-01 -1.5628e+00 -9.6181e-01 -1.3938e+00 -1.3132e+00 +5.3994e-01 -4.8805e-02 -1.7570e+00 +2.2747e+00
4013 +1.506114891e+03 +1.506114891e+03 +1.014584891e+03 +1.014584891e+03 -7.0067e-01 -1.9630e+00 -3.5138e+00 +1.8659e+00 +3.7683e-01 -6.7361e-01 +9.9281e-01 +6.7174e-01 -2.8547e-01 +1.9408e+00 +1.1669e+00 +5.6252e-01 -1.5338e+00 -1.2019e+00 -1.7495e+00 -1.6213e+00 +7.9893e-01 +2.4725e-01 -2.7121e+00 +2.1979e+00
4598 +9.897052952e+02 +9.897052952e+02 +4.981752952e+02 +4.981752952e+02 -1.4047e+00 -1.8408e+00 -4.2337e+00 +1.0635e+00 -2.1204e-02 -4.7790e-01 +5.9374e-01 +1.1803e+00 -6.1541e-02 +1.4925e+00 +1.2063e+00 +2.2064e-01 -1.2022e+00 -1.4706e+00 -2.5117e+00 -2.1331e+00 +9.5176e-01 +4.8849e-01 -3.7894e+00 +1.9625e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.284293254e+07 +1.284293254e+07 +1.284276234e+07 +1.284276234e+07 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
3 +9.401268820e+06 +9.401268820e+06 +9.401098620e+06 +9.401098620e+06 +4.8800e-01 +9.1556e-01 +2.9274e-01 +1.2436e+00 +1.0956e+00 +1.2332e-01 -1.6898e-01 +3.2419e-01 +6.3903e-01 +1.6700e+00 -2.7067e-02 +1.1950e+00 +8.9944e-01 +7.5196e-01 +5.7083e-01 -2.7879e-01 -4.9515e-03 +1.0622e+00 +7.3899e-01 +9.0068e-01
37 +6.048496944e+06 +6.048496944e+06 +6.048326744e+06 +6.048326744e+06 +6.2152e-01 +5.8596e-01 -1.1534e+00 +1.7932e+00 +1.3482e+00 +3.8902e-01 +7.7816e-02 +1.4137e-01 +3.3049e-01 +1.6356e+00 -9.8598e-02 +3.8873e-01 +1.1837e+00 +4.4913e-01 +8.9154e-01 +2.2627e-01 +4.1666e-01 +6.1397e-01 +5.5701e-01 +9.5667e-01
