% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
499 +1.501186856e+04 +1.501186856e+04 +1.401186856e+04 +1.401186856e+04 -3.3942e+00 -8.5946e-01 +1.7413e+00 -3.4455e+00 -7.6963e-01 -1.7507e+00 -2.4471e+00 -3.3743e+00 +1.7548e+00 +2.9636e+00 +9.8441e-01 -2.3972e+00 -2.0204e+00 -2.8144e+00 -4.3614e-01 -3.7939e+00 +1.3623e+00 -2.7381e+00 -5.6998e-01 +2.6592e-01
573 +9.935052843e+03 +9.935052843e+03 +8.935052843e+03 +8.935052843e+03 -3.3694e+00 +1.8816e+00 -1.0358e+00 -2.6027e+00 -2.2395e+00 -1.0448e+00 -2.0407e+00 -2.0521e+00 -1.5011e+00 +1.9497e+00 -9.8290e-01 -3.8450e+00 -1.0946e+00 -3.4436e+00 +1.0111e+00 -2.0826e+00 -2.4539e+00 -1.3978e+00 -1.0450e+00 +5.5640e+00
614 +3.925209323e+03 +3.925209323e+03 +2.925209323e+03 +2.925209323e+03 -3.0598e+00 +1.5550e+00 +1.8656e+00 -1.8669e+00 -1.9530e+00 -1.8171e+00 -2.8019e+00 -1.3316e+00 +1.3486e+00 +1.5714e+00 -6.4956e-01 -2.4110e+00 +3.8649e-01 -3.5246e+00 +1.2941e+00 -1.8475e+00 -6.5514e-01 -4.5074e+00 -1.5911e+00 -3.0058e+00
930 +2.409095321e+03 +2.409095321e+03 +1.409095321e+03 +1.409095321e+03 -3.2779e+00 +3.1436e-02 +1.1805e+00 -1.3808e+00 -2.5222e+00 +1.0454e-02 -2.2528e+00 -1.5663e+00 +2.7715e-01 +2.9396e+00 -8.9050e-01 -2.0875e+00 +3.8081e-01 -2.0789e+00 +2.9678e-01 -2.4458e+00 +2.2555e-01 -1.6527e+00 -5.1189e-01 +2.6658e+00
1080 +1.236832310e+03 +1.236832310e+03 +2.368323102e+02 +2.368323102e+02 -3.1938e+00 +1.4837e+00 +1.9710e+00 -1.8961e+00 -2.3367e+00 +2.3296e-01 -2.0497e+00 -1.6186e+00 +9.0636e-01 +2.9359e+00 -1.2023e+00 -3.0863e+00 -2.2451e+00 -2.7494e+00 +2.2396e-01 -8.8481e-01 +2.2618e-01 -4.5405e+00 -1.8617e+00 -1.8443e+00
1352 +8.779991278e+02 +8.779991278e+02 -1.220008722e+02 -1.220008722e+02 -2.8809e+00 +1.4072e+00 +1.9992e+00 -1.9422e+00 -1.7793e+00 +7.2567e-02 -2.2513e+00 -1.4354e+00 +7.3757e-01 +2.3439e+00 -1.1877e+00 -2.4075e+00 -2.4387e+00 -2.6832e+00 +4.8223e-01 -1.8636e+00 -1.9741e-01 -4.9274e+00 -1.2787e+00 +7.4317e-01
1578 +5.346748423e+02 +5.346748423e+02 -4.653251577e+02 -4.653251577e+02 -2.8882e+00 +1.2519e+00 +1.3565e+00 -1.7401e+00 -2.7963e+00 -2.2931e-01 -1.9033e+00 -1.5477e+00 +1.3931e-01 +2.9134e+00 -1.1280e+00 -2.1748e+00 -6.8963e-01 -2.9650e+00 +1.2798e+00 -7.9293e-01 -2.6353e-01 -4.2997e+00 -2.6012e+00 -2.8758e+00
1965 +3.402732749e+02 +3.402732749e+02 -6.597267251e+02 -6.597267251e+02 -2.9084e+00 +1.1882e+00 +1.1310e+00 -1.6846e+00 -2.5338e+00 -4.0804e-01 -2.3336e+00 -1.2634e+00 +1.4164e+00 +2.9259e+00 -1.1524e+00 -1.7010e+00 -1.2156e+00 -3.1633e+00 +4.1268e-01 -1.0180e+00 -4.0108e-01 -4.2996e+00 -3.0945e+00 -2.3181e+00
2144 +2.179932342e+02 +2.179932342e+02 -7.820067658e+02 -7.820067658e+02 -3.1310e+00 +1.2253e+00 +1.7167e+00 -1.8465e+00 -2.1485e+00 -1.4506e-02 -2.1479e+00 -1.5059e+00 +4.4020e-01 +2.5608e+00 -1.1213e+00 -1.6395e+00 -7.6106e-01 -2.9873e+00 +7.6357e-01 -1.0138e+00 +2.3853e-02 -3.3748e+00 -2.3634e+00 -2.3399e+00
2314 +1.320375164e+02 +1.320375164e+02 -8.679624836e+02 -8.679624836e+02 -3.0722e+00 +1.1343e+00 +1.3970e+00 -1.8915e+00 -2.4699e+00 -4.4319e-01 -2.2135e+00 -1.5826e+00 +1.0785e+00 +2.5967e+00 -1.1878e+00 -1.6404e+00 -1.0676e+00 -3.5839e+00 +2.5036e-01 -1.1811e+00 -1.8937e-01 -3.7494e+00 -2.7612e+00 -2.8985e+00
2832 +9.818475962e+01 +9.818475962e+01 -9.018152404e+02 -9.018152404e+02 -2.8145e+00 +1.1301e+00 +1.3467e+00 -1.7757e+00 -2.4189e+00 -2.0018e-01 -2.4567e+00 -1.4895e+00 +9.3161e-01 +2.6779e+00 -1.0037e+00 -1.5591e+00 -8.9995e-01 -3.2501e+00 +7.3126e-01 -1.0091e+00 -4.7351e-02 -3.7669e+00 -3.0961e+00 -2.7071e+00
3368 +6.241253320e+01 +6.241253320e+01 -9.375874668e+02 -9.375874668e+02 -2.7334e+00 +1.1670e+00 +1.4415e+00 -1.6425e+00 -2.1989e+00 -6.0054e-02 -2.2815e+00 -1.4036e+00 +1.0981e+00 +2.6232e+00 -1.1213e+00 -1.4752e+00 -8.3302e-01 -3.0960e+00 +7.1818e-01 -1.0378e+00 +9.5172e-02 -3.3757e+00 -2.9422e+00 -2.6945e+00
4165 +3.778821159e+01 +3.778821159e+01 -9.622117884e+02 -9.622117884e+02 -2.8997e+00 +1.1187e+00 +1.4059e+00 -1.6991e+00 -2.2206e+00 -5.2141e-04 -2.1464e+00 -1.4089e+00 +1.0478e+00 +2.6892e+00 -1.1135e+00 -1.4505e+00 -8.0508e-01 -3.1138e+00 +6.8661e-01 -1.2683e+00 +5.0200e-02 -3.5618e+00 -2.9273e+00 -2.6924e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.608776113e+06 +1.608776113e+06 +1.608874733e+06 +1.608874733e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +6.528776213e+05 +6.528776213e+05 +6.529762413e+05 +6.529762413e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +4.177260636e+05 +4.177260636e+05 +4.178246836e+05 +4.178246836e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
10 +3.776317882e+05 +3.776317882e+05 +3.777304082e+05 +3.777304082e+05 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
13 +1.430995487e+05 +1.430995487e+05 +1.431981687e+05 +1.431981687e+05 -4.1448e+00 -2.3752e+00 +3.0101e+00 -4.7078e+00 +4.2885e+00 +2.3033e+00 -1.1391e-01 +7.8525e-01 -2.6272e+00 -4.1151e-01 +4.6309e+00 +4.6806e-01 +2.1136e-01 -2.6841e+00 -1.1102e-01 +1.2406e+00 +1.7914e+00 -1.0448e+00 -1.3256e+00 +4.8798e+00
228 +9.276689502e+04 +9.276689502e+04 +9.286551502e+04 +9.286551502e+04 -1.7771e-01 -2.7800e+00 +2.8802e+00 -2.8140e+00 +4.6171e+00 +2.5493e+00 -1.9492e+00 -3.1886e+00 -2.8896e+00 -2.7918e+00 -3.5131e+00 -1.0529e+00 +1.0445e+00 -3.8905e+00 -9.7710e-01 -8.6285e-01 -1.6914e+00 +3.1713e+00 +1.2383e-01 -3.3523e+00
255 +5.532618479e+04 +5.532618479e+04 +5.542480479e+04 +5.542480479e+04 -3.5219e+00 -2.2981e+00 +1.8594e+00 -3.3708e+00 +2.5035e+00 +1.8475e+00 -3.4250e+00 -2.0898e+00 -2.7000e+00 -2.5920e+00 -2.1956e+00 -5.2635e+00 -2.8235e+00 -4.5021e+00 -8.4989e-01 -3.3207e+00 +2.7020e-01 -2.0330e+00 -7.5980e-01 +5.0659e+00
322 +3.469107317e+04 +3.469107317e+04 +3.478969317e+04 +3.478969317e+04 -4.0206e+00 -3.7030e+00 +1.4142e+00 -3.5336e+00 -2.7195e+00 +6.3882e-01 -3.9334e+00 -4.0399e+00 -2.3434e+00 -7.3534e-01 -1.6135e+00 -4.8200e+00 -7.3396e-02 -3.8976e+00 -2.2453e-01 -3.0875e+00 -2.8942e-01 +2.8689e+00 +3.4032e+00 +4.7152e+00
400 +2.284895126e+04 +2.284895126e+04 +2.294757126e+04 +2.294757126e+04 -2.6174e+00 -1.2542e+00 +7.0810e-01 -1.0533e+00 -1.3877e+00 +5.9301e-01 +7.2581e-01 -3.0373e+00 -4.5893e+00 +7.6333e-01 +2.1756e+00 +7.8816e-03 -1.1905e+00 -2.3896e+00 -1.6956e+00 -4.4356e+00 +3.6367e-01 +2.1721e+00 +2.5591e+00 +3.1195e+00
585 +1.517722085e+04 +1.517722085e+04 +1.527584085e+04 +1.527584085e+04 -1.0862e+00 -2.4130e+00 +2.9048e+00 -1.4399e+00 -2.0349e+00 +2.4316e+00 -3.2701e+00 -3.8836e+00 -4.2492e+00 +7.3289e-01 +2.0225e+00 -1.5188e+00 +1.4530e+00 -2.0569e+00 -3.5472e+00 -2.6324e+00 -2.1015e+00 +2.8749e+00 +4.4453e+00 +3.4015e+00
622 +9.914723855e+03 +9.914723855e+03 +1.001334385e+04 +1.001334385e+04 -2.2565e+00 -3.6265e+00 +3.4875e+00 -1.2975e+00 -7.2009e-01 +3.8456e-01 -2.2220e+00 -3.8942e+00 -3.1015e+00 -9.6211e-01 -1.1290e+00 -1.0105e-01 -1.3869e+00 -3.3892e+00 -2.0399e+00 -3.4704e+00 +1.8156e-01 +7.5629e-01 +4.5780e-01 +3.0225e-01
758 +3.002673282e+03 +3.002673282e+03 +3.101293282e+03 +3.101293282e+03 -1.1136e+00 -2.2177e+00 +1.4941e+00 -3.4597e+00 -1.2022e-01 +2.5077e+00 -1.6691e+00 -4.3096e+00 -3.3910e+00 +3.0042e-01 +1.9388e+00 -1.6511e+00 +1.4645e-01 -3.6136e+00 -3.9588e+00 -3.8368e+00 -3.5922e-01 +2.4096e+00 +3.2798e+00 +4.1095e-01
1045 +1.772818218e+03 +1.772818218e+03 +1.871438218e+03 +1.871438218e+03 -1.0752e+00 -2.2128e+00 +1.2186e+00 -2.6389e+00 -6.5129e-01 +7.7607e-01 -1.6757e+00 -2.8782e+00 -3.5005e+00 -3.3655e-01 +2.0600e+00 -1.2751e+00 +1.6150e+00 -3.3976e+00 -2.3703e+00 -3.3623e+00 +2.5888e-01 +2.0287e+00 +2.1488e+00 +2.7592e+00
1129 +1.554720148e+03 +1.554720148e+03 +1.653340148e+03 +1.653340148e+03 -2.8670e+00 -1.5827e+00 +5.7134e-01 -3.5201e+00 -3.7810e-01 +2.0778e+00 -2.3895e+00 -4.1901e+00 -3.2127e+00 -5.9627e-01 +9.2829e-01 -1.3075e+00 +6.6894e-01 -2.6035e+00 -2.7778e+00 -3.0027e+00 +2.7008e-01 +1.8621e+00 +2.1326e+00 -6.9037e-01
1294 +7.432898054e+02 +7.432898054e+02 +8.419098054e+02 +8.419098054e+02 -2.4876e+00 -2.1539e+00 +1.1496e+00 -2.7964e+00 -1.1389e+00 +1.9643e+00 -1.5745e+00 -3.9866e+00 -3.0383e+00 -5.5451e-01 +1.0342e-01 -1.6379e+00 +9.7528e-01 -3.4879e+00 -3.3814e+00 -3.2611e+00 +5.4112e-01 -6.6146e-01 +2.7070e+00 +2.8185e+00
1357 +5.800375771e+02 +5.800375771e+02 +6.786575771e+02 +6.786575771e+02 -2.0790e+00 -2.4107e+00 +1.8374e+00 -2.7233e+00 -4.6537e-01 +6.3174e-01 -1.5115e+00 -2.9587e+00 -3.5201e+00 -1.6993e-01 +1.8237e+00 -1.4178e+00 +1.3787e+00 -3.1271e+00 -3.2108e+00 -3.4155e+00 +1.5087e-01 +7.2123e-01 +2.5916e+00 +1.6731e+00
1832 +3.601769600e+02 +3.601769600e+02 +4.587969600e+02 +4.587969600e+02 -1.2322e+00 -2.4410e+00 +1.6914e+00 -3.1218e+00 -3.6250e-01 +6.4607e-01 -2.4468e+00 -2.9638e+00 -2.8126e+00 -1.2626e-01 +1.6381e+00 -1.4508e+00 +1.3597e+00 -3.0142e+00 -2.9464e+00 -2.9798e+00 -4.2133e-02 +1.3433e+00 +2.6297e+00 +1.0625e+00
2274 +2.374231872e+02 +2.374231872e+02 +3.360431872e+02 +3.360431872e+02 -1.8510e+00 -2.3832e+00 +1.5899e+00 -2.9058e+00 -1.9879e-01 +9.5224e-01 -1.6132e+00 -2.8161e+00 -2.7310e+00 -1.9794e-01 +1.7776e+00 -1.6007e+00 +1.0132e+00 -3.1754e+00 -3.1759e+00 -3.3197e+00 +7.2457e-02 +1.6415e+00 +2.6429e+00 +1.5129e+00
3387 +1.569823931e+02 +1.569823931e+02 +2.556023931e+02 +2.556023931e+02 -1.5756e+00 -1.9553e+00 +1.5928e+00 -3.2577e+00 -9.7078e-02 +8.3528e-01 -1.8811e+00 -3.1160e+00 -2.8291e+00 -2.1485e-01 +1.5871e+00 -1.6197e+00 +1.0383e+00 -3.2322e+00 -3.0906e+00 -3.0571e+00 +5.2576e-02 +1.5360e+00 +2.3489e+00 +8.9707e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.699138395e+06 +1.699138395e+06 +1.699091245e+06 +1.699091245e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +8.151120497e+05 +8.151120497e+05 +8.150648997e+05 +8.150648997e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
4 +1.346423219e+05 +1.346423219e+05 +1.345951719e+05 +1.345951719e+05 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
166 +8.819686038e+04 +8.819686038e+04 +8.814971038e+04 +8.814971038e+04 +4.2160e-01 -1.7444e+00 -3.3969e-01 -4.1827e+00 +2.1137e+00 +1.0491e+00 +1.6531e+00 -3.5975e+00 -2.7746e+00 -6.4986e-01 -1.8395e+00 -8.4782e-01 -6.2539e-01 -2.1064e+00 +1.3123e+00 -3.6737e+00 -4.9868e-02 -1.5322e-01 -6.7224e-01 -5.3708e+00
188 +5.739753406e+04 +5.739753406e+04 +5.735038406e+04 +5.735038406e+04 +1.6920e+00 -3.0323e+00 +3.2946e-01 -3.2428e+00 -4.5555e+00 +2.5493e+00 -2.3951e+00 -5.7598e-01 -3.0481e+00 -3.6720e+00 +4.1521e+00 +1.1522e-02 +4.0313e+00 -3.0030e+00 +1.1709e+00 -2.0347e+00 -1.6914e+00 -6.1941e+00 +1.2383e-01 +3.2721e+00
