% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3358 +2.944270105e+00 +2.944270105e+00 -4.148572989e+01 -4.148572989e+01 +2.8890e+00 -3.1608e+00 -2.6457e+00 -2.6863e+00 +5.8364e-01 -4.1452e+00 +3.8800e+00 -6.8187e-01 -2.0305e+00 +2.4111e-01 +1.1826e+00 -1.3863e+00 +4.3046e+00 -1.5810e+00 +2.0297e-01 -4.0943e+00 -1.7565e-01 -9.5696e-01 -1.9318e+00 -3.8913e-01
% function evaluation | noise-free fitness - Fopt (8.539000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.555259058e+01 +2.555259058e+01 +1.109425906e+02 +1.109425906e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +1.753006657e+01 +1.753006657e+01 +1.029200666e+02 +1.029200666e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +9.574296902e+00 +9.574296902e+00 +9.496429690e+01 +9.496429690e+01 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
6 +5.484966108e+00 +5.484966108e+00 +9.087496611e+01 +9.087496611e+01 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
4026 +3.905084767e+00 +3.905084767e+00 +8.929508477e+01 +8.929508477e+01 -1.6952e+00 +1.3037e+00 -3.6042e-01 -1.6510e+00 -3.3949e+00 +2.4706e-02 -2.1751e+00 +6.0262e-01 +1.1848e+00 -1.0023e+00 +1.2676e+00 -4.9033e-01 +1.6004e+00 +2.1094e+00 -1.0216e+00 -7.6549e-01 +2.6609e-01 -5.7961e-01 -2.9336e+00 -1.5697e+00
% function evaluation | noise-free fitness - Fopt (-9.872900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.753661759e+01 +1.753661759e+01 -9.697533824e+02 -9.697533824e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.047341260e+01 +1.047341260e+01 -9.768165874e+02 -9.768165874e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
13 +6.713959097e+00 +6.713959097e+00 -9.805760409e+02 -9.805760409e+02 -4.1448e+00 -2.3752e+00 +3.0101e+00 -4.7078e+00 +4.2885e+00 +2.3033e+00 -1.1391e-01 +7.8525e-01 -2.6272e+00 -4.1151e-01 +4.6309e+00 +4.6806e-01 +2.1136e-01 -2.6841e+00 -1.1102e-01 +1.2406e+00 +1.7914e+00 -1.0448e+00 -1.3256e+00 +4.8798e+00
27 +4.464031648e+00 +4.464031648e+00 -9.828259684e+02 -9.828259684e+02 -9.5420e-01 -5.1627e-01 -1.3418e+00 +2.6350e+00 +1.2790e+00 +2.7198e+00 +4.3285e+00 +4.7274e+00 -3.0797e+00 -3.6113e+00 +1.9627e+00 -4.0618e+00 +2.5404e-01 +3.0344e-01 +3.6114e+00 -1.5147e-01 -1.0654e+00 +1.7143e+00 +2.4126e+00 +2.0052e-01
212 +3.106686045e+00 +3.106686045e+00 -9.841833140e+02 -9.841833140e+02 -9.9679e-01 +1.2338e+00 -1.5955e+00 -1.5184e-01 +1.0488e+00 +1.7975e+00 +2.3887e+00 -8.8881e-01 -3.3394e+00 -1.4897e+00 +9.8762e-01 -3.1191e+00 -5.5966e-01 +5.0832e-01 +2.1747e-01 -8.2582e-01 +6.8868e-02 +1.1878e+00 +2.2159e+00 +1.7643e-01
4711 +2.503176583e+00 +2.503176583e+00 -9.847868234e+02 -9.847868234e+02 +1.5083e+00 +2.1478e+00 +2.2983e+00 -9.6272e-01 +4.4197e-01 +7.9660e-01 +3.5575e+00 +3.2534e+00 -3.5397e+00 +9.0298e-01 +1.1790e+00 +2.4098e+00 +2.0881e-01 +2.8023e-01 +2.8465e+00 -2.6023e+00 -4.4955e+00 +1.1635e+00 +2.2393e+00 +2.7542e+00
% function evaluation | noise-free fitness - Fopt (-1.517600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.406577570e+01 +1.406577570e+01 -1.376942243e+02 -1.376942243e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +8.778331650e+00 +8.778331650e+00 -1.429816684e+02 -1.429816684e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
24 +6.052986020e+00 +6.052986020e+00 -1.457070140e+02 -1.457070140e+02 -3.2413e+00 +2.2176e+00 -2.6514e-01 -3.4728e+00 -1.5888e+00 +1.0739e+00 -3.0825e+00 +2.3843e+00 -2.5715e+00 +4.1742e+00 -2.3094e+00 +2.6550e+00 -3.1134e+00 -2.1250e+00 -4.0889e+00 +7.6209e-01 +1.8336e+00 +4.6593e-01 -7.4271e-01 +1.4444e+00
768 +3.127340029e+00 +3.127340029e+00 -1.486326600e+02 -1.486326600e+02 +9.6091e-01 +2.6437e+00 -1.4396e+00 +6.2444e-01 +9.6633e-01 -2.7545e+00 +5.4802e-01 -7.4813e-01 -3.5723e+00 -2.8021e+00 +1.5541e+00 +6.1613e-01 +6.9540e-01 +2.3093e+00 -1.5831e+00 -1.3442e+00 +8.2420e-01 +1.1929e+00 -7.5312e-01 +5.5157e-01
4448 +2.453859554e+00 +2.453859554e+00 -1.493061404e+02 -1.493061404e+02 +9.6031e-01 +2.6438e+00 -1.4404e+00 +6.2436e-01 +9.6641e-01 -2.7542e+00 +5.4774e-01 -7.4806e-01 -3.5726e+00 -2.8023e+00 +1.5544e+00 +6.1659e-01 +6.9316e-01 +2.3058e+00 -1.5858e+00 -1.3485e+00 +8.2415e-01 +1.1927e+00 -7.5312e-01 +5.4730e-01
% function evaluation | noise-free fitness - Fopt (6.680000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.700431048e+00 +8.700431048e+00 +7.550043105e+01 +7.550043105e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
138 +6.280486002e+00 +6.280486002e+00 +7.308048600e+01 +7.308048600e+01 +2.5163e+00 +2.2033e+00 -2.8878e+00 +1.4523e+00 -3.5036e+00 -1.8633e+00 -1.5037e+00 +2.4274e+00 +1.8689e-01 +4.2476e+00 +1.4549e-02 +4.0110e+00 +1.9826e+00 +2.3913e+00 +1.6892e+00 +2.4468e+00 -1.3108e+00 -1.7199e+00 +2.9908e+00 -2.5380e+00
388 +3.508878428e+00 +3.508878428e+00 +7.030887843e+01 +7.030887843e+01 +1.9832e+00 -7.7217e-02 +8.4204e-01 -6.5815e-01 -3.0401e-01 +4.1076e+00 +1.6789e+00 -3.8046e-01 -7.6817e-01 +2.5116e+00 -1.0576e+00 -4.9467e-02 -5.1798e-02 +2.4244e+00 -1.5769e+00 -1.6092e+00 -3.3410e+00 +2.4309e-01 -3.2973e+00 -1.9768e+00
% function evaluation | noise-free fitness - Fopt (9.625000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.154492629e+01 +2.154492629e+01 +1.177949263e+02 +1.177949263e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +9.290565916e+00 +9.290565916e+00 +1.055405659e+02 +1.055405659e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
31 +5.678244822e+00 +5.678244822e+00 +1.019282448e+02 +1.019282448e+02 +3.5071e+00 +6.0560e-01 +4.2961e+00 +1.9667e+00 +8.2791e-01 +3.1540e+00 +3.7901e+00 +4.8891e+00 -4.9948e+00 +3.6544e+00 +1.1257e+00 +4.8995e+00 +2.7680e-01 -2.0477e-01 +3.0135e+00 -2.7216e+00 -1.9057e-02 +4.0085e+00 +7.4661e-01 +3.4518e+00
168 +3.192393511e+00 +3.192393511e+00 +9.944239351e+01 +9.944239351e+01 +4.2042e+00 +1.2206e+00 -1.5268e+00 -1.7576e+00 -9.8192e-01 -5.0000e+00 -2.7554e+00 -4.1878e+00 -2.3212e+00 -8.2609e-01 -4.8971e-01 -1.3866e+00 +3.1631e+00 +5.0000e+00 -9.1359e-02 -1.0747e-01 -4.6644e+00 +7.7601e-01 -4.2349e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (1.467200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.623276784e+01 +1.623276784e+01 +1.629527678e+02 +1.629527678e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +1.309484809e+01 +1.309484809e+01 +1.598148481e+02 +1.598148481e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
8 +8.285711662e+00 +8.285711662e+00 +1.550057117e+02 +1.550057117e+02 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00 -8.2733e-01 -4.5035e+00 +4.0272e+00 +4.4479e+00 -9.1359e-02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
80 +6.067771388e+00 +6.067771388e+00 +1.527877714e+02 +1.527877714e+02 +1.3793e+00 -2.8467e-01 -3.4792e-02 -3.3841e+00 +1.8018e+00 -6.2416e-01 +2.0787e+00 +2.6898e+00 -4.8043e+00 -2.7211e+00 +1.4954e+00 +8.5229e-01 +2.9048e+00 +1.9896e+00 +1.8787e+00 -4.3877e+00 -3.2711e+00 -4.6819e+00 +1.9835e+00 +3.4301e+00
542 +3.842469314e+00 +3.842469314e+00 +1.505624693e+02 +1.505624693e+02 +1.8519e+00 -1.3846e+00 -1.0813e+00 +1.7928e+00 -1.3335e+00 +4.6652e-01 -1.2158e+00 +3.9757e+00 -2.4213e+00 +3.6494e+00 +1.6675e+00 -1.0201e+00 +1.6187e+00 +2.0932e+00 +1.6496e-01 -1.1847e+00 -4.8965e-01 +3.7255e-01 -2.6468e+00 -1.6386e+00
4947 +2.464905553e+00 +2.464905553e+00 +1.491849056e+02 +1.491849056e+02 -1.5468e+00 -6.8315e-01 +1.7197e+00 +3.4651e+00 -4.7444e-02 +1.0366e-01 +1.3443e+00 +4.5259e+00 -1.3585e+00 -1.0319e-01 -7.1714e-02 -4.4673e+00 +1.4550e+00 +7.6930e-01 +1.6181e+00 -2.5137e+00 +1.0770e+00 +6.3584e-01 -2.1910e+00 -7.9158e-01
% function evaluation | noise-free fitness - Fopt (-5.919800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.714032206e+01 +1.714032206e+01 -5.748396779e+02 -5.748396779e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +1.222317405e+01 +1.222317405e+01 -5.797568260e+02 -5.797568260e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +8.979619450e+00 +8.979619450e+00 -5.830003806e+02 -5.830003806e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
133 +5.999537350e+00 +5.999537350e+00 -5.859804626e+02 -5.859804626e+02 -2.1448e+00 -7.7730e-01 +3.7573e+00 -4.9199e+00 +3.1424e+00 +7.9538e-01 +1.6596e+00 +2.1390e+00 -3.1588e+00 -2.3123e+00 +3.8582e+00 +1.9101e+00 -1.7886e+00 -6.8406e-01 -1.2246e-01 +3.0316e+00 +2.7211e+00 -2.9575e+00 +6.7437e-01 +5.0000e+00
2887 +2.943753595e+00 +2.943753595e+00 -5.890362464e+02 -5.890362464e+02 -1.0880e+00 +3.7636e+00 -4.8214e+00 -1.6024e-01 +2.0306e+00 +1.6258e+00 -2.1271e+00 +3.9885e+00 -1.7743e+00 +1.8387e+00 -1.0416e+00 +3.7579e+00 -3.1489e+00 +9.4894e-02 +5.7656e-01 -1.7300e+00 +5.0000e+00 -1.6570e+00 +5.0000e+00 -4.6885e-01
% function evaluation | noise-free fitness - Fopt (7.429000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.268172537e+01 +2.268172537e+01 +9.697172537e+01 +9.697172537e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +5.931243759e+00 +5.931243759e+00 +8.022124376e+01 +8.022124376e+01 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
600 +3.578223176e+00 +3.578223176e+00 +7.786822318e+01 +7.786822318e+01 +7.3464e-01 +6.9830e-01 -5.5285e-01 -4.3841e+00 +1.3334e+00 -3.1948e-01 -1.5036e+00 +2.4333e+00 -5.0000e+00 -5.0000e+00 -8.1610e-01 -2.8260e+00 +5.0000e+00 +9.6807e-01 +4.3639e+00 -4.1198e+00 -4.2711e+00 -4.6769e+00 +4.9657e+00 +4.4301e+00
