% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
21 +8.195217783e+01 +8.195217783e+01 +3.551021778e+02 +3.551021778e+02 -1.5893e+00 +3.0806e+00 +1.3346e+00 +1.3855e+00 +9.5952e-01 -4.2380e+00 -2.9379e+00 -2.6200e+00 +2.3819e+00 +3.8073e+00 +3.0389e+00 -1.4257e-01 +2.8830e+00 +3.7247e+00 +3.0495e+00 -4.9892e+00 +1.7167e+00 +2.5624e+00 -2.1267e-01 -3.3404e+00
378 +5.233836193e+01 +5.233836193e+01 +3.254883619e+02 +3.254883619e+02 -4.8148e+00 +4.5223e+00 +1.9787e+00 -4.7879e+00 +1.0464e+00 -3.0415e+00 -4.8696e+00 -6.9549e-01 -2.8974e+00 -2.5322e+00 +4.1827e+00 +3.1102e-01 +7.8326e-01 +1.7312e-01 +1.8100e+00 -1.3378e+00 +9.0626e-01 +2.0577e-03 +1.0091e+00 -3.8370e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.660916349e+02 +1.660916349e+02 +2.032716349e+02 +2.032716349e+02 -2.5819e+00 -1.4141e+00 +2.4685e+00 +3.8176e+00 +4.3858e+00 -7.6356e-01 +2.3270e+00 -4.0869e-01 +3.6316e+00 -1.3163e+00 -4.7333e-01 -1.1166e+00 +3.7306e+00 +3.1342e+00 -2.9830e+00 +4.3744e+00 +2.0566e+00 +1.4557e+00 +9.5092e-01 -2.7205e+00
4 +1.486910016e+02 +1.486910016e+02 +1.858710016e+02 +1.858710016e+02 -9.5428e-01 -1.5856e+00 -2.5554e+00 +3.1750e+00 +4.6226e+00 +4.4069e-01 +1.0674e+00 -3.1445e+00 -4.4421e+00 +1.0180e+00 -3.4499e+00 +4.7144e+00 -1.0544e+00 -1.2696e+00 -3.8038e+00 +4.9718e+00 +1.2878e+00 +3.7042e-01 +3.2643e-01 -5.7617e-01
5 +8.066363814e+01 +8.066363814e+01 +1.178436381e+02 +1.178436381e+02 +2.1410e+00 -8.1038e-01 +2.8346e+00 -4.9167e+00 -2.2203e+00 +4.5326e+00 +2.2182e+00 -1.2169e+00 -1.9316e+00 +4.3884e-01 -4.9984e+00 -1.0080e+00 -4.1513e+00 -2.2670e+00 +3.9236e+00 +3.5720e+00 -3.5059e+00 +2.0014e+00 -4.4334e+00 -4.6498e+00
11 +6.121552942e+01 +6.121552942e+01 +9.839552942e+01 +9.839552942e+01 +8.5058e-01 +2.5473e+00 +3.6132e+00 +2.8432e+00 -1.1044e-01 +2.0802e-01 +2.7807e+00 +1.9035e+00 -3.2850e+00 -3.8383e-01 -1.5478e+00 -6.9168e-01 -2.0600e-01 +3.8516e+00 +3.3374e+00 -3.5423e+00 +7.6052e-01 -5.3401e-01 -4.7224e+00 +2.7960e-01
594 +3.869634424e+01 +3.869634424e+01 +7.587634424e+01 +7.587634424e+01 -2.5550e+00 +5.6291e-01 +8.5099e-02 -2.1816e+00 -2.9060e+00 -2.7870e+00 -3.3219e+00 -1.4667e+00 -1.0124e+00 +1.6345e+00 +2.5256e+00 +2.6726e+00 +3.0255e+00 -5.3352e-01 -1.2442e+00 +4.3081e+00 +4.2332e+00 -4.3768e+00 +2.5063e+00 -3.0960e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.043941235e+01 +8.043941235e+01 -6.746058765e+01 -6.746058765e+01 -1.0135e+00 -2.6760e+00 -2.9053e+00 -2.8388e+00 +1.9301e+00 -2.3171e+00 +5.2831e-01 -3.0830e+00 -3.5773e+00 -1.2388e+00 -2.7190e+00 -4.1688e+00 +3.1397e+00 +4.4198e-01 -2.1301e+00 +1.0144e+00 +2.6822e+00 -1.1512e+00 -4.4070e+00 -2.5467e+00
21 +5.859217170e+01 +5.859217170e+01 -8.930782830e+01 -8.930782830e+01 -1.1949e+00 +1.4341e+00 +2.6975e+00 +2.5254e+00 +2.1921e+00 +2.9622e+00 -4.6377e+00 +2.0407e+00 -1.1584e+00 +1.1201e-01 -3.6977e+00 +1.8687e+00 -1.0926e+00 -4.8332e+00 +4.3508e+00 +2.0855e+00 -6.8030e-01 -2.6062e+00 -4.2760e+00 -1.5597e+00
164 +3.783548816e+01 +3.783548816e+01 -1.100645118e+02 -1.100645118e+02 -3.4672e+00 -2.8363e+00 -1.8068e+00 -1.9815e+00 +3.2006e+00 +1.1050e+00 -1.8650e+00 -2.7078e+00 -2.3920e+00 +4.0996e-01 +4.4234e+00 +4.3427e+00 +1.2095e-01 +2.6199e+00 +3.5205e+00 +2.7418e+00 -6.7898e-01 -1.6832e+00 -3.1412e+00 +7.0034e-01
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.263403624e+01 +8.263403624e+01 -1.392559638e+02 -1.392559638e+02 +2.1871e+00 -3.0996e+00 -2.3117e+00 +3.1283e+00 -4.1642e+00 +3.2914e+00 -3.0646e+00 -3.2093e+00 +4.2686e+00 -8.0652e-01 -1.4785e+00 +4.0877e+00 -3.2285e+00 -1.7237e+00 -4.9812e+00 -4.6545e+00 +2.6151e+00 +1.1663e+00 +2.0626e+00 +7.5257e-01
17 +5.990279041e+01 +5.990279041e+01 -1.619872096e+02 -1.619872096e+02 +8.2317e-01 -4.2468e+00 +3.0221e+00 -3.6426e+00 -1.3755e+00 -4.1806e-01 +4.9567e-01 -2.5490e+00 +3.8930e+00 -2.4838e+00 +9.0739e-01 -3.0815e+00 -1.2151e+00 +1.2110e+00 +2.3188e-01 -4.5771e+00 +3.4888e+00 +1.2650e+00 +2.9301e+00 +1.6159e+00
976 +3.787756049e+01 +3.787756049e+01 -1.840124395e+02 -1.840124395e+02 -3.2366e+00 +1.1312e+00 -7.7507e-02 -2.6980e-01 +3.0763e+00 +3.7566e+00 +3.4490e+00 +3.4781e+00 -2.3945e+00 +3.4730e-01 +4.3058e+00 +1.9308e+00 -1.5918e+00 -1.2496e+00 -1.0132e+00 +1.7752e+00 -1.8940e+00 -4.6712e+00 -3.4252e+00 -1.2769e+00
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.854359739e+01 +8.854359739e+01 +2.080835974e+02 +2.080835974e+02 +8.9616e-01 +5.9082e-01 -2.4221e+00 +2.7786e+00 +4.9478e+00 -4.7215e+00 -1.8001e+00 -4.6146e+00 -4.5488e+00 +2.4742e+00 +2.4824e-01 -3.7357e+00 +2.2476e+00 +7.2051e-01 -2.9122e+00 -2.2904e+00 +4.3516e+00 +2.0374e+00 -1.6237e+00 -3.7321e+00
11 +6.204341848e+01 +6.204341848e+01 +1.815834185e+02 +1.815834185e+02 +4.7860e+00 +3.4950e+00 -4.2020e+00 -2.1420e+00 +4.9841e+00 -3.0892e+00 +3.4516e+00 +2.1884e-01 +1.9709e+00 +5.6362e-01 +2.8716e+00 +2.6089e-02 +3.7724e+00 -3.4317e+00 -1.9762e+00 +2.5362e+00 -3.1952e+00 -9.0538e-01 -1.6660e+00 -3.1496e+00
34 +3.446369409e+01 +3.446369409e+01 +1.540036941e+02 +1.540036941e+02 -9.9725e-01 -2.4077e+00 -7.2665e-01 -2.2860e+00 +3.5857e+00 -3.7359e+00 -7.7245e-01 +5.6813e-01 -2.3567e+00 +9.5696e-01 -2.5455e+00 -2.0087e+00 +3.4123e-01 -1.9481e+00 -3.3494e+00 -2.4429e+00 -1.6745e+00 -2.5236e+00 -1.0866e+00 +4.6209e+00
% function evaluation | noise-free fitness - Fopt (6.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.400586276e+02 +1.400586276e+02 +2.098886276e+02 +2.098886276e+02 +2.6971e+00 -2.6284e+00 +1.9220e+00 +1.8690e+00 +2.9475e+00 +3.0120e+00 +1.6264e+00 +1.0988e+00 +3.4318e+00 +6.8002e-01 +3.1874e+00 +3.2437e+00 -4.5214e+00 +2.3052e+00 +4.7690e+00 +5.3115e-01 +2.9735e+00 +4.1216e+00 -1.5193e+00 -1.7567e+00
5 +7.434209951e+01 +7.434209951e+01 +1.441720995e+02 +1.441720995e+02 -4.7214e+00 -2.0412e+00 +3.2565e+00 -2.4496e+00 +2.6306e+00 +1.5259e+00 +3.7945e+00 +1.8399e+00 -4.3127e+00 -5.0322e-01 -3.3979e+00 -2.5481e+00 +1.8499e+00 +4.0331e-01 +4.9171e+00 +2.9976e+00 -2.4902e+00 +3.6251e+00 +1.5236e+00 +3.5190e+00
13 +5.575725428e+01 +5.575725428e+01 +1.255872543e+02 +1.255872543e+02 -4.5641e+00 -3.2211e+00 +2.6324e+00 -4.1544e+00 -1.1368e+00 -9.9048e-01 -1.1879e+00 +1.2593e+00 -3.3254e+00 -1.9665e+00 -3.1312e+00 +1.4651e+00 -2.1225e+00 +1.2558e+00 -3.4623e+00 +4.6188e+00 -2.6539e+00 -2.9208e+00 -1.1608e+00 -3.1572e+00
485 +3.057109908e+01 +3.057109908e+01 +1.004010991e+02 +1.004010991e+02 -2.5046e+00 -2.1230e+00 -1.7527e+00 -3.7842e+00 -1.7719e-01 +3.4319e+00 +8.9776e-01 +6.9521e-01 +4.1008e+00 -3.3268e+00 -9.9636e-01 -1.1532e+00 +4.3601e+00 +3.5605e+00 +1.8713e-01 +1.8356e+00 -7.5132e-01 +2.6958e+00 +4.9588e+00 -1.1443e+00
% function evaluation | noise-free fitness - Fopt (7.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.299453529e+02 +1.299453529e+02 +1.300153529e+02 +1.300153529e+02 +3.1316e-01 -3.5680e+00 +1.2404e+00 +3.1914e+00 -2.4206e+00 +3.8213e+00 -9.6974e-01 -1.6955e+00 +4.2137e+00 +3.9472e+00 +4.1068e+00 -1.0889e+00 +3.7484e+00 -3.8219e+00 -2.3133e+00 -2.4602e+00 +4.7600e+00 +3.1215e+00 +2.8310e+00 -5.7305e-01
10 +9.641880909e+01 +9.641880909e+01 +9.648880909e+01 +9.648880909e+01 +4.5411e+00 -3.4503e-01 -3.8735e+00 +1.3694e+00 +3.3174e+00 +2.3642e-01 +2.0650e+00 -4.7481e+00 +5.1353e-02 +4.2375e+00 -3.0661e+00 +1.1365e+00 +1.7982e+00 -1.2314e+00 -4.7575e+00 -4.6130e+00 -3.1741e+00 -1.6208e+00 +2.3080e+00 +1.4512e+00
88 +4.411232010e+01 +4.411232010e+01 +4.418232010e+01 +4.418232010e+01 +4.7035e+00 +2.2932e+00 +1.6222e+00 -3.5301e+00 -4.5619e+00 -1.0440e+00 -1.2730e-01 -3.2761e+00 -4.0542e+00 -4.9485e+00 -7.9101e-01 -2.1657e+00 -5.6340e-01 -3.9334e+00 +1.5596e+00 +2.6643e+00 +1.6373e+00 -2.5386e+00 -4.1244e+00 +3.2327e+00
1420 +3.880940855e+01 +3.880940855e+01 +3.887940855e+01 +3.887940855e+01 +2.4820e+00 -2.0268e-01 -3.9790e+00 -2.6727e+00 +1.1616e-01 +2.2591e+00 +1.7048e+00 -2.7317e+00 -4.0569e+00 -1.4246e+00 +2.2368e+00 -4.3144e+00 +1.2087e+00 -4.1897e+00 -2.5642e-01 +2.0899e-01 -6.7304e-01 +1.5903e+00 -3.1432e+00 +4.9045e+00
% function evaluation | noise-free fitness - Fopt (4.960000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.168165330e+02 +2.168165330e+02 +2.217765330e+02 +2.217765330e+02 -2.2753e+00 -4.8405e+00 +2.6207e+00 +2.1782e+00 -3.7614e+00 +3.2265e+00 +4.1593e+00 +2.9738e+00 -2.2710e+00 -3.8101e+00 -9.0624e-01 +1.9999e+00 +3.0438e+00 +3.4377e+00 +3.4866e+00 +3.9682e+00 +4.2055e+00 -2.2416e+00 +4.4588e+00 +1.4812e+00
10 +1.410548621e+02 +1.410548621e+02 +1.460148621e+02 +1.460148621e+02 +4.4509e+00 +1.1407e+00 -6.5731e-01 -1.5228e+00 -8.7165e-02 +2.6691e+00 +1.0033e+00 +3.4141e+00 -2.5237e-01 +1.3048e+00 +2.2517e+00 +2.8538e+00 +1.5866e+00 -2.7237e+00 -3.5935e+00 +4.3190e+00 +3.7068e+00 -4.5513e+00 +3.9980e+00 -4.7949e+00
87 +7.664688584e+01 +7.664688584e+01 +8.160688584e+01 +8.160688584e+01 +1.0140e+00 +2.4457e+00 +2.5021e+00 -3.0101e+00 -4.1888e+00 -1.9246e+00 +3.3615e+00 +2.4699e+00 +1.1230e+00 -3.6793e+00 +4.7849e+00 +4.9325e+00 -2.9224e+00 +1.7221e+00 +4.8074e+00 -2.8406e-01 +6.3207e-01 -4.0869e+00 +4.2066e+00 -1.9528e+00
427 +5.221814845e+01 +5.221814845e+01 +5.717814845e+01 +5.717814845e+01 +4.0369e+00 +3.8919e+00 +8.2826e-01 +2.1831e+00 +1.5640e+00 +5.1898e-01 +6.8138e-01 -1.1078e+00 -1.6524e+00 +2.4712e+00 +1.4815e+00 -1.0877e-01 +2.5363e+00 +4.4397e+00 +3.8957e-01 -3.7454e+00 +4.0156e-02 -1.6608e+00 -3.0744e+00 +4.6783e+00
% function evaluation | noise-free fitness - Fopt (1.923000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.134937281e+02 +3.134937281e+02 +5.057937281e+02 +5.057937281e+02 -3.4738e+00 +3.4601e-01 +1.2205e+00 +2.1728e+00 +4.9309e+00 +2.5131e+00 -2.6967e+00 +1.6926e+00 -2.9532e+00 +3.8863e+00 +4.4692e+00 +2.7080e+00 -3.8489e+00 -3.5873e+00 -4.1527e+00 +4.5449e+00 +4.8150e+00 -4.9058e-02 +3.0522e-02 -4.3896e+00
2 +1.360211352e+02 +1.360211352e+02 +3.283211352e+02 +3.283211352e+02 +3.1146e+00 -2.6489e+00 -1.5087e+00 -6.0822e-01 +2.5282e+00 +2.4421e+00 -4.8732e+00 -1.5976e+00 -3.0921e+00 -4.3719e+00 +4.5921e-01 +2.5464e+00 +3.1296e+00 +1.9363e+00 -1.9192e+00 -1.8551e+00 -1.3718e+00 -2.4435e+00 +1.7662e+00 +4.2218e-01
4 +8.303641995e+01 +8.303641995e+01 +2.753364199e+02 +2.753364199e+02 +2.4770e+00 -2.3548e+00 -4.5808e+00 -1.3939e+00 -1.8588e+00 +4.0382e+00 -4.6614e+00 +2.1141e+00 +3.8411e+00 +1.3856e+00 -2.1022e+00 +4.8716e+00 +2.9789e+00 -7.4603e-01 +3.5636e+00 -1.6129e+00 +2.5887e+00 +3.3837e+00 +2.3989e+00 -1.8223e-01
16 +4.327258171e+01 +4.327258171e+01 +2.355725817e+02 +2.355725817e+02 -1.9300e+00 +6.8884e-01 -1.0083e+00 +2.1534e+00 -2.6855e+00 +4.2257e+00 -4.4986e+00 +1.6350e+00 -3.1236e+00 +1.6157e+00 +1.5427e+00 -6.1707e-01 +1.7654e+00 -1.0064e+00 -2.1122e-01 -1.9887e+00 +3.4871e+00 -9.5910e-01 +4.8740e+00 +4.2140e+00
1579 +3.815172280e+01 +3.815172280e+01 +2.304517228e+02 +2.304517228e+02 +7.2813e-01 +2.6140e+00 -4.1600e+00 +1.6323e+00 -3.1800e+00 +3.6902e+00 -2.9201e+00 +3.3654e+00 +7.3539e-01 -2.2792e+00 +4.4087e+00 +8.7124e-02 -2.0193e+00 -3.8295e+00 +4.8695e+00 -2.2413e+00 +4.3722e+00 +7.2568e-01 -1.2025e+00 +1.2514e+00
% function evaluation | noise-free fitness - Fopt (4.971000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.503654211e+02 +2.503654211e+02 +3.000754211e+02 +3.000754211e+02 +1.0563e+00 +2.2041e-01 -3.5345e+00 -3.6037e+00 +8.2790e-01 +4.0334e+00 -4.2178e+00 +4.8871e+00 +2.0622e-02 +5.2913e-01 +4.9941e+00 +4.9815e-01 +8.7379e-01 -6.7833e-01 -4.3558e+00 +2.0210e+00 +1.9297e+00 +4.0079e+00 -4.0185e+00 -2.3016e+00
8 +1.020417149e+02 +1.020417149e+02 +1.517517149e+02 +1.517517149e+02 +7.6089e-01 +1.2407e-01 +6.0131e-01 +2.8909e+00 +3.9845e+00 -4.2726e-01 -1.9836e-01 +3.8964e+00 +3.6773e+00 +4.3638e+00 -2.0203e+00 +1.6172e+00 -1.0101e+00 +9.8813e-01 -3.2965e+00 +1.8197e+00 -3.4064e+00 +1.8394e+00 +3.8382e+00 +3.4718e+00
34 +8.102896865e+01 +8.102896865e+01 +1.307389686e+02 +1.307389686e+02 +2.8328e+00 -2.7201e+00 -3.3240e+00 -4.0984e+00 +3.8352e+00 +2.8459e+00 -3.1306e-01 +3.2208e+00 -4.3448e+00 -5.5272e-01 -4.7278e+00 +3.0325e+00 -4.1599e+00 +3.1980e+00 -3.9239e-01 +3.0554e+00 +1.5179e+00 -4.7512e+00 -2.1481e+00 -7.3153e-01
104 +6.089418778e+01 +6.089418778e+01 +1.106041878e+02 +1.106041878e+02 +2.2135e+00 -3.4989e+00 +1.0085e+00 +2.5367e+00 +1.4878e+00 -9.3066e-01 -1.9723e+00 -7.8554e-03 -6.5979e-01 +4.0019e+00 +1.7868e+00 +1.2078e+00 -3.7772e+00 +2.3783e+00 +2.6646e+00 -8.0865e-01 +2.0133e+00 +4.0157e-01 +1.5358e+00 +3.9890e+00
% function evaluation | noise-free fitness - Fopt (2.051200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.178268981e+02 +1.178268981e+02 +3.229468981e+02 +3.229468981e+02 -4.5530e+00 -1.9511e+00 -1.3152e-01 +4.3918e+00 -2.3639e-01 -9.2615e-01 +4.4304e+00 +1.0544e+00 -1.2346e+00 +4.1447e+00 -4.3509e+00 +1.5364e-01 -4.9765e+00 +3.1726e+00 -3.2680e+00 -2.1365e+00 +2.9285e+00 +3.3457e+00 +3.1862e+00 +2.8279e+00
2 +9.814234456e+01 +9.814234456e+01 +3.032623446e+02 +3.032623446e+02 -4.7440e+00 +2.5681e+00 -2.9202e+00 +3.6864e+00 +1.1475e+00 -4.1806e+00 +3.8498e+00 -9.8868e-01 +3.4019e+00 +2.3536e+00 +2.0626e+00 -2.8016e+00 -1.2702e+00 +3.9880e+00 +4.1927e+00 -4.9060e+00 +2.3995e+00 +2.0589e+00 +2.0259e+00 -4.3097e+00
152 +5.439437622e+01 +5.439437622e+01 +2.595143762e+02 +2.595143762e+02 -6.6233e-01 +3.3085e+00 +1.7758e+00 -3.4301e+00 -1.2058e+00 -2.1686e+00 -2.0375e+00 -8.2544e-02 +1.5197e+00 -3.9537e+00 +3.9846e+00 +8.7696e-02 -3.3415e-01 -1.8982e-01 +1.6293e+00 +3.3231e+00 +4.0757e-01 +1.4728e+00 +4.3932e+00 +1.3586e+00
1514 +3.929360396e+01 +3.929360396e+01 +2.444136040e+02 +2.444136040e+02 +2.2616e+00 +2.1935e+00 -3.4269e+00 -2.7425e+00 -1.0745e+00 +2.8015e+00 +2.2632e+00 +8.1841e-01 +2.5522e+00 +3.6911e+00 -5.5197e-01 +1.7297e+00 -3.4665e+00 +1.5650e-01 +1.0952e+00 -1.9915e+00 +6.9763e-01 +2.8873e+00 +4.1788e+00 +2.7782e+00
% function evaluation | noise-free fitness - Fopt (-1.729000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.212401790e+02 +1.212401790e+02 -5.165982102e+01 -5.165982102e+01 +2.0554e-01 +4.7539e+00 +4.2941e-01 +1.5040e+00 +3.2809e+00 +6.2694e-01 -3.0292e+00 -3.2228e+00 -1.2117e-01 -4.2259e+00 -3.2086e+00 -1.4111e+00 -2.2518e+00 -6.7279e-01 -4.5831e+00 +6.2994e-01 -3.3369e+00 -8.9042e-01 +5.5644e-01 -3.9225e+00
13 +8.538669894e+01 +8.538669894e+01 -8.751330106e+01 -8.751330106e+01 +1.7317e+00 -4.4580e+00 +4.6293e-01 -4.8601e+00 +2.2195e+00 -3.5500e-01 +1.3885e+00 +2.4073e+00 +2.0874e+00 +6.3180e-02 -3.3434e+00 -1.2440e+00 -4.9385e+00 -2.0007e+00 +2.1043e+00 -2.7009e+00 -4.1058e+00 -4.3797e+00 -3.4205e+00 +1.5580e+00
57 +5.981472292e+01 +5.981472292e+01 -1.130852771e+02 -1.130852771e+02 +7.9456e-01 -3.0711e+00 +1.8176e+00 +3.3961e+00 +3.9235e+00 -2.9155e+00 +3.5792e+00 -1.4294e+00 -2.3108e-01 -6.5864e-01 -2.6753e+00 +2.7757e-01 +1.8007e-01 -4.3224e+00 +2.9029e+00 -3.6474e+00 +1.2631e+00 -3.0417e+00 +6.4823e-01 +3.1221e+00
2057 +3.132755057e+01 +3.132755057e+01 -1.415724494e+02 -1.415724494e+02 -2.0005e+00 +1.7729e+00 +3.3761e+00 -2.9343e+00 -2.3276e+00 -6.0274e-01 -2.1720e-01 +3.5534e+00 -1.3854e+00 -3.7744e+00 +2.5257e+00 +3.7306e+00 -2.5110e+00 -4.8222e+00 +4.2370e+00 -5.5352e-02 -1.5900e-02 -3.3026e+00 -4.7347e+00 +2.6345e+00
% function evaluation | noise-free fitness - Fopt (-3.506200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.718892435e+02 +3.718892435e+02 +2.126924347e+01 +2.126924347e+01 +1.3396e+00 +1.0093e+00 -7.4510e-01 +3.0148e+00 +2.6005e+00 +4.2144e+00 +3.9119e+00 +3.0848e+00 -8.7455e-01 -1.5038e+00 -9.7061e-01 +3.1529e+00 +2.4448e+00 -2.7945e+00 -3.4425e+00 -1.5774e+00 +1.5632e+00 +1.0189e+00 -3.7636e+00 +1.8849e+00
2 +1.657541133e+02 +1.657541133e+02 -1.848658867e+02 -1.848658867e+02 -1.5949e+00 +9.5987e-01 +1.5684e-01 -3.4482e+00 +2.7325e+00 -2.8096e+00 +8.9868e-01 -8.2775e-01 -1.6098e+00 -4.6712e+00 +2.8463e+00 -2.5416e+00 +3.9441e+00 +8.7436e-01 -9.4368e-01 -1.1913e+00 +1.3315e+00 -1.2952e+00 -3.8788e+00 +3.6582e+00
