% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
163 +1.447088142e+03 +1.447088142e+03 +1.167138142e+03 +1.167138142e+03 -7.0224e-01 +2.1489e+00 +2.0512e+00 +3.1444e-01 -1.4774e+00 -2.5192e+00 +3.8594e-01 -1.4621e+00 -1.3332e+00 -1.4531e+00 -9.0467e-01 -1.4663e+00 -1.5688e+00 +6.2612e-01 -1.3930e-01 +2.0921e+00 +1.5296e+00 +1.3865e+00 +3.9500e-01 +4.4164e-01
362 +9.366985462e+02 +9.366985462e+02 +6.567485462e+02 +6.567485462e+02 -3.2146e+00 -1.7632e+00 +3.0271e+00 -1.0742e+00 -2.8618e+00 -2.7601e+00 +7.3497e-01 -1.4540e-01 +7.2084e-02 -3.1423e+00 +1.3762e+00 -5.3213e-01 -4.1418e+00 -1.1467e+00 +1.8713e-01 +3.6517e+00 +2.6482e+00 +5.6456e-01 +1.9179e-01 +7.7528e-01
601 +6.301979880e+02 +6.301979880e+02 +3.502479880e+02 +3.502479880e+02 -4.1288e+00 -2.4652e+00 +4.2304e+00 -2.0301e+00 -4.3614e+00 -2.9862e+00 -4.1893e-01 +8.5167e-01 +2.9954e-01 -3.6038e+00 -9.8396e-02 +7.3593e-01 -4.7007e+00 -1.7723e+00 +1.2236e+00 +1.8195e+00 +2.5136e+00 -6.6529e-02 +2.5403e-03 +1.9401e+00
1254 +3.912056434e+02 +3.912056434e+02 +1.112556434e+02 +1.112556434e+02 -4.0979e+00 -2.5813e+00 +3.3134e+00 -1.1680e+00 -4.0468e+00 -2.2650e+00 -1.3117e+00 +5.0768e-01 +1.7493e+00 -3.6260e+00 -4.0096e-01 +5.2281e-01 -5.0000e+00 -2.3982e+00 +6.6993e-01 +2.7961e+00 +3.0476e+00 +2.0120e+00 +1.1165e+00 +2.2133e+00
1715 +2.441411693e+02 +2.441411693e+02 -3.580883070e+01 -3.580883070e+01 -3.8028e+00 -3.3533e+00 +3.1417e+00 -1.5020e+00 -4.2622e+00 -2.8078e+00 -1.2549e+00 +3.9880e-01 +1.4214e+00 -3.6441e+00 -1.4086e+00 +1.2594e+00 -5.0000e+00 -2.5952e+00 +5.6445e-01 +2.9067e+00 +3.3832e+00 +2.3150e+00 +1.5966e+00 +2.5383e+00
2662 +1.581258226e+02 +1.581258226e+02 -1.218241774e+02 -1.218241774e+02 -4.0245e+00 -3.9114e+00 +3.2942e+00 -1.4678e+00 -4.2818e+00 -2.8127e+00 -1.3937e+00 +3.9954e-01 +1.4073e+00 -3.6320e+00 -1.8028e+00 +1.4083e+00 -5.0000e+00 -2.1451e+00 +6.3825e-01 +2.9245e+00 +3.0226e+00 +2.4577e+00 +1.6028e+00 +2.5901e+00
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.242935749e+03 +3.242935749e+03 +4.174925749e+03 +4.174925749e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
4 +2.391070033e+03 +2.391070033e+03 +3.323060033e+03 +3.323060033e+03 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
200 +1.490570930e+03 +1.490570930e+03 +2.422560930e+03 +2.422560930e+03 -7.9026e-02 -1.4333e+00 +1.8521e+00 -3.8409e-01 +2.0778e+00 -1.4487e+00 -2.1450e-01 -1.5875e+00 -8.1959e-01 -1.2372e+00 +2.3688e+00 +9.3081e-01 +1.8708e+00 -1.0104e+00 +1.6397e+00 -4.8668e-01 -5.2019e-01 -1.7131e+00 +7.0014e-01 +4.3008e-01
362 +9.862081800e+02 +9.862081800e+02 +1.918198180e+03 +1.918198180e+03 +1.8594e+00 +5.4620e-01 +7.1517e-01 -1.9576e-01 +1.6110e+00 -2.5491e+00 +1.3102e+00 -3.3099e+00 -3.0808e+00 -1.0306e-01 +1.9783e+00 +2.2536e-02 +3.2987e-01 +5.4719e-01 +3.7406e+00 +1.5274e+00 -1.4508e+00 -2.8274e+00 +1.5884e+00 -1.4917e-01
541 +6.248483727e+02 +6.248483727e+02 +1.556838373e+03 +1.556838373e+03 +3.0775e-01 -2.9853e-01 +2.5593e+00 +1.2526e+00 +2.5561e+00 -3.7287e+00 +1.4779e+00 -4.3467e+00 -2.6596e+00 +1.7097e+00 +2.5637e+00 -9.4983e-01 -1.1184e+00 -1.4810e+00 +1.7494e+00 +1.4158e+00 -1.5968e+00 -2.1585e+00 +2.2089e+00 -1.0584e+00
1223 +3.954831849e+02 +3.954831849e+02 +1.327473185e+03 +1.327473185e+03 +2.1316e-01 +2.6369e-01 +3.6592e+00 +7.3056e-02 +2.2734e+00 -3.3818e+00 +1.4804e+00 -4.5665e+00 -2.2299e+00 +2.1134e+00 +3.0066e+00 -1.3240e+00 -1.4383e+00 -1.1749e+00 +2.0332e+00 +1.7374e+00 -1.4987e+00 -1.7200e+00 +1.9665e+00 -1.7847e+00
1650 +2.485043456e+02 +2.485043456e+02 +1.180494346e+03 +1.180494346e+03 +1.2217e+00 +7.2068e-01 +2.7024e+00 -8.4467e-02 +1.8881e+00 -3.1004e+00 +2.2566e+00 -4.0225e+00 -1.5105e+00 +2.3748e+00 +3.2788e+00 -7.9922e-01 -1.6925e+00 -1.4186e+00 +2.6210e+00 +1.8861e+00 -1.2533e+00 -1.6449e+00 +2.1607e+00 -1.6649e+00
2996 +1.583884178e+02 +1.583884178e+02 +1.090378418e+03 +1.090378418e+03 +1.4357e+00 +6.4424e-01 +2.6276e+00 -4.7189e-01 +2.1896e+00 -2.5877e+00 +2.0260e+00 -3.9181e+00 -1.3706e+00 +2.9155e+00 +3.2397e+00 -1.1282e+00 -1.7787e+00 -1.7951e+00 +2.5121e+00 +2.2470e+00 -1.1845e+00 -1.2284e+00 +2.6395e+00 -1.1675e+00
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.566943854e+03 +3.566943854e+03 +3.680253854e+03 +3.680253854e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.414238112e+03 +2.414238112e+03 +2.527548112e+03 +2.527548112e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
141 +1.539721258e+03 +1.539721258e+03 +1.653031258e+03 +1.653031258e+03 +1.2728e+00 -1.1658e+00 +3.8771e+00 +2.6011e+00 -9.3238e-01 -5.4990e-01 -1.5066e+00 -1.7721e+00 -1.4201e+00 +1.0879e+00 -2.5832e+00 +3.4658e+00 +1.9681e+00 +3.0794e-01 -7.0828e-01 +1.7946e+00 +3.2052e+00 +1.1375e+00 -1.0518e+00 -1.5465e+00
391 +9.735102737e+02 +9.735102737e+02 +1.086820274e+03 +1.086820274e+03 +6.3415e-01 +4.6372e-01 +2.2972e+00 +1.8203e+00 -5.4656e-01 -9.9529e-01 -1.5459e+00 -4.1109e+00 +4.3695e-01 +4.9599e-02 -1.3294e+00 +2.2047e+00 -8.2767e-02 -8.5669e-01 -1.1751e+00 +3.9163e+00 +2.5260e+00 +1.7948e-01 -1.6888e+00 -3.9844e+00
765 +6.111147026e+02 +6.111147026e+02 +7.244247026e+02 +7.244247026e+02 +8.9247e-01 +7.0435e-01 +3.4084e-01 -6.4812e-02 +7.7907e-01 -4.2666e-01 -1.5942e+00 -3.5435e+00 +2.1506e+00 -2.5946e-01 -1.2199e+00 +1.9537e+00 -2.6942e+00 +2.5762e-01 -5.6076e-01 +5.0000e+00 +2.6801e+00 +2.1248e+00 -2.0904e+00 -5.0000e+00
1751 +3.979677592e+02 +3.979677592e+02 +5.112777592e+02 +5.112777592e+02 +1.9900e+00 +2.1872e+00 +6.1249e-01 +4.1615e-01 +8.6579e-01 -5.3470e-01 -2.9690e-01 -2.4538e+00 +2.8073e+00 -4.5720e-01 -3.6422e-01 +3.0393e+00 -2.6365e+00 -1.1838e-01 -7.7052e-01 +5.0000e+00 +2.7672e+00 +2.8212e+00 -2.0339e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (-3.000200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.575400841e+03 +3.575400841e+03 +3.275380841e+03 +3.275380841e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.355868370e+03 +2.355868370e+03 +2.055848370e+03 +2.055848370e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
83 +1.487643909e+03 +1.487643909e+03 +1.187623909e+03 +1.187623909e+03 -1.7102e+00 +8.1558e-01 +6.5517e-01 +9.5200e-01 -1.1923e+00 -1.8806e+00 +1.4559e+00 +3.4631e+00 +3.2942e+00 +5.4687e-01 -2.3975e-01 -2.0297e-01 +1.5510e+00 -3.0035e+00 -1.8100e+00 -5.5252e-01 +2.5974e+00 +4.0386e-01 -1.1473e+00 -4.3360e+00
224 +9.080516391e+02 +9.080516391e+02 +6.080316391e+02 +6.080316391e+02 -1.0992e-02 +6.4540e-01 -4.0849e-01 -7.0789e-01 +5.5200e-01 -2.4136e+00 +1.9175e+00 +1.6955e+00 +1.3374e+00 -8.2576e-01 -1.0653e+00 -1.3080e+00 -1.1338e-01 -3.7074e+00 +6.9235e-01 +7.5789e-01 +1.6589e+00 +1.8711e-01 -1.0467e+00 -3.5556e+00
412 +6.014146002e+02 +6.014146002e+02 +3.013946002e+02 +3.013946002e+02 +2.6813e-01 +2.5784e-01 -5.8728e-01 -1.3996e+00 +3.1336e-02 -1.8141e+00 +2.3293e+00 +7.4867e-01 +3.6870e-01 -5.8707e-01 -2.0043e+00 -1.5947e+00 +9.9852e-01 -3.0807e+00 +1.0018e+00 +1.7688e+00 +1.1781e+00 +6.5150e-01 -1.8063e+00 -3.5142e+00
892 +3.965395802e+02 +3.965395802e+02 +9.651958018e+01 +9.651958018e+01 +5.0444e-01 +4.7189e-01 -1.5304e+00 -2.6860e+00 +4.3055e-01 -2.5326e+00 +2.5723e+00 +4.2643e-01 -2.3605e-01 -4.3404e-01 -2.5998e+00 -1.8572e+00 +1.4079e+00 -3.1767e+00 +1.0961e+00 +2.5845e+00 +8.8382e-01 +7.4588e-01 -2.5718e+00 -3.7965e+00
1810 +2.484849174e+02 +2.484849174e+02 -5.153508259e+01 -5.153508259e+01 +3.5521e-01 +5.3701e-01 -1.5452e+00 -2.8442e+00 +5.5279e-01 -2.0730e+00 +2.7992e+00 -1.4826e-01 +2.5499e-01 -7.3411e-01 -2.5680e+00 -1.5712e+00 +1.0617e+00 -3.0397e+00 +1.1022e+00 +3.2864e+00 +8.0849e-01 +9.4716e-01 -3.0655e+00 -3.3496e+00
2465 +1.579337467e+02 +1.579337467e+02 -1.420862533e+02 -1.420862533e+02 +4.1549e-01 +7.6438e-01 -1.5871e+00 -2.8534e+00 +4.5057e-01 -1.8684e+00 +2.4750e+00 -5.3028e-01 +1.5332e-01 -8.3820e-01 -2.9162e+00 -1.3995e+00 +7.3281e-01 -3.4716e+00 +6.2457e-01 +3.6202e+00 +5.6885e-01 +1.0360e+00 -3.5595e+00 -3.5181e+00
% function evaluation | noise-free fitness - Fopt (4.471000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.309841615e+03 +3.309841615e+03 +3.354551615e+03 +3.354551615e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
31 +2.475361145e+03 +2.475361145e+03 +2.520071145e+03 +2.520071145e+03 +3.5071e+00 +6.0560e-01 +4.2961e+00 +1.9667e+00 +8.2791e-01 +3.1540e+00 +3.7901e+00 +4.8891e+00 -4.9948e+00 +3.6544e+00 +1.1257e+00 +4.8995e+00 +2.7680e-01 -2.0477e-01 +3.0135e+00 -2.7216e+00 -1.9057e-02 +4.0085e+00 +7.4661e-01 +3.4518e+00
145 +1.570513295e+03 +1.570513295e+03 +1.615223295e+03 +1.615223295e+03 +2.7658e+00 -6.7643e-01 +4.2497e+00 +1.5599e+00 -1.8781e-02 +8.8940e-01 +2.5418e-01 -9.1417e-01 -1.8188e+00 +2.3932e+00 +2.1076e+00 +4.0948e+00 -1.8901e-01 +1.3941e+00 +2.2215e+00 +4.4122e-01 +5.2742e-01 +1.4119e+00 -2.0914e+00 +1.8591e-01
343 +9.833747761e+02 +9.833747761e+02 +1.028084776e+03 +1.028084776e+03 +1.4549e+00 +1.8373e-01 +5.0000e+00 +1.4776e+00 +1.3954e+00 -1.0913e-01 +1.7553e+00 -1.2717e+00 -2.4796e+00 +2.9747e+00 +7.7543e-01 +1.8780e+00 +2.4617e+00 +2.6259e+00 +2.6515e+00 +7.2697e-02 +1.2859e+00 +1.2234e+00 -3.3433e+00 -8.3848e-01
849 +6.079067621e+02 +6.079067621e+02 +6.526167621e+02 +6.526167621e+02 +2.6959e+00 +3.6563e-01 +4.9145e+00 +1.8947e+00 +1.7022e+00 -2.5598e+00 +1.1099e+00 -1.2603e+00 -1.6098e+00 +3.9477e+00 -2.3565e-01 +2.0537e+00 +3.6567e+00 +2.6455e+00 +3.1963e+00 -2.3676e-01 +8.5460e-01 +2.1904e+00 -2.8773e+00 -5.2097e-01
1920 +3.953260179e+02 +3.953260179e+02 +4.400360179e+02 +4.400360179e+02 +1.7668e+00 +1.1814e-01 +4.1828e+00 +1.7216e+00 +1.3998e+00 -2.8301e+00 +1.4970e+00 -2.0306e+00 -2.5947e-01 +4.1446e+00 -1.1869e+00 +2.0597e+00 +4.2104e+00 +1.7217e+00 +3.6399e+00 -1.2579e+00 +1.2406e+00 +2.2477e+00 -1.8513e+00 -3.2431e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.507473145e+03 +3.507473145e+03 +2.507473145e+03 +2.507473145e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
5 +2.401085708e+03 +2.401085708e+03 +1.401085708e+03 +1.401085708e+03 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
135 +1.525695929e+03 +1.525695929e+03 +5.256959288e+02 +5.256959288e+02 -1.9648e+00 +9.3664e-01 +6.8712e-01 -1.8572e+00 +3.5774e+00 -7.5912e-01 +1.2108e+00 +7.3240e-01 +2.7356e-01 +7.9990e-01 -1.7290e+00 -5.0331e-01 +1.6724e+00 -1.7133e+00 +2.7891e+00 -1.5818e+00 +1.7868e+00 +1.4569e-01 -2.9953e+00 -2.5296e-01
333 +9.544985166e+02 +9.544985166e+02 -4.550148338e+01 -4.550148338e+01 -1.6867e+00 +2.1297e+00 -1.0598e-01 -1.9012e+00 +5.0000e+00 -2.2128e+00 +4.6986e-01 -9.9843e-02 -1.0071e+00 +1.0942e-01 +1.2136e+00 +2.5494e+00 +3.2295e+00 -1.0215e+00 +2.6346e+00 -3.8674e-01 +1.5926e+00 +9.2274e-01 -3.9683e+00 +9.5597e-01
545 +6.100421504e+02 +6.100421504e+02 -3.899578496e+02 -3.899578496e+02 -2.4340e+00 +1.6929e+00 +1.3532e+00 -2.0007e+00 +5.0000e+00 -3.1899e+00 +5.4176e-01 -1.0659e+00 -1.3479e+00 -7.6829e-01 +1.0101e+00 +2.1674e+00 +1.8606e+00 -1.1938e+00 +2.0514e+00 -7.3678e-01 +3.1931e+00 +2.0328e+00 -3.7879e+00 +1.3032e+00
1154 +3.971369611e+02 +3.971369611e+02 -6.028630389e+02 -6.028630389e+02 -2.6423e+00 +1.6496e+00 +2.3900e+00 -2.6548e+00 +5.0000e+00 -3.9473e+00 +1.7398e+00 -8.4774e-01 -1.1349e+00 -1.3372e+00 +4.8647e-01 +2.4293e+00 +1.9555e+00 -1.3911e+00 +1.6084e+00 -1.0635e+00 +3.0880e+00 +2.5953e+00 -3.6771e+00 +1.0370e+00
% function evaluation | noise-free fitness - Fopt (3.042000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.363787546e+03 +3.363787546e+03 +3.667987546e+03 +3.667987546e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.268602193e+03 +2.268602193e+03 +2.572802193e+03 +2.572802193e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
136 +1.575837897e+03 +1.575837897e+03 +1.880037897e+03 +1.880037897e+03 -2.0844e+00 +2.7148e+00 -1.5757e+00 -1.3730e+00 -2.6718e+00 -1.0805e+00 +2.7236e-01 +2.8560e-01 +6.1823e-01 -5.6757e-01 -1.3270e+00 +2.3905e+00 +1.7297e+00 +1.2121e+00 +8.7344e-02 +1.2192e+00 +2.1555e+00 +2.7920e-01 -1.2575e+00 -1.1276e+00
243 +9.857561253e+02 +9.857561253e+02 +1.289956125e+03 +1.289956125e+03 -1.7059e+00 +3.3884e+00 +2.1927e+00 -1.4634e+00 -3.1315e+00 +4.2820e-01 -1.1485e+00 -1.5572e+00 -9.3908e-02 +9.9989e-02 -2.4078e+00 +5.5843e-01 +1.4374e-01 +1.6317e-01 -4.2961e-01 +2.9531e+00 +7.7079e-01 -1.2047e+00 -7.8210e-01 +6.2846e-01
505 +5.889352289e+02 +5.889352289e+02 +8.931352289e+02 +8.931352289e+02 -1.7977e+00 +3.4139e+00 +2.9363e-01 -2.6759e+00 -2.7980e+00 +9.7776e-01 -2.6577e+00 -1.0776e+00 +1.3827e+00 +2.4813e+00 -1.7001e+00 -8.9189e-01 +2.8231e-01 -7.7729e-01 -3.2900e-01 +2.9718e+00 -2.5961e-01 -2.8513e+00 -2.2014e+00 -2.6710e-01
