% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
540 +2.282831254e+01 +2.282831254e+01 -3.438168746e+01 -3.438168746e+01 -2.1230e+00 +4.3754e+00 -1.4354e+00 -8.6390e-01 +3.4198e+00 +1.9009e+00 -5.4768e-01 -4.3282e+00 -4.2524e-01 -4.3895e-01 +1.2490e+00 -4.5613e-01 +1.5555e+00 +2.3507e+00 -2.2091e+00 -4.1915e+00 -2.4988e+00 -1.0842e+00 +1.6297e-01 -5.0347e-01
1096 +1.468349582e+01 +1.468349582e+01 -4.252650418e+01 -4.252650418e+01 -2.2666e+00 +4.4168e+00 -1.2692e+00 -9.1855e-01 +3.4518e+00 +1.5695e+00 -4.3027e-01 -4.1718e+00 -4.0943e-01 -4.7661e-01 +1.1307e+00 -4.7125e-01 +1.4127e+00 +2.1969e+00 -2.1438e+00 -4.1858e+00 -2.5351e+00 -1.1895e+00 -1.7399e-02 -5.7162e-01
3050 +9.998661594e+00 +9.998661594e+00 -4.721133841e+01 -4.721133841e+01 -2.4109e+00 +4.3909e+00 -1.2727e+00 -9.9173e-01 +3.2820e+00 +1.3945e+00 -2.6467e-01 -4.1926e+00 -2.5526e-01 -4.0408e-01 +1.1702e+00 -3.0943e-01 +1.4489e+00 +2.2055e+00 -2.1042e+00 -4.1458e+00 -2.5389e+00 -1.2446e+00 -9.0161e-02 -7.2438e-01
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.875423325e+01 +6.875423325e+01 +4.097423325e+01 +4.097423325e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
6 +5.845457871e+01 +5.845457871e+01 +3.067457871e+01 +3.067457871e+01 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
49 +3.374948286e+01 +3.374948286e+01 +5.969482862e+00 +5.969482862e+00 +1.8025e+00 -1.0261e-01 -1.5831e+00 -1.9609e+00 -3.0355e+00 -2.6803e+00 +3.4205e+00 +3.5613e+00 -2.4791e-01 -3.4022e+00 -3.1645e+00 -4.6841e-01 +2.2119e+00 -3.8460e+00 -4.6834e+00 -2.3101e+00 +2.3719e+00 +1.3172e+00 +4.7746e-01 +5.0924e-01
420 +2.411880058e+01 +2.411880058e+01 -3.661199418e+00 -3.661199418e+00 +1.6722e+00 +6.6410e-01 -2.2714e+00 -8.9921e-01 +7.8954e-01 +1.4786e+00 +3.9613e-01 -5.9944e-01 -8.4483e-01 -1.7800e+00 +3.0206e-01 +2.4193e-01 +1.8954e+00 -2.2699e+00 +1.1342e+00 -7.7031e-01 +3.9089e-02 +6.3071e-01 +3.2883e-01 +9.5233e-01
2420 +1.529007439e+01 +1.529007439e+01 -1.248992561e+01 -1.248992561e+01 +1.6807e+00 +6.3459e-01 -2.3137e+00 -9.2199e-01 +6.6426e-01 +1.4654e+00 +3.5261e-01 -5.7839e-01 -9.0518e-01 -1.9631e+00 +4.0740e-01 +4.7382e-01 +1.5787e+00 -2.0393e+00 +1.0080e+00 -7.5102e-01 +7.0091e-02 +4.0634e-01 +4.5190e-01 +9.8707e-01
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150404727e+02 +1.150404727e+02 +6.633047271e+01 +6.633047271e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +8.923270643e+01 +8.923270643e+01 +4.052270643e+01 +4.052270643e+01 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
4 +5.303390426e+01 +5.303390426e+01 +4.323904261e+00 +4.323904261e+00 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
226 +3.305585376e+01 +3.305585376e+01 -1.565414624e+01 -1.565414624e+01 +3.2041e+00 +7.0434e-01 +4.4861e+00 +1.5268e+00 +5.8171e-01 +1.1921e+00 +3.6367e+00 +4.4259e+00 -4.8251e+00 +3.5942e+00 +1.2260e+00 +4.4387e+00 +1.5538e-01 +1.5443e-01 +2.7720e+00 -6.2954e-02 -2.6248e-01 +1.0580e+00 +4.4603e-01 +6.3591e-01
562 +2.297701697e+01 +2.297701697e+01 -2.573298303e+01 -2.573298303e+01 +3.3191e+00 +1.1238e+00 +4.8744e+00 +1.2345e+00 +3.3834e-02 +1.4559e+00 +4.1330e+00 +3.9868e+00 -5.0000e+00 +3.8008e+00 +1.3495e+00 +4.1801e+00 +5.7629e-01 +8.5337e-01 +2.7844e+00 +6.7382e-03 -7.7490e-01 +1.3353e+00 +3.9556e-01 +1.2446e+00
1229 +1.537351371e+01 +1.537351371e+01 -3.333648629e+01 -3.333648629e+01 +3.7273e+00 +8.8227e-01 +5.0000e+00 +1.5371e+00 +3.0070e-01 +1.2475e+00 +4.2102e+00 +4.1433e+00 -4.8861e+00 +3.9639e+00 +1.4655e+00 +4.1736e+00 +9.0445e-01 +7.0490e-01 +3.0939e+00 -1.3248e-01 -6.0487e-01 +1.4021e+00 +2.9631e-01 +1.3470e+00
1739 +9.978779704e+00 +9.978779704e+00 -3.873122030e+01 -3.873122030e+01 +4.1095e+00 +9.7072e-01 +5.0000e+00 +1.4868e+00 +3.3863e-01 +1.3250e+00 +4.3177e+00 +3.9448e+00 -4.8147e+00 +3.8941e+00 +1.4509e+00 +4.0720e+00 +7.6793e-01 +7.9975e-01 +3.0113e+00 -1.8307e-01 -7.1072e-01 +1.5059e+00 +6.3036e-01 +1.1578e+00
2639 +6.272620504e+00 +6.272620504e+00 -4.243737950e+01 -4.243737950e+01 +4.1492e+00 +8.3589e-01 +5.0000e+00 +1.4817e+00 +3.7818e-01 +1.2942e+00 +4.3246e+00 +3.9261e+00 -4.8483e+00 +3.8337e+00 +1.5126e+00 +4.0226e+00 +7.7620e-01 +7.5584e-01 +3.0127e+00 -3.7024e-01 -6.6179e-01 +1.4794e+00 +6.9559e-01 +1.1992e+00
% function evaluation | noise-free fitness - Fopt (-1.667900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.252985591e+01 +9.252985591e+01 -7.426014409e+01 -7.426014409e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +4.888840631e+01 +4.888840631e+01 -1.179015937e+02 -1.179015937e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
18 +3.030450479e+01 +3.030450479e+01 -1.364854952e+02 -1.364854952e+02 +4.5163e+00 +4.2033e+00 -4.4732e+00 +2.3786e+00 -2.3088e+00 -7.7164e-01 +4.7871e-01 +4.4274e+00 -8.2256e-01 +4.8305e+00 -1.9855e+00 +2.0110e+00 +1.6634e+00 +3.9126e-01 +1.9811e+00 +1.6653e+00 -3.2187e+00 -3.7199e+00 +4.9908e+00 -3.2888e+00
462 +2.456952708e+01 +2.456952708e+01 -1.422204729e+02 -1.422204729e+02 +4.6413e+00 +3.8418e+00 -4.5441e+00 +2.0183e+00 -2.3809e+00 -7.7990e-01 +4.7847e-01 +4.3966e+00 -7.7611e-01 +2.5233e+00 -2.1448e+00 +1.6723e+00 +1.7847e+00 +2.4954e-01 +1.7737e+00 +1.4995e+00 -3.2659e+00 -3.4955e+00 +5.0000e+00 -3.0073e+00
913 +1.455599239e+01 +1.455599239e+01 -1.522340076e+02 -1.522340076e+02 +4.7434e+00 +3.7274e+00 -4.7346e+00 +2.0389e+00 -2.6101e+00 -9.5345e-01 +3.1657e-01 +4.4402e+00 -5.9516e-01 +2.5391e+00 -1.9157e+00 +1.6303e+00 +1.9888e+00 +2.6818e-01 +2.1145e+00 +1.5945e+00 -3.3838e+00 -3.5906e+00 +5.0000e+00 -2.9460e+00
2887 +9.997248134e+00 +9.997248134e+00 -1.567927519e+02 -1.567927519e+02 +4.8302e+00 +3.8037e+00 -4.7862e+00 +2.0528e+00 -2.6039e+00 -9.8132e-01 +3.5882e-01 +4.5115e+00 -5.6268e-01 +2.6167e+00 -1.9659e+00 +1.6099e+00 +2.0276e+00 +2.3726e-01 +1.9993e+00 +1.5970e+00 -3.4275e+00 -3.6137e+00 +5.0000e+00 -2.9872e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.098624067e+02 +1.098624067e+02 +1.109862407e+03 +1.109862407e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +6.249685457e+01 +6.249685457e+01 +1.062496855e+03 +1.062496855e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
6 +3.555418891e+01 +3.555418891e+01 +1.035554189e+03 +1.035554189e+03 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
633 +2.425953676e+01 +2.425953676e+01 +1.024259537e+03 +1.024259537e+03 +1.5828e+00 +1.4036e-01 -1.7087e+00 -4.7650e-01 -2.8432e+00 -1.2535e+00 +2.7830e+00 +2.0717e+00 -8.8312e-02 -2.7098e+00 -1.1919e+00 -2.0664e+00 +3.4222e+00 -3.3802e+00 -2.9778e+00 -2.8992e+00 +9.5056e-02 +2.3234e+00 +1.8305e+00 +5.2702e-01
808 +1.482047750e+01 +1.482047750e+01 +1.014820478e+03 +1.014820478e+03 +1.3320e+00 -1.3749e+00 -2.8393e+00 +1.0675e+00 -6.0990e-01 -5.2212e-01 +3.0097e-01 +2.7786e+00 -1.0807e+00 -1.9687e+00 +1.1227e-01 -3.4740e+00 +3.8325e-01 -2.2368e+00 -1.4831e+00 -1.4327e+00 +1.2204e+00 +2.6630e+00 +1.8536e+00 -5.1330e-01
1739 +9.696153680e+00 +9.696153680e+00 +1.009696154e+03 +1.009696154e+03 +1.3033e+00 -1.3107e+00 -2.7766e+00 +1.0142e+00 -7.3432e-01 -4.9921e-01 +3.7418e-01 +2.8170e+00 -1.0495e+00 -2.0400e+00 -3.7520e-03 -3.4356e+00 +4.5747e-01 -2.2856e+00 -1.4840e+00 -1.4583e+00 +1.1592e+00 +2.6297e+00 +1.7281e+00 -5.0425e-01
% function evaluation | noise-free fitness - Fopt (-1.847000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.052176074e+01 +8.052176074e+01 +6.205176074e+01 +6.205176074e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
4 +5.299117282e+01 +5.299117282e+01 +3.452117282e+01 +3.452117282e+01 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
99 +1.796603735e+01 +1.796603735e+01 -5.039626485e-01 -5.039626485e-01 -2.6740e+00 -6.1392e-01 +1.8187e+00 +5.3068e-01 -3.6788e+00 -2.7024e+00 +1.6073e+00 +4.4403e+00 -1.5844e+00 +1.5552e+00 -3.8163e-01 -1.1203e+00 -1.0908e+00 -2.5540e+00 -2.0824e+00 -3.1166e+00 +1.8381e+00 -7.3812e-01 +3.0398e-01 +1.4361e-01
1864 +1.552882765e+01 +1.552882765e+01 -2.941172352e+00 -2.941172352e+00 -2.7323e+00 -6.1847e-01 +1.8249e+00 +5.1505e-01 -3.7228e+00 -2.6856e+00 +1.5742e+00 +4.4554e+00 -1.6170e+00 +1.5844e+00 -4.3107e-01 -1.1431e+00 -1.1120e+00 -2.5841e+00 -2.0837e+00 -3.0827e+00 +1.8658e+00 -7.2986e-01 +2.6355e-01 +1.2924e-01
% function evaluation | noise-free fitness - Fopt (-5.971000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.960227107e+01 +5.960227107e+01 -1.077289348e-01 -1.077289348e-01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
187 +3.963472735e+01 +3.963472735e+01 -2.007527265e+01 -2.007527265e+01 +9.8377e-01 -2.7702e+00 -8.1584e-01 +2.6350e+00 +6.9869e-01 +3.1875e-02 +2.5442e+00 +2.7274e+00 +9.2028e-01 -2.9363e+00 -1.8645e-01 -3.3673e+00 +2.5404e-01 -3.6966e+00 -3.8860e-01 -1.5147e-01 +2.9346e+00 +5.2751e-01 +3.2109e+00 -2.2064e+00
430 +2.369077584e+01 +2.369077584e+01 -3.601922416e+01 -3.601922416e+01 +4.5455e-01 +2.2918e-03 +6.0600e-02 +1.1492e+00 -2.4157e-01 -6.6586e-01 +2.1322e+00 +2.8289e+00 +1.4726e+00 -2.3954e+00 +1.0527e-01 -3.4789e+00 -1.0342e+00 -2.5727e+00 -2.6732e-02 +2.2444e-01 +1.0384e+00 -8.0301e-02 +3.8150e-01 -2.8886e+00
1305 +1.522252115e+01 +1.522252115e+01 -4.448747885e+01 -4.448747885e+01 +5.8106e-01 -8.7489e-01 -1.0000e-01 +2.8463e+00 +3.0711e-01 -7.8210e-01 +2.3772e+00 +2.9867e+00 +1.2682e+00 -2.6206e+00 -1.1941e-01 -3.5263e+00 -2.1173e-01 -2.5045e+00 +3.2997e-02 +4.2042e-01 +2.6159e+00 +3.4158e-03 +2.1790e+00 -2.1168e+00
