% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.458462226e+02 +5.458462226e+02 +6.780262226e+02 +6.780262226e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
8 +3.948405792e+02 +3.948405792e+02 +5.270205792e+02 +5.270205792e+02 +7.2660e-01 +6.5141e-01 -2.0905e-01 +1.6712e+00 +1.1290e+00 +1.8980e-01 -9.8637e-02 +2.8724e-01 +9.0455e-01 +1.2023e+00 -2.4199e-01 +2.7163e-01 +5.2244e-01 +5.8543e-01 +9.1769e-01 +2.7739e-01 +3.8268e-01 +9.7084e-01 +6.4936e-01 +1.2181e+00
325 +2.439145022e+02 +2.439145022e+02 +3.760945022e+02 +3.760945022e+02 +2.8894e+00 +1.4029e+00 -4.3615e-02 +1.6242e+00 +1.1787e+00 +9.6635e-01 +2.6895e-01 +1.7233e-01 +2.1935e-01 -1.0024e-01 -2.4383e-01 -8.2262e-02 +7.2520e-01 +2.3656e+00 +2.9628e+00 +1.0581e+00 +1.3969e+00 +3.1024e+00 +6.0257e-01 +1.4471e+00
977 +1.555305125e+02 +1.555305125e+02 +2.877105125e+02 +2.877105125e+02 +1.6539e+00 +1.5919e+00 +6.7179e-01 +2.3421e-01 +2.4671e+00 +1.9686e+00 +1.3998e+00 +6.9130e-01 -3.2311e-01 +4.0389e-01 -2.1579e-01 +1.8728e+00 +5.7234e-01 +2.8440e+00 +2.6759e+00 +1.9135e+00 +1.2755e+00 +2.9301e+00 +1.3052e+00 +7.1463e-01
1278 +8.708057375e+01 +8.708057375e+01 +2.192605738e+02 +2.192605738e+02 +1.7266e+00 +1.4991e+00 +7.0767e-01 +3.7539e-01 +2.4233e+00 +1.9897e+00 +1.5362e+00 +7.1411e-01 -2.2043e-01 +5.1785e-01 -2.3895e-01 +2.0467e+00 +4.3073e-01 +2.7957e+00 +2.7199e+00 +1.8894e+00 +1.2960e+00 +2.6736e+00 +1.3511e+00 +7.6213e-01
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.950729550e+02 +6.950729550e+02 +1.103429550e+02 +1.103429550e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
7 +6.142733614e+02 +6.142733614e+02 +2.954336139e+01 +2.954336139e+01 +8.2159e-01 +8.2719e-01 -3.9808e-01 +8.2768e-01 +3.8295e-01 -1.9622e-01 -6.8422e-02 +3.8681e-01 +3.5672e-01 +1.2542e+00 +3.1363e-01 +9.6458e-01 +9.4674e-01 +2.4593e-01 +1.1059e+00 +1.0192e-01 +2.0740e-01 +1.3212e+00 +7.2478e-01 +7.8278e-01
196 +3.839317291e+02 +3.839317291e+02 -2.007982709e+02 -2.007982709e+02 +2.7422e+00 +6.2952e-01 +6.6061e-01 -8.2238e-01 +1.3874e-01 -4.7751e-01 +2.2732e+00 +7.3741e-01 +1.3880e-01 -8.0586e-01 -1.1892e+00 +2.9661e-01 -1.2960e-01 +1.6363e+00 +1.0344e+00 +3.3434e-01 -4.9041e-01 +3.4385e+00 +5.9402e-01 -1.2876e+00
365 +2.494467571e+02 +2.494467571e+02 -3.352832429e+02 -3.352832429e+02 +2.8223e+00 -1.5977e-01 +2.4557e+00 -9.6498e-01 -1.5719e-01 -1.8624e+00 +3.3368e+00 +1.4437e+00 +2.3210e-01 +4.5767e-01 +1.1276e-01 -1.7403e+00 +1.4378e-01 +3.3449e+00 +1.8047e+00 -5.0612e-01 +2.3468e+00 +4.9526e+00 +1.9902e-01 -3.2545e+00
1167 +1.345986332e+02 +1.345986332e+02 -4.501313668e+02 -4.501313668e+02 +6.8113e-01 -2.2806e-01 +5.9515e-01 -2.2088e+00 -8.2879e-01 -1.9622e+00 +2.6806e+00 +1.5285e+00 +4.7674e-01 -4.3360e-01 +2.0095e-01 -1.1602e+00 +8.2695e-02 +4.3250e+00 +1.7453e+00 -9.6298e-01 +2.1577e+00 +4.3485e+00 +3.0723e-02 -3.8145e+00
1595 +9.633073461e+01 +9.633073461e+01 -4.883992654e+02 -4.883992654e+02 +6.7583e-01 -1.6240e-01 +6.2085e-01 -2.2471e+00 -7.3669e-01 -2.0229e+00 +2.3981e+00 +1.7158e+00 +3.8984e-01 -4.7725e-01 +3.3439e-01 -1.2031e+00 +7.3840e-02 +3.9593e+00 +1.7027e+00 -9.8968e-01 +2.1353e+00 +4.4960e+00 -1.3770e-02 -3.8697e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.726261376e+02 +5.726261376e+02 +5.360861376e+02 +5.360861376e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
51 +3.850187782e+02 +3.850187782e+02 +3.484787782e+02 +3.484787782e+02 -1.6222e-01 +2.5624e+00 +1.7591e-01 +5.8502e-01 +1.0109e+00 -8.3671e-02 -1.3653e-01 +3.8541e-01 +1.7924e+00 +1.0230e+00 +5.8534e-01 +1.1278e+00 +2.3664e-02 +1.0543e+00 +1.0369e+00 -3.5953e-01 +2.0292e+00 +3.2686e-01 +1.1349e+00 +1.1185e+00
304 +2.350538615e+02 +2.350538615e+02 +1.985138615e+02 +1.985138615e+02 -6.3521e-01 +8.9387e-01 +2.1531e-01 -7.1016e-01 -2.8645e-01 -5.2493e-01 +2.0164e+00 -1.2602e-01 +1.0564e+00 -1.7990e+00 +6.4991e-01 -4.6927e-02 -7.1617e-01 -2.0755e-01 +1.4557e-01 -2.0376e+00 +2.1319e+00 -9.3185e-01 +2.3392e+00 +8.5304e-01
816 +1.448779909e+02 +1.448779909e+02 +1.083379909e+02 +1.083379909e+02 -8.0500e-01 +3.0961e-01 +1.6279e-02 -1.0143e+00 -5.2675e-02 -1.0149e+00 +2.0225e+00 -9.5693e-01 -1.0929e-01 -2.3913e+00 +2.1658e-01 -1.1196e+00 -4.2248e-01 +2.3978e-01 +1.0798e+00 -2.3999e+00 +3.0879e+00 -9.9370e-01 +2.7185e+00 -2.3765e-01
1024 +9.636895172e+01 +9.636895172e+01 +5.982895172e+01 +5.982895172e+01 -7.9286e-01 +4.9034e-01 -2.3025e-03 -1.0063e+00 +9.3770e-02 -1.0540e+00 +2.0090e+00 -1.0847e+00 +1.6420e-02 -2.5387e+00 +1.8681e-01 -1.5897e+00 -1.8099e-01 +1.4166e-01 +8.9561e-01 -2.7188e+00 +3.3652e+00 -1.2446e+00 +2.7933e+00 +1.2720e-01
1334 +5.880545094e+01 +5.880545094e+01 +2.226545094e+01 +2.226545094e+01 -7.3172e-01 +4.3253e-01 -1.7052e-02 -1.1485e+00 +1.0816e-01 -1.0577e+00 +2.0111e+00 -9.1825e-01 -7.8677e-02 -2.5192e+00 +1.9799e-01 -1.5343e+00 -1.2655e-01 +1.4137e-01 +7.7790e-01 -2.7663e+00 +3.4452e+00 -1.3091e+00 +2.7954e+00 +6.7922e-02
2853 +3.981047923e+01 +3.981047923e+01 +3.270479226e+00 +3.270479226e+00 -7.9541e-01 +5.3156e-01 +2.3715e-02 -1.1350e+00 -7.4395e-02 -1.0340e+00 +2.0510e+00 -9.5542e-01 -5.7196e-02 -2.4893e+00 +2.0752e-01 -1.5295e+00 -1.4180e-01 +1.2781e-01 +8.1953e-01 -2.7652e+00 +3.4703e+00 -1.2726e+00 +2.8131e+00 +9.3274e-02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.668533047e+02 +5.668533047e+02 +1.566853305e+03 +1.566853305e+03 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
101 +3.965328997e+02 +3.965328997e+02 +1.396532900e+03 +1.396532900e+03 +6.2328e-01 +1.1756e+00 -7.4823e-01 +4.5210e-01 +5.4177e-01 +6.9854e-01 +4.5015e-01 +3.8321e-01 +2.3260e+00 -4.9652e-01 +1.0851e+00 -1.7312e-01 +1.6923e+00 +1.1325e+00 +1.6273e-01 +1.1701e+00 +1.7089e+00 +1.4058e+00 +1.1504e+00 -8.0203e-03
297 +2.000085880e+02 +2.000085880e+02 +1.200008588e+03 +1.200008588e+03 +1.3775e+00 -1.3143e-02 -4.8298e-01 -1.7092e-01 +1.5587e+00 +1.0892e+00 +2.0434e+00 -1.5184e+00 +3.2753e+00 -6.2729e-01 +1.9068e+00 -2.2442e+00 +2.9942e+00 +3.3315e+00 +1.0654e+00 +3.8332e-01 +2.6000e+00 +1.7816e+00 +1.4231e+00 -1.3126e+00
898 +1.341289033e+02 +1.341289033e+02 +1.134128903e+03 +1.134128903e+03 +1.5197e+00 -8.8471e-01 -1.6222e+00 -1.2743e-01 +2.8330e+00 +3.2902e+00 +1.6090e+00 -8.8733e-01 +2.7072e+00 -1.5738e+00 +2.3198e+00 -3.1980e+00 +2.6771e+00 +2.9256e+00 +1.6278e+00 +7.0041e-01 +2.5541e+00 +2.6201e+00 +1.0809e+00 -8.4033e-01
1141 +8.812854201e+01 +8.812854201e+01 +1.088128542e+03 +1.088128542e+03 +1.5028e+00 -8.7004e-01 -1.6122e+00 -2.2490e-01 +2.9122e+00 +3.2741e+00 +1.7459e+00 -7.5418e-01 +2.6567e+00 -1.4322e+00 +2.3600e+00 -3.3241e+00 +2.7310e+00 +2.8968e+00 +1.5397e+00 +8.4849e-01 +2.5787e+00 +2.4600e+00 +1.0181e+00 -7.9359e-01
1753 +6.296309446e+01 +6.296309446e+01 +1.062963094e+03 +1.062963094e+03 +1.5668e+00 -7.8312e-01 -1.4861e+00 -2.0412e-01 +2.9365e+00 +3.3423e+00 +1.6617e+00 -8.1678e-01 +2.6346e+00 -1.4045e+00 +2.2467e+00 -3.2917e+00 +2.6352e+00 +2.9405e+00 +1.5664e+00 +8.4325e-01 +2.5939e+00 +2.5560e+00 +1.0561e+00 -7.8825e-01
% function evaluation | noise-free fitness - Fopt (4.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.517639431e+02 +4.517639431e+02 +4.983739431e+02 +4.983739431e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
15 +3.251632569e+02 +3.251632569e+02 +3.717732569e+02 +3.717732569e+02 +8.1995e-01 +1.1123e+00 +1.6959e-01 +1.2028e+00 +6.0115e-01 +1.2065e-01 +5.2367e-01 +2.5852e-01 +7.7645e-01 +8.6605e-01 -1.1993e-02 +6.6173e-01 +6.0348e-01 -1.7403e-01 +8.1128e-01 -1.2040e-01 +4.3099e-01 +1.3835e-01 +1.2434e+00 +1.2692e+00
136 +2.385280825e+02 +2.385280825e+02 +2.851380825e+02 +2.851380825e+02 +4.7033e-01 +1.3633e+00 +3.3784e-01 +1.4709e+00 +9.5709e-01 +1.4957e-01 +6.5662e-01 -6.4417e-02 +1.0606e-01 -3.0534e-01 -2.0607e-01 +1.2084e+00 +4.1423e-01 -2.4703e-01 +5.0163e-01 -6.7146e-01 -6.8847e-02 +2.1728e-01 +2.0601e+00 +1.0592e+00
946 +1.202890274e+02 +1.202890274e+02 +1.668990274e+02 +1.668990274e+02 -2.0161e-01 +2.8736e+00 +7.0516e-01 +2.9559e+00 +2.3926e-01 +3.6539e-01 +1.6129e+00 -2.0538e-01 -1.4029e-01 -2.9776e-01 -2.5873e-01 +1.3196e+00 -4.5415e-01 -1.6285e+00 +4.7502e-01 -1.8243e-01 -3.5631e-01 -5.1168e-01 +1.8654e+00 +2.3576e+00
1085 +9.971757834e+01 +9.971757834e+01 +1.463275783e+02 +1.463275783e+02 -1.0907e-01 +2.9182e+00 +7.6495e-01 +2.8470e+00 +2.2237e-01 +4.0640e-01 +1.5266e+00 -1.5091e-01 -1.1537e-01 -2.8145e-01 -1.0285e-01 +1.3302e+00 -4.9019e-01 -1.6909e+00 +3.8766e-01 -1.5885e-01 -3.5513e-01 -5.0079e-01 +1.9787e+00 +2.3345e+00
% function evaluation | noise-free fitness - Fopt (-2.643100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.519509413e+02 +6.519509413e+02 +3.876409413e+02 +3.876409413e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
4 +6.172406638e+02 +6.172406638e+02 +3.529306638e+02 +3.529306638e+02 +1.2405e+00 +9.9327e-01 +1.8633e-01 +1.3897e+00 +3.9102e-01 +3.0653e-01 +5.2902e-01 +4.7377e-01 +1.0222e+00 +6.1514e-01 -1.8677e-01 +1.0021e+00 +1.1738e+00 +1.2610e+00 +6.0021e-01 +1.9809e-01 +3.9701e-01 +3.3583e-01 +6.6052e-01 +4.2109e-01
77 +3.855155276e+02 +3.855155276e+02 +1.212055276e+02 +1.212055276e+02 +1.1879e+00 +5.0679e-01 +1.5424e-01 +1.0195e+00 +6.3595e-01 -5.4888e-01 +8.1384e-01 +6.5444e-01 +4.2535e-01 +1.1876e+00 -1.2286e-01 +9.2385e-01 +1.9922e+00 +4.7725e-01 +8.9464e-01 -6.2215e-01 +5.6166e-01 -1.1147e+00 +1.2078e+00 -1.0263e-01
