% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.470551777e+02 +7.470551777e+02 +9.014251777e+02 +9.014251777e+02 +6.4492e-01 -1.2156e+00 -3.7972e+00 +1.6458e+00 +4.9346e+00 -1.0671e+00 +1.1769e-02 -8.6079e-01 -1.7938e+00 +4.1226e+00 -1.9231e+00 -3.2004e+00 -1.8020e+00 -1.5446e+00 +1.4347e+00 +4.7336e+00 +4.7639e+00 +4.8957e-01 +3.6512e+00 +2.3572e+00
22 +5.014931833e+02 +5.014931833e+02 +6.558631833e+02 +6.558631833e+02 +1.2645e+00 +1.2728e+00 +1.6391e+00 +4.7734e+00 +2.6439e-01 +2.5889e+00 -1.5675e+00 -8.0938e-01 -9.5778e-01 -4.2149e+00 -5.3421e-01 -5.5024e-01 -2.7287e+00 -1.7733e+00 -2.2564e+00 -3.8169e+00 +1.9397e+00 +8.3275e-01 +4.9599e+00 +1.0126e+00
2922 +3.957494054e+02 +3.957494054e+02 +5.501194054e+02 +5.501194054e+02 -2.3602e+00 -4.9709e+00 +1.8795e-01 +1.1783e+00 +4.0191e-01 -2.3954e-01 -1.2309e+00 +4.3325e+00 +3.0468e+00 +2.0830e+00 -8.0647e-01 -1.5789e-01 -2.7854e+00 +5.4309e-01 -3.5644e+00 -7.7707e-01 -8.8356e-01 +2.4742e+00 -2.6237e-01 -2.9697e+00
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.465784991e+02 +7.465784991e+02 +4.582484991e+02 +4.582484991e+02 -3.8096e+00 -2.4435e+00 -1.9294e+00 -1.5135e+00 +1.6157e+00 -4.4981e-01 +7.8043e-01 +4.3677e+00 +2.3419e+00 -4.3519e+00 -3.6506e-01 -5.1857e-01 -2.4481e-01 +9.0297e-01 +2.7957e+00 +3.5995e+00 -3.4291e+00 -4.8077e+00 -4.1572e+00 -8.1573e-01
25 +5.430479928e+02 +5.430479928e+02 +2.547179928e+02 +2.547179928e+02 +1.3784e+00 +4.9285e+00 +1.2078e+00 -2.0907e+00 -1.0896e+00 +2.3041e+00 +1.3612e+00 +2.2880e+00 +2.2889e+00 +3.5565e+00 +3.2881e+00 +1.2326e+00 -1.9670e+00 -1.0774e+00 -3.6759e-01 -1.6166e+00 -1.3128e+00 +1.1079e+00 +2.6231e+00 -4.9142e-01
748 +3.941820814e+02 +3.941820814e+02 +1.058520814e+02 +1.058520814e+02 -1.8276e+00 -4.0346e+00 +1.4997e+00 -3.6670e-01 +3.1700e+00 +2.2979e+00 -2.1374e+00 -2.5146e+00 +1.2706e+00 +1.4726e+00 -2.9234e+00 +2.5174e+00 +3.8784e-01 -7.5600e-01 +6.4789e-01 -3.6140e+00 +4.1860e+00 +5.1228e-01 -2.4721e+00 -2.0048e+00
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.278556274e+02 +8.278556274e+02 +2.897456274e+02 +2.897456274e+02 +4.5511e+00 -3.6278e+00 -1.6256e-01 +2.7075e+00 -2.2531e+00 +2.4941e+00 +4.3442e+00 +3.7822e-01 -1.6329e+00 +1.8238e-02 -3.7643e+00 +7.0133e-01 -4.5115e+00 +3.6538e+00 -4.1179e-01 +1.3812e+00 +3.8202e-01 +4.7595e+00 +3.5655e+00 +2.3871e+00
9 +6.219733455e+02 +6.219733455e+02 +8.386334550e+01 +8.386334550e+01 -1.1914e+00 -3.3199e-01 +2.2085e+00 +4.4206e+00 +1.2866e+00 -4.6931e-01 -3.5587e+00 -1.6693e+00 -1.1007e+00 +1.5206e+00 -1.9441e+00 +1.0327e+00 -2.2632e+00 +1.3239e+00 +3.5639e+00 +8.3925e-01 -2.5074e+00 +2.2255e-01 +1.5312e+00 +3.2129e+00
% function evaluation | noise-free fitness - Fopt (7.478200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.958027276e+02 +8.958027276e+02 +1.643622728e+03 +1.643622728e+03 +3.9705e+00 -3.0423e+00 -4.3345e+00 -4.2554e+00 +3.4508e+00 -2.1311e+00 +4.5992e+00 -2.9772e+00 +9.6100e-01 +5.4280e-01 -4.3863e+00 -1.6531e+00 +3.7072e+00 +1.0622e+00 -4.4242e+00 +1.8952e+00 +4.9080e+00 -4.9993e+00 +1.2253e+00 -2.4499e+00
11 +6.276682719e+02 +6.276682719e+02 +1.375488272e+03 +1.375488272e+03 -1.5588e+00 -1.4079e+00 -4.2324e+00 +1.5490e+00 +3.6404e+00 +9.5229e-01 -4.7342e-01 +1.9116e+00 +1.3156e+00 -4.3077e+00 +1.8315e+00 -3.0579e-01 -3.0804e+00 -3.8527e+00 +4.4391e+00 +2.4328e+00 +1.8383e+00 -1.7955e+00 -2.9655e+00 -9.0934e-01
% function evaluation | noise-free fitness - Fopt (1.667000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.047304449e+03 +1.047304449e+03 +1.063974449e+03 +1.063974449e+03 +1.6764e+00 +1.9494e+00 -7.1913e-01 +7.9984e-01 +1.9884e-02 -2.4773e+00 +4.9250e+00 -3.0035e+00 -4.1212e+00 -4.4403e+00 -4.4794e+00 -4.3751e+00 -3.6018e+00 -4.6057e+00 +8.7610e-01 -2.3765e+00 +3.9923e+00 +7.6325e-01 +6.9235e-01 -4.1937e+00
2 +9.441434568e+02 +9.441434568e+02 +9.608134568e+02 +9.608134568e+02 +2.5552e+00 -5.0741e-01 +3.3042e+00 +4.6829e+00 +3.1744e+00 -4.0890e+00 -4.1734e+00 +2.5986e+00 -4.2978e+00 -1.1671e+00 -4.5714e+00 +3.1383e+00 +2.7827e+00 -3.9697e+00 +2.9950e+00 -1.7420e+00 -1.6560e+00 +5.9685e-01 -3.7672e+00 -3.4007e+00
8 +6.234177436e+02 +6.234177436e+02 +6.400877436e+02 +6.400877436e+02 +3.8424e+00 -3.8923e+00 -5.6171e-01 -6.2192e-01 +2.1011e+00 -8.3474e-01 -3.1719e+00 -2.5940e+00 -4.4738e+00 -4.8522e-01 -1.0437e+00 +1.6529e-02 +2.6007e+00 +1.5210e+00 +2.4496e+00 -1.3463e+00 -2.2943e+00 +3.0346e+00 +7.7050e-01 +1.9108e-01
1804 +3.886656830e+02 +3.886656830e+02 +4.053356830e+02 +4.053356830e+02 -3.2333e+00 +8.4746e-01 +2.8145e-01 -1.0016e+00 -2.0864e+00 -2.6969e+00 +1.1113e+00 -2.7817e+00 +3.8246e+00 -5.4278e-01 +2.5263e+00 +3.7887e+00 +8.4984e-01 +3.4215e+00 +3.0397e+00 -2.2772e-01 -4.6320e+00 -3.1076e+00 -1.8964e-01 -2.5661e+00
% function evaluation | noise-free fitness - Fopt (-6.277000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.838796503e+02 +7.838796503e+02 +7.211096503e+02 +7.211096503e+02 -2.2288e+00 -4.8371e+00 +2.1538e-01 +4.0258e+00 -3.4769e+00 +1.9480e+00 -1.8358e+00 +3.1381e+00 -2.5054e+00 +1.9602e+00 +3.7266e+00 +4.4693e+00 -4.1634e+00 -3.1535e+00 -2.1747e-01 +3.4261e+00 -5.6143e-01 +1.6955e+00 -4.6425e+00 +3.1142e-01
27 +5.181102104e+02 +5.181102104e+02 +4.553402104e+02 +4.553402104e+02 +1.8920e+00 +1.7437e+00 -3.0753e+00 +4.9569e+00 +1.5172e+00 +1.3344e+00 -1.9504e+00 +1.2310e+00 +2.2490e+00 +3.5488e+00 +4.9048e+00 +8.5150e-01 -3.3256e+00 +1.1012e+00 -4.0878e+00 +2.5677e+00 -3.4822e+00 +8.4664e-01 -2.4099e+00 +1.6311e-01
% function evaluation | noise-free fitness - Fopt (1.096000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.666413360e+02 +6.666413360e+02 +6.776013360e+02 +6.776013360e+02 +4.1627e+00 -4.6441e+00 +8.0491e-01 -9.8936e-01 -2.1090e+00 +4.1969e+00 -2.3730e-01 -1.5526e+00 +2.8323e+00 -1.7475e+00 +1.7490e+00 -3.7858e+00 -1.3646e+00 +2.6749e+00 -4.0155e+00 -1.3854e+00 +3.7226e+00 -3.7065e-01 +3.3611e+00 +4.0151e+00
8 +5.688781351e+02 +5.688781351e+02 +5.798381351e+02 +5.798381351e+02 +1.0716e+00 -1.7971e+00 -5.8862e-01 -2.2901e+00 -8.7674e-01 -3.8409e+00 +3.4071e+00 +3.8962e+00 -1.7319e+00 -1.1876e+00 +2.2395e+00 +2.6581e+00 -7.8602e-01 -1.7908e+00 -4.4998e-01 -2.4907e+00 +3.7965e+00 -6.2478e-01 -8.9613e-01 +4.7666e+00
2471 +3.782695262e+02 +3.782695262e+02 +3.892295262e+02 +3.892295262e+02 -1.6949e+00 +2.6641e+00 +1.1516e+00 +2.5051e+00 +4.9367e+00 -5.3762e-01 +6.7821e-01 +1.5536e-01 +2.7519e-01 +6.4448e-01 +1.4944e-01 -2.1728e+00 +1.1165e+00 -1.0976e+00 -2.1373e+00 +1.0392e+00 +4.0529e+00 +8.3296e-01 +7.3311e-02 -1.1883e+00
% function evaluation | noise-free fitness - Fopt (9.038000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.475027966e+02 +9.475027966e+02 +1.037882797e+03 +1.037882797e+03 -5.9094e-01 +3.9377e-01 -2.9428e+00 -4.6823e+00 +2.1646e-01 +3.8366e+00 +3.0537e+00 +3.9707e+00 -2.8569e+00 +4.8134e+00 +4.9190e+00 +9.6699e-01 -9.9804e-01 -1.8377e+00 +4.1813e+00 +2.4898e+00 -4.4793e+00 +4.3581e+00 +1.4144e+00 -2.6448e+00
12 +6.264497601e+02 +6.264497601e+02 +7.168297601e+02 +7.168297601e+02 -1.3804e+00 -3.7202e+00 +4.5374e-01 +8.2575e-01 +2.0858e+00 +2.4965e+00 -9.3554e-01 +4.0537e+00 +4.2584e+00 +4.2755e+00 -2.3676e+00 +9.0979e-01 -1.2673e-01 +1.9059e+00 -5.7290e-01 +4.4249e-01 -1.4979e+00 -1.3822e-01 -3.1460e+00 -2.0462e+00
1802 +3.549827866e+02 +3.549827866e+02 +4.453627866e+02 +4.453627866e+02 -5.8413e-01 -4.7331e-01 +1.3375e+00 +2.6590e+00 -1.4070e+00 +1.8615e+00 +4.3364e-01 +2.2021e+00 -2.2114e+00 +1.9190e+00 +2.0330e+00 +3.0718e+00 -1.6063e+00 -2.9578e+00 -1.3540e+00 +1.6365e+00 +3.7249e+00 +1.4345e+00 -1.4263e+00 -2.1372e+00
% function evaluation | noise-free fitness - Fopt (-2.635200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.163980970e+02 +8.163980970e+02 +5.528780970e+02 +5.528780970e+02 +4.4459e+00 +4.1938e+00 -6.7517e-01 +2.2600e+00 +2.3654e+00 -2.2549e+00 -4.7432e+00 +6.2086e-01 +3.6285e+00 +5.4230e-01 -4.8025e+00 +1.1883e+00 +5.6443e-01 -2.2866e+00 -3.1375e-01 -4.8614e+00 +3.1139e+00 +3.2688e+00 -1.0928e+00 +2.9946e+00
15 +4.472094330e+02 +4.472094330e+02 +1.836894330e+02 +1.836894330e+02 +1.5275e+00 -2.8476e+00 -4.3189e+00 -1.8967e+00 -2.7389e+00 -1.1557e+00 -9.6834e-01 -1.3774e-02 -7.7265e-01 -1.8332e+00 +4.6490e+00 +2.1475e+00 +1.3947e+00 +6.4590e-01 -3.2876e-01 -1.3479e-01 +3.9082e+00 +3.5908e+00 +2.1740e-01 +4.7278e-01
3918 +3.444665475e+02 +3.444665475e+02 +8.094654754e+01 +8.094654754e+01 +2.1112e+00 -3.4327e+00 -1.7534e+00 -1.6802e+00 +3.7560e+00 +4.2382e+00 -5.8311e-02 +3.8936e-01 -2.7315e+00 -2.6638e+00 +3.7349e-01 +4.4526e+00 +1.0893e+00 +2.4417e+00 +3.0951e+00 -1.2355e+00 +2.1499e+00 +1.3016e+00 -4.5056e+00 -4.7837e-01
% function evaluation | noise-free fitness - Fopt (3.101900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.445823314e+02 +6.445823314e+02 +9.547723314e+02 +9.547723314e+02 +3.5362e+00 -3.5633e+00 -2.2421e+00 -1.2643e+00 +2.6242e+00 +3.8372e+00 -2.5524e+00 -1.5568e+00 -3.0740e-01 +4.2436e+00 +3.7114e+00 -4.0159e+00 -3.8207e+00 +2.0165e-01 -1.6740e+00 -1.2599e+00 +2.6810e-01 +2.9589e-01 -4.2004e+00 +4.8914e-01
5 +6.006617844e+02 +6.006617844e+02 +9.108517844e+02 +9.108517844e+02 +4.0571e-01 +6.8875e-01 +9.5668e-01 -5.8811e-02 -4.0449e+00 -1.4460e+00 -4.6262e+00 +3.0134e+00 +2.0273e+00 +1.1667e+00 -2.1682e+00 -1.2625e+00 +1.9217e-02 +3.7627e+00 -2.4146e+00 -1.9362e+00 -1.8534e-01 +2.1191e+00 -1.4857e+00 +2.8617e+00
4522 +3.169872019e+02 +3.169872019e+02 +6.271772019e+02 +6.271772019e+02 -2.4432e-01 -1.7120e+00 -3.2384e+00 +2.4543e+00 +1.0429e+00 -1.1235e+00 -1.2945e+00 +3.5581e+00 +3.7182e+00 -6.1479e-01 -1.1328e+00 +1.6361e+00 -4.1176e+00 -3.5921e+00 -2.0856e+00 +1.0860e+00 +1.7961e+00 -3.3336e+00 +3.4102e-01 +2.7825e+00
