% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.170912737e+03 +4.170912737e+03 +4.206262737e+03 +4.206262737e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +2.122189275e+03 +2.122189275e+03 +2.157539275e+03 +2.157539275e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
29 +1.422163783e+03 +1.422163783e+03 +1.457513783e+03 +1.457513783e+03 +3.2172e+00 -7.0079e-01 +3.8777e+00 -1.0882e+00 +2.6911e+00 -1.0321e+00 +3.0851e+00 +2.5508e+00 -1.2260e+00 -2.8398e+00 +2.9041e+00 +4.4930e+00 -1.7243e+00 +1.7126e+00 -6.1355e-01 +3.3350e+00 +2.6885e+00 -3.3275e+00 +3.6198e+00 +4.8987e+00
114 +9.962588926e+02 +9.962588926e+02 +1.031608893e+03 +1.031608893e+03 -1.7607e+00 -9.6038e-01 +3.5939e+00 +1.7393e+00 -2.9706e-01 -9.1539e-01 +2.6498e+00 +2.8923e+00 -2.5954e+00 -4.0351e+00 +2.4793e+00 -2.1793e+00 -1.9429e+00 -1.5796e+00 -1.3354e+00 +3.2096e+00 +2.7371e+00 -2.4792e+00 +3.7079e+00 +4.2866e+00
264 +5.828474419e+02 +5.828474419e+02 +6.181974419e+02 +6.181974419e+02 +1.3551e+00 -2.2995e+00 +5.0000e+00 -1.2091e-01 +2.6123e+00 +1.1975e+00 +2.9175e+00 +4.9353e+00 -5.0000e+00 -1.8258e+00 +5.6507e-01 +6.5500e-01 +1.3206e+00 +6.1021e-01 +1.9111e+00 +5.0000e+00 +5.0000e+00 -7.3055e-02 +4.4747e+00 +5.0000e+00
328 +3.298539204e+02 +3.298539204e+02 +3.652039204e+02 +3.652039204e+02 +1.0944e+00 -9.6969e-01 +5.0000e+00 -1.8995e+00 +3.3315e+00 +2.2940e+00 +4.4779e+00 +4.0732e+00 -5.0000e+00 -4.2324e+00 -5.1089e-01 -4.5726e-01 +2.0272e+00 +2.2525e+00 +1.2736e+00 +5.0000e+00 +5.0000e+00 +5.1591e-01 +5.0000e+00 +4.1120e+00
403 +2.279343625e+02 +2.279343625e+02 +2.632843625e+02 +2.632843625e+02 +4.2947e-01 +7.0067e-02 +3.9316e+00 -1.7513e+00 +1.8862e+00 +1.4185e+00 +2.6550e+00 +2.5603e+00 -4.0922e+00 -4.8267e+00 +3.1059e-01 -1.4386e+00 +1.1426e+00 +1.4998e+00 -2.5622e-01 +5.0000e+00 +5.0000e+00 -2.5704e-01 +5.0000e+00 +3.8802e+00
478 +1.461754124e+02 +1.461754124e+02 +1.815254124e+02 +1.815254124e+02 +1.5625e+00 +1.3343e+00 +3.2201e+00 -2.6092e+00 +3.1309e+00 +1.5363e+00 +3.4065e+00 +3.0851e+00 -5.0000e+00 -4.4148e+00 -7.3308e-01 -2.7001e+00 +1.8407e+00 +2.7888e+00 -7.4568e-01 +5.0000e+00 +5.0000e+00 -3.4615e-01 +5.0000e+00 +3.0209e+00
670 +9.911132277e+01 +9.911132277e+01 +1.344613228e+02 +1.344613228e+02 +1.1117e+00 +1.7135e+00 +2.1047e+00 -3.4822e+00 +2.1299e+00 +1.2940e+00 +2.4850e+00 +3.8252e+00 -5.0000e+00 -5.0000e+00 -4.8211e-01 -3.0651e+00 +2.9309e+00 +2.4504e+00 -4.4427e-01 +5.0000e+00 +5.0000e+00 -1.0007e+00 +5.0000e+00 +4.2276e+00
886 +6.272248070e+01 +6.272248070e+01 +9.807248070e+01 +9.807248070e+01 +1.6849e+00 +1.4534e+00 +2.5633e+00 -2.8730e+00 +1.6348e+00 +8.2276e-01 +2.7062e+00 +5.0000e+00 -4.5797e+00 -5.0000e+00 +2.4895e-01 -2.6440e+00 +1.9302e+00 +2.7364e+00 +5.9754e-03 +5.0000e+00 +5.0000e+00 -4.0535e-01 +5.0000e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.461981915e+03 +1.461981915e+03 +1.465801915e+03 +1.465801915e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
10 +7.183381995e+02 +7.183381995e+02 +7.221581995e+02 +7.221581995e+02 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
53 +5.340785312e+02 +5.340785312e+02 +5.378985312e+02 +5.378985312e+02 -3.1448e+00 -1.3752e+00 +4.0101e+00 -3.7078e+00 +3.2885e+00 +3.3033e+00 +8.8609e-01 +1.7853e+00 -3.6272e+00 +5.8849e-01 +3.6309e+00 +1.4681e+00 +1.0978e+00 -1.6841e+00 +8.8898e-01 +2.4060e-01 +7.9136e-01 -4.4848e-02 -3.2563e-01 +3.8798e+00
129 +3.077567981e+02 +3.077567981e+02 +3.115767981e+02 +3.115767981e+02 +1.8025e+00 +1.6151e-01 +4.1691e-01 -1.9609e+00 -1.0355e+00 -6.8027e-01 +1.5936e+00 +2.7439e+00 -2.2479e+00 -1.4022e+00 +3.4780e-01 +1.5316e+00 +2.1194e-01 -1.8460e+00 -1.5698e+00 -3.1010e-01 +5.3469e-01 +1.3172e+00 +6.2180e-01 +2.5092e+00
168 +2.469300441e+02 +2.469300441e+02 +2.507500441e+02 +2.507500441e+02 +9.8154e-01 -1.7161e+00 +2.5095e+00 -2.3461e+00 +3.0181e+00 -2.4033e-01 +1.3992e+00 +2.3319e-01 -3.0478e+00 +4.4019e-01 +2.8775e+00 -5.0346e-01 +9.9176e-02 +4.4787e-01 +2.0149e+00 +8.7312e-01 +1.3956e+00 +1.0795e+00 +2.0091e+00 +1.1203e-01
245 +1.300905972e+02 +1.300905972e+02 +1.339105972e+02 +1.339105972e+02 +1.9809e+00 -1.0949e+00 +1.1798e+00 -1.6288e+00 +1.8819e+00 +1.8074e+00 +1.3040e+00 +6.2853e-01 -3.2276e+00 -1.0734e+00 +1.7585e+00 +1.5395e+00 +1.1269e+00 -6.5972e-01 +7.0964e-01 +1.9048e-01 -1.1445e+00 -7.7825e-01 +1.1190e+00 +4.2718e+00
300 +9.707958211e+01 +9.707958211e+01 +1.008995821e+02 +1.008995821e+02 +2.6819e+00 -1.0616e+00 +3.0809e-01 -1.2630e+00 +1.1226e+00 +1.4393e+00 +1.7964e+00 -1.1203e-02 -3.1389e+00 -7.2270e-01 +2.5382e+00 +2.1234e+00 +1.4538e+00 -1.1483e+00 +1.4366e+00 +4.3474e-01 -1.4571e+00 -2.8096e-01 +1.2665e+00 +3.7877e+00
609 +6.240111656e+01 +6.240111656e+01 +6.622111656e+01 +6.622111656e+01 +2.3142e+00 -1.7295e+00 +4.3002e-01 -1.8896e+00 +1.7860e+00 +8.2277e-01 +8.2751e-01 +2.5810e-01 -2.2531e+00 -8.8964e-01 +2.1397e+00 +2.0424e+00 +1.8475e+00 -1.7459e+00 +9.3348e-01 +9.4974e-01 -1.4127e+00 -5.2016e-01 +3.8758e-01 +3.1859e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.839573376e+02 +9.839573376e+02 +1.005707338e+03 +1.005707338e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
41 +5.192731445e+02 +5.192731445e+02 +5.410231445e+02 +5.410231445e+02 +2.1472e+00 +3.0579e+00 -2.7301e+00 +3.1338e+00 +1.8697e+00 -3.0246e+00 -1.2150e+00 -5.3118e-01 +3.5751e+00 +3.6489e+00 -2.4239e+00 +3.7059e+00 +4.0983e+00 -7.4354e-01 +2.3393e+00 -4.5811e+00 -1.0003e+00 +3.1574e+00 +1.9221e+00 +3.5949e+00
81 +2.942291954e+02 +2.942291954e+02 +3.159791954e+02 +3.159791954e+02 +1.2513e+00 +2.1620e+00 -1.8342e+00 +2.2378e+00 +2.3589e+00 -2.1287e+00 -3.1908e-01 -1.4271e+00 +2.6791e+00 +2.7530e+00 -1.5279e+00 +2.8100e+00 +3.6741e+00 -1.2787e+00 +1.7448e+00 -5.0000e+00 -1.1956e+00 +2.2614e+00 +1.0261e+00 +2.6990e+00
121 +1.962988801e+02 +1.962988801e+02 +2.180488801e+02 +2.180488801e+02 +4.5224e-01 +1.3629e+00 -1.0351e+00 +1.4388e+00 +2.7952e+00 -1.3296e+00 +4.7997e-01 -2.2262e+00 +1.8801e+00 +1.9539e+00 -7.2888e-01 +2.0109e+00 +3.2959e+00 -1.7560e+00 +1.2146e+00 -5.0000e+00 -1.3697e+00 +1.4624e+00 +2.2708e-01 +1.8999e+00
213 +1.468243274e+02 +1.468243274e+02 +1.685743274e+02 +1.685743274e+02 +6.2295e-01 +1.5396e+00 -1.1880e+00 +2.9220e-01 +2.8506e+00 -6.9669e-01 +5.5813e-01 -3.7232e+00 +2.0479e+00 +2.1171e+00 +6.8244e-01 +2.1015e+00 +3.7698e+00 -1.6258e+00 +1.1073e+00 -3.7594e+00 -2.3859e+00 +1.6145e+00 +3.6701e-01 +4.2709e-01
289 +9.676153552e+01 +9.676153552e+01 +1.185115355e+02 +1.185115355e+02 -1.5111e-01 +8.1761e-01 -8.1407e-01 +7.4170e-01 +2.8691e+00 +5.9341e-01 +1.1753e+00 -2.4387e+00 +2.0276e+00 +1.6485e+00 +2.2155e+00 +1.0295e+00 +2.8987e+00 -2.6323e+00 +1.2512e+00 -4.0000e+00 -2.0547e+00 +1.7094e+00 -1.1640e+00 +1.1262e+00
589 +6.240559542e+01 +6.240559542e+01 +8.415559542e+01 +8.415559542e+01 +3.7511e-01 +7.9327e-01 -1.9811e+00 +8.8616e-02 +2.6227e+00 +7.4260e-01 +1.3783e+00 -2.5122e+00 +2.1239e+00 +2.1709e+00 +2.5590e+00 +1.1531e+00 +3.2898e+00 -3.0393e+00 +9.8395e-01 -3.6072e+00 -2.1203e+00 +2.1324e+00 -8.6771e-01 +1.2890e+00
1449 +3.931332260e+01 +3.931332260e+01 +6.106332260e+01 +6.106332260e+01 +5.7313e-01 +8.1008e-01 -2.1018e+00 +4.7669e-01 +1.2831e+00 -5.4420e-01 +1.6825e+00 -2.1719e+00 +1.8971e+00 +2.1818e+00 +2.6896e+00 +7.4864e-01 +3.2125e+00 -1.8816e+00 +5.2552e-01 -3.9351e+00 -1.3998e+00 +1.5317e+00 -8.4722e-01 +1.1550e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.037575078e+03 +3.037575078e+03 +3.102365078e+03 +3.102365078e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.226542685e+03 +2.226542685e+03 +2.291332685e+03 +2.291332685e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
5 +1.533125041e+03 +1.533125041e+03 +1.597915041e+03 +1.597915041e+03 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
6 +9.025478554e+02 +9.025478554e+02 +9.673378554e+02 +9.673378554e+02 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
8 +5.400891710e+02 +5.400891710e+02 +6.048791710e+02 +6.048791710e+02 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00 -8.2733e-01 -4.5035e+00 +4.0272e+00 +4.4479e+00 -9.1359e-02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
86 +2.873211608e+02 +2.873211608e+02 +3.521111608e+02 +3.521111608e+02 -1.3782e+00 +9.4285e-01 -3.2079e+00 -9.6693e-01 -1.4076e+00 -9.8018e-01 -4.0763e+00 +1.5408e+00 +5.7778e-01 +4.8152e-01 +9.1912e-01 -3.7005e+00 -7.1023e-01 +2.6932e+00 -1.4762e+00 +1.2582e+00 +3.0634e-01 +2.9613e+00 -2.6034e+00 -2.5732e+00
126 +1.813954108e+02 +1.813954108e+02 +2.461854108e+02 +2.461854108e+02 -1.5050e+00 -5.7155e-02 -3.5270e+00 -9.5210e-01 -4.0757e-01 -1.9802e+00 -4.4108e+00 +1.5688e+00 -1.5767e-01 -5.1848e-01 +1.9191e+00 -3.4718e+00 +2.8977e-01 +2.1285e+00 -4.7622e-01 +2.5817e-01 -2.3076e-01 +1.9613e+00 -2.3846e+00 -3.5732e+00
210 +1.485396448e+02 +1.485396448e+02 +2.133296448e+02 +2.133296448e+02 -2.8714e+00 +1.0137e+00 -2.5531e+00 +3.7834e-01 -1.7510e+00 -3.1859e+00 -5.0000e+00 +2.0948e+00 -1.4407e+00 +6.0259e-01 +5.0042e-01 -2.2429e+00 +1.4280e+00 +3.5266e+00 +7.4833e-01 -1.0683e+00 -4.0615e-01 +9.8016e-01 -1.8237e+00 -2.0517e+00
367 +9.372064622e+01 +9.372064622e+01 +1.585106462e+02 +1.585106462e+02 -2.7859e+00 +5.2241e-01 -1.7418e+00 -4.3794e-01 -1.3781e+00 -2.6184e+00 -4.9899e+00 +2.1297e+00 -2.6573e+00 +3.8197e-01 +5.0717e-01 -3.8062e+00 +6.5552e-01 +3.3063e+00 +2.0280e+00 -6.4252e-01 -4.0282e-01 +1.2873e-01 -2.0855e+00 -1.9682e+00
936 +6.115647166e+01 +6.115647166e+01 +1.259464717e+02 +1.259464717e+02 -3.0653e+00 +4.9448e-01 -1.8552e+00 +3.6229e-01 -1.5063e+00 -3.1561e+00 -4.8717e+00 +2.1558e+00 -2.1198e+00 +4.2732e-01 +5.2806e-01 -3.6772e+00 -1.5251e-03 +3.4044e+00 +1.1637e+00 -2.3043e-03 -8.6584e-01 +1.2133e+00 -1.2357e+00 -1.3396e+00
1088 +3.869918118e+01 +3.869918118e+01 +1.034891812e+02 +1.034891812e+02 -2.3277e+00 -1.0670e+00 -1.1764e+00 +1.1388e+00 -1.0146e+00 -3.1370e+00 -4.5580e+00 +9.3205e-01 -2.2781e+00 +5.1727e-01 +5.4825e-01 -3.4169e+00 -9.0027e-03 +2.9008e+00 +7.4637e-01 +1.4199e+00 -7.4619e-01 +3.2949e-02 -1.5372e+00 -2.3223e+00
% function evaluation | noise-free fitness - Fopt (5.407000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.892310988e+03 +2.892310988e+03 +2.946380988e+03 +2.946380988e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.668164124e+03 +1.668164124e+03 +1.722234124e+03 +1.722234124e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
9 +1.006799555e+03 +1.006799555e+03 +1.060869555e+03 +1.060869555e+03 +2.8025e+00 -1.1026e+00 -2.5831e+00 -9.6088e-01 -4.0355e+00 -3.6803e+00 +4.4205e+00 +4.5613e+00 +7.5209e-01 -4.4022e+00 -2.6522e+00 -1.4684e+00 +3.2119e+00 -4.8460e+00 -4.5698e+00 -3.3101e+00 +1.4912e+00 +2.3172e+00 +1.4775e+00 -4.9076e-01
49 +8.921657252e+02 +8.921657252e+02 +9.462357252e+02 +9.462357252e+02 +3.3591e+00 -6.5510e-01 -3.2668e+00 -9.1580e-01 -4.3490e+00 -3.5967e+00 +4.2385e+00 +4.4085e+00 +1.7741e-01 -4.8425e+00 -3.5152e+00 -7.0580e-01 +3.4886e+00 -4.0673e+00 -5.0000e+00 -2.5521e+00 +2.0215e+00 +2.4565e+00 +1.3695e+00 -9.2706e-01
142 +5.491623781e+02 +5.491623781e+02 +6.032323781e+02 +6.032323781e+02 +3.5409e+00 -1.5148e+00 -1.4426e+00 -1.2796e+00 -3.9718e+00 -3.1185e+00 +2.4009e+00 +3.2714e+00 +4.3833e-01 +7.5372e-01 -2.8195e+00 +1.4362e+00 +2.0326e+00 +1.5769e+00 -3.5929e+00 -1.2388e+00 -4.5731e-02 +2.3152e+00 +1.4562e+00 -1.3201e+00
246 +3.283946329e+02 +3.283946329e+02 +3.824646329e+02 +3.824646329e+02 +2.6218e+00 -1.5453e+00 +1.1215e-01 -1.3103e+00 -3.6193e+00 -1.0088e+00 +3.6297e+00 +3.9423e+00 -6.2175e-01 -1.2790e+00 -3.9641e+00 +1.8382e+00 +2.8110e+00 -1.1984e+00 -9.0224e-01 -2.4722e+00 -4.0982e-01 -4.7468e-01 +1.5100e+00 -7.7618e-01
323 +2.483900154e+02 +2.483900154e+02 +3.024600154e+02 +3.024600154e+02 +3.6227e+00 -1.2518e+00 +3.2524e-02 -1.8143e+00 -3.4335e+00 -1.0159e+00 +4.4263e+00 +5.0000e+00 -1.3360e+00 -1.0574e+00 -3.3302e+00 +3.4898e+00 +3.4070e+00 -2.6127e-01 -5.1681e-02 -1.7309e+00 -2.6029e-01 +8.0414e-02 +1.6557e+00 -1.0734e+00
455 +1.304966262e+02 +1.304966262e+02 +1.845666262e+02 +1.845666262e+02 +1.5500e+00 -2.5938e+00 +2.1064e+00 -4.4311e-01 -3.5620e+00 -1.8987e+00 +5.0000e+00 +4.9302e+00 -2.9121e-01 -5.7629e-02 -1.9350e+00 +3.9368e+00 +3.4079e+00 -1.1493e-01 +8.0294e-01 -3.7985e+00 -8.6097e-02 +1.0083e+00 +4.9302e-01 -6.0304e-01
584 +9.731904385e+01 +9.731904385e+01 +1.513890438e+02 +1.513890438e+02 +7.0096e-01 -3.9627e+00 +3.5142e+00 -7.2392e-01 -2.7879e+00 -8.7424e-01 +5.0000e+00 +5.0000e+00 -1.0854e+00 -1.3079e+00 -1.4691e+00 +3.4690e+00 +4.1714e+00 +9.8235e-01 +2.1711e+00 -4.8325e+00 +1.0291e+00 +2.4134e+00 -1.1997e+00 -1.0367e+00
1498 +6.240661941e+01 +6.240661941e+01 +1.164766194e+02 +1.164766194e+02 +1.7945e+00 -3.3372e+00 +2.9321e+00 -5.5276e-01 -4.0643e+00 -1.2232e+00 +5.0000e+00 +5.0000e+00 -1.0699e+00 -1.5539e+00 -2.3721e+00 +2.9046e+00 +3.2527e+00 -3.4476e-01 +1.7135e+00 -4.4353e+00 +1.1538e+00 +2.5215e+00 -9.8715e-01 -1.6932e+00
% function evaluation | noise-free fitness - Fopt (-9.152000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.009980008e+03 +5.009980008e+03 +4.918460008e+03 +4.918460008e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +2.147563127e+03 +2.147563127e+03 +2.056043127e+03 +2.056043127e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.440535536e+03 +1.440535536e+03 +1.349015536e+03 +1.349015536e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
