% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
944 +9.941481214e+00 +9.941481214e+00 +4.044214812e+02 +4.044214812e+02 -3.7628e+00 -1.0992e+00 -3.9674e+00 +2.8755e+00 +9.6498e-01 -1.9259e+00 +3.7394e+00 -9.0490e-01 -1.4522e+00 -3.3467e+00 +2.7784e+00 +9.3163e-01 +1.1075e+00 +3.2371e+00 -4.3849e+00 +4.2795e+00 -3.1804e+00 -1.1273e+00 +6.0778e-01 +1.6860e+00
1183 +5.202889468e+00 +5.202889468e+00 +3.996828895e+02 +3.996828895e+02 -3.8853e+00 -2.0105e+00 -3.2255e+00 +3.6771e+00 +3.4716e-01 -2.9327e+00 +3.7798e+00 -8.8543e-01 -1.9511e+00 -3.5997e+00 +1.8498e+00 +9.7172e-01 +1.0413e+00 +3.1376e+00 -3.5249e+00 +3.6317e+00 -2.3373e+00 -1.6391e+00 +8.7845e-01 +1.6577e+00
1251 +3.380565228e+00 +3.380565228e+00 +3.978605652e+02 +3.978605652e+02 -4.8809e+00 -2.9526e+00 -3.5786e+00 +3.8846e+00 +1.0109e+00 -3.2787e+00 +3.5048e+00 -6.0995e-01 -1.3846e+00 -3.4732e+00 +1.4247e+00 +9.4199e-01 +8.8796e-01 +3.8493e+00 -4.0111e+00 +3.2705e+00 -3.0137e+00 -1.2769e+00 +8.3961e-01 +1.8784e+00
1517 +2.299173395e+00 +2.299173395e+00 +3.967791734e+02 +3.967791734e+02 -4.2492e+00 -3.0663e+00 -4.0660e+00 +3.5345e+00 +1.1276e+00 -2.8815e+00 +3.4967e+00 -9.0675e-01 -1.2343e+00 -3.5614e+00 +9.5645e-01 +1.1639e+00 +1.2203e+00 +3.4219e+00 -3.9166e+00 +3.1994e+00 -3.2685e+00 -1.6877e+00 +3.6414e-01 +1.5824e+00
1648 +1.320253523e+00 +1.320253523e+00 +3.958002535e+02 +3.958002535e+02 -4.2100e+00 -2.9982e+00 -3.7614e+00 +3.5027e+00 +1.2063e+00 -2.8411e+00 +3.4332e+00 -2.5064e-01 -1.0064e+00 -3.8107e+00 +1.8732e+00 +1.2236e+00 +9.2350e-01 +3.4924e+00 -3.5993e+00 +3.1689e+00 -3.0355e+00 -1.6502e+00 +3.3619e-01 +1.5042e+00
2016 +8.382254532e-01 +8.382254532e-01 +3.953182255e+02 +3.953182255e+02 -3.9168e+00 -2.9029e+00 -3.9586e+00 +3.8883e+00 +1.2532e+00 -2.6942e+00 +3.4475e+00 -4.5478e-01 -1.2348e+00 -3.7471e+00 +1.7859e+00 +1.3064e+00 +1.3774e+00 +3.9326e+00 -3.9109e+00 +2.7075e+00 -3.0447e+00 -1.4924e+00 +2.9373e-01 +1.7798e+00
2313 +4.891563518e-01 +4.891563518e-01 +3.949691564e+02 +3.949691564e+02 -3.7480e+00 -2.8957e+00 -4.0048e+00 +3.9309e+00 +8.3578e-01 -2.8902e+00 +3.4793e+00 -3.1312e-01 -1.2652e+00 -3.8375e+00 +1.9766e+00 +1.4325e+00 +1.3130e+00 +3.6764e+00 -3.8258e+00 +2.9121e+00 -2.9575e+00 -1.2476e+00 +4.5896e-02 +1.4987e+00
2487 +3.939693819e-01 +3.939693819e-01 +3.948739694e+02 +3.948739694e+02 -3.7805e+00 -2.8564e+00 -3.8712e+00 +3.8324e+00 +8.3855e-01 -2.6272e+00 +3.5450e+00 -4.3052e-01 -1.2032e+00 -3.7432e+00 +1.9075e+00 +1.3476e+00 +1.3465e+00 +3.8683e+00 -3.9390e+00 +3.0331e+00 -2.8322e+00 -1.3137e+00 +2.0208e-01 +1.4900e+00
2796 +2.393489417e-01 +2.393489417e-01 +3.947193489e+02 +3.947193489e+02 -3.9914e+00 -2.8793e+00 -3.5613e+00 +3.7596e+00 +8.7623e-01 -2.9497e+00 +3.4919e+00 -4.5902e-01 -9.7106e-01 -3.5418e+00 +1.9134e+00 +1.1125e+00 +1.6001e+00 +3.8296e+00 -3.7866e+00 +2.9427e+00 -3.0026e+00 -1.2915e+00 +2.1310e-01 +1.4162e+00
3344 +1.463108164e-01 +1.463108164e-01 +3.946263108e+02 +3.946263108e+02 -3.9994e+00 -2.8758e+00 -3.7335e+00 +3.6870e+00 +9.3341e-01 -2.9281e+00 +3.4926e+00 -6.1565e-01 -9.7335e-01 -3.6089e+00 +1.8737e+00 +1.3399e+00 +1.5207e+00 +3.6480e+00 -3.7600e+00 +2.9360e+00 -2.9777e+00 -1.3211e+00 +2.1087e-01 +1.2784e+00
3489 +8.368450163e-02 +8.368450163e-02 +3.945636845e+02 +3.945636845e+02 -3.9995e+00 -2.8478e+00 -3.7662e+00 +3.8417e+00 +9.7638e-01 -2.9124e+00 +3.4828e+00 -5.8118e-01 -9.8377e-01 -3.6242e+00 +1.8625e+00 +1.2147e+00 +1.5051e+00 +3.8242e+00 -3.8711e+00 +2.9591e+00 -2.9612e+00 -1.4364e+00 +1.7318e-01 +1.2398e+00
3679 +4.834354869e-02 +4.834354869e-02 +3.945283435e+02 +3.945283435e+02 -3.9527e+00 -2.8475e+00 -3.8425e+00 +3.8350e+00 +9.5508e-01 -2.9363e+00 +3.4607e+00 -5.9349e-01 -9.1480e-01 -3.6283e+00 +1.9741e+00 +1.2261e+00 +1.5916e+00 +3.7807e+00 -3.8917e+00 +2.9602e+00 -2.9167e+00 -1.4265e+00 +1.0710e-01 +1.2942e+00
3813 +2.450781903e-02 +2.450781903e-02 +3.945045078e+02 +3.945045078e+02 -3.9562e+00 -2.8356e+00 -3.7663e+00 +3.9216e+00 +9.1985e-01 -2.8774e+00 +3.4580e+00 -5.6602e-01 -8.9802e-01 -3.6717e+00 +1.8606e+00 +1.2822e+00 +1.5789e+00 +3.7629e+00 -3.8273e+00 +2.9589e+00 -2.9393e+00 -1.4054e+00 +8.5105e-02 +1.3214e+00
4062 +1.568881776e-02 +1.568881776e-02 +3.944956888e+02 +3.944956888e+02 -3.9546e+00 -2.8767e+00 -3.7861e+00 +3.8932e+00 +8.7125e-01 -2.8971e+00 +3.4608e+00 -6.0592e-01 -9.1229e-01 -3.6688e+00 +1.9080e+00 +1.2519e+00 +1.5650e+00 +3.7546e+00 -3.8068e+00 +2.9537e+00 -2.9305e+00 -1.4433e+00 +7.8200e-02 +1.3148e+00
4284 +9.331173777e-03 +9.331173777e-03 +3.944893312e+02 +3.944893312e+02 -3.9518e+00 -2.8842e+00 -3.7916e+00 +3.8916e+00 +8.4288e-01 -2.8919e+00 +3.4622e+00 -5.8967e-01 -9.0288e-01 -3.7014e+00 +1.9163e+00 +1.2485e+00 +1.5595e+00 +3.7405e+00 -3.8101e+00 +2.9579e+00 -2.9294e+00 -1.4019e+00 +8.8351e-02 +1.3096e+00
4543 +6.181816606e-03 +6.181816606e-03 +3.944861818e+02 +3.944861818e+02 -3.9462e+00 -2.8889e+00 -3.8080e+00 +3.8874e+00 +8.5305e-01 -2.9276e+00 +3.4277e+00 -6.0114e-01 -9.0288e-01 -3.7235e+00 +1.9199e+00 +1.2572e+00 +1.5615e+00 +3.7762e+00 -3.8282e+00 +2.9546e+00 -2.9364e+00 -1.3876e+00 +1.0438e-01 +1.2778e+00
4803 +3.867146102e-03 +3.867146102e-03 +3.944838671e+02 +3.944838671e+02 -3.9048e+00 -2.8929e+00 -3.7911e+00 +3.8839e+00 +8.6032e-01 -2.9047e+00 +3.4496e+00 -5.9620e-01 -8.9264e-01 -3.7111e+00 +1.9229e+00 +1.2584e+00 +1.5556e+00 +3.7611e+00 -3.8100e+00 +2.9556e+00 -2.9299e+00 -1.3945e+00 +1.1276e-01 +1.3078e+00
4855 +2.221096772e-03 +2.221096772e-03 +3.944822211e+02 +3.944822211e+02 -3.9019e+00 -2.8925e+00 -3.7896e+00 +3.8971e+00 +8.6246e-01 -2.9008e+00 +3.4620e+00 -5.9682e-01 -8.9023e-01 -3.7373e+00 +1.9322e+00 +1.2600e+00 +1.5562e+00 +3.7608e+00 -3.8309e+00 +2.9549e+00 -2.9152e+00 -1.3917e+00 +1.0169e-01 +1.2898e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.850533589e+02 +3.850533589e+02 +1.379433589e+02 +1.379433589e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.387765389e+02 +2.387765389e+02 -8.333461106e+00 -8.333461106e+00 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
65 +1.553161072e+02 +1.553161072e+02 -9.179389285e+01 -9.179389285e+01 +4.7618e-01 +7.9017e-01 +1.7518e+00 +3.4517e+00 -1.9107e+00 +1.9626e+00 -1.6377e+00 -4.8060e+00 +7.3039e-02 +2.8387e-01 +5.8725e-01 +2.1467e+00 +1.7029e+00 -4.9782e-01 +2.6201e+00 +1.6159e-01 +2.4193e+00 +2.3292e+00 -3.4356e+00 +3.5373e-01
281 +8.620898964e+01 +8.620898964e+01 -1.609010104e+02 -1.609010104e+02 -8.5276e-01 +2.4972e-01 +1.6889e-01 +1.4239e-01 -1.7605e+00 -6.2663e-01 +1.7441e+00 -1.0877e+00 +5.7528e-01 +1.2736e+00 +5.7613e-01 +7.0593e-01 +1.4908e+00 +3.8538e+00 -2.2050e-01 -8.5355e-02 +1.8574e+00 +1.5736e-01 +2.6244e-02 +8.5453e-01
364 +5.874691981e+01 +5.874691981e+01 -1.883630802e+02 -1.883630802e+02 -2.3505e+00 +8.5553e-01 -2.5301e+00 -2.3641e+00 -9.5818e-01 +2.7822e+00 +1.6248e+00 -1.9418e+00 -1.9082e+00 +6.1772e-01 +2.4350e-01 +3.7419e-01 +2.8133e+00 +2.3025e+00 +1.0698e+00 -1.7878e+00 +1.8332e+00 -2.5229e+00 +5.3408e-01 -4.3092e-01
519 +3.799359785e+01 +3.799359785e+01 -2.091164021e+02 -2.091164021e+02 -2.3197e+00 +8.4547e-01 -3.7154e-03 -3.8750e+00 -1.9487e+00 +3.3606e+00 +1.4090e+00 -2.7419e+00 -2.4301e-01 +2.0166e+00 +9.5313e-01 +1.1034e+00 +1.4688e+00 +1.2200e+00 +1.0305e+00 -1.8495e+00 +1.6864e+00 -1.5356e+00 +7.3277e-02 -4.6998e-01
605 +2.484583811e+01 +2.484583811e+01 -2.222641619e+02 -2.222641619e+02 -3.7100e+00 -7.5990e-02 -9.5971e-01 -4.5383e+00 -2.7672e+00 +3.4886e+00 +2.1812e+00 -3.8731e+00 +1.8111e-01 +3.1259e+00 +1.3924e+00 +2.2118e+00 +1.7844e+00 -1.6626e-01 +2.4433e+00 -2.4970e+00 +7.0453e-01 -5.6789e-01 +1.4904e+00 +4.5989e-01
849 +1.439602654e+01 +1.439602654e+01 -2.327139735e+02 -2.327139735e+02 -3.6239e+00 +3.7882e-01 +4.8047e-01 -4.2841e+00 -4.1470e+00 +1.7880e+00 +3.1583e+00 -3.2099e+00 +4.7020e-01 +4.3674e+00 +2.6589e+00 +2.6105e+00 +1.6236e+00 +1.7517e-01 +3.0527e+00 -4.9575e-01 +2.9349e+00 -1.4115e+00 +1.2551e+00 +2.1362e-01
1019 +9.837769006e+00 +9.837769006e+00 -2.372722310e+02 -2.372722310e+02 -3.6791e+00 -6.9037e-01 +4.8382e-01 -3.6778e+00 -4.0089e+00 +2.1397e+00 +2.7624e+00 -4.4950e+00 +3.3058e-01 +3.2163e+00 +2.2183e+00 +1.8336e+00 +1.3103e+00 +8.2905e-01 +3.4954e+00 -9.6403e-02 +3.9236e+00 -6.3147e-01 +1.9854e+00 +1.5106e+00
1162 +6.235159148e+00 +6.235159148e+00 -2.408748409e+02 -2.408748409e+02 -3.1096e+00 -4.6583e-01 -4.0548e-02 -3.7824e+00 -3.6553e+00 +1.4926e+00 +2.9576e+00 -3.9194e+00 -1.4929e-01 +3.0110e+00 +1.9287e+00 +1.6153e+00 +2.5299e+00 +3.8028e-01 +4.0142e+00 +4.7648e-01 +3.8717e+00 -8.5626e-01 +2.0945e+00 +1.6479e+00
1414 +3.553325953e+00 +3.553325953e+00 -2.435566740e+02 -2.435566740e+02 -3.2860e+00 +4.6153e-01 -6.2840e-01 -3.7694e+00 -3.2403e+00 +2.1985e+00 +2.7479e+00 -3.6023e+00 -3.9361e-01 +3.4166e+00 +2.3892e+00 +1.7801e+00 +1.9021e+00 +7.0104e-01 +4.1589e+00 -2.6257e-02 +3.5373e+00 -2.3517e-01 +1.4589e+00 +1.3390e-01
1688 +2.323716463e+00 +2.323716463e+00 -2.447862835e+02 -2.447862835e+02 -3.5150e+00 +2.8187e-01 -8.4431e-01 -3.8136e+00 -2.9556e+00 +1.8903e+00 +2.7388e+00 -3.0004e+00 -2.9125e-01 +2.7010e+00 +1.9559e+00 +1.1474e+00 +2.4599e+00 +1.2149e+00 +4.0592e+00 +3.1072e-01 +3.2857e+00 -2.2964e-01 +1.8262e+00 +5.3615e-01
1723 +1.558650031e+00 +1.558650031e+00 -2.455513500e+02 -2.455513500e+02 -3.3541e+00 +2.8970e-01 -1.0766e+00 -3.9511e+00 -3.0963e+00 +2.0775e+00 +2.5546e+00 -3.7096e+00 -2.1793e-01 +2.7437e+00 +1.9118e+00 +1.2609e+00 +2.7351e+00 +1.3092e+00 +4.0874e+00 +4.3076e-01 +2.8232e+00 -4.0775e-01 +2.2002e+00 +5.5500e-01
2056 +9.789566036e-01 +9.789566036e-01 -2.461310434e+02 -2.461310434e+02 -4.2372e+00 +3.6534e-01 -6.9828e-01 -3.7378e+00 -3.1305e+00 +2.2813e+00 +3.0383e+00 -4.0257e+00 -3.5836e-01 +2.4691e+00 +2.3004e+00 +1.2716e+00 +2.8585e+00 +1.1125e+00 +4.3181e+00 +2.3373e-01 +3.0544e+00 +7.1522e-02 +1.8899e+00 +4.3032e-01
2533 +5.637285950e-01 +5.637285950e-01 -2.465462714e+02 -2.465462714e+02 -3.8784e+00 +3.4992e-01 -6.5336e-01 -3.9053e+00 -3.0387e+00 +2.3372e+00 +3.0420e+00 -3.8731e+00 -7.6566e-02 +2.8902e+00 +1.8157e+00 +1.3648e+00 +2.6746e+00 +1.0351e+00 +4.0340e+00 +6.2023e-01 +2.9133e+00 -1.1890e-01 +2.2542e+00 -6.9453e-02
2698 +3.856960916e-01 +3.856960916e-01 -2.467243039e+02 -2.467243039e+02 -3.8197e+00 +2.2125e-01 -9.5924e-01 -3.5563e+00 -3.1134e+00 +2.3247e+00 +3.0207e+00 -4.0390e+00 +1.5577e-01 +2.9785e+00 +2.2767e+00 +1.1554e+00 +2.6527e+00 +7.2370e-01 +3.9800e+00 +5.3708e-01 +2.9608e+00 -1.5221e-01 +2.3170e+00 +6.9745e-02
2785 +1.827011204e-01 +1.827011204e-01 -2.469272989e+02 -2.469272989e+02 -3.8847e+00 +2.4959e-01 -8.6762e-01 -3.7503e+00 -3.0527e+00 +2.3209e+00 +3.0897e+00 -4.0079e+00 +1.0361e-02 +2.9715e+00 +2.2155e+00 +1.4647e+00 +2.6834e+00 +9.3412e-01 +4.0231e+00 +6.9457e-01 +2.8649e+00 -1.6846e-01 +2.3402e+00 +2.2902e-01
3008 +1.355503775e-01 +1.355503775e-01 -2.469744496e+02 -2.469744496e+02 -3.8482e+00 +2.6108e-01 -8.5663e-01 -3.7648e+00 -3.0277e+00 +2.3429e+00 +3.1083e+00 -3.9097e+00 +5.1086e-03 +3.0065e+00 +2.2283e+00 +1.3343e+00 +2.7978e+00 +8.3176e-01 +4.0653e+00 +5.7659e-01 +2.8498e+00 -1.9414e-01 +2.1700e+00 +2.5153e-01
3346 +9.401935792e-02 +9.401935792e-02 -2.470159806e+02 -2.470159806e+02 -3.7840e+00 +2.2089e-01 -7.5364e-01 -3.7007e+00 -3.0851e+00 +2.3301e+00 +3.1428e+00 -3.8800e+00 -2.3679e-02 +2.8836e+00 +2.2333e+00 +1.3373e+00 +2.7536e+00 +7.6055e-01 +4.0902e+00 +5.9704e-01 +2.8457e+00 -3.0517e-01 +2.2280e+00 +2.7558e-01
3643 +5.858904327e-02 +5.858904327e-02 -2.470514110e+02 -2.470514110e+02 -3.8604e+00 +2.2203e-01 -8.0301e-01 -3.6742e+00 -3.0901e+00 +2.3631e+00 +3.1700e+00 -3.8811e+00 -9.5701e-02 +2.8553e+00 +2.4003e+00 +1.5084e+00 +2.7771e+00 +8.6406e-01 +4.0471e+00 +5.4400e-01 +3.0002e+00 -1.9563e-01 +2.2411e+00 +2.5635e-01
3962 +3.392804092e-02 +3.392804092e-02 -2.470760720e+02 -2.470760720e+02 -3.8609e+00 +2.1676e-01 -7.3059e-01 -3.6729e+00 -3.0449e+00 +2.3316e+00 +3.1961e+00 -3.8897e+00 -8.9993e-02 +2.8714e+00 +2.2367e+00 +1.4348e+00 +2.7734e+00 +8.3327e-01 +3.9606e+00 +5.7277e-01 +2.8940e+00 -1.8416e-01 +2.1896e+00 +2.9541e-01
