% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.690227305e+05 +3.690227305e+05 +3.700227305e+05 +3.700227305e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.004092521e+05 +2.004092521e+05 +2.014092521e+05 +2.014092521e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
4 +1.100940312e+05 +1.100940312e+05 +1.110940312e+05 +1.110940312e+05 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
11 +4.949783871e+04 +4.949783871e+04 +5.049783871e+04 +5.049783871e+04 +1.4432e+00 -1.2139e+00 +3.1158e+00 +3.2826e-01 -1.4927e+00 +4.3900e+00 +3.7594e+00 +5.0156e-01 +1.2248e+00 +8.7045e-01 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 +3.4431e+00 -3.0524e+00 -2.7408e+00 -3.2929e+00 -2.7234e+00 -6.4301e-01
19 +3.463258771e+04 +3.463258771e+04 +3.563258771e+04 +3.563258771e+04 -4.6740e+00 +6.1200e-01 +3.8187e+00 +1.6918e+00 -3.0957e+00 -1.3108e+00 -3.9274e-01 +4.8164e+00 -3.4360e+00 +3.5552e+00 +1.4476e+00 -1.2373e+00 -3.0908e+00 -7.1747e-01 -1.7978e-01 -3.7939e+00 +8.9507e-01 -2.7381e+00 -1.1538e+00 +8.2986e-01
52 +1.904015616e+04 +1.904015616e+04 +2.004015616e+04 +2.004015616e+04 -2.7943e+00 +3.2338e+00 -1.2545e+00 -2.1518e+00 +3.0488e+00 +3.7975e+00 -1.7044e-01 -2.8888e+00 -3.1998e+00 +8.7198e-02 +1.2041e+00 -1.9510e+00 +2.8431e-02 +1.2076e+00 -1.7825e+00 -3.2459e+00 -1.2988e+00 -2.6858e+00 -1.0485e+00 +4.4481e-01
131 +1.019347377e+04 +1.019347377e+04 +1.119347377e+04 +1.119347377e+04 +2.2489e-01 +7.8609e-01 +3.1158e+00 +6.5836e-02 -1.4927e+00 +2.9800e+00 +1.7594e+00 +5.0156e-01 -7.7525e-01 +8.6134e-01 -9.2258e-01 -2.4223e-01 -1.8957e+00 -6.9512e-01 +1.4431e+00 -3.4331e+00 -9.9356e-01 -1.5624e+00 -1.1009e+00 +1.2942e+00
153 +5.267683920e+03 +5.267683920e+03 +6.267683920e+03 +6.267683920e+03 -1.4771e+00 +1.7191e+00 -2.6801e+00 +5.7741e-01 -2.4448e+00 -2.5047e+00 -9.4561e-01 -1.0749e+00 -4.7991e+00 -9.4506e-01 -1.5349e+00 -1.1093e+00 -2.5735e+00 +6.8199e-01 -7.3787e-01 -1.6140e+00 -4.8370e-02 -1.7249e+00 -1.6420e+00 +6.3927e-01
280 +3.182071667e+03 +3.182071667e+03 +4.182071667e+03 +4.182071667e+03 -4.5456e-01 +1.1301e+00 -2.5271e-01 -1.3320e+00 +2.3256e-01 -1.1829e+00 -1.8407e+00 +7.0847e-01 -2.8881e+00 -7.2112e-01 -1.1790e-02 -1.5305e+00 +9.0476e-01 -2.1520e-01 -2.8743e-01 -8.6938e-01 -4.2688e-01 -2.8206e+00 -1.6491e-02 +1.8086e+00
308 +9.041453054e+02 +9.041453054e+02 +1.904145305e+03 +1.904145305e+03 -2.9927e+00 -2.9238e-01 +1.6921e+00 -2.0203e-01 -6.1880e-01 +1.2633e+00 -1.2946e-01 -3.1291e-01 -2.1220e+00 -1.4044e+00 -1.1213e+00 -1.9010e+00 -4.8199e-01 -1.0814e+00 -1.4262e+00 -1.9529e+00 -2.0087e-01 -2.7081e+00 -3.4294e-02 +9.7054e-01
388 +5.247078492e+02 +5.247078492e+02 +1.524707849e+03 +1.524707849e+03 -1.9927e+00 +6.9175e-01 +6.9209e-01 -1.2311e-01 +3.8120e-01 +2.6327e-01 -1.1295e+00 -6.3456e-01 -3.1220e+00 -2.1871e+00 -1.1921e+00 -1.0917e+00 +3.4586e-01 -1.4110e+00 -9.0563e-01 -1.0951e+00 -1.1510e+00 -1.9603e+00 -4.2111e-01 +1.7605e+00
437 +1.658452199e+02 +1.658452199e+02 +1.165845220e+03 +1.165845220e+03 -1.0589e+00 +2.3737e+00 +5.8178e-02 -5.1345e-02 -5.7989e-01 -9.4181e-01 -3.3098e-01 +1.4187e+00 -2.8013e+00 +7.2917e-01 -5.4039e-01 -8.5548e-01 -1.2165e-01 -1.5287e+00 -1.8305e+00 -1.4594e+00 -6.5001e-01 -2.5201e+00 -3.1365e-01 +1.9424e+00
517 +1.174144413e+02 +1.174144413e+02 +1.117414441e+03 +1.117414441e+03 -1.0589e+00 +2.3737e+00 +5.8178e-02 -2.0856e+00 -2.9405e-03 +7.9512e-01 +5.2027e-01 +3.2981e-01 -2.8110e+00 +7.2917e-01 -3.4493e-01 -2.2595e+00 -1.2165e-01 -9.6179e-01 -1.8305e+00 -1.4594e+00 -6.5001e-01 -2.3676e+00 -3.1365e-01 +1.3026e+00
524 +8.483260758e+00 +8.483260758e+00 +1.008483261e+03 +1.008483261e+03 -7.1290e-01 +2.2277e+00 +4.8745e-03 -4.6669e-01 -3.9604e-01 -9.5882e-03 -2.7481e+00 +7.1113e-01 -1.3981e+00 +4.3458e-01 -4.0140e-01 -1.8900e+00 +5.1252e-02 -6.2591e-01 -2.4432e+00 -1.3017e+00 -8.9032e-01 -2.3699e+00 -4.6363e-01 +1.9713e+00
605 +4.501422746e+00 +4.501422746e+00 +1.004501423e+03 +1.004501423e+03 -1.7797e+00 +2.2371e+00 +1.6854e-01 -1.3716e+00 +3.9505e-01 +7.4705e-01 -2.8786e-01 +3.6907e-01 -2.2403e+00 -5.8691e-01 -3.9000e-01 -2.0833e+00 -6.0843e-01 -6.0173e-01 -2.1372e+00 -9.8136e-01 -8.6665e-01 -2.5266e+00 -1.3255e+00 +1.6514e+00
704 +3.448176561e+00 +3.448176561e+00 +1.003448177e+03 +1.003448177e+03 -2.0139e+00 +1.4203e+00 +9.4710e-01 -4.8596e-01 -2.7080e-01 +7.6779e-01 -1.6693e+00 +1.1763e+00 -2.2815e+00 -2.7232e-01 -9.7302e-02 -2.6805e+00 -2.8833e-01 -1.4168e+00 -2.4159e+00 -2.4374e-01 -1.2755e+00 -2.2057e+00 -1.4263e+00 +2.3335e+00
2527 +2.329064872e+00 +2.329064872e+00 +1.002329065e+03 +1.002329065e+03 -2.0739e+00 +1.8910e+00 +2.2898e-01 +2.7520e-01 +2.9377e-01 +2.5773e-01 -2.2474e-01 +3.1795e-01 -2.6179e+00 -4.3881e-01 -5.3280e-01 -2.4574e+00 -6.2136e-01 -1.4248e+00 -2.4036e+00 -2.0177e+00 -1.6452e+00 -2.2520e+00 -2.0580e+00 +1.4375e+00
4183 +1.581553856e+00 +1.581553856e+00 +1.001581554e+03 +1.001581554e+03 -2.1315e+00 +2.0702e+00 +3.7205e-01 +1.6041e-01 +2.4894e-01 +7.4061e-01 +7.8772e-02 +3.1745e-01 -2.5626e+00 -4.3980e-01 -5.3448e-01 -2.4513e+00 -6.9634e-01 -1.2101e+00 -2.3461e+00 -2.0288e+00 -1.4607e+00 -2.2594e+00 -2.0781e+00 +1.5213e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.147422876e+05 +1.147422876e+05 +1.149506676e+05 +1.149506676e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
10 +5.045714380e+04 +5.045714380e+04 +5.066552380e+04 +5.066552380e+04 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
50 +3.762897960e+04 +3.762897960e+04 +3.783735960e+04 +3.783735960e+04 +1.4701e+00 -1.9720e+00 +3.4469e+00 -2.1104e+00 +1.6297e+00 -2.1649e+00 -3.1515e-01 +2.2562e+00 +1.8023e+00 -3.1887e+00 +3.3055e+00 +3.7571e+00 +5.3555e-01 +3.5859e-01 +4.6784e-01 -1.7910e+00 +7.4585e-01 +1.8970e-01 +2.1763e+00 +3.9483e+00
132 +2.094985553e+04 +2.094985553e+04 +2.115823553e+04 +2.115823553e+04 -2.0202e+00 +2.2338e+00 -2.3484e-01 -3.1518e+00 +2.0488e+00 +2.7975e+00 +1.3887e+00 -1.8888e+00 -4.4194e+00 +1.0872e+00 +2.1874e+00 -3.7788e-01 +3.3461e-01 +4.6950e-01 -7.8253e-01 -1.8258e+00 -5.9363e-01 +1.8778e-01 +3.8048e-01 +2.0786e+00
145 +1.431773934e+04 +1.431773934e+04 +1.452611934e+04 +1.452611934e+04 +1.4762e+00 -2.0983e-01 +2.8902e+00 +2.4517e+00 -9.1065e-01 +3.3806e+00 -6.3769e-01 -1.8060e+00 -9.2696e-01 +1.1381e+00 +1.5873e+00 +2.9633e+00 +7.0286e-01 +5.3125e-02 +1.6201e+00 +2.5930e-01 +1.4193e+00 +4.0357e+00 -4.3559e-01 +2.3429e+00
212 +3.330402312e+03 +3.330402312e+03 +3.538782312e+03 +3.538782312e+03 -1.0202e+00 +1.2338e+00 +7.6516e-01 -2.1518e+00 +1.0488e+00 +2.4406e+00 +3.8870e-01 -9.3113e-01 -3.4194e+00 +2.0038e+00 +2.4929e+00 +6.2212e-01 +4.9658e-01 -5.3050e-01 +2.1747e-01 -8.2582e-01 +4.0637e-01 +1.1878e+00 +3.8414e-01 +3.0786e+00
317 +2.221922509e+03 +2.221922509e+03 +2.430302509e+03 +2.430302509e+03 -1.4575e-01 +5.7905e-01 -6.3356e-01 +5.1764e-01 +5.8020e-01 +7.5669e-01 +1.0895e+00 +1.9465e+00 -2.2461e+00 +1.5195e+00 +8.3470e-01 +4.0116e-02 -1.7872e-01 -1.4552e+00 +1.2047e+00 +1.1004e-01 +4.0235e-01 +1.3624e+00 +3.4123e-01 +1.1260e+00
363 +3.590397495e+02 +3.590397495e+02 +5.674197495e+02 +5.674197495e+02 -2.0312e-01 +1.5106e+00 +6.0626e-01 +8.1987e-01 +1.5019e+00 +8.2465e-01 -1.4280e+00 -7.0926e-04 -2.6847e+00 +1.8155e+00 +1.2372e+00 +6.9499e-01 -1.0374e+00 -2.3748e-01 +1.1900e+00 -4.6060e-01 +1.2011e+00 +2.3191e+00 +6.3051e-01 +2.2381e+00
368 +2.056108766e+02 +2.056108766e+02 +4.139908766e+02 +4.139908766e+02 -1.8010e-02 +1.7714e+00 +3.0260e+00 -4.9250e-01 +3.9370e-01 +7.5967e-01 +2.8122e-01 +3.4275e-01 -2.8190e+00 +1.4425e+00 +2.0581e+00 +4.9654e-01 -9.7284e-01 -5.5213e-01 +2.1913e+00 -1.0261e+00 +1.5427e+00 +1.3132e+00 +6.0683e-01 +1.1120e+00
451 +1.240731840e+02 +1.240731840e+02 +3.324531840e+02 +3.324531840e+02 +1.0293e-02 +1.2839e+00 +2.9919e+00 -1.8251e-01 +3.5411e-01 +1.2099e+00 +1.2983e+00 +1.8987e+00 -2.0157e+00 +1.5671e+00 +2.0021e+00 +2.3801e+00 -7.6025e-01 -1.6984e-01 +1.8894e+00 -1.0205e+00 +1.1593e+00 +1.1704e+00 +1.4036e+00 +2.2574e+00
477 +4.573304505e+00 +4.573304505e+00 +2.129533045e+02 +2.129533045e+02 +3.2569e-01 +1.9161e+00 +1.3664e+00 +5.1764e-01 +4.2465e-01 +1.0791e+00 +9.8563e-01 -5.3478e-02 -2.2247e+00 +1.5518e+00 +8.3470e-01 +1.6182e+00 -1.5004e+00 -8.1018e-01 +2.0762e+00 -4.1345e-01 +7.9907e-01 +1.4831e+00 +1.4732e+00 +1.9961e+00
541 +3.819571049e+00 +3.819571049e+00 +2.121995710e+02 +2.121995710e+02 +1.1416e-01 +2.7749e+00 +1.9951e+00 +1.5736e+00 -9.1855e-01 +1.0288e+00 +2.0157e-01 +4.9018e-02 -2.3373e+00 +1.2587e+00 +2.7677e-01 +1.5487e+00 -1.2374e+00 -7.6568e-01 +2.4225e+00 -1.7068e+00 +9.0432e-01 +2.0012e+00 +1.5912e+00 +1.3474e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.742998870e+05 +2.742998870e+05 +2.741549270e+05 +2.741549270e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.880824341e+05 +1.880824341e+05 +1.879374741e+05 +1.879374741e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
4 +4.459572041e+04 +4.459572041e+04 +4.445076041e+04 +4.445076041e+04 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
58 +2.690784676e+04 +2.690784676e+04 +2.676288676e+04 +2.676288676e+04 +3.5163e+00 +3.2033e+00 -3.4732e+00 +2.8994e+00 -1.3088e+00 +2.2836e-01 -1.8215e-01 +3.4274e+00 -1.0128e+00 +3.8305e+00 -9.8545e-01 +1.0110e+00 +2.6634e+00 -6.0874e-01 +2.9811e+00 +6.6528e-01 -2.7075e+00 -3.0005e+00 +3.9908e+00 -2.8196e+00
62 +1.852167021e+04 +1.852167021e+04 +1.837671021e+04 +1.837671021e+04 +2.4545e+00 -1.7655e+00 -3.3991e+00 -2.0662e+00 -2.4634e+00 -1.1899e+00 +4.0085e-01 -7.2857e-01 +9.6409e-02 +2.7537e+00 +1.1805e+00 +3.4362e+00 +2.3771e+00 +3.5769e+00 -1.5929e+00 +7.6122e-01 -2.8060e+00 +7.1808e-01 +2.2618e+00 -3.3201e+00
138 +6.280733929e+03 +6.280733929e+03 +6.135773929e+03 +6.135773929e+03 +2.5163e+00 +2.2033e+00 -2.5447e+00 +1.8994e+00 -8.4132e-01 -2.7135e-02 -9.3189e-02 +2.4274e+00 -1.2805e-02 +2.8305e+00 +1.4549e-02 +1.1321e+00 +3.3001e+00 -1.2731e+00 +3.4388e+00 -1.8037e-01 -2.2661e+00 -2.0005e+00 +2.9908e+00 -2.4308e+00
284 +1.555905403e+03 +1.555905403e+03 +1.410945403e+03 +1.410945403e+03 +3.3041e+00 -4.1344e-01 -2.3931e+00 +3.1542e-01 +1.1596e-01 +1.2614e+00 -2.7747e-01 -2.7431e-01 -1.1815e+00 -1.2402e+00 +8.7134e-01 -3.4310e-01 +2.9945e+00 +6.0388e-01 +1.7697e+00 +1.4051e+00 -2.1912e+00 -7.0642e-01 +2.5301e+00 -2.2539e+00
380 +2.475679427e+02 +2.475679427e+02 +1.026079427e+02 +1.026079427e+02 +1.5546e+00 +1.8405e-01 -2.6689e+00 +9.0711e-01 +9.9987e-02 +1.3156e+00 -1.6537e-01 +3.6432e-01 -1.8856e-02 -6.8186e-02 +1.0908e-01 +1.1926e-01 +3.1056e+00 +1.1538e+00 +2.0998e+00 +2.2513e-01 -2.0833e+00 -5.0093e-01 +1.6148e+00 -6.5805e-01
457 +5.885875182e+01 +5.885875182e+01 -8.610124818e+01 -8.610124818e+01 +2.5623e+00 +3.4646e-01 -2.6862e+00 +2.7842e-01 +1.0096e+00 +5.1429e-01 -4.1696e-01 +1.1765e+00 +1.5659e-02 +1.7427e+00 +8.0640e-01 +1.1346e+00 +1.1549e+00 +9.1788e-01 +2.5369e+00 +1.2960e+00 -2.0666e+00 -3.4758e-01 +2.3782e+00 -1.1752e+00
639 +1.309533861e+01 +1.309533861e+01 -1.318646614e+02 -1.318646614e+02 +2.2400e+00 +9.8273e-01 -2.9845e+00 +9.1969e-01 +2.4827e-01 +7.9260e-01 +4.6340e-01 +6.1169e-01 +3.7242e-01 +1.1267e+00 +1.0504e+00 +1.1317e+00 +1.3370e+00 +7.1068e-01 +2.2995e+00 +1.7094e+00 -2.2418e+00 -6.5151e-01 +2.6494e+00 -1.4742e+00
679 +6.298364458e+00 +6.298364458e+00 -1.386616355e+02 -1.386616355e+02 +1.7748e+00 +9.8273e-01 -3.0713e+00 +9.1969e-01 -1.0008e-01 +1.2556e+00 +6.1755e-01 +6.1169e-01 -5.6635e-02 +1.2848e+00 +1.9522e+00 +1.1317e+00 +1.6262e+00 +1.7670e+00 +2.2995e+00 +1.7264e+00 -2.2418e+00 -5.4022e-01 +2.6494e+00 -1.7457e+00
774 +3.715598981e+00 +3.715598981e+00 -1.412444010e+02 -1.412444010e+02 +7.9182e-01 +4.1582e-01 -2.4277e+00 +3.4479e-01 +1.6513e-04 +1.0073e+00 +1.4501e-01 +9.0827e-01 +4.2320e-01 +1.6432e+00 +1.1706e+00 +2.3602e+00 +2.1928e+00 +3.0327e-01 +1.8213e+00 +1.6183e+00 -1.0176e+00 -1.0499e+00 +1.3339e+00 -2.1524e+00
2847 +2.438510017e+00 +2.438510017e+00 -1.425214900e+02 -1.425214900e+02 +5.0598e-01 +5.5340e-01 -2.8639e+00 +9.6181e-01 +6.6323e-02 +1.6910e+00 +3.1165e-01 +1.1581e+00 +2.6778e-02 +1.6415e+00 +1.2257e+00 +2.3908e+00 +1.9872e+00 +1.5746e+00 +2.2517e+00 +1.6768e+00 -1.5898e+00 -9.7065e-01 +2.3587e+00 -1.9357e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.973881228e+05 +4.973881228e+05 +4.973818228e+05 +4.973818228e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +2.249277609e+05 +2.249277609e+05 +2.249214609e+05 +2.249214609e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.350769042e+05 +1.350769042e+05 +1.350706042e+05 +1.350706042e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
