% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
125 +3.759769778e+01 +3.759769778e+01 +3.107476978e+02 +3.107476978e+02 -3.3752e+00 +4.9149e+00 -1.0392e+00 -1.7649e-01 +2.2801e+00 -2.4981e-01 +6.8020e-01 +6.4549e-01 -7.1765e-01 +2.5700e+00 -2.3497e+00 -2.5687e+00 -1.3493e+00 +8.9987e-01 +2.4483e+00 -2.8760e+00 +2.5800e+00 +6.1926e-01 -2.9892e+00 -3.5206e+00
391 +2.274618801e+01 +2.274618801e+01 +2.958961880e+02 +2.958961880e+02 -1.4929e+00 +5.0000e+00 -6.9586e-02 +3.4425e-01 +1.0333e+00 -8.5069e-01 -1.0927e+00 -1.1088e-01 -4.9333e-01 +3.3367e+00 -2.2282e+00 +3.6891e-02 -2.0996e+00 +1.8278e-01 +2.3511e+00 -5.0000e+00 +2.8517e+00 -7.3805e-01 -8.3082e-01 -7.9755e-01
644 +1.533621200e+01 +1.533621200e+01 +2.884862120e+02 +2.884862120e+02 -4.0734e+00 +5.0000e+00 -3.7915e-01 +1.3812e+00 +2.4203e+00 -2.7774e+00 -1.2661e+00 -4.7317e-01 -1.8994e+00 +2.6912e+00 -2.6209e+00 +1.2553e+00 -1.5151e+00 -2.5694e-01 +3.0478e+00 -2.7718e+00 +3.1821e+00 -9.1199e-02 +1.3146e+00 -4.5782e+00
1263 +9.072265648e+00 +9.072265648e+00 +2.822222656e+02 +2.822222656e+02 -4.2575e+00 +5.0000e+00 -8.5168e-01 +1.9636e+00 +1.9909e+00 -2.0635e+00 -1.8792e+00 -1.2214e+00 -1.3042e+00 +2.5212e+00 -8.4562e-01 +6.4051e-01 -9.8635e-01 +5.6915e-01 +3.3526e+00 -1.8530e+00 +2.7934e+00 +1.8345e-01 +1.7717e+00 -3.6680e+00
2762 +4.991120812e+00 +4.991120812e+00 +2.781411208e+02 +2.781411208e+02 -3.8623e+00 +4.7830e+00 -2.5035e-01 +1.3729e+00 +1.1614e+00 -4.9042e+00 -1.6864e+00 -5.9783e-01 -2.5613e+00 +2.3915e+00 -8.4848e-01 +8.2147e-01 -1.5823e+00 +1.2801e+00 +4.1108e+00 -2.8234e+00 +3.0728e+00 -3.2795e-01 +2.1288e+00 -2.4358e+00
3815 +3.777952568e+00 +3.777952568e+00 +2.769279526e+02 +2.769279526e+02 -4.5688e+00 +4.0664e+00 -2.2080e-02 +1.8230e+00 +1.7643e+00 -4.5183e+00 -1.2071e+00 -5.0745e-01 -3.1192e+00 +2.6326e+00 -9.5584e-01 +3.2793e-01 -1.3232e+00 +1.4336e+00 +4.1192e+00 -3.4015e+00 +3.0643e+00 -4.0897e-03 +2.2773e+00 -3.1203e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.172450998e+02 +5.172450998e+02 +5.544250998e+02 +5.544250998e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.099233221e+02 +2.099233221e+02 +2.471033221e+02 +2.471033221e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
5 +7.833505604e+01 +7.833505604e+01 +1.155150560e+02 +1.155150560e+02 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
14 +4.856835865e+01 +4.856835865e+01 +8.574835865e+01 +8.574835865e+01 -4.6226e+00 +3.8517e+00 +4.1329e+00 +2.9618e+00 -4.0129e+00 -2.3813e+00 -1.6464e+00 +1.7973e+00 -3.6345e+00 +2.2123e+00 -3.9324e+00 +1.5376e+00 -5.8261e-02 +2.7905e+00 +2.1504e+00 +4.0372e+00 +3.9092e+00 -1.6584e+00 +1.9875e+00 -3.0219e+00
61 +3.744703659e+01 +3.744703659e+01 +7.462703659e+01 +7.462703659e+01 -1.7711e+00 -3.0577e+00 +1.9852e+00 +7.0924e-01 +9.5949e-01 +1.2641e+00 +3.8531e-01 -3.6640e+00 -3.8921e+00 -8.0400e-01 -6.9136e-01 +1.8537e+00 -6.5430e-01 +3.1053e+00 +2.7191e+00 +3.6865e+00 +1.3133e+00 -8.5333e-01 -2.9437e+00 +1.0959e-01
619 +2.454558705e+01 +2.454558705e+01 +6.172558705e+01 +6.172558705e+01 -4.7680e-01 -1.4726e+00 +2.3172e+00 +5.1430e-01 +1.9526e-02 -9.5473e-01 +5.4262e-01 -2.8167e+00 -4.1328e+00 +1.9791e+00 -1.4979e+00 +2.9012e+00 -6.7701e-01 +1.2085e+00 +1.6762e+00 +2.4388e+00 +1.4690e+00 -1.6010e+00 -4.3401e+00 +4.1815e-02
1260 +1.533466128e+01 +1.533466128e+01 +5.251466128e+01 +5.251466128e+01 -1.2841e+00 -5.3288e-01 +2.7693e+00 +2.0059e+00 -1.3277e+00 -9.1826e-01 +1.3911e-01 -3.6947e+00 -3.4482e+00 +9.9961e-01 -1.5303e+00 +8.5568e-01 +3.0647e-01 -8.1160e-01 +2.9013e+00 +3.7010e+00 +1.4544e-01 -1.1221e+00 -5.0000e+00 +1.5398e+00
3276 +9.811446701e+00 +9.811446701e+00 +4.699144670e+01 +4.699144670e+01 -1.0955e+00 +1.8179e-01 +3.0156e+00 +1.4985e+00 -1.3636e+00 -1.1411e+00 -9.8429e-02 -2.5460e+00 -3.8732e+00 +4.5774e-01 -1.3689e+00 +2.2717e+00 +6.7390e-01 -2.2038e-01 +2.9366e+00 +3.3947e+00 +4.6497e-01 -1.2109e+00 -4.6781e+00 +5.9694e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228301857e+02 +1.228301857e+02 -2.506981429e+01 -2.506981429e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
5 +9.011445155e+01 +9.011445155e+01 -5.778554845e+01 -5.778554845e+01 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
11 +4.585005127e+01 +4.585005127e+01 -1.020499487e+02 -1.020499487e+02 +1.4432e+00 -1.2139e+00 +3.1158e+00 +3.2826e-01 -1.4927e+00 +4.3900e+00 +3.7594e+00 +5.0156e-01 +1.2248e+00 +8.7045e-01 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 +3.4431e+00 -3.0524e+00 -2.7408e+00 -3.2929e+00 -2.7234e+00 -6.4301e-01
21 +3.635283033e+01 +3.635283033e+01 -1.115471697e+02 -1.115471697e+02 -7.7114e-01 -4.0577e+00 +9.8524e-01 -2.9076e-01 +1.9595e+00 +1.9989e+00 +1.3853e+00 -4.6640e+00 -4.3119e+00 -1.8040e+00 +3.0864e-01 +1.5445e+00 -9.2381e-01 +3.1998e+00 +2.1836e+00 +4.6865e+00 +3.1334e-01 -1.7485e+00 -3.9437e+00 +1.1096e+00
465 +2.416257017e+01 +2.416257017e+01 -1.237374298e+02 -1.237374298e+02 -1.5601e-02 +2.3146e-01 +1.8520e+00 +1.9851e+00 -8.8357e-01 +1.2293e+00 -7.7871e-01 -3.5084e+00 -1.9051e+00 +5.4309e-01 -5.8347e-02 +2.2923e+00 -7.2041e-01 +5.8733e-01 +7.8024e-01 +1.1785e+00 +1.1939e+00 -2.7762e-01 -2.6562e+00 +2.0770e+00
3013 +1.575604001e+01 +1.575604001e+01 -1.321439600e+02 -1.321439600e+02 +3.5629e-01 -4.9457e-01 +2.7382e+00 -1.3825e-01 -1.3698e+00 +9.5931e-01 -1.1522e+00 -3.5879e+00 -1.7865e+00 +1.8858e-01 -5.2922e-01 +2.7543e+00 -1.9057e-01 +5.6103e-01 +1.1935e-01 +2.5237e+00 -2.9285e-01 -1.8981e+00 -1.8889e+00 +2.3048e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.039655818e+03 +1.039655818e+03 +8.177658176e+02 +8.177658176e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +2.294590871e+02 +2.294590871e+02 +7.569087079e+00 +7.569087079e+00 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.113938746e+02 +1.113938746e+02 -1.104961254e+02 -1.104961254e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
5 +8.804674973e+01 +8.804674973e+01 -1.338432503e+02 -1.338432503e+02 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
10 +6.112601614e+01 +6.112601614e+01 -1.607639839e+02 -1.607639839e+02 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
57 +2.923753423e+01 +2.923753423e+01 -1.926524658e+02 -1.926524658e+02 -2.2661e+00 -2.0906e+00 +2.3138e+00 +2.3944e+00 -5.0000e+00 -7.4223e-03 -7.3124e-01 -1.4947e+00 +1.9035e+00 +1.2679e+00 -1.5428e+00 -1.6835e+00 -3.8451e+00 +3.8406e+00 -2.3283e+00 -3.2814e+00 -1.3272e+00 -2.0188e+00 -1.1031e+00 -2.6051e+00
219 +2.215242729e+01 +2.215242729e+01 -1.997375727e+02 -1.997375727e+02 -1.6740e+00 -2.3880e+00 +1.2389e+00 +1.6379e+00 -5.0000e+00 +1.1036e+00 -6.0899e-01 +1.8828e+00 -4.3595e-01 +7.6971e-01 -3.9778e-01 -1.7949e+00 -2.3506e+00 +2.2825e+00 -1.6429e+00 -2.5398e+00 -2.1049e+00 -1.7390e+00 -1.1220e+00 -1.6959e+00
605 +1.504305023e+01 +1.504305023e+01 -2.068469498e+02 -2.068469498e+02 -1.7876e+00 -8.7402e-01 +8.1037e-01 +1.3084e+00 -3.2250e+00 +1.6018e+00 +5.7308e-01 +3.0391e-01 +1.2716e+00 -5.9730e-01 +9.7998e-01 -3.2045e+00 -2.8181e+00 -6.8311e-01 -2.0292e-01 -1.9390e+00 -5.0781e-01 -3.0877e+00 -1.8321e+00 -2.0929e+00
904 +9.600714880e+00 +9.600714880e+00 -2.122892851e+02 -2.122892851e+02 -2.8687e+00 -1.0776e+00 -4.2456e-03 +1.1118e+00 -3.2837e+00 +1.0741e+00 +2.1103e+00 +9.4965e-02 +6.7058e-01 -1.4273e+00 +9.1831e-01 -2.7654e+00 -3.9883e+00 -1.8832e-01 -1.1895e+00 -1.8062e+00 -2.6436e+00 -2.0025e+00 -1.2918e+00 -1.6155e+00
1655 +5.893249300e+00 +5.893249300e+00 -2.159967507e+02 -2.159967507e+02 -2.9746e+00 -4.2612e-01 +5.9276e-01 +1.0366e+00 -2.5210e+00 +1.4619e+00 +2.5680e+00 +9.0384e-01 +5.8107e-01 -8.0888e-01 +1.5425e+00 -3.4132e+00 -3.4738e+00 -2.4171e-01 -4.9015e-01 -3.2603e+00 -1.6410e+00 -6.4869e-01 -1.5125e+00 -1.3615e+00
2128 +3.786954016e+00 +3.786954016e+00 -2.181030460e+02 -2.181030460e+02 -3.1310e+00 +4.0221e-01 +2.3866e-01 +1.1091e+00 -2.4272e+00 +1.7491e+00 +2.9427e+00 +8.6534e-01 +1.1180e+00 -5.4111e-01 +2.2718e+00 -3.6783e+00 -3.2433e+00 -5.5562e-01 -1.0894e-01 -1.3212e+00 -1.6422e+00 -1.7627e+00 -1.2612e+00 -1.3985e+00
3593 +2.481976703e+00 +2.481976703e+00 -2.194080233e+02 -2.194080233e+02 -2.8475e+00 +6.7772e-01 +1.8071e-01 +5.7894e-01 -2.3970e+00 +2.4088e+00 +3.0766e+00 +9.7900e-01 +7.2205e-01 -5.3215e-01 +2.0621e+00 -3.8022e+00 -3.3396e+00 -4.0477e-01 -6.5448e-01 -1.4710e+00 -1.3257e+00 -2.0746e+00 -9.7976e-01 -1.0635e+00
4379 +1.110418519e+00 +1.110418519e+00 -2.207795815e+02 -2.207795815e+02 -2.8441e+00 +7.5775e-01 +3.0365e-01 +9.0185e-01 -2.5996e+00 +2.2417e+00 +3.1567e+00 +8.4774e-01 +7.3963e-01 -5.3823e-01 +1.8321e+00 -3.2793e+00 -3.3086e+00 -4.5471e-01 -5.9837e-01 -1.5469e+00 -1.3757e+00 -1.8543e+00 -1.0809e+00 -1.0368e+00
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.347257409e+02 +1.347257409e+02 +2.542657409e+02 +2.542657409e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
5 +9.229502750e+01 +9.229502750e+01 +2.118350275e+02 +2.118350275e+02 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
10 +6.092204066e+01 +6.092204066e+01 +1.804620407e+02 +1.804620407e+02 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
130 +3.857876183e+01 +3.857876183e+01 +1.581187618e+02 +1.581187618e+02 +2.1842e+00 -1.4796e+00 +4.4693e-01 -1.8103e+00 +1.6666e+00 -1.5314e+00 -9.0015e-01 +3.2562e+00 +8.0227e-01 -2.4701e+00 +2.2939e+00 +7.5713e-01 +1.8679e+00 +1.3586e+00 +1.4678e+00 -2.9826e+00 -1.4831e+00 -1.0381e+00 +1.1763e+00 +2.9483e+00
302 +2.489867565e+01 +2.489867565e+01 +1.444386756e+02 +1.444386756e+02 +2.4854e-01 +2.4005e+00 -1.7910e+00 -1.5130e+00 -1.0401e+00 -1.7762e+00 +5.4006e-01 +1.4068e+00 +1.5618e+00 -2.4628e-01 +2.3454e+00 +4.3623e-01 +2.4803e+00 +1.2265e+00 +1.4071e+00 -2.2388e+00 -1.8565e+00 -1.9296e+00 -4.8595e-02 -7.0426e-01
468 +1.103408066e+01 +1.103408066e+01 +1.305740807e+02 +1.305740807e+02 +1.7211e+00 +6.8383e-01 -1.6292e+00 -3.0844e+00 +1.3751e+00 -1.5431e+00 +2.0531e+00 +2.7518e+00 +1.4621e+00 -1.7269e+00 +1.5534e+00 -1.5780e-01 +1.1838e+00 -5.2259e-01 -1.0705e+00 -2.3079e+00 -1.0142e+00 +7.0205e-01 +4.8598e-01 -5.1028e-01
