% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
209 +2.614905994e+00 +2.614905994e+00 +2.624905994e+00 +2.624905994e+00 +3.4858e+00 +1.6270e+00 +1.6472e+00 -1.8196e+00 +4.7817e+00 -2.9596e+00 +4.1020e+00 +7.0705e-01 -7.4138e-01 -4.8013e+00 +1.8029e+00 -2.2335e+00 -3.6087e+00 -3.9260e-01 -8.6207e-01 +1.3923e+00 +6.8150e-01 +2.6055e+00 +3.2354e-01 -3.5040e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.400036004e+01 +1.400036004e+01 -1.166096400e+02 -1.166096400e+02 -2.0890e+00 -8.6114e-01 +4.5401e+00 -1.2807e-01 +1.4670e-01 +7.6945e-01 +1.4783e+00 -3.9684e+00 +4.1668e+00 -1.8014e+00 -2.1093e+00 +3.2005e+00 -4.0117e+00 +3.5870e+00 +2.7138e+00 +2.8463e+00 +4.1958e+00 +1.9768e+00 -1.1829e+00 -1.8094e+00
3 +7.668296402e+00 +7.668296402e+00 -1.229417036e+02 -1.229417036e+02 -9.0364e-01 -3.6770e+00 +4.1638e+00 -2.9886e+00 -4.2755e+00 -4.2110e+00 -2.2434e+00 +3.9620e+00 +1.7416e-01 +3.3425e+00 -1.7645e+00 -3.2242e+00 -3.0070e+00 +3.8889e-01 +4.3848e-02 +4.8904e+00 +4.4100e+00 +2.4181e+00 -2.5194e+00 +2.8305e+00
181 +6.217483351e+00 +6.217483351e+00 -1.243925166e+02 -1.243925166e+02 -3.4930e+00 -4.3826e+00 +1.2684e+00 -3.3676e+00 +2.3593e-01 -3.5664e+00 -5.1494e-01 -5.8616e-01 +1.3583e+00 -4.9904e+00 -3.4734e+00 -7.0409e-01 -2.9994e+00 -8.7431e-01 -1.8508e+00 -3.2078e-02 -3.3984e+00 +3.7687e+00 -9.2862e-02 -1.0299e+00
633 +3.702542967e+00 +3.702542967e+00 -1.269074570e+02 -1.269074570e+02 +3.1544e+00 -2.2933e+00 -1.5499e+00 -4.4569e+00 -4.5193e+00 +3.5659e-01 +3.4322e+00 -2.0020e+00 -3.6217e+00 +3.8794e+00 -4.2851e+00 +2.3580e+00 -1.4119e+00 +2.5832e+00 -4.5423e+00 -1.1479e+00 -4.5264e+00 -6.4274e-01 -1.9920e+00 -3.2158e-01
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.139286104e+01 +2.139286104e+01 -2.017271390e+02 -2.017271390e+02 +2.5735e+00 -3.3379e+00 -4.6464e+00 +4.8004e-01 +3.9362e+00 +1.4088e+00 +4.3963e+00 +2.1123e+00 +3.0426e+00 -3.6147e+00 +1.5696e+00 +2.4695e+00 -2.1359e+00 -1.6121e+00 +6.3978e-01 +3.0131e+00 +4.0927e+00 -2.2825e+00 +3.6685e+00 -1.2507e-01
3 +1.544069100e+01 +1.544069100e+01 -2.076793090e+02 -2.076793090e+02 -1.9081e+00 +1.3171e+00 -1.1935e-01 -4.9761e+00 -3.1822e+00 +3.6985e+00 +2.1175e+00 -4.9150e+00 -4.5533e+00 -1.1359e+00 +4.5213e+00 -4.1406e+00 +3.9004e+00 +1.0540e+00 +4.4491e+00 +2.9136e+00 +1.2225e+00 +2.1672e+00 +8.2082e-01 +6.7983e-01
8 +7.649048127e+00 +7.649048127e+00 -2.154709519e+02 -2.154709519e+02 +1.0866e+00 -3.4334e+00 -3.3380e-02 -1.7330e+00 +4.7420e+00 -3.1268e+00 -3.5186e-01 -5.3129e-01 +3.3289e+00 -5.1567e-01 -6.5041e-01 -3.6998e+00 -3.1129e+00 -3.6524e+00 -9.8257e-01 -2.4249e+00 +1.2389e+00 +3.9526e+00 +1.9935e+00 -3.1783e+00
137 +5.875771949e+00 +5.875771949e+00 -2.172442281e+02 -2.172442281e+02 -1.3511e+00 -2.4056e+00 -5.9538e-01 +2.0251e+00 -3.1801e+00 +4.1543e+00 -7.6850e-01 -4.4827e-01 -3.7375e+00 -3.8866e-01 +2.9447e+00 -1.7099e+00 -2.7213e+00 +1.7533e+00 -4.6285e+00 -3.8610e+00 -1.1786e+00 +1.8197e+00 -1.6981e-01 -3.4093e+00
399 +3.846923577e+00 +3.846923577e+00 -2.192730764e+02 -2.192730764e+02 +4.3615e-01 -8.1570e-01 +2.9122e+00 +4.9866e+00 +1.8180e+00 -3.8354e+00 -2.0900e+00 +3.2987e+00 +9.6179e-01 +3.9966e-01 -3.7298e+00 +2.4312e+00 +4.5300e+00 +1.0198e+00 +1.1788e+00 +2.1808e+00 -4.1950e+00 -2.3924e+00 +1.0544e+00 -5.7682e-01
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.675508912e+01 +2.675508912e+01 -1.767491088e+01 -1.767491088e+01 -3.1708e+00 -1.4656e+00 +9.6733e-01 -4.2674e+00 +6.1408e-01 -4.9684e+00 -3.9938e+00 -3.3169e+00 +9.0351e-01 -4.7050e+00 -1.9084e+00 -1.4790e+00 +3.7206e+00 +3.5375e-01 +3.5259e+00 +1.6629e+00 +3.2564e-01 +4.2232e+00 -1.5037e+00 -3.0139e+00
2 +1.566200183e+01 +1.566200183e+01 -2.876799817e+01 -2.876799817e+01 -3.5137e+00 -1.3173e+00 -1.7856e+00 -4.1853e+00 +4.7765e+00 -2.3271e+00 +9.6188e-01 +4.9434e-01 -9.1336e-01 +3.2769e+00 -2.2678e-02 +2.5998e+00 +9.4427e-01 +4.8135e+00 -3.1550e+00 -8.6450e-02 +2.8455e+00 +1.5025e-01 +4.8165e+00 +1.6385e+00
4 +8.717868546e+00 +8.717868546e+00 -3.571213145e+01 -3.571213145e+01 -2.1415e+00 +2.5516e+00 +3.4607e+00 -4.1874e+00 +9.3861e-01 -3.1825e+00 +2.0929e+00 -4.3642e+00 -1.7454e+00 +1.4904e+00 +3.4377e+00 +1.4177e+00 +3.9165e+00 -4.1837e+00 +4.2815e+00 +2.7177e-01 +4.8426e+00 +2.4393e+00 +3.6637e+00 -1.9816e+00
60 +5.496784230e+00 +5.496784230e+00 -3.893321577e+01 -3.893321577e+01 +3.7774e+00 -2.4343e+00 +9.1058e-01 +4.1246e+00 +2.5216e+00 -2.4228e+00 -1.2145e+00 +3.4492e+00 +2.9003e+00 +4.2823e+00 -3.9506e+00 +2.3721e+00 +2.3171e+00 +3.6754e+00 -9.4806e-01 +8.3399e-01 -2.2738e-01 +6.5901e-01 -2.2376e+00 -2.5376e-01
172 +2.170106656e+00 +2.170106656e+00 -4.225989334e+01 -4.225989334e+01 +3.2446e+00 -4.6603e+00 -4.2173e+00 +2.2907e+00 -2.9225e+00 -2.4093e+00 +1.4433e-02 +1.6526e+00 +1.4759e+00 +6.9618e-03 +3.7502e+00 +1.7303e+00 +4.0872e+00 +2.3727e+00 -3.3334e+00 +2.6055e+00 -4.1790e+00 +2.4202e+00 -3.7531e+00 +4.0997e+00
% function evaluation | noise-free fitness - Fopt (8.539000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.316847056e+01 +1.316847056e+01 +9.855847056e+01 +9.855847056e+01 +4.5443e+00 -1.1425e+00 +3.9795e+00 +3.2208e+00 -8.2192e-03 +8.4135e-01 +4.5654e+00 +2.3895e+00 -1.9412e+00 -2.0834e+00 +1.9502e+00 +4.7567e+00 +2.2545e+00 -1.6143e+00 -4.3578e+00 -2.2910e+00 -3.6055e+00 +2.5727e+00 -3.2280e+00 -4.5628e+00
9 +8.082923262e+00 +8.082923262e+00 +9.347292326e+01 +9.347292326e+01 +1.9689e-01 -4.0650e+00 +4.0121e+00 -1.0441e+00 -3.1688e+00 -2.2772e+00 +2.2824e+00 +2.8455e-01 +4.7247e-01 +4.9083e+00 +3.7586e+00 +2.6670e+00 -3.0405e+00 +3.9506e+00 +3.9770e+00 -2.0319e+00 -9.0411e-01 +1.0745e+00 +1.0442e+00 -2.2024e+00
216 +3.944762416e+00 +3.944762416e+00 +8.933476242e+01 +8.933476242e+01 +9.6994e-01 -3.6325e+00 -3.8089e+00 +1.1404e+00 -3.9724e+00 -4.9001e+00 +1.5703e+00 +1.0606e+00 -1.5327e+00 -4.4198e+00 +6.4124e-01 +3.6859e+00 +4.7106e+00 -2.4649e+00 +3.6963e+00 -3.7039e+00 -3.6019e+00 +4.6247e+00 -3.5289e+00 +1.7873e+00
888 +1.834942513e+00 +1.834942513e+00 +8.722494251e+01 +8.722494251e+01 +4.9462e+00 -2.6774e+00 -3.6698e+00 -1.6561e+00 +2.5664e-01 +4.6780e-01 -3.1678e+00 -1.2264e+00 +3.4484e+00 -9.1648e-01 +9.8559e-01 +1.8477e+00 +2.5191e+00 +7.7583e-01 -6.5679e-01 +2.1727e-01 -1.3040e+00 +2.4060e-01 +4.0461e+00 +3.7236e+00
% function evaluation | noise-free fitness - Fopt (-9.872900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.535744499e+01 +1.535744499e+01 -9.719325550e+02 -9.719325550e+02 -2.3257e+00 +2.4662e+00 +3.3420e-01 -1.1345e+00 -2.7739e+00 -1.0391e+00 -3.8701e+00 +3.3663e+00 +2.3006e+00 -4.3020e+00 +1.8926e+00 +3.8219e+00 +4.9906e+00 +3.2125e+00 -5.9847e-01 +3.7982e+00 +4.5106e-01 -4.7933e+00 +4.5740e+00 +3.2078e+00
4 +9.693018217e+00 +9.693018217e+00 -9.775969818e+02 -9.775969818e+02 +2.0919e+00 -4.3800e+00 +2.2731e+00 +2.4687e+00 +1.8244e+00 -4.5299e+00 +1.7919e+00 -3.0087e-04 -3.4730e+00 +1.8232e+00 -7.8885e-01 +2.5049e+00 +3.6129e+00 -3.3563e+00 -4.1542e+00 -2.9558e+00 +4.2818e+00 -3.4161e+00 +1.3842e+00 -4.7238e+00
62 +3.567396126e+00 +3.567396126e+00 -9.837226039e+02 -9.837226039e+02 -2.3216e+00 +1.3252e+00 +3.3191e+00 -7.2384e-01 -2.7320e+00 -9.0564e-01 +3.0295e+00 +1.1282e+00 -4.5777e+00 -7.2103e-01 -1.6285e+00 -1.9073e+00 -2.1716e+00 +1.9018e+00 -1.1565e+00 +1.7385e+00 -2.4222e+00 -2.2583e+00 -3.5647e+00 -4.2801e+00
% function evaluation | noise-free fitness - Fopt (-1.517600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.320491433e+01 +1.320491433e+01 -1.385550857e+02 -1.385550857e+02 +1.0114e+00 -2.1363e-02 -3.9625e+00 -3.6878e+00 +2.9323e+00 +1.3810e+00 -1.6524e+00 -3.2864e+00 -9.0119e-01 -2.9891e+00 -1.9369e+00 -8.0976e-01 +6.8742e-01 -2.6066e+00 +1.8581e-01 -1.9694e+00 +1.3684e+00 -4.8534e-01 +2.6175e-01 -2.1750e-01
3 +7.107427641e+00 +7.107427641e+00 -1.446525724e+02 -1.446525724e+02 +3.2128e+00 +3.7236e+00 +4.7262e+00 +3.8963e+00 +4.3692e+00 +2.4830e+00 +4.0565e+00 +3.3160e+00 +1.0489e+00 -4.0912e+00 -2.6984e+00 -1.4419e+00 -9.0681e-01 +1.9299e+00 +3.7972e+00 -2.7281e+00 -1.7132e+00 -1.3605e+00 +4.5804e+00 -1.8208e+00
26 +5.220889083e+00 +5.220889083e+00 -1.465391109e+02 -1.465391109e+02 +1.5243e+00 +1.9918e+00 -4.2995e+00 -3.2842e+00 -3.0060e+00 +1.7750e+00 -3.8584e+00 +3.5108e+00 -2.8465e+00 -3.5116e+00 -9.1523e-01 -2.7488e-01 -4.2212e+00 +2.2842e+00 +2.5047e+00 +7.1725e-01 -2.9746e+00 +1.1280e+00 -4.3948e+00 -4.6056e+00
315 +3.957205390e+00 +3.957205390e+00 -1.478027946e+02 -1.478027946e+02 +1.7734e+00 -2.2996e+00 +4.7758e+00 +2.1381e+00 +2.6294e+00 -2.0946e+00 -9.1898e-01 +1.2895e+00 -1.9308e+00 +2.8203e+00 +3.9909e+00 +2.4913e+00 -1.8814e+00 +2.4444e+00 +3.0317e+00 -4.6778e+00 -3.9139e+00 -4.3064e+00 -1.1888e+00 -4.3739e+00
% function evaluation | noise-free fitness - Fopt (6.680000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.600475107e+01 +1.600475107e+01 +8.280475107e+01 +8.280475107e+01 +2.7441e+00 +1.8176e+00 +1.2390e+00 -2.5029e-01 +1.6103e+00 -7.5873e-01 +2.8290e+00 +3.4251e+00 +1.3385e+00 -4.3293e+00 -3.3950e+00 +3.7300e+00 +4.0000e-01 -1.8518e+00 -2.7603e-01 -4.8093e+00 -2.2704e-01 +3.3231e+00 -3.3130e+00 -1.2777e+00
7 +1.579448563e+01 +1.579448563e+01 +8.259448563e+01 +8.259448563e+01 -4.8387e+00 +1.5463e+00 -3.1793e+00 -1.9772e+00 +1.5623e+00 +2.0828e+00 -6.4388e-01 +2.1206e+00 -4.1674e+00 -8.8152e-01 +4.1038e+00 -3.1203e+00 +1.2281e+00 -2.1054e+00 +7.6619e-01 +2.3250e+00 +2.5182e+00 +3.7400e+00 -2.2546e+00 -3.5759e+00
8 +9.507038521e+00 +9.507038521e+00 +7.630703852e+01 +7.630703852e+01 -1.0991e+00 -3.5792e+00 -1.1339e+00 +3.5563e+00 -2.4225e+00 +4.3871e+00 -5.9294e-01 +4.1533e+00 +4.6775e+00 -2.5399e+00 -4.8007e-01 -1.2972e+00 +2.1450e+00 +4.0010e+00 +1.3514e+00 +1.8926e+00 -3.0861e+00 +4.2803e+00 +1.4683e+00 +2.9004e+00
69 +6.268503654e+00 +6.268503654e+00 +7.306850365e+01 +7.306850365e+01 -2.1647e+00 -2.1457e+00 -6.2292e-01 -6.6045e-01 +6.8129e-01 -3.5610e+00 -1.2101e+00 +3.2438e+00 +2.8878e+00 +1.4473e+00 -2.0098e+00 -2.4056e+00 -2.5705e+00 -4.6168e+00 +8.8844e-01 +4.2866e+00 +4.6149e+00 +2.3873e-01 -3.8205e+00 +3.4969e+00
1424 +3.820719919e+00 +3.820719919e+00 +7.062071992e+01 +7.062071992e+01 +4.2901e+00 +2.3279e+00 +4.7717e+00 +1.7550e+00 +4.3555e+00 +1.4756e+00 -3.2762e+00 +1.4790e+00 +4.4147e+00 -2.2103e+00 +4.6600e+00 +2.3551e-01 +8.6419e-01 +3.5755e+00 +4.3911e+00 +4.4835e+00 +4.7474e+00 -4.4633e+00 -1.1654e+00 +9.4323e-01
% function evaluation | noise-free fitness - Fopt (9.625000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.687921865e+00 +9.687921865e+00 +1.059379219e+02 +1.059379219e+02 -4.2724e+00 -3.3882e-01 -1.2983e+00 +3.0380e+00 +3.7507e+00 +1.5017e+00 +1.0714e+00 +2.7918e+00 -1.1208e+00 -4.6637e+00 +4.4961e+00 -1.3517e+00 +4.5639e+00 -4.7516e+00 +3.3515e+00 -2.9601e+00 -4.4446e+00 +4.7320e+00 +1.0771e+00 -4.6575e+00
30 +5.369710441e+00 +5.369710441e+00 +1.016197104e+02 +1.016197104e+02 +1.8091e+00 -4.1676e+00 -3.5949e+00 -3.7757e+00 -3.2243e+00 -6.4852e-01 -4.9440e+00 -1.4637e+00 +3.6076e+00 +5.2898e-01 +4.2830e+00 +5.2440e-01 -4.3235e+00 +2.6258e+00 +4.3725e+00 +2.0083e+00 -4.6681e-02 -9.9962e-01 +4.1727e+00 +1.5209e+00
870 +3.436036584e+00 +3.436036584e+00 +9.968603658e+01 +9.968603658e+01 -1.2120e+00 -3.0492e+00 -4.4613e-01 -2.3767e+00 +1.1913e+00 +2.5648e+00 -1.5817e-01 -4.6371e+00 +1.4268e+00 -5.7069e-01 -2.0952e+00 -2.2790e+00 +1.6111e+00 -3.3478e+00 +1.7365e+00 +1.8276e+00 -4.9027e+00 -3.8667e+00 +3.1318e+00 -1.1382e+00
% function evaluation | noise-free fitness - Fopt (1.467200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.432618080e+01 +1.432618080e+01 +1.610461808e+02 +1.610461808e+02 -2.1428e+00 +6.4316e-01 +4.5323e+00 +4.8278e+00 +2.5974e+00 +3.3890e+00 +6.5805e-01 -1.6433e+00 -1.1921e+00 -7.8020e-01 -1.7783e+00 -2.0329e+00 -3.4237e+00 +7.7636e-01 -1.7336e+00 -2.6594e+00 -6.2778e-01 -2.8617e+00 -9.9555e-01 +2.3958e+00
5 +9.005380253e+00 +9.005380253e+00 +1.557253803e+02 +1.557253803e+02 +2.0278e-01 -1.9509e+00 +7.0593e-02 +4.9107e+00 -1.3304e+00 -2.9287e+00 +1.7410e-01 -3.8426e+00 +4.6224e+00 -4.5467e+00 -9.5601e-01 +2.5492e+00 -3.7954e+00 -1.3875e+00 -4.2374e+00 +4.6571e+00 +4.3230e+00 -4.8418e+00 -1.2030e+00 +4.4060e+00
97 +5.541472178e+00 +5.541472178e+00 +1.522614722e+02 +1.522614722e+02 -2.5040e+00 +1.8648e+00 +2.2416e+00 -3.5884e+00 +3.8779e+00 -4.2640e+00 +4.1079e+00 -3.6893e+00 -4.4683e+00 +1.5924e+00 -3.6106e+00 -3.5480e+00 -1.7975e+00 +2.7727e+00 +3.6308e-01 +1.8264e-01 +1.1241e-01 -1.3459e+00 -2.5526e+00 +2.8693e+00
1228 +3.525059595e+00 +3.525059595e+00 +1.502450596e+02 +1.502450596e+02 +8.6428e-01 -2.4744e+00 +4.7518e+00 +4.0311e+00 +1.0319e+00 -1.1826e+00 -3.5451e+00 -4.1881e+00 -3.8487e+00 +3.0099e+00 +3.8586e+00 +4.9952e+00 -3.5191e+00 -1.6426e+00 -4.4630e+00 +1.0084e+00 -3.2017e+00 +1.9528e+00 -2.6427e+00 -6.2856e-01
% function evaluation | noise-free fitness - Fopt (-5.919800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.376678579e+01 +1.376678579e+01 -5.782132142e+02 -5.782132142e+02 +3.4896e-01 -4.8945e+00 +5.8974e-02 -4.3040e+00 +1.8352e+00 +4.6891e+00 -4.7419e+00 +4.9036e+00 +1.2804e+00 +1.3797e+00 +2.6490e+00 -2.8613e-01 +1.4940e+00 -3.3837e+00 +3.9022e+00 -2.1966e+00 +2.2032e+00 -3.1378e+00 +4.4282e+00 +2.2295e+00
12 +9.358930155e+00 +9.358930155e+00 -5.826210698e+02 -5.826210698e+02 +2.6233e-02 +2.3411e+00 +1.3628e+00 -1.0334e+00 +2.5850e+00 +1.8834e+00 +3.7948e+00 +1.0586e+00 -3.4876e+00 +3.8032e+00 -9.0802e-01 -2.2027e+00 -4.9283e+00 +1.5160e+00 +2.9006e+00 -3.0922e+00 -8.3682e-01 -1.6150e+00 -2.9492e+00 +4.0001e+00
87 +5.490779522e+00 +5.490779522e+00 -5.864892205e+02 -5.864892205e+02 -2.9336e+00 +3.8710e+00 -8.5988e-01 -4.0640e+00 -4.2967e+00 -3.8868e+00 -2.7241e+00 +2.4684e+00 -2.3099e+00 +1.9493e+00 -1.8428e+00 -2.7731e+00 +9.9064e-02 -8.2340e-01 -1.6841e+00 +6.4408e-01 +3.4621e+00 -8.8750e-01 +2.0444e+00 +2.5344e+00
583 +3.187151715e+00 +3.187151715e+00 -5.887928483e+02 -5.887928483e+02 +4.3432e+00 -3.0058e+00 +3.4208e+00 +3.7692e+00 +4.3056e+00 +3.5921e+00 +1.4322e+00 +4.4163e+00 +4.7899e+00 -4.4231e-01 +4.0738e+00 +3.9861e+00 +4.5432e+00 +4.5755e+00 -2.3725e+00 -6.5678e-01 -4.8087e+00 +3.4315e+00 +4.8939e+00 -2.2339e-01
% function evaluation | noise-free fitness - Fopt (7.429000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.754198170e+01 +1.754198170e+01 +9.183198170e+01 +9.183198170e+01 +7.2531e-02 -3.7794e-01 -1.9668e+00 +3.6807e+00 +3.1455e+00 +4.7115e+00 +4.0415e+00 +1.6559e-01 +3.5616e+00 -3.5555e+00 -4.7521e+00 -4.7116e+00 +3.6519e+00 +4.7431e+00 -2.5654e+00 -3.2912e+00 +3.1969e+00 +1.6905e+00 -8.7011e-01 -1.4707e+00
8 +7.665377701e+00 +7.665377701e+00 +8.195537770e+01 +8.195537770e+01 +3.8378e+00 -3.7251e-02 -4.2988e+00 +1.5147e+00 -1.2432e+00 -1.2941e+00 -4.1191e+00 +3.4514e+00 +4.6060e+00 -4.1267e+00 -1.7622e+00 -2.5026e+00 -7.7815e-01 -4.1883e+00 -4.4653e+00 -1.8818e+00 -3.3763e+00 +4.0276e+00 +1.8871e+00 -1.9667e+00
64 +6.199534406e+00 +6.199534406e+00 +8.048953441e+01 +8.048953441e+01 +4.4849e+00 +2.9444e+00 +8.2990e-01 +2.0782e+00 -4.0523e+00 -4.1468e+00 +4.4990e+00 +2.4922e+00 -2.6870e+00 -4.6582e+00 -9.5781e-01 +1.5670e+00 +4.1745e+00 +1.7077e+00 -4.8101e-01 +3.0063e+00 -3.6310e+00 +4.7426e+00 +2.0154e+00 -4.1237e+00
2344 +3.771396517e+00 +3.771396517e+00 +7.806139652e+01 +7.806139652e+01 -8.6197e-01 +2.2623e+00 +1.7846e+00 -2.2590e+00 +3.0845e+00 +3.4097e+00 -1.2069e+00 +3.1076e+00 +2.8736e+00 +3.4541e+00 +2.5321e+00 -1.4670e+00 +4.3316e+00 -2.4577e-01 +3.0611e+00 -1.0411e-01 -2.6174e+00 -1.0108e+00 -1.8714e+00 -2.8514e+00
% function evaluation | noise-free fitness - Fopt (-3.490000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.232351101e+01 +1.232351101e+01 +8.833511013e+00 +8.833511013e+00 +1.0448e+00 -4.8968e+00 +1.3916e+00 -7.9192e-01 +3.6180e+00 +4.2562e+00 +3.2245e+00 +3.4899e+00 -2.2977e+00 +2.0722e+00 -1.1193e+00 +2.3131e+00 +2.0209e+00 +7.7606e-02 -6.1400e-01 -1.0762e+00 +7.9587e-01 +9.1174e-01 +4.1795e+00 -4.2174e+00
2 +9.682132865e+00 +9.682132865e+00 +6.192132865e+00 +6.192132865e+00 -3.1547e+00 +1.9026e+00 +1.8676e+00 -2.6139e-01 -4.5207e+00 -2.3729e-01 +2.3129e+00 +2.0173e+00 +1.1446e+00 -3.7731e+00 -2.2488e+00 -2.7488e+00 -4.9897e+00 +1.8946e-01 +2.5827e+00 -1.0721e+00 +1.3943e+00 +4.9569e+00 -1.2642e+00 -4.6323e+00
18 +5.842513715e+00 +5.842513715e+00 +2.352513715e+00 +2.352513715e+00 -2.2772e+00 +3.9002e+00 -8.2674e-01 +1.1032e+00 +1.1847e+00 +2.6419e+00 +3.8969e+00 -1.0538e+00 +4.6045e+00 +3.6572e+00 +4.2065e+00 +3.3921e+00 +2.9815e-01 +4.1414e+00 +3.1879e+00 -3.6747e+00 +4.4384e+00 -1.9120e+00 -5.8979e-01 +4.9481e+00
