% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2153 +2.481539512e+00 +2.481539512e+00 +2.129153951e+01 +2.129153951e+01 +1.0845e+00 +2.4015e+00 +1.0687e-01 -2.8542e-01 +9.1969e-01 -3.0820e+00 +7.3410e-01 +1.8611e+00 +1.9416e-01 +3.2407e+00 -3.1679e+00 +3.3314e+00 +2.6410e+00 -1.1521e+00 -2.4812e+00 -4.0101e+00 -3.6456e+00 +3.2709e+00 -5.9037e-01 +1.6007e+00
3226 +1.492351695e+00 +1.492351695e+00 +2.030235169e+01 +2.030235169e+01 +4.2935e-01 +2.1073e+00 -1.5844e+00 -1.0502e+00 +1.0467e+00 -3.5323e+00 +1.1618e+00 +1.5400e+00 +2.7221e+00 +3.1951e+00 -4.1710e+00 +2.5028e+00 +2.8958e+00 -3.0163e-01 -2.3697e+00 -3.3382e+00 -3.1806e+00 +2.8302e+00 -6.2574e-01 +2.2451e+00
4405 +9.473223944e-01 +9.473223944e-01 +1.975732239e+01 +1.975732239e+01 -3.9446e-02 +2.2502e+00 -1.6445e+00 -1.2286e+00 +4.5431e-01 -3.1539e+00 +1.8613e+00 +1.6895e+00 +3.0600e+00 +2.9262e+00 -3.5639e+00 +2.3676e+00 +2.8552e+00 -1.1423e+00 -2.1327e+00 -3.6011e+00 -3.2627e+00 +3.0257e+00 -3.5755e-01 +1.9750e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.298439845e+01 +7.298439845e+01 +3.461343984e+02 +3.461343984e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +3.834044791e+01 +3.834044791e+01 +3.114904479e+02 +3.114904479e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
122 +2.443055078e+01 +2.443055078e+01 +2.975805508e+02 +2.975805508e+02 -4.4213e+00 -2.0669e+00 +1.4142e+00 +2.2813e+00 +5.7395e+00 -1.4299e+00 -3.5151e+00 -4.0399e+00 +1.5548e+00 -1.8768e+00 +2.0605e+00 +2.3792e-01 +2.2855e+00 -1.2402e+00 -4.0287e+00 -4.0915e+00 +1.1472e+00 -1.8290e+00 -2.8710e+00 -2.7289e+00
293 +1.360686660e+01 +1.360686660e+01 +2.867568666e+02 +2.867568666e+02 -4.0788e+00 +4.4945e+00 +3.0101e+00 +2.0818e+00 +5.5699e+00 -2.5299e+00 -3.0204e+00 -2.4801e+00 -3.1182e+00 +2.6189e+00 +3.1212e+00 -2.1342e+00 +9.9455e-01 +1.6725e+00 -3.4129e+00 -4.4869e+00 +1.7845e+00 -8.0804e-01 -8.1805e-01 -2.5589e+00
528 +9.662817420e+00 +9.662817420e+00 +2.828128174e+02 +2.828128174e+02 -2.4300e+00 -9.6935e-01 -3.2428e-01 +2.0631e+00 +4.0864e+00 -5.0791e+00 -4.2477e+00 -4.0464e+00 -1.3402e+00 +1.2605e+00 +6.6250e-01 -2.9732e+00 +2.0148e+00 +1.2817e+00 +3.0708e+00 -2.7972e+00 +1.1205e+00 -7.6152e-01 -1.2782e+00 -2.8304e+00
698 +6.139544164e+00 +6.139544164e+00 +2.792895442e+02 +2.792895442e+02 -3.7347e+00 +1.9498e+00 +1.6133e+00 +2.1484e+00 +4.7948e+00 -4.5238e+00 -4.5940e+00 -6.4254e-01 -1.5063e+00 +3.0486e+00 -1.5905e+00 -1.5247e+00 -1.9228e+00 +3.9126e-01 +2.7382e+00 -3.5395e+00 +3.8255e+00 -2.2568e-01 +4.4509e+00 -2.4459e+00
1221 +3.921558511e+00 +3.921558511e+00 +2.770715585e+02 +2.770715585e+02 -3.0463e+00 +3.4234e+00 +2.0596e-02 +2.4336e+00 +6.8845e-01 -3.4775e+00 -3.4130e+00 +2.2806e-01 -1.8606e+00 +2.2678e+00 -1.4026e+00 +2.9173e+00 -1.2196e+00 +2.2620e+00 +3.8527e+00 -4.4928e+00 +2.7493e+00 +1.1412e+00 +3.7722e+00 -4.6321e+00
1889 +2.418724549e+00 +2.418724549e+00 +2.755687245e+02 +2.755687245e+02 -4.6629e+00 +3.7262e+00 +5.2286e-01 +1.5061e+00 +6.0428e-01 -3.7363e+00 -2.2644e+00 -1.0949e+00 -2.0378e+00 +3.4010e+00 -2.1586e+00 -3.7320e-01 -1.1114e+00 +1.0628e+00 +3.8470e+00 -4.3936e+00 +3.2710e+00 +5.5600e-01 +3.9277e+00 -3.2856e+00
2692 +1.541979658e+00 +1.541979658e+00 +2.746919797e+02 +2.746919797e+02 -2.9464e+00 +3.8853e+00 -4.3830e-01 +2.2046e+00 +1.6723e+00 -3.6024e+00 -1.7413e+00 -2.1096e+00 -1.6857e+00 +3.1540e+00 -1.0893e+00 +1.2334e+00 -1.0252e+00 +1.6765e+00 +3.9983e+00 -3.5528e+00 +3.3841e+00 +6.0792e-01 +3.4736e+00 -4.1879e+00
3244 +9.972840121e-01 +9.972840121e-01 +2.741472840e+02 +2.741472840e+02 -3.2892e+00 +3.6462e+00 -1.0767e+00 +2.0910e+00 +1.9674e+00 -3.6571e+00 -1.9308e+00 -1.1252e+00 -2.2772e+00 +3.3331e+00 -1.6905e+00 +7.8912e-01 -8.3383e-01 +1.7247e+00 +4.0254e+00 -2.6705e+00 +3.6881e+00 +1.1676e+00 +3.7746e+00 -3.3761e+00
4058 +5.738261596e-01 +5.738261596e-01 +2.737238262e+02 +2.737238262e+02 -3.5861e+00 +3.6965e+00 -6.8942e-02 +2.3387e+00 +1.7958e+00 -3.6485e+00 -1.7888e+00 -9.9656e-01 -1.9317e+00 +3.2670e+00 -1.8914e+00 +9.4195e-01 -1.1062e+00 +1.1995e+00 +3.9068e+00 -2.8704e+00 +3.5931e+00 +9.2609e-01 +3.2859e+00 -3.3677e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.077925255e+02 +1.077925255e+02 +1.449725255e+02 +1.449725255e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +5.495167056e+01 +5.495167056e+01 +9.213167056e+01 +9.213167056e+01 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
5 +1.953129157e+01 +1.953129157e+01 +5.671129157e+01 +5.671129157e+01 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
21 +1.214627587e+01 +1.214627587e+01 +4.932627587e+01 +4.932627587e+01 -7.7114e-01 -4.0577e+00 +9.8524e-01 -2.9076e-01 +1.9595e+00 +1.9989e+00 +1.3853e+00 -4.6640e+00 -4.3119e+00 -1.8040e+00 +3.0864e-01 +1.5445e+00 -9.2381e-01 +3.1998e+00 +2.1836e+00 +4.6865e+00 +3.1334e-01 -1.7485e+00 -3.9437e+00 +1.1096e+00
331 +9.043325573e+00 +9.043325573e+00 +4.622332557e+01 +4.622332557e+01 -2.0628e+00 +1.2007e+00 +2.4732e+00 -7.5584e-01 -2.5827e+00 -2.2553e+00 -1.7258e-01 -3.9913e+00 -1.4505e-01 +3.5023e-01 -1.9409e+00 +1.7561e+00 -7.5335e-01 +2.9724e+00 +1.6128e+00 -8.7779e-01 +3.5055e+00 -2.6984e+00 -2.7234e+00 +4.0025e-01
1276 +5.587854173e+00 +5.587854173e+00 +4.276785417e+01 +4.276785417e+01 -1.8738e+00 +4.5201e-01 +1.8556e+00 -3.0836e+00 -4.0063e+00 -2.5393e+00 +4.0322e-01 -3.5744e+00 -3.6230e+00 +4.5965e+00 -1.0880e+00 -2.4491e+00 +2.2894e+00 +1.7229e+00 +2.6491e+00 -5.3996e-01 -1.8033e-01 -1.9561e+00 -2.8368e+00 -3.6195e+00
1923 +3.825787589e+00 +3.825787589e+00 +4.100578759e+01 +4.100578759e+01 -2.2728e+00 +4.2788e-01 +2.0923e+00 +1.7258e+00 -2.4562e+00 +1.0797e-01 +1.2136e-01 -4.1812e+00 +1.1731e+00 +4.0583e+00 -9.9406e-01 -2.2275e+00 +2.0439e+00 -1.0576e+00 +4.2809e+00 +7.3884e-01 +5.6131e-01 -9.7692e-01 -1.0838e+00 +1.2904e+00
2770 +2.396805717e+00 +2.396805717e+00 +3.957680572e+01 +3.957680572e+01 -3.4465e+00 +1.2881e+00 +1.9271e+00 +8.3242e-01 -4.0803e+00 -1.3506e+00 -7.8356e-01 -3.8159e+00 -1.4154e+00 +3.9385e+00 -9.1254e-01 -3.7659e+00 +8.5158e-01 -3.1309e+00 +2.7722e+00 +8.5410e-01 +6.2857e-02 -6.2795e-01 -1.7223e+00 +1.5856e+00
3406 +1.395116379e+00 +1.395116379e+00 +3.857511638e+01 +3.857511638e+01 -3.4664e+00 +1.3486e+00 +3.1214e+00 +3.8329e-01 -4.0576e+00 -1.2091e+00 -8.3102e-01 -3.6557e+00 -9.0531e-01 +3.5609e+00 +6.3264e-02 -2.5193e+00 +1.4128e+00 -2.2552e+00 +3.2200e+00 +8.6347e-01 -1.6423e-01 -1.8634e+00 -1.6502e+00 +2.6616e+00
4948 +9.309943952e-01 +9.309943952e-01 +3.811099440e+01 +3.811099440e+01 -3.3420e+00 +1.4378e+00 +2.7305e+00 +4.0782e-01 -3.6859e+00 -8.6202e-01 -8.7394e-01 -3.6537e+00 -1.0131e+00 +3.6215e+00 -1.4510e-01 -2.6227e+00 +1.3562e+00 -2.2384e+00 +2.9764e+00 +3.6383e-01 -2.9834e-01 -2.0348e+00 -1.6456e+00 +1.8038e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.261011279e+01 +3.261011279e+01 -1.152898872e+02 -1.152898872e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.449685370e+01 +2.449685370e+01 -1.234031463e+02 -1.234031463e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
21 +1.485436285e+01 +1.485436285e+01 -1.330456371e+02 -1.330456371e+02 -7.7114e-01 -4.0577e+00 +9.8524e-01 -2.9076e-01 +1.9595e+00 +1.9989e+00 +1.3853e+00 -4.6640e+00 -4.3119e+00 -1.8040e+00 +3.0864e-01 +1.5445e+00 -9.2381e-01 +3.1998e+00 +2.1836e+00 +4.6865e+00 +3.1334e-01 -1.7485e+00 -3.9437e+00 +1.1096e+00
287 +7.173521760e+00 +7.173521760e+00 -1.407264782e+02 -1.407264782e+02 +1.2159e+00 -1.1285e+00 -3.4016e+00 -2.1824e+00 -4.6090e+00 +3.6477e+00 -8.6473e-01 -3.7814e+00 +8.5373e-01 -1.1254e+00 -1.9322e+00 +4.6731e+00 +1.3864e+00 -2.3483e+00 +2.7969e+00 +6.8766e-01 -2.9192e+00 -1.9611e+00 -1.8230e+00 -2.4198e-01
1125 +6.045889722e+00 +6.045889722e+00 -1.418541103e+02 -1.418541103e+02 -2.0018e+00 -8.1863e-01 +1.7332e+00 +5.1109e-02 -3.6314e+00 +1.8383e+00 +1.1743e-01 -9.8102e-01 -5.0147e+00 -9.5900e-01 -8.9191e-01 +3.9284e+00 +2.1088e-01 -3.8169e+00 +1.6544e+00 -6.2093e-02 -2.7503e+00 -2.3161e+00 -1.3277e+00 +1.3854e+00
1698 +3.797001108e+00 +3.797001108e+00 -1.441029989e+02 -1.441029989e+02 -6.8029e-01 -9.3315e-01 +1.2723e+00 -2.2282e+00 -3.8969e+00 +1.6867e+00 -7.4406e-01 -5.0682e-01 -4.3356e+00 +1.1403e+00 -1.6514e+00 +4.7868e+00 +2.5805e-01 -4.1991e+00 +1.0877e+00 +2.0755e+00 -3.1579e+00 -2.0674e+00 -2.6479e+00 +2.3621e+00
1947 +2.321850762e+00 +2.321850762e+00 -1.455781492e+02 -1.455781492e+02 -9.5514e-01 -9.0445e-01 +7.4268e-01 -2.0169e+00 -3.6311e+00 +1.9054e+00 -7.5566e-01 -1.6847e+00 -3.9484e+00 +8.5592e-01 -2.8626e+00 +4.7862e+00 +2.4804e-01 -3.9803e+00 +1.6250e+00 +1.6870e+00 -2.8889e+00 -1.9367e+00 -2.8279e+00 +2.9088e+00
2946 +1.413850397e+00 +1.413850397e+00 -1.464861496e+02 -1.464861496e+02 -1.1061e+00 +8.9366e-02 +1.2090e+00 -2.2065e+00 -2.8859e+00 +2.1166e+00 -1.1156e+00 -2.2524e+00 -3.8972e+00 +7.7603e-01 -2.9089e+00 +2.8418e+00 -7.9524e-01 -4.0712e+00 +1.3579e+00 +1.6669e+00 -3.7951e+00 -2.3532e+00 -2.7247e+00 +2.3240e+00
3624 +8.389936695e-01 +8.389936695e-01 -1.470610063e+02 -1.470610063e+02 -8.1618e-01 +1.4241e-01 +1.2977e+00 -2.5100e+00 -3.3366e+00 +1.6797e+00 -1.0842e+00 -2.1330e+00 -4.0482e+00 +1.2561e+00 -3.9788e+00 +3.5852e+00 -1.0223e+00 -3.5152e+00 +1.2111e+00 +1.6106e+00 -3.7924e+00 -2.7084e+00 -1.9640e+00 +3.1797e+00
4502 +5.906234120e-01 +5.906234120e-01 -1.473093766e+02 -1.473093766e+02 -1.2985e+00 +3.5039e-02 +1.2707e+00 -2.3471e+00 -3.1680e+00 +1.4870e+00 -1.0852e+00 -2.0457e+00 -4.0335e+00 +1.3054e+00 -3.6682e+00 +3.6043e+00 -7.0343e-01 -3.5843e+00 +1.5173e+00 +1.7054e+00 -3.9395e+00 -2.9449e+00 -1.9777e+00 +2.9948e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.191245765e+02 +2.191245765e+02 -2.765423468e+00 -2.765423468e+00 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +4.276450043e+01 +4.276450043e+01 -1.791254996e+02 -1.791254996e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +2.791102013e+01 +2.791102013e+01 -1.939789799e+02 -1.939789799e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
5 +1.906464796e+01 +1.906464796e+01 -2.028253520e+02 -2.028253520e+02 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
10 +1.581652532e+01 +1.581652532e+01 -2.060734747e+02 -2.060734747e+02 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
172 +8.296682843e+00 +8.296682843e+00 -2.135933172e+02 -2.135933172e+02 -1.2979e+00 +3.1814e-01 -1.9547e+00 +3.7244e-01 +3.1088e+00 +3.5896e+00 +4.9112e+00 -1.5527e+00 -5.0512e+00 -4.0315e+00 +9.4896e-01 -2.3779e+00 -3.2442e+00 +2.1122e+00 +3.3454e+00 -3.7915e+00 +9.4195e-01 -1.6196e+00 -8.9662e-01 -3.1634e-01
564 +6.058450822e+00 +6.058450822e+00 -2.158315492e+02 -2.158315492e+02 +6.6794e-01 +1.4751e+00 +1.4676e+00 -1.1275e+00 -2.0726e+00 +4.0665e+00 +4.0843e+00 +5.6724e-01 -3.5583e+00 -3.1620e+00 +1.4764e+00 -3.1864e-01 -3.5670e+00 +8.6451e-01 -2.8992e+00 -1.6291e+00 +3.6352e-01 -2.7976e+00 +1.8525e-01 -5.2717e-01
1489 +3.711800908e+00 +3.711800908e+00 -2.181781991e+02 -2.181781991e+02 -1.6096e+00 -7.0566e-02 -2.0254e-01 -9.4157e-01 -2.9764e+00 +3.4910e+00 +2.4258e+00 +1.5609e+00 -3.7156e-01 -1.4313e+00 +1.7045e+00 -3.7540e+00 -1.7134e+00 +1.6428e+00 -1.9019e+00 -1.9069e-01 -5.8641e-01 -1.4314e+00 -8.0068e-01 -9.3756e-01
1832 +2.486328887e+00 +2.486328887e+00 -2.194036711e+02 -2.194036711e+02 -1.4598e+00 +1.0130e+00 +1.0100e+00 +1.0045e+00 -3.6486e+00 +1.3648e+00 +2.7035e+00 +7.4714e-01 +5.3082e-01 -5.3764e-01 +1.4665e+00 -2.4249e+00 -2.5447e+00 -6.8027e-02 -1.5044e+00 -1.6253e+00 -2.9078e-01 -1.1224e+00 -1.1465e+00 -7.4339e-01
2921 +1.348880987e+00 +1.348880987e+00 -2.205411190e+02 -2.205411190e+02 -1.5526e+00 +1.1186e+00 +5.0675e-01 +6.1244e-01 -2.5432e+00 +2.5067e+00 +2.6743e+00 +4.8933e-01 +2.4558e-01 -7.7466e-01 +2.2239e+00 -3.9792e+00 -2.7999e+00 -1.0592e-02 -7.6476e-01 -1.2488e+00 -9.1225e-01 -2.2706e+00 -7.7013e-01 -7.2247e-01
4495 +9.467980301e-01 +9.467980301e-01 -2.209432020e+02 -2.209432020e+02 -1.3592e+00 +9.6259e-01 +1.1144e+00 +3.8033e-01 -3.6461e+00 +1.8002e+00 +2.7330e+00 +6.6844e-01 +1.7714e-01 -8.1606e-01 +1.9340e+00 -3.1891e+00 -3.1674e+00 -2.1957e-01 -1.1720e+00 -1.2178e+00 -1.0927e+00 -2.4118e+00 -5.4772e-01 -8.4562e-01
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.379884440e+01 +2.379884440e+01 +1.433388444e+02 +1.433388444e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
30 +1.556126707e+01 +1.556126707e+01 +1.351012671e+02 +1.351012671e+02 +1.4423e-01 +3.8428e+00 +8.8026e-01 -3.4525e+00 -3.0014e+00 -9.3045e-01 +2.4871e+00 +3.2558e+00 +2.8996e+00 -1.8148e+00 +3.4064e-01 -4.1005e+00 -3.8829e+00 -3.6371e+00 +1.7865e+00 -4.8230e-02 -3.1029e+00 -4.9942e-02 -3.5239e+00 -4.4503e+00
