% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
32 +3.020362657e+02 +3.020362657e+02 +2.794862657e+02 +2.794862657e+02 +2.3864e+00 +8.5987e-01 -2.5327e+00 +1.6642e+00 -4.1652e+00 +1.2596e+00 +1.6094e+00 +2.2975e+00 +3.9075e+00 +4.8230e+00 +2.6903e+00 +8.1446e-01 +4.2831e+00 +8.0090e-01 -4.8302e+00 -3.7914e+00 +3.6271e+00 -1.5703e-01 +3.4486e+00 -2.9059e+00
387 +2.091837597e+02 +2.091837597e+02 +1.866337597e+02 +1.866337597e+02 -9.5420e-01 +1.6793e-01 +9.0207e-01 +4.6301e+00 +3.7594e+00 -4.5266e+00 +7.8626e-01 +2.8012e-01 +5.6695e-01 -3.9392e+00 +4.5723e+00 +1.0875e+00 +6.7923e-01 -3.9371e-01 +1.0703e+00 +1.9424e+00 -6.3627e-02 -2.4644e+00 -4.9921e+00 -7.2340e-01
2917 +1.505178545e+02 +1.505178545e+02 +1.279678545e+02 +1.279678545e+02 +1.7597e+00 +2.2980e+00 +4.1793e-01 -2.3046e-01 +2.2846e+00 -4.0739e+00 +1.6257e+00 +4.4675e-01 +1.8746e+00 -2.6538e+00 +3.4704e+00 -1.6748e+00 +1.4965e+00 +8.3563e-02 +2.4696e+00 -3.1581e+00 +3.9620e+00 +1.4313e+00 +1.4338e+00 -1.1235e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.350184468e+04 +1.350184468e+04 +1.351550468e+04 +1.351550468e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
168 +9.036684559e+03 +9.036684559e+03 +9.050344559e+03 +9.050344559e+03 -6.5490e-01 +1.2206e+00 +1.5945e+00 +1.3250e-01 -5.2332e+00 -4.2403e+00 -2.6008e+00 -1.9401e-01 -3.1609e+00 -2.6005e+00 -8.2733e-01 +4.6754e-01 +4.0272e+00 +4.4479e+00 -9.1359e-02 -5.3202e+00 -9.9036e-01 -1.4206e+00 -1.6449e+00 -3.4066e+00
283 +3.340194978e+03 +3.340194978e+03 +3.353854978e+03 +3.353854978e+03 +3.6785e-01 -1.1844e+00 +3.2407e+00 -1.1172e+00 +9.1764e-01 -1.9698e+00 +6.4429e-01 +9.2903e-04 +1.6470e+00 -2.1803e-02 -6.2226e-01 -3.1163e-01 -4.1749e-01 +9.6787e-01 +4.8688e-01 -2.0701e+00 +2.8211e+00 -1.3619e+00 +4.8787e+00 -2.3154e+00
334 +1.216456222e+03 +1.216456222e+03 +1.230116222e+03 +1.230116222e+03 +1.4800e-01 -2.9149e+00 +4.3421e+00 +5.2600e-02 -6.1834e-01 -6.1416e-01 -9.1607e-01 -1.5972e+00 -2.0551e+00 -5.8465e-01 -2.8205e+00 +1.5376e+00 +2.3381e+00 +3.1268e+00 +2.2445e+00 -4.3312e+00 +2.7747e+00 -3.5101e+00 -4.0630e+00 +8.9019e-01
649 +5.026157063e+02 +5.026157063e+02 +5.162757063e+02 +5.162757063e+02 +3.9596e+00 -9.9465e-01 -2.5831e+00 -3.5949e-01 -6.9748e-01 -1.1053e-02 +4.8073e+00 +3.1365e+00 +2.1286e+00 -1.0844e+00 -2.6522e+00 -3.8945e-01 +9.1866e-01 -3.3068e-01 +1.6311e+00 -2.8632e+00 +3.5753e+00 -1.1287e+00 +3.7486e+00 -2.5235e+00
728 +2.685723315e+02 +2.685723315e+02 +2.822323315e+02 +2.822323315e+02 -8.0696e-01 -4.6554e-01 +1.5945e+00 +1.3250e-01 -3.1974e-01 -4.3609e+00 -2.6008e+00 -1.9401e-01 -4.0505e+00 -2.6005e+00 -5.4173e+00 +4.6754e-01 +4.0272e+00 -2.0766e+00 +3.0560e+00 -5.3202e+00 -9.9036e-01 +2.9683e+00 -3.1118e+00 -5.1937e-01
1617 +1.524420807e+02 +1.524420807e+02 +1.661020807e+02 +1.661020807e+02 -2.3692e+00 -3.4599e-01 +3.1825e+00 +2.9227e-01 -3.5416e+00 -2.1125e+00 +4.6462e+00 -4.0262e+00 +2.3826e+00 -8.4574e-01 -2.0802e+00 +1.5519e+00 -3.4600e+00 +4.6603e-01 -6.1289e-01 -2.7206e+00 +2.9485e+00 -1.5537e+00 +4.4016e+00 -9.2303e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.181062648e+06 +1.181062648e+06 +1.182000488e+06 +1.182000488e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
6 +4.386988023e+05 +4.386988023e+05 +4.396366423e+05 +4.396366423e+05 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
7 +3.955078931e+03 +3.955078931e+03 +4.892918931e+03 +4.892918931e+03 -3.9335e+00 +4.6190e+00 -4.9537e+00 +2.7491e+00 +3.1730e+00 +3.6869e+00 -4.1556e+00 -1.0022e+00 -2.4013e+00 +3.0007e+00 -6.8586e-01 +4.1065e+00 -3.1815e+00 -2.3620e+00 -3.5446e+00 -3.6393e+00 +3.6929e+00 +7.9705e-01 +4.9860e-01 -3.5505e+00
24 +1.602021234e+03 +1.602021234e+03 +2.539861234e+03 +2.539861234e+03 -3.2413e+00 +2.2176e+00 -2.6514e-01 -3.4728e+00 -1.5888e+00 +1.0739e+00 -3.0825e+00 +2.3843e+00 -2.5715e+00 +4.1742e+00 -2.3094e+00 +2.6550e+00 -3.1134e+00 -2.1250e+00 -4.0889e+00 +7.6209e-01 +1.8336e+00 +4.6593e-01 -7.4271e-01 +1.4444e+00
29 +2.521290337e+02 +2.521290337e+02 +1.189969034e+03 +1.189969034e+03 +3.2172e+00 -7.0079e-01 +3.8777e+00 -1.0882e+00 +2.6911e+00 -1.0321e+00 +3.0851e+00 +2.5508e+00 -1.2260e+00 -2.8398e+00 +2.9041e+00 +4.4930e+00 -1.7243e+00 +1.7126e+00 -6.1355e-01 +3.3350e+00 +2.6885e+00 -3.3275e+00 +3.6198e+00 +4.8987e+00
778 +2.009922259e+02 +2.009922259e+02 +1.138832226e+03 +1.138832226e+03 -4.1792e+00 +8.8771e-01 -4.3612e+00 -6.8857e-01 +3.2589e+00 +1.2015e+00 +4.1610e-01 +1.9932e-01 -8.2256e-01 +5.3474e+00 -7.3225e-01 +3.2052e+00 -1.4692e+00 -2.1735e-01 -3.0753e+00 -1.6897e+00 +4.1581e+00 -3.7199e+00 +2.7344e+00 +1.1553e+00
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.652534183e+07 +1.652534183e+07 +1.652526311e+07 +1.652526311e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +3.278658420e+06 +3.278658420e+06 +3.278579700e+06 +3.278579700e+06 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
4 +9.024217358e+05 +9.024217358e+05 +9.023430158e+05 +9.023430158e+05 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
5 +5.712689395e+05 +5.712689395e+05 +5.711902195e+05 +5.711902195e+05 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
11 +4.842100218e+04 +4.842100218e+04 +4.834228218e+04 +4.834228218e+04 +1.4432e+00 -1.2139e+00 +3.1158e+00 +3.2826e-01 -1.4927e+00 +4.3900e+00 +3.7594e+00 +5.0156e-01 +1.2248e+00 +8.7045e-01 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 +3.4431e+00 -3.0524e+00 -2.7408e+00 -3.2929e+00 -2.7234e+00 -6.4301e-01
31 +4.045620516e+02 +4.045620516e+02 +3.258420516e+02 +3.258420516e+02 +3.5071e+00 +6.0560e-01 +4.2961e+00 +1.9667e+00 +8.2791e-01 +3.1540e+00 +3.7901e+00 +4.8891e+00 -4.9948e+00 +3.6544e+00 +1.1257e+00 +4.8995e+00 +2.7680e-01 -2.0477e-01 +3.0135e+00 -2.7216e+00 -1.9057e-02 +4.0085e+00 +7.4661e-01 +3.4518e+00
84 +3.719238197e+02 +3.719238197e+02 +2.932038197e+02 +2.932038197e+02 +2.5127e+00 -1.1623e+00 +4.6060e+00 +3.1517e+00 -3.0500e+00 +4.5929e+00 +2.4732e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -2.6088e+00 -1.0364e+00 -2.4892e+00 +1.1604e+00 -1.6198e+00
201 +2.336759315e+02 +2.336759315e+02 +1.549559315e+02 +1.549559315e+02 -2.3384e+00 -3.3448e+00 -3.7301e+00 -1.1382e+00 +1.3236e+00 -4.0246e+00 -3.2439e+00 +4.6882e-01 +3.8567e+00 +4.6083e+00 -3.4239e+00 -1.9442e+00 +3.9234e+00 +2.2955e+00 +1.0027e+00 -3.5228e+00 +5.0424e-01 +4.1574e+00 -1.4928e+00 -1.3722e+00
516 +1.493792125e+02 +1.493792125e+02 +7.065921250e+01 +7.065921250e+01 +3.6062e+00 -3.3243e+00 +1.6326e+00 -1.6408e+00 -4.6559e+00 -4.7590e-01 -3.2088e+00 +1.3801e+00 +2.6498e+00 +4.3784e+00 -1.5866e+00 +9.5291e-01 -2.1129e-01 -3.6992e+00 -2.1215e+00 -1.8923e+00 -4.9433e+00 -2.3923e+00 +4.0250e-01 -3.6195e+00
% function evaluation | noise-free fitness - Fopt (-5.984300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.073847671e+07 +1.073847671e+07 +1.073787828e+07 +1.073787828e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.400258029e+03 +1.400258029e+03 +8.018280295e+02 +8.018280295e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
168 +2.697324659e+02 +2.697324659e+02 -3.286975341e+02 -3.286975341e+02 -1.6871e+00 +1.2206e+00 +1.2551e+00 -1.0864e+00 -4.2705e+00 -4.4450e+00 -2.6008e+00 +2.0718e-01 -1.1801e+00 -2.0082e+00 -8.2733e-01 +4.6754e-01 +4.0272e+00 -1.0764e+00 -1.3043e+00 -5.2588e+00 -2.2215e+00 -8.9146e-01 -1.7832e+00 -2.9887e+00
688 +1.693820132e+02 +1.693820132e+02 -4.290479868e+02 -4.290479868e+02 -6.9519e-01 +1.2206e+00 -6.9800e-01 -1.0864e+00 -4.8698e-01 -4.4450e+00 +3.1939e+00 +2.3813e+00 +1.5706e+00 +2.6030e+00 -8.2733e-01 +4.6754e-01 +4.0272e+00 -3.1453e-03 +1.5307e-02 -2.7662e+00 +3.6721e+00 -3.3504e+00 -1.7832e+00 -2.9887e+00
1373 +1.445007365e+02 +1.445007365e+02 -4.539292635e+02 -4.539292635e+02 -3.8342e+00 +4.3450e+00 -2.0370e+00 +2.6508e+00 +1.3189e+00 -3.4229e+00 +8.1790e-01 +2.1085e+00 +1.4980e+00 +1.9723e+00 +2.5446e+00 -2.8740e-02 -4.0346e-01 +8.0764e-01 -2.4954e+00 -3.1450e+00 -1.5343e+00 +3.2673e+00 -2.5168e+00 -2.9903e+00
% function evaluation | noise-free fitness - Fopt (-8.542000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.194593164e+07 +2.194593164e+07 +2.194584622e+07 +2.194584622e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +1.181798840e+06 +1.181798840e+06 +1.181713420e+06 +1.181713420e+06 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
4 +4.447195976e+05 +4.447195976e+05 +4.446341776e+05 +4.446341776e+05 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
9 +3.598479551e+05 +3.598479551e+05 +3.597625351e+05 +3.597625351e+05 +2.8025e+00 -1.1026e+00 -2.5831e+00 -9.6088e-01 -4.0355e+00 -3.6803e+00 +4.4205e+00 +4.5613e+00 +7.5209e-01 -4.4022e+00 -2.6522e+00 -1.4684e+00 +3.2119e+00 -4.8460e+00 -4.5698e+00 -3.3101e+00 +1.4912e+00 +2.3172e+00 +1.4775e+00 -4.9076e-01
13 +1.648702664e+04 +1.648702664e+04 +1.640160664e+04 +1.640160664e+04 -4.1448e+00 -2.3752e+00 +3.0101e+00 -4.7078e+00 +4.2885e+00 +2.3033e+00 -1.1391e-01 +7.8525e-01 -2.6272e+00 -4.1151e-01 +4.6309e+00 +4.6806e-01 +2.1136e-01 -2.6841e+00 -1.1102e-01 +1.2406e+00 +1.7914e+00 -1.0448e+00 -1.3256e+00 +4.8798e+00
47 +5.357634780e+02 +5.357634780e+02 +4.503434780e+02 +4.503434780e+02 -2.3641e+00 -1.6342e+00 -4.2164e+00 +1.9094e+00 +3.1730e+00 +3.6869e+00 -2.8739e+00 +3.0945e+00 -2.4013e+00 +3.0007e+00 -6.8586e-01 +4.1065e+00 -3.1815e+00 +2.3774e+00 -3.5446e+00 -3.9774e+00 +1.5793e+00 +7.9705e-01 +4.9860e-01 -2.5324e+00
775 +2.641920257e+02 +2.641920257e+02 +1.787720257e+02 +1.787720257e+02 +1.3819e-01 -3.1738e+00 +2.2436e-04 +3.2744e+00 +4.6975e+00 +4.2324e+00 -9.7706e-01 +1.0175e+00 +1.8132e+00 -2.5552e+00 +4.6409e+00 -3.2379e+00 -1.9091e+00 +1.3554e+00 +9.1658e-01 -2.1121e+00 -3.0833e+00 -2.9707e+00 +1.5042e+00 -8.5885e-01
3510 +2.133253079e+02 +2.133253079e+02 +1.279053079e+02 +1.279053079e+02 +1.6685e+00 -3.4907e+00 +1.9638e+00 +1.7339e+00 -2.8409e+00 -1.4420e+00 +6.7670e-01 -4.7847e+00 +7.6690e-01 -1.8148e+00 -2.9135e+00 -2.0481e+00 +3.0123e+00 +1.5353e+00 +2.7713e+00 -4.8230e-02 +2.0718e+00 -4.9942e-02 +3.3376e-01 -2.9150e+00
% function evaluation | noise-free fitness - Fopt (1.932500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.284431860e+07 +2.284431860e+07 +2.284451185e+07 +2.284451185e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +4.371366770e+05 +4.371366770e+05 +4.373299270e+05 +4.373299270e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
8 +2.664445296e+05 +2.664445296e+05 +2.666377796e+05 +2.666377796e+05 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00 -8.2733e-01 -4.5035e+00 +4.0272e+00 +4.4479e+00 -9.1359e-02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
26 +3.888543113e+03 +3.888543113e+03 +4.081793113e+03 +4.081793113e+03 +8.2249e-01 +4.0739e-01 +3.6994e+00 -2.3522e+00 -1.8193e+00 -3.8079e+00 +4.3983e+00 +1.4555e+00 -2.0537e-01 +1.3932e+00 +4.4716e-01 +1.4731e+00 +4.3886e-01 +2.2105e+00 +2.2495e-01 +4.9370e+00 -2.8132e+00 -3.9420e+00 -3.9030e+00 -4.3641e+00
131 +4.003023360e+02 +4.003023360e+02 +5.935523360e+02 +5.935523360e+02 -3.9150e+00 -1.2139e+00 +3.1158e+00 -6.0235e-01 -1.4927e+00 -5.5841e+00 -4.8473e+00 -2.3918e+00 -4.0635e+00 +2.4032e+00 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 -4.5466e-01 -3.0524e+00 -4.3955e-01 -4.7744e+00 -2.7234e+00 -2.6513e+00
216 +3.275882472e+02 +3.275882472e+02 +5.208382472e+02 +5.208382472e+02 +5.4378e+00 -2.8196e+00 +8.1297e-01 -1.7854e+00 +3.4102e+00 -5.1673e+00 -5.5146e+00 -1.8921e+00 -3.9969e+00 -2.8693e+00 +2.4003e+00 +4.2309e-01 +8.8519e-01 +3.4569e-01 +5.9592e-01 -4.6202e-01 -6.7608e-01 -3.3653e+00 +4.9827e+00 -1.2673e+00
% function evaluation | noise-free fitness - Fopt (-1.815000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.059946671e+06 +4.059946671e+06 +4.059765171e+06 +4.059765171e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +3.413605902e+06 +3.413605902e+06 +3.413424402e+06 +3.413424402e+06 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
5 +1.602657292e+06 +1.602657292e+06 +1.602475792e+06 +1.602475792e+06 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
10 +3.896713895e+05 +3.896713895e+05 +3.894898895e+05 +3.894898895e+05 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
16 +2.289693861e+05 +2.289693861e+05 +2.287878861e+05 +2.287878861e+05 -4.4038e+00 +1.8197e+00 -4.5757e+00 -4.2855e+00 +2.1650e-01 -4.0327e+00 +3.1815e+00 +3.1755e+00 +2.2244e+00 -3.5013e+00 +1.5961e+00 +1.8595e-01 +4.7297e+00 +1.4899e+00 +3.0033e+00 -4.6202e-01 -6.7608e-01 +3.2531e+00 -4.1653e+00 -3.6683e+00
37 +2.472333653e+02 +2.472333653e+02 +6.573336533e+01 +6.573336533e+01 -3.2188e+00 -1.4037e+00 -4.4330e+00 +2.1886e-01 -1.6415e+00 -3.2433e+00 -2.9105e+00 +4.0515e+00 +1.7539e+00 -3.1532e-01 +4.1213e+00 -3.9599e+00 +2.4555e+00 +2.3627e+00 +6.1861e-01 -3.1581e+00 +9.7211e-01 -2.0006e+00 -3.6588e+00 -2.8740e+00
% function evaluation | noise-free fitness - Fopt (4.526200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
