% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +3.218841261e+02 +3.218841261e+02 +7.163641261e+02 +7.163641261e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
10 +2.374502049e+02 +2.374502049e+02 +6.319302049e+02 +6.319302049e+02 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
148 +1.550682825e+02 +1.550682825e+02 +5.495482825e+02 +5.495482825e+02 -1.5229e+00 -3.5000e+00 -2.5686e+00 -1.6173e+00 +3.5466e+00 +2.5493e+00 +1.3079e+00 +1.0595e+00 -1.6843e+00 -1.8396e+00 +1.6347e-01 -1.0529e+00 -5.9880e-01 -9.3044e-01 -3.4970e-01 +4.3031e+00 -2.9583e+00 -7.5691e-01 -3.0855e+00 +4.2558e+00
191 +9.314437065e+01 +9.314437065e+01 +4.876243706e+02 +4.876243706e+02 -3.8008e+00 -1.4238e+00 -7.1941e-01 +1.9667e+00 -2.6513e+00 -9.4559e-01 +2.1897e+00 -1.4391e+00 -3.0551e+00 -4.7178e-01 +3.1590e+00 +5.4820e-01 +6.0836e-01 -3.3152e-01 -5.4596e-01 +7.0992e-01 -2.1519e+00 -2.6833e+00 +1.2796e+00 +3.4518e+00
396 +5.952805058e+01 +5.952805058e+01 +4.540080506e+02 +4.540080506e+02 -3.5510e+00 -1.0259e+00 -9.2518e-01 +2.5517e+00 +2.3789e+00 -2.6607e+00 +9.1272e-01 -3.7160e-01 -3.7568e-01 -9.0907e-01 +1.2132e+00 +3.0686e-01 -3.7065e-01 +2.6047e+00 -1.7008e+00 +2.3796e+00 -2.6792e+00 -3.2794e+00 -1.3967e+00 -2.1130e+00
567 +3.054809011e+01 +3.054809011e+01 +4.250280901e+02 +4.250280901e+02 -4.8617e+00 -1.7357e+00 -4.4531e+00 +3.0894e+00 +1.4299e+00 -2.6423e+00 +1.9133e+00 -7.3202e-01 -8.6708e-01 -2.4960e+00 +9.7572e-01 +8.9904e-01 +6.0366e-01 +1.3346e+00 -1.4124e+00 +4.7192e+00 -1.8968e+00 -3.0711e+00 +4.2485e-01 -2.0992e-01
729 +2.391110712e+01 +2.391110712e+01 +4.183911071e+02 +4.183911071e+02 -5.5467e+00 -2.7850e+00 -3.7293e+00 +3.6249e+00 +1.1347e+00 -2.7803e+00 +1.1953e+00 -8.1909e-01 -1.2559e-02 -2.5986e+00 +2.0202e+00 +6.1595e-01 +3.1671e+00 +1.2280e+00 -4.0156e+00 +1.7534e+00 -3.1145e+00 -2.1845e+00 -7.9984e-01 +9.5222e-02
928 +1.562951943e+01 +1.562951943e+01 +4.101095194e+02 +4.101095194e+02 -4.2968e+00 -2.7259e+00 -3.1534e+00 +3.6580e+00 +1.9897e+00 -2.8242e+00 +4.5373e+00 +4.5577e-01 -1.8482e+00 -2.8418e+00 +1.2177e+00 +1.1770e+00 +1.0410e+00 +1.5811e+00 -3.8867e+00 +4.1975e+00 -1.8077e+00 -2.1097e+00 +5.0572e-01 +4.6214e-01
1048 +9.522523105e+00 +9.522523105e+00 +4.040025231e+02 +4.040025231e+02 -4.2968e+00 -2.7259e+00 -2.3553e+00 +3.6580e+00 +4.4331e-01 -2.9137e+00 +2.6086e+00 -8.9079e-01 +5.7922e-01 -3.0493e+00 +2.5538e+00 +1.1770e+00 +1.8688e+00 +3.5892e+00 -4.7226e+00 +3.6641e+00 -2.8890e+00 -1.8872e+00 +1.0175e+00 +4.6052e-01
1279 +5.596761652e+00 +5.596761652e+00 +4.000767617e+02 +4.000767617e+02 -3.0153e+00 -2.6954e+00 -3.3342e+00 +3.7140e+00 +1.0478e+00 -2.2883e+00 +3.6101e+00 -8.6955e-01 -4.6692e-01 -2.8854e+00 +2.3505e+00 +1.0297e+00 +9.1382e-01 +2.8345e+00 -4.4778e+00 +2.5180e+00 -2.2032e+00 -1.5085e+00 -6.6642e-02 +6.5589e-01
1363 +3.746242129e+00 +3.746242129e+00 +3.982262421e+02 +3.982262421e+02 -4.1809e+00 -2.7091e+00 -3.4296e+00 +3.7329e+00 +1.4329e-01 -2.1712e+00 +3.3073e+00 -9.0655e-01 -3.7542e-01 -3.2363e+00 +1.5554e+00 +1.4454e+00 +1.5569e+00 +3.6450e+00 -4.4263e+00 +2.7268e+00 -1.9838e+00 -1.7865e+00 +1.5907e-01 +8.3152e-01
1656 +2.344746220e+00 +2.344746220e+00 +3.968247462e+02 +3.968247462e+02 -3.6191e+00 -2.6750e+00 -3.0904e+00 +3.7538e+00 +1.1410e+00 -2.6255e+00 +3.5135e+00 -7.3165e-01 -9.9381e-01 -3.2192e+00 +2.5715e+00 +1.5096e+00 +1.4777e+00 +3.4659e+00 -3.5462e+00 +2.9172e+00 -2.7447e+00 -1.6314e+00 -1.6591e-01 +6.4414e-01
1876 +1.485196833e+00 +1.485196833e+00 +3.959651968e+02 +3.959651968e+02 -4.0027e+00 -2.4030e+00 -3.5683e+00 +3.7144e+00 +9.9672e-01 -3.0227e+00 +3.2798e+00 -3.3014e-01 -1.1379e+00 -3.0750e+00 +1.8201e+00 +1.1953e+00 +1.2506e+00 +3.3912e+00 -3.7746e+00 +3.0769e+00 -2.5463e+00 -1.6368e+00 +1.2238e-01 +1.0545e+00
2252 +9.361262458e-01 +9.361262458e-01 +3.954161262e+02 +3.954161262e+02 -4.0118e+00 -2.8142e+00 -3.8117e+00 +3.6865e+00 +9.6245e-01 -3.0521e+00 +3.1800e+00 -8.0726e-01 -1.1619e+00 -3.3914e+00 +1.9568e+00 +1.1702e+00 +1.7465e+00 +3.3803e+00 -3.8487e+00 +2.7032e+00 -2.6753e+00 -1.6732e+00 +1.2307e-01 +9.1325e-01
2468 +6.127853157e-01 +6.127853157e-01 +3.950927853e+02 +3.950927853e+02 -3.9730e+00 -2.7850e+00 -3.8258e+00 +3.7334e+00 +9.6532e-01 -2.8464e+00 +3.4286e+00 -4.8474e-01 -1.1643e+00 -3.3679e+00 +1.8528e+00 +1.2265e+00 +1.7252e+00 +3.5243e+00 -3.8373e+00 +2.9329e+00 -2.5678e+00 -1.6482e+00 +2.0466e-01 +1.0630e+00
2767 +3.468062413e-01 +3.468062413e-01 +3.948268062e+02 +3.948268062e+02 -3.8650e+00 -2.9058e+00 -3.8244e+00 +3.7317e+00 +7.9056e-01 -3.0763e+00 +3.3219e+00 -6.5245e-01 -8.3281e-01 -3.4441e+00 +1.8612e+00 +1.2856e+00 +1.5256e+00 +3.8170e+00 -3.7687e+00 +3.0660e+00 -2.6742e+00 -1.6617e+00 +2.1027e-01 +1.1348e+00
3177 +2.369532365e-01 +2.369532365e-01 +3.947169532e+02 +3.947169532e+02 -3.8560e+00 -2.9184e+00 -3.8320e+00 +3.8061e+00 +9.3846e-01 -2.8854e+00 +3.4793e+00 -6.1856e-01 -8.6702e-01 -3.4788e+00 +1.8466e+00 +1.2606e+00 +1.5106e+00 +3.8194e+00 -3.7724e+00 +2.9206e+00 -2.6647e+00 -1.6601e+00 +1.0059e-01 +1.1816e+00
3751 +1.577374039e-01 +1.577374039e-01 +3.946377374e+02 +3.946377374e+02 -3.8596e+00 -2.9219e+00 -3.7715e+00 +3.9135e+00 +8.6616e-01 -2.9008e+00 +3.4803e+00 -5.8573e-01 -9.1830e-01 -3.5187e+00 +1.8578e+00 +1.2961e+00 +1.6016e+00 +3.7663e+00 -3.8266e+00 +2.9370e+00 -2.7111e+00 -1.6374e+00 +1.1945e-01 +1.2133e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.850533589e+02 +3.850533589e+02 +1.379433589e+02 +1.379433589e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +2.387765389e+02 +2.387765389e+02 -8.333461106e+00 -8.333461106e+00 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
64 +1.567213084e+02 +1.567213084e+02 -9.038869162e+01 -9.038869162e+01 -3.2413e+00 +6.7205e-01 -3.1697e+00 -2.7981e+00 -4.3284e+00 +1.0739e+00 +3.4127e-01 +8.2883e-01 -9.3854e-03 +2.4610e+00 +9.3342e-01 +2.6550e+00 +2.0561e-01 +3.3904e+00 -1.9070e+00 +7.6209e-01 -2.5735e+00 +4.6593e-01 -7.4271e-01 -4.6402e+00
190 +9.501642681e+01 +9.501642681e+01 -1.520935732e+02 -1.520935732e+02 -1.5368e+00 -5.8208e-01 -3.2062e+00 -1.2821e+00 -1.6367e+00 +2.1795e+00 +1.4374e+00 -4.3852e+00 +2.8996e+00 +5.7173e-01 -3.5638e-01 -2.5414e+00 +1.8588e+00 -1.2450e+00 +2.4267e-01 -1.6239e+00 +1.6805e+00 +2.7373e+00 +1.3624e+00 -1.1754e-01
333 +5.457988269e+01 +5.457988269e+01 -1.925301173e+02 -1.925301173e+02 -4.1448e+00 -1.6821e+00 +7.3567e-01 -2.0562e+00 -6.3708e+00 +4.0314e+00 +3.5579e+00 -3.5586e+00 -8.6244e-01 +7.2757e-01 +4.6393e+00 -1.0910e+00 +1.1259e+00 +2.1907e+00 +4.6351e+00 +1.2406e+00 +3.3556e+00 -2.9288e+00 +1.0890e+00 -8.1653e-01
539 +3.861636961e+01 +3.861636961e+01 -2.084936304e+02 -2.084936304e+02 -3.0324e+00 +4.6497e-01 +4.1002e-01 -3.9261e+00 -3.7875e+00 +1.1912e+00 +3.1799e+00 -1.3872e+00 +1.5863e+00 +1.1236e+00 +5.3217e+00 +1.0917e+00 +2.1764e+00 +1.0488e+00 +1.5245e+00 +1.7389e+00 +7.4624e-01 +9.2469e-01 +2.3497e+00 +5.2138e-01
740 +2.150873453e+01 +2.150873453e+01 -2.256012655e+02 -2.256012655e+02 -2.6686e+00 +8.4783e-01 +7.0477e-01 -2.7298e+00 -2.7107e+00 +2.3336e+00 +2.5124e+00 -2.0201e+00 +1.7406e+00 +3.3378e+00 +2.4477e+00 +7.2942e-01 +1.6664e+00 -2.9660e-01 +4.9212e+00 -1.6644e-01 +1.9767e+00 -2.0124e+00 +1.8514e+00 +4.6173e-01
807 +1.502980105e+01 +1.502980105e+01 -2.320801989e+02 -2.320801989e+02 -4.5163e+00 +7.4808e-01 -1.7242e+00 -3.1734e+00 -3.7047e+00 +2.8301e+00 +3.0386e+00 -2.2151e+00 +1.7971e+00 +2.6261e+00 +1.9652e+00 +1.4870e+00 +1.4278e+00 +8.4094e-01 +3.0564e+00 +1.5861e+00 +2.1315e+00 +4.4716e-01 +1.4336e+00 +7.0077e-01
976 +9.917184619e+00 +9.917184619e+00 -2.371928154e+02 -2.371928154e+02 -4.8933e+00 +9.0647e-01 -3.0305e-01 -3.3298e+00 -3.7420e+00 +2.9793e+00 +3.2020e+00 -3.4087e+00 +6.3842e-01 +4.1103e+00 +3.3626e+00 +9.7186e-01 +1.8783e+00 +2.1683e+00 +3.9881e+00 +4.8708e-02 +2.2357e+00 +3.1627e-02 +2.2424e+00 +2.9171e-02
1204 +6.149312119e+00 +6.149312119e+00 -2.409606879e+02 -2.409606879e+02 -3.7461e+00 +1.1157e+00 -1.4679e-01 -2.6813e+00 -2.4355e+00 +3.4005e+00 +2.7421e+00 -3.1652e+00 +1.5096e-01 +2.8857e+00 +2.2870e+00 +1.6237e+00 +2.0590e+00 +1.6836e+00 +3.9687e+00 +3.3498e-01 +3.0081e+00 -1.3670e-01 +1.8462e+00 +8.4357e-02
1410 +2.397204110e+00 +2.397204110e+00 -2.447127959e+02 -2.447127959e+02 -3.7830e+00 +2.8664e-01 -9.4363e-02 -3.6135e+00 -2.9821e+00 +1.7084e+00 +3.2024e+00 -3.9017e+00 -7.2611e-01 +3.0674e+00 +2.0921e+00 +9.0553e-01 +2.1703e+00 +7.1399e-01 +4.2195e+00 +6.7945e-01 +3.1350e+00 -2.2318e-01 +1.6836e+00 +2.0769e-01
1677 +1.464709783e+00 +1.464709783e+00 -2.456452902e+02 -2.456452902e+02 -3.7722e+00 +2.5701e-01 -6.3286e-02 -3.8497e+00 -3.3524e+00 +2.2955e+00 +3.3519e+00 -3.5659e+00 +6.5098e-02 +2.9848e+00 +2.0786e+00 +1.7764e+00 +2.8053e+00 +1.3762e+00 +3.7663e+00 +3.5993e-01 +2.5528e+00 -2.9984e-01 +1.9707e+00 +2.7480e-01
1717 +9.918700761e-01 +9.918700761e-01 -2.461181299e+02 -2.461181299e+02 -3.9660e+00 +2.5701e-01 -1.1039e-01 -3.8497e+00 -3.3602e+00 +2.2824e+00 +3.3113e+00 -3.5659e+00 +6.5098e-02 +2.9848e+00 +2.0786e+00 +1.7764e+00 +2.8053e+00 +9.7399e-01 +3.9478e+00 +3.5993e-01 +3.0656e+00 -1.8794e-01 +1.9707e+00 +2.7480e-01
1901 +6.052601950e-01 +6.052601950e-01 -2.465047398e+02 -2.465047398e+02 -3.7537e+00 +3.4206e-01 -4.7665e-01 -3.9072e+00 -3.4201e+00 +2.2554e+00 +3.3565e+00 -3.9277e+00 +7.3118e-02 +3.1673e+00 +2.4731e+00 +1.1317e+00 +2.7680e+00 +9.1691e-01 +4.0625e+00 +3.6625e-01 +2.9321e+00 -2.4655e-01 +1.9468e+00 +2.6703e-01
2063 +3.158263183e-01 +3.158263183e-01 -2.467941737e+02 -2.467941737e+02 -3.8401e+00 +1.2151e-01 -5.9176e-01 -3.7871e+00 -3.2794e+00 +2.3075e+00 +3.4007e+00 -3.8050e+00 +7.7988e-02 +2.9833e+00 +2.1359e+00 +1.2879e+00 +2.6524e+00 +1.0424e+00 +3.9305e+00 +3.7809e-01 +3.0825e+00 -1.9332e-01 +2.2252e+00 +2.9190e-01
2125 +2.057177758e-01 +2.057177758e-01 -2.469042822e+02 -2.469042822e+02 -3.5822e+00 +1.8126e-01 -5.8682e-01 -3.8515e+00 -3.2974e+00 +2.2796e+00 +3.2637e+00 -3.8412e+00 -3.9681e-02 +2.8812e+00 +2.3841e+00 +1.2737e+00 +2.7763e+00 +8.7846e-01 +4.0198e+00 +3.9598e-01 +3.0292e+00 -6.7016e-02 +2.2852e+00 +2.9385e-01
2449 +1.349947899e-01 +1.349947899e-01 -2.469750052e+02 -2.469750052e+02 -3.8492e+00 +2.1269e-01 -6.2533e-01 -3.7102e+00 -3.2290e+00 +2.2986e+00 +3.3054e+00 -3.7811e+00 -1.5906e-01 +2.8813e+00 +2.1736e+00 +1.2556e+00 +2.8301e+00 +9.9717e-01 +4.0451e+00 +4.8626e-01 +2.8766e+00 -1.2325e-01 +2.2306e+00 +2.9152e-01
2554 +8.419495937e-02 +8.419495937e-02 -2.470258050e+02 -2.470258050e+02 -3.7865e+00 +2.1729e-01 -6.7782e-01 -3.7913e+00 -3.1144e+00 +2.2419e+00 +3.3484e+00 -3.9547e+00 -4.0095e-02 +2.7715e+00 +2.4743e+00 +1.3459e+00 +2.8072e+00 +9.7449e-01 +3.9912e+00 +4.8593e-01 +2.9120e+00 -8.8737e-02 +2.2582e+00 +2.8982e-01
2728 +5.491190556e-02 +5.491190556e-02 -2.470550881e+02 -2.470550881e+02 -3.7780e+00 +1.7139e-01 -6.1700e-01 -3.7063e+00 -3.1493e+00 +2.2721e+00 +3.3029e+00 -3.8843e+00 -9.9722e-02 +2.7777e+00 +2.1921e+00 +1.3779e+00 +2.7890e+00 +9.1419e-01 +4.0294e+00 +5.1674e-01 +2.9065e+00 -1.9975e-01 +2.1904e+00 +2.6633e-01
2887 +3.428517358e-02 +3.428517358e-02 -2.470757148e+02 -2.470757148e+02 -3.7578e+00 +1.7429e-01 -6.4512e-01 -3.7258e+00 -3.0873e+00 +2.2246e+00 +3.2575e+00 -3.9012e+00 -4.3746e-02 +2.8399e+00 +2.4146e+00 +1.3429e+00 +2.8533e+00 +8.9123e-01 +3.9389e+00 +5.3242e-01 +2.9001e+00 -1.4468e-01 +2.2580e+00 +2.4663e-01
3030 +2.280334719e-02 +2.280334719e-02 -2.470871967e+02 -2.470871967e+02 -3.7967e+00 +1.7888e-01 -6.6945e-01 -3.7100e+00 -3.0790e+00 +2.2580e+00 +3.2364e+00 -3.9058e+00 -2.3253e-02 +2.8465e+00 +2.3170e+00 +1.3523e+00 +2.8149e+00 +8.7469e-01 +3.9496e+00 +4.8590e-01 +2.8983e+00 -1.4295e-01 +2.2567e+00 +2.4109e-01
