% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
26 +8.505874977e+01 +8.505874977e+01 -1.620512502e+02 -1.620512502e+02 -4.9694e+00 +1.4690e+00 +1.6725e+00 -3.0906e+00 -1.2027e+00 +2.2847e+00 -5.3410e-01 +8.1570e-01 -1.6105e+00 +1.8943e+00 +3.1333e+00 +2.9462e+00 +4.8544e+00 +1.5065e+00 +2.9763e+00 -3.5442e+00 +1.8519e+00 +2.3874e-01 +1.4242e+00 -2.0168e+00
2189 +5.856686655e+01 +5.856686655e+01 -1.885431334e+02 -1.885431334e+02 -2.8135e+00 -2.1495e+00 -2.9835e+00 -3.5385e+00 -1.0681e+00 +2.3619e+00 -1.1816e+00 -4.4984e+00 +2.5336e-01 +4.7223e+00 -1.3075e-01 +1.4293e+00 +3.6890e+00 -2.1691e-01 +4.6722e+00 +1.4289e+00 +1.3001e+00 +1.1735e+00 +1.2862e-02 -4.9539e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.828890071e+02 +2.828890071e+02 +1.308490071e+02 +1.308490071e+02 -2.3969e+00 -3.7968e+00 -6.9261e-01 +3.4591e+00 +4.1621e+00 +4.1942e+00 -3.2759e+00 +2.1657e+00 +3.7473e-01 -2.0009e+00 +4.1794e+00 +2.1011e+00 +1.2412e+00 -4.6293e+00 -3.3016e+00 +1.5537e+00 -5.4489e-02 +2.8078e+00 -9.3434e-01 +1.7026e+00
2 +2.491339611e+02 +2.491339611e+02 +9.709396107e+01 +9.709396107e+01 -5.6618e-01 -4.5003e+00 +1.5827e+00 +2.9509e+00 -4.1740e+00 -5.0705e-01 -2.4885e+00 -3.5750e+00 -4.0596e+00 +4.1940e+00 -4.7148e+00 -4.3052e+00 +1.4714e+00 +3.6944e+00 -5.2522e-01 -4.2282e+00 +3.3709e+00 -2.7079e+00 -1.7708e+00 +1.2501e+00
38 +1.342940951e+02 +1.342940951e+02 -1.774590494e+01 -1.774590494e+01 -7.8027e-01 +3.2955e+00 -3.5971e+00 +4.6310e+00 +1.2087e+00 +1.4042e+00 -2.1956e+00 +9.2816e-01 -4.9221e-01 -7.3240e-01 +1.5094e+00 -2.2977e+00 -4.0629e+00 -2.1613e+00 +1.3411e+00 +3.1339e+00 -2.1327e+00 -4.1147e+00 -4.2312e+00 +4.6588e+00
547 +6.082031363e+01 +6.082031363e+01 -9.121968637e+01 -9.121968637e+01 +2.7262e-01 +6.5560e-01 -8.6408e-01 +3.4615e+00 +3.6145e+00 -1.3476e-01 -2.3139e+00 +1.2905e+00 +3.6823e+00 +7.0016e-01 +6.0943e-01 -5.4687e-01 -1.9018e+00 +4.9571e+00 +3.2975e-01 +2.6654e+00 +1.6311e+00 -1.0429e-01 +3.6713e+00 +3.5170e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.817368838e+02 +2.817368838e+02 +2.564868838e+02 +2.564868838e+02 -3.3097e+00 -4.6325e+00 +1.4560e+00 -3.6764e+00 -1.1841e+00 +1.7426e-01 +3.5450e+00 +3.9187e+00 -3.0040e+00 -2.3973e+00 -1.1727e+00 +3.3963e+00 +5.7716e-01 +3.2849e+00 +1.5878e+00 +2.6379e+00 -2.7402e+00 +1.3864e+00 -3.8276e+00 -4.6831e+00
4 +2.485890972e+02 +2.485890972e+02 +2.233390972e+02 +2.233390972e+02 -3.0832e+00 +4.8035e-01 +4.6259e+00 -2.7083e+00 -1.5312e+00 +8.5822e-01 -9.9051e-01 -3.1095e+00 -2.2305e+00 -1.1315e+00 -1.0757e+00 +3.5946e+00 +1.1305e-01 +1.7563e+00 -4.3507e+00 -4.4845e+00 -3.6497e+00 +2.5394e+00 +3.4356e-01 -3.5849e+00
5 +1.487261881e+02 +1.487261881e+02 +1.234761881e+02 +1.234761881e+02 +1.5602e+00 +3.2467e+00 -1.9314e+00 -1.0053e+00 -1.1615e+00 +5.2595e-01 -1.8868e+00 +1.3418e+00 +1.0201e+00 -1.0614e+00 +1.9174e+00 -1.1933e+00 +1.8946e+00 -2.9274e+00 -4.6796e+00 +1.0658e-02 -2.3457e-01 +2.9538e-01 -4.0766e+00 -4.2283e-01
221 +9.429892624e+01 +9.429892624e+01 +6.904892624e+01 +6.904892624e+01 +2.7278e+00 -7.1116e-01 -2.5570e+00 -3.1198e+00 +2.2265e+00 +3.2527e+00 -3.4527e+00 +1.6645e+00 +7.1325e-01 -4.5264e+00 -2.0460e+00 -1.7966e+00 +7.1681e-01 -2.1234e+00 +3.5058e+00 +2.4994e+00 +7.7147e-01 -1.1921e+00 +1.7233e+00 +7.0993e-01
% function evaluation | noise-free fitness - Fopt (-2.017200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.275004732e+02 +2.275004732e+02 +2.578047324e+01 +2.578047324e+01 +1.7191e+00 +3.5553e+00 -3.3054e+00 -2.7206e+00 -8.2757e-01 +4.3677e+00 +1.0588e+00 +3.9321e+00 +2.2505e+00 -9.6347e-01 +3.9051e+00 -4.8854e+00 -1.3550e+00 +4.6648e+00 -7.9481e-01 +3.1978e+00 -4.3127e+00 +2.4757e+00 -1.7404e+00 -4.7223e+00
97 +1.291698057e+02 +1.291698057e+02 -7.255019425e+01 -7.255019425e+01 -1.5309e+00 +3.1868e+00 -2.7292e+00 -2.4819e-01 +4.4386e+00 -9.7940e-01 -4.6395e+00 +1.1754e+00 +3.6030e+00 +9.6819e-01 +4.2815e+00 -3.0480e+00 -3.0986e+00 -1.5773e+00 -3.6093e-01 +3.7961e+00 -1.9318e+00 +7.0009e-01 -3.0312e+00 +6.4132e-01
751 +9.944318083e+01 +9.944318083e+01 -1.022768192e+02 -1.022768192e+02 -2.1972e+00 -2.8392e-03 -8.8690e-01 +3.8304e+00 -1.6700e+00 +2.0200e+00 -3.5300e+00 +1.4203e+00 +3.3340e+00 -3.5578e+00 +4.9915e+00 -1.2538e+00 +1.6697e+00 +1.9693e+00 -3.5788e+00 +2.5358e+00 -1.8508e+00 -1.8285e-02 -2.3854e-01 -9.5302e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.587127675e+02 +2.587127675e+02 -7.412872325e+02 -7.412872325e+02 +1.3443e+00 -3.2825e+00 -3.1398e+00 -3.9253e+00 +1.7538e+00 +1.6380e+00 +3.3422e+00 +4.2444e+00 +5.6987e-01 -2.6666e-01 +6.3852e-01 +4.4877e+00 -1.0402e+00 -1.4983e+00 +3.1539e+00 +4.1825e+00 +4.4032e+00 -1.8132e+00 -3.2131e+00 +4.5440e+00
2 +1.419085214e+02 +1.419085214e+02 -8.580914786e+02 -8.580914786e+02 +8.3214e-01 +1.7613e+00 -1.0115e+00 -2.8229e+00 +4.4145e+00 +6.0580e-01 +2.4673e+00 +1.0768e+00 +1.9761e-01 -3.3222e-01 -2.1516e+00 +2.3782e-01 +1.7091e-02 -2.5932e+00 +1.3784e+00 -2.9643e+00 +2.9686e+00 +7.6587e-01 -1.8449e+00 +1.5989e+00
416 +9.492799729e+01 +9.492799729e+01 -9.050720027e+02 -9.050720027e+02 -8.6655e-01 -2.7350e+00 -4.2628e+00 +8.4007e-01 +1.3251e+00 -7.2816e-02 +3.2143e-01 -4.9431e+00 -4.1687e+00 +3.7455e+00 +2.2659e-01 +2.4813e+00 +6.4943e-01 -3.7970e+00 +7.4777e-01 +4.4100e+00 +4.0317e+00 -9.9734e-01 +5.4318e-01 +1.5119e+00
% function evaluation | noise-free fitness - Fopt (-4.290000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.373691255e+02 +3.373691255e+02 +2.944691255e+02 +2.944691255e+02 +1.5489e+00 -9.1660e-01 -4.8880e+00 -2.1533e+00 -3.9607e+00 +1.6965e+00 +2.1609e+00 -1.8519e+00 +1.9723e+00 +3.1702e+00 +4.9178e+00 +3.9458e+00 -2.9341e+00 +1.6964e+00 -2.5430e-01 +1.6184e+00 -7.5500e-01 +6.9319e-01 -3.9955e+00 -3.7363e+00
4 +2.283872063e+02 +2.283872063e+02 +1.854872063e+02 +1.854872063e+02 -1.9827e+00 +3.4565e+00 +3.1732e+00 +1.2609e+00 -3.5368e+00 +1.2156e+00 -2.3975e+00 +4.7891e-01 -2.9362e+00 -2.6215e+00 -3.4850e+00 +4.3016e+00 +2.6990e+00 -1.8657e+00 -2.3580e+00 -2.3741e+00 +7.9251e-01 +3.6388e+00 +3.9172e+00 +2.3875e+00
19 +1.444119714e+02 +1.444119714e+02 +1.015119714e+02 +1.015119714e+02 +1.0838e+00 +2.6832e-01 -2.1718e-02 -3.6496e+00 -1.0157e+00 -3.8532e+00 -4.7228e+00 -2.4778e-01 +4.1294e+00 -4.6400e+00 -1.3708e+00 -4.5354e+00 -3.1259e+00 -2.8266e+00 +2.8053e+00 -1.4231e+00 +4.1781e+00 -6.8139e-01 +3.2001e+00 +7.8864e-01
137 +9.341891895e+01 +9.341891895e+01 +5.051891895e+01 +5.051891895e+01 +2.0249e+00 +3.1937e+00 +1.6854e+00 +9.2043e-01 -2.5535e+00 +7.7361e-01 +2.2415e+00 +1.1799e+00 +4.1211e+00 -4.8732e+00 +4.8719e+00 -4.9085e+00 +4.6688e+00 -2.8572e+00 +3.6711e+00 -1.6149e-01 -2.5517e+00 +1.6157e+00 -8.3674e-01 +3.4153e+00
% function evaluation | noise-free fitness - Fopt (-1.013200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.618668994e+02 +2.618668994e+02 +1.605468994e+02 +1.605468994e+02 -2.0879e+00 -1.8629e+00 +3.8313e+00 -4.0355e+00 -1.9916e+00 +5.2273e-01 +2.8435e+00 -2.8922e+00 +1.5039e+00 -4.1295e+00 +2.4029e+00 -2.4673e+00 -4.2349e+00 -4.0923e+00 -3.9984e+00 +3.9530e+00 -4.4403e+00 -4.2506e+00 -3.4734e+00 +3.6715e+00
3 +2.340253287e+02 +2.340253287e+02 +1.327053287e+02 +1.327053287e+02 +5.0810e-01 +2.0709e+00 +8.9658e-01 -2.5188e+00 +2.9683e+00 -2.4463e+00 -1.2221e+00 -4.7376e+00 +3.6103e+00 +1.5261e+00 +7.3224e-01 +9.4922e-01 -2.9371e+00 -1.9486e+00 +6.4294e-01 +9.0552e-01 -1.4012e-01 +3.4799e+00 -9.0626e-01 -4.6491e+00
25 +1.163609319e+02 +1.163609319e+02 +1.504093192e+01 +1.504093192e+01 +2.6446e+00 +3.2037e+00 +2.4265e+00 +2.1027e+00 +1.3138e+00 -4.2216e+00 +9.7192e-01 -3.1599e+00 -2.4634e+00 +3.6995e+00 +1.3759e+00 -1.4064e+00 -5.2126e-02 -5.3898e-01 -2.3408e+00 -9.1304e-01 -2.7613e+00 -3.7472e+00 -4.7511e+00 -1.1642e+00
855 +9.545225914e+01 +9.545225914e+01 -5.867740860e+00 -5.867740860e+00 +4.5484e+00 +3.1005e+00 -3.8895e+00 -2.1809e+00 -3.8464e+00 -9.3463e-01 +3.5474e+00 -1.7267e+00 -3.3385e+00 -1.9701e+00 +5.2202e-01 +1.6883e-01 -1.5974e+00 -4.4377e-01 +3.5855e-01 -2.5872e+00 -3.7707e+00 -8.7771e-01 +1.0692e+00 +1.9817e+00
% function evaluation | noise-free fitness - Fopt (3.650000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.480454978e+02 +3.480454978e+02 +3.516954978e+02 +3.516954978e+02 +1.1258e-01 +3.6970e+00 -4.6917e+00 +4.5864e+00 +3.8862e+00 -7.8567e-01 -1.7939e+00 -9.7624e-01 +4.3941e+00 +4.6841e+00 +2.2749e+00 +4.9259e-01 +2.2399e+00 +3.2792e-01 -4.5615e+00 -3.6044e+00 -4.3857e+00 -1.0628e+00 -3.6707e+00 +4.5264e+00
3 +1.364526906e+02 +1.364526906e+02 +1.401026906e+02 +1.401026906e+02 +3.3710e+00 +3.1073e+00 +2.9885e-01 +4.1415e+00 -3.5052e+00 +1.2795e+00 +2.1016e+00 +2.5391e+00 -1.7764e+00 -3.0576e+00 -2.3982e+00 +1.0107e+00 +1.7567e+00 +2.3195e+00 -3.2544e+00 +4.7493e+00 -4.4535e+00 -3.0159e+00 -1.5770e+00 +1.1126e+00
1095 +9.750925569e+01 +9.750925569e+01 +1.011592557e+02 +1.011592557e+02 +2.7555e+00 -4.0237e+00 +1.4222e+00 +2.3547e+00 +3.7979e-01 -2.1843e+00 +3.8089e+00 +3.4680e+00 -3.0998e+00 -3.1013e+00 +1.8872e-01 -2.7191e+00 +1.0299e+00 -2.2808e-01 -1.2306e+00 +3.8140e+00 +1.3275e+00 -2.2354e+00 -2.8888e+00 +4.6570e+00
% function evaluation | noise-free fitness - Fopt (2.205300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.670951124e+02 +3.670951124e+02 +5.876251124e+02 +5.876251124e+02 +4.9086e+00 -4.9639e+00 -4.3581e+00 +4.9156e+00 -2.1487e+00 +2.9824e+00 +2.6128e+00 -3.9915e+00 +1.6997e-01 -5.7786e-01 +7.0101e-01 -1.0224e+00 +2.0239e+00 +4.5465e+00 -3.2210e+00 +4.0525e+00 -4.4357e+00 +3.8754e+00 -2.3629e+00 -7.2802e-01
7 +1.766656542e+02 +1.766656542e+02 +3.971956542e+02 +3.971956542e+02 +2.3446e+00 -1.7927e+00 -3.9067e+00 -3.7089e+00 +2.8831e-01 -2.9935e+00 -3.8914e+00 +3.5610e+00 -1.8147e+00 +3.3243e+00 -3.6620e+00 +3.5443e+00 -4.1572e+00 +2.2413e+00 +4.1015e+00 -3.3699e+00 -3.0317e+00 -2.5745e+00 +4.4818e+00 -2.9753e+00
63 +1.250113561e+02 +1.250113561e+02 +3.455413561e+02 +3.455413561e+02 +4.7914e+00 -2.9038e+00 +1.1334e+00 +4.6693e+00 +2.2414e-01 -1.6966e+00 -1.1712e+00 -6.4992e-01 +2.1962e+00 +1.8160e+00 +4.4253e-01 +5.5105e-01 -2.3998e+00 +1.8235e+00 -3.0488e+00 -3.4567e+00 -1.1800e-01 +4.4284e+00 -3.3348e+00 -1.3850e+00
1142 +8.112039598e+01 +8.112039598e+01 +3.016503960e+02 +3.016503960e+02 +4.6570e+00 -4.1740e+00 +5.0994e-02 -2.8441e-01 +4.8494e+00 +2.3014e-01 -3.3502e+00 +3.1088e+00 +4.8932e+00 +1.5440e+00 -3.2483e+00 +1.4675e+00 +2.6544e-01 +1.0932e+00 -1.7178e+00 -1.6978e+00 +4.0160e+00 +1.0773e+00 -1.9701e-02 +3.8859e+00
% function evaluation | noise-free fitness - Fopt (4.212900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.186504912e+02 +4.186504912e+02 +8.399404912e+02 +8.399404912e+02 +3.5983e+00 -4.3743e+00 -2.6242e+00 -1.9606e+00 -1.5568e+00 -2.3415e+00 +3.5580e+00 +1.1144e+00 +5.9373e-01 +1.8736e+00 +4.9710e+00 +3.0340e+00 -9.3136e-01 -6.7359e-01 -4.8884e+00 -3.6831e+00 +4.4999e+00 -9.8968e-01 +4.9560e+00 -6.7786e-01
2 +2.558422411e+02 +2.558422411e+02 +6.771322411e+02 +6.771322411e+02 -1.5329e+00 -1.0849e+00 -4.9342e+00 -3.2180e+00 -4.7177e+00 +1.7771e+00 -1.9096e+00 +3.3391e+00 +8.1945e-01 +3.2050e+00 +5.9745e-01 +4.5389e+00 +3.6480e+00 +3.8998e+00 +1.6567e+00 -4.0507e-02 -1.0613e+00 +3.4139e+00 -4.0034e+00 -1.8520e+00
5 +2.338034782e+02 +2.338034782e+02 +6.550934782e+02 +6.550934782e+02 -4.3710e+00 +4.2816e+00 +3.4163e+00 +3.8547e+00 -4.9458e+00 +1.3922e+00 -4.3567e+00 +2.2306e+00 +3.7820e+00 -7.6532e-01 +4.2259e+00 +1.7473e+00 +4.2201e+00 +1.9117e+00 +1.3241e+00 +2.0713e+00 +2.1537e+00 -7.6468e-01 -4.3191e+00 -2.0246e+00
29 +1.361868773e+02 +1.361868773e+02 +5.574768773e+02 +5.574768773e+02 -1.7865e+00 +3.3097e-01 +3.9008e+00 -2.0922e+00 +3.7333e-02 -3.0874e+00 +3.0820e+00 -2.2959e-01 +1.7854e-01 -9.7046e-01 -3.0754e+00 +1.8838e-01 -1.0603e+00 -9.8646e-01 -1.3308e+00 +3.8523e+00 +4.4037e-01 -1.3287e+00 +2.1414e+00 -1.5081e+00
38 +9.098785395e+01 +9.098785395e+01 +5.122778540e+02 +5.122778540e+02 -3.5374e+00 +4.0055e+00 -3.8281e+00 -2.5099e+00 -2.3748e+00 -1.5129e+00 +1.6599e+00 +3.0574e+00 -1.8906e-01 +1.1050e+00 +6.0022e-01 -4.5411e-01 +3.1524e-01 +8.0381e-01 +1.2311e+00 +1.6599e+00 -3.6586e+00 +2.5941e+00 +4.1114e+00 +2.2902e+00
% function evaluation | noise-free fitness - Fopt (-7.900000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.328469586e+02 +3.328469586e+02 +2.538469586e+02 +2.538469586e+02 +1.8609e+00 -6.8764e-01 +2.4526e-01 -2.8324e+00 +4.8851e+00 -3.2566e+00 -1.9139e+00 +2.2326e+00 -8.1246e-01 +2.0982e-01 +3.9762e+00 +4.2161e+00 -4.2633e+00 +2.4027e+00 +8.1255e-01 +1.3538e+00 -4.9849e+00 +4.2137e-01 +1.7948e+00 -4.2742e+00
2 +2.214089162e+02 +2.214089162e+02 +1.424089162e+02 +1.424089162e+02 +1.3494e+00 -1.6823e-01 -4.6575e+00 -4.3022e+00 +1.5316e+00 -2.4054e+00 -3.7612e+00 +2.9510e+00 -3.5781e+00 +1.0648e+00 +2.2032e+00 +3.7953e+00 -3.8386e+00 -3.0035e+00 +9.6501e-01 +1.1997e+00 +2.2057e+00 -5.5509e-02 +6.1094e-01 -3.2094e+00
34 +1.281197253e+02 +1.281197253e+02 +4.911972532e+01 +4.911972532e+01 +3.4085e+00 -3.4978e+00 -2.9247e+00 -1.0084e-01 -4.0240e+00 -5.5392e-01 -1.5348e+00 +1.3931e+00 +4.1431e+00 +3.2557e+00 -2.2282e+00 -1.5324e-02 +7.5388e-01 -6.2261e-01 -3.1894e+00 +1.2736e+00 +4.6872e+00 -3.0291e+00 +1.1214e-01 +4.2862e-01
382 +9.942935632e+01 +9.942935632e+01 +2.042935632e+01 +2.042935632e+01 -3.0902e+00 -2.1189e+00 -1.9280e-02 -3.0070e+00 +6.4001e-01 -3.2897e+00 -2.7469e+00 +1.4600e+00 +2.7620e+00 +3.0694e+00 -2.1288e+00 +1.4814e+00 -1.6801e+00 -1.7009e+00 -2.0769e+00 -7.0988e-01 +3.1273e+00 -1.3325e+00 +5.4398e-01 -2.9354e+00
% function evaluation | noise-free fitness - Fopt (-4.133000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.385415516e+02 +1.385415516e+02 +9.721155164e+01 +9.721155164e+01 -2.7327e-01 -3.9240e+00 -3.5749e+00 -6.4673e-01 +4.2852e+00 +8.2082e-01 +2.5910e+00 +1.1714e+00 -3.5852e+00 +1.9753e+00 -2.1494e+00 -6.4137e-01 +3.7780e+00 -3.4859e+00 -3.7536e+00 -4.5865e+00 -6.9668e-01 -2.3242e-02 +3.1018e+00 -1.4051e+00
348 +6.812230472e+01 +6.812230472e+01 +2.679230472e+01 +2.679230472e+01 +3.5236e+00 +1.6976e+00 -2.1518e-01 +1.1559e+00 +2.9403e+00 -2.3761e+00 -3.7059e+00 -3.5090e+00 -4.1271e+00 +1.3800e+00 +4.8570e+00 +2.2380e+00 +3.6488e+00 -2.4192e+00 -3.6874e-01 -2.3256e+00 -1.3207e+00 -2.8599e+00 +1.4566e+00 -4.1037e-01
% function evaluation | noise-free fitness - Fopt (2.127500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.654002185e+02 +2.654002185e+02 +4.781502185e+02 +4.781502185e+02 +3.1306e+00 -4.7951e+00 +8.9548e-01 +2.8429e+00 +1.2300e+00 -4.7240e+00 -4.1703e+00 +2.8778e+00 -4.4297e+00 +2.1181e+00 +2.6915e+00 -3.8560e+00 -4.4903e-01 +3.7301e+00 -3.1575e+00 +1.4209e+00 -4.5599e-01 -5.6021e-01 -3.4809e+00 +3.0337e+00
2 +1.425244194e+02 +1.425244194e+02 +3.552744194e+02 +3.552744194e+02 -2.7611e+00 -1.1234e+00 -3.0221e+00 +2.3565e+00 -3.7286e+00 -4.2975e+00 +2.1924e+00 -3.0311e+00 +2.4232e+00 +3.5952e+00 -4.5060e+00 +2.1701e+00 +2.5061e+00 +1.9306e+00 +2.4043e+00 -1.1151e+00 -3.6592e+00 +7.5869e-01 -1.0255e+00 -4.1000e+00
690 +8.095636504e+01 +8.095636504e+01 +2.937063650e+02 +2.937063650e+02 -2.9125e+00 -2.9847e-01 -4.0689e+00 -2.4255e+00 +3.0147e+00 -3.5171e+00 -8.4876e-01 -1.9888e+00 -2.3823e+00 +1.5883e+00 +2.6296e+00 -4.8555e+00 -8.6502e-01 +1.5816e-01 +1.2035e+00 +4.4080e+00 -1.4739e+00 +8.8495e-01 -3.6230e+00 -1.5557e+00
2854 +6.224574121e+01 +6.224574121e+01 +2.749957412e+02 +2.749957412e+02 -1.3075e+00 -1.8233e+00 -5.1196e-01 -2.7040e-01 -3.3032e+00 -2.4592e+00 -5.7209e-01 -3.5406e+00 -1.4356e+00 +2.5608e+00 +3.7944e+00 +9.9314e-01 -6.9861e-01 +1.0775e-01 +3.8706e+00 +2.2124e+00 -2.5709e-01 -3.3790e+00 +3.5859e-01 +6.8951e-01
