% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
277 +3.570270872e+04 +3.570270872e+04 +3.470270872e+04 +3.470270872e+04 -2.4082e+00 -1.2669e+00 -1.1059e+00 -4.7631e-01 -1.9559e+00 -5.9796e-01 -2.5467e+00 +1.0515e+00 -6.5322e-01 +1.4138e+00 -5.1952e-01 -9.5988e-01 -4.5013e-01 -5.7433e-01 -1.6338e+00 -7.4652e-01 +1.7924e+00 -1.3492e+00 -6.5877e-01 +3.0249e-01
294 +2.404291550e+04 +2.404291550e+04 +2.304291550e+04 +2.304291550e+04 -1.3954e+00 -1.4832e-01 +1.3287e-01 -1.0382e+00 -2.8214e+00 -9.1084e-02 -1.7218e+00 +2.8224e-01 -3.6975e-01 +3.9076e-01 +6.9233e-03 -4.4142e-01 -4.4839e-01 -9.4706e-01 +1.4270e-01 +2.8875e-01 +1.6368e-01 -8.6622e-01 -1.8654e+00 -1.9666e-01
334 +1.207129983e+04 +1.207129983e+04 +1.107129983e+04 +1.107129983e+04 -1.3954e+00 -1.4832e-01 +4.2861e-02 -1.0382e+00 -1.1699e+00 +3.3826e-02 -1.2456e+00 -4.9534e-01 +6.4301e-01 +3.9076e-01 +1.3349e-01 -4.4142e-01 -4.4839e-01 -1.4057e+00 +1.0573e+00 +2.8875e-01 +1.6368e-01 -1.4062e+00 -1.0863e+00 +3.5435e-01
389 +8.159833588e+03 +8.159833588e+03 +7.159833588e+03 +7.159833588e+03 -1.7828e+00 -3.4621e-01 -8.6245e-01 -1.8380e+00 -2.0260e+00 -2.5296e-01 -1.8347e+00 -1.2691e+00 +1.1237e+00 +1.9843e+00 -1.6493e+00 -5.0696e-01 -1.0613e+00 -1.4884e+00 +5.9529e-01 -6.7404e-01 +1.0212e+00 -1.2633e+00 -1.3802e+00 -1.0128e-01
469 +5.624612250e+03 +5.624612250e+03 +4.624612250e+03 +4.624612250e+03 -2.6418e+00 -5.7464e-02 -1.4353e+00 -9.7897e-01 -3.0260e+00 -1.1120e+00 -2.0027e+00 -1.3951e+00 +1.6644e+00 +2.6923e+00 -2.1766e+00 -1.3660e+00 -1.4562e+00 -1.5512e+00 +1.5953e+00 -1.6740e+00 +7.4052e-01 -1.8057e+00 -2.2392e+00 -9.6029e-01
551 +3.864758770e+03 +3.864758770e+03 +2.864758770e+03 +2.864758770e+03 -3.4890e+00 -2.9419e-02 -5.3991e-01 -1.2424e+00 -2.4758e+00 -4.4881e-01 -2.9121e+00 -1.9299e+00 +1.3388e+00 +2.2445e+00 -1.2576e+00 -1.9182e+00 -2.3831e+00 -2.5404e+00 +1.9854e+00 -2.6631e+00 +4.7798e-01 -2.9370e+00 -5.5253e-01 +5.2366e-01
786 +2.494310934e+03 +2.494310934e+03 +1.494310934e+03 +1.494310934e+03 -4.2152e+00 -1.0587e+00 +3.3461e-01 -7.1203e-01 -1.5670e+00 +5.7804e-01 -2.0668e+00 -2.6426e+00 +1.0175e+00 +3.4381e+00 -3.4001e-01 -1.0317e+00 -7.6537e-01 -2.7388e+00 +1.1493e+00 -7.9875e-01 +1.2933e+00 -2.2948e+00 -2.4217e-01 +2.9556e+00
841 +1.036929773e+03 +1.036929773e+03 +3.692977343e+01 +3.692977343e+01 -3.4178e+00 -4.8767e-01 -6.9532e-02 -1.4843e+00 -2.5587e+00 +2.9613e-01 -2.0305e+00 -1.4389e+00 +1.7201e+00 +2.8643e+00 -1.2144e+00 -1.2569e+00 -1.6475e+00 -3.9328e+00 +9.7428e-01 -1.6404e+00 +6.2561e-01 -2.2917e+00 -8.8221e-01 +1.4216e+00
962 +9.108546188e+02 +9.108546188e+02 -8.914538119e+01 -8.914538119e+01 -3.3700e+00 -1.8451e-01 +5.1638e-01 -2.1686e+00 -2.8401e+00 -2.7062e-01 -2.5471e+00 -1.1977e+00 +1.5643e+00 +2.9057e+00 -2.0083e+00 -1.5235e+00 -5.5203e-01 -3.9895e+00 +5.0155e-01 -9.9438e-01 +1.6415e-01 -2.0348e+00 -5.3430e-01 +2.0735e+00
1042 +6.298014021e+02 +6.298014021e+02 -3.701985979e+02 -3.701985979e+02 -3.3700e+00 -1.8451e-01 +2.6417e-01 -1.7314e+00 -2.2652e+00 +5.5483e-02 -2.7788e+00 -1.1977e+00 +1.5643e+00 +3.1947e+00 -1.3106e+00 -1.5235e+00 -8.1357e-01 -3.3091e+00 +6.5673e-01 -6.3560e-01 +7.7241e-01 -2.2022e+00 -5.3430e-01 +2.1748e+00
1285 +2.912923822e+02 +2.912923822e+02 -7.087076178e+02 -7.087076178e+02 -3.4992e+00 +1.8093e-01 +6.4740e-01 -1.8854e+00 -2.3940e+00 -5.7276e-01 -2.3208e+00 -1.7432e+00 +9.7504e-01 +2.7145e+00 -1.0915e+00 -1.4387e+00 -1.4861e+00 -3.5334e+00 +3.3935e-01 -2.4888e+00 +6.1165e-01 -2.2064e+00 -9.4496e-01 +1.7079e+00
1957 +2.372251756e+02 +2.372251756e+02 -7.627748244e+02 -7.627748244e+02 -3.4247e+00 +4.2144e-01 +6.9442e-01 -2.1350e+00 -3.5562e+00 +4.7752e-02 -2.3596e+00 -1.7310e+00 +8.7936e-01 +2.3625e+00 -1.6156e+00 -1.6429e+00 -1.1749e+00 -2.8755e+00 +1.0431e+00 -7.2557e-01 +7.4272e-01 -2.2913e+00 -1.0114e+00 +1.3201e+00
2393 +1.520941934e+02 +1.520941934e+02 -8.479058066e+02 -8.479058066e+02 -3.2495e+00 +6.3168e-01 +6.9329e-01 -2.2199e+00 -2.4420e+00 -1.8354e-01 -2.2199e+00 -1.4210e+00 +9.0925e-01 +2.3065e+00 -1.6255e+00 -2.2278e+00 -1.2738e+00 -3.2064e+00 +9.9848e-01 -6.4634e-01 +7.3228e-01 -2.2896e+00 -9.2704e-01 +1.5100e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.608776113e+06 +1.608776113e+06 +1.608874733e+06 +1.608874733e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +6.528776213e+05 +6.528776213e+05 +6.529762413e+05 +6.529762413e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +4.177260636e+05 +4.177260636e+05 +4.178246836e+05 +4.178246836e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
10 +3.776317882e+05 +3.776317882e+05 +3.777304082e+05 +3.777304082e+05 +4.7009e-01 -2.0368e+00 +2.4469e+00 -3.1104e+00 +1.8678e+00 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00 +4.2939e+00 +2.7571e+00 -1.3208e-01 -6.4141e-01 -5.3216e-01 -1.9365e+00 +8.5087e-02 +1.0772e-01 +3.1763e+00 +2.9483e+00
13 +1.430995487e+05 +1.430995487e+05 +1.431981687e+05 +1.431981687e+05 -4.1448e+00 -2.3752e+00 +3.0101e+00 -4.7078e+00 +4.2885e+00 +2.3033e+00 -1.1391e-01 +7.8525e-01 -2.6272e+00 -4.1151e-01 +4.6309e+00 +4.6806e-01 +2.1136e-01 -2.6841e+00 -1.1102e-01 +1.2406e+00 +1.7914e+00 -1.0448e+00 -1.3256e+00 +4.8798e+00
130 +8.963430951e+04 +8.963430951e+04 +8.973292951e+04 +8.973292951e+04 -1.5177e+00 -3.5960e+00 +1.6822e+00 -2.0682e+00 +1.8678e+00 -1.1649e+00 -1.0258e+00 -3.5804e-01 +8.0227e-01 -2.2141e+00 +3.1025e+00 +7.5713e-01 +1.5120e+00 -6.4141e-01 +2.2745e-01 -2.2769e+00 +1.3287e+00 -2.2730e-01 +1.1763e+00 +2.9483e+00
203 +4.021183174e+04 +4.021183174e+04 +4.031045174e+04 +4.031045174e+04 -3.6126e+00 -2.2851e+00 +9.2310e-01 -4.8001e-02 -1.6078e-01 +5.4502e-01 -1.7577e+00 -6.3518e-01 -4.2905e-01 -4.5313e-01 +7.6025e-01 -1.4579e-01 +9.0500e-03 -1.2922e+00 -8.1002e-01 -1.0164e+00 +1.6265e+00 -7.4879e-02 -6.9471e-01 -2.6753e-01
213 +3.147458916e+04 +3.147458916e+04 +3.157320916e+04 +3.157320916e+04 -2.6424e+00 -4.0250e+00 +9.8256e-01 -4.0000e+00 +2.8366e+00 +1.8893e+00 -1.6431e+00 -1.1506e+00 -2.6387e+00 -9.7867e-01 +3.5938e+00 -8.1228e-02 +1.7070e+00 -1.5513e+00 -3.6324e-01 -2.4867e-01 +1.1578e+00 +2.0233e-01 +1.5327e-01 +3.0000e+00
283 +2.083728820e+04 +2.083728820e+04 +2.093590820e+04 +2.093590820e+04 -3.3443e+00 -3.2851e+00 -7.6905e-02 -1.0480e+00 +8.3922e-01 +1.1721e+00 -2.6360e+00 -1.6352e+00 -1.4291e+00 -1.4531e+00 +1.7603e+00 -8.4516e-01 +3.9888e-01 -6.2898e-01 -7.3373e-01 -1.2947e+00 +7.4031e-01 +8.0085e-01 +3.0529e-01 +7.3247e-01
399 +1.235867402e+04 +1.235867402e+04 +1.245729402e+04 +1.245729402e+04 -3.6672e+00 -3.0096e+00 -1.8717e-01 -1.7873e+00 +2.4115e-01 -2.4048e-01 -2.0058e+00 -1.6557e+00 -2.1378e+00 -1.4356e+00 +2.7908e+00 -3.4646e-01 +4.8447e-01 -1.6609e+00 -1.4610e+00 -1.7093e+00 +2.5218e+00 +4.4685e-01 -6.7574e-01 +1.9909e+00
441 +7.709804520e+03 +7.709804520e+03 +7.808424520e+03 +7.808424520e+03 -2.8528e+00 -1.9421e+00 +2.9145e-01 -1.8662e+00 +6.1637e-02 +1.2726e+00 -2.2867e+00 -2.7322e+00 -1.4249e+00 -1.3511e+00 +1.9076e+00 -1.0256e+00 -1.1264e+00 -2.5387e+00 -2.2707e+00 -1.4263e+00 +1.8176e+00 +5.0352e-01 -1.0965e+00 +1.2863e+00
557 +4.264441899e+03 +4.264441899e+03 +4.363061899e+03 +4.363061899e+03 -2.0015e+00 -2.1797e+00 +4.9413e-01 -1.0151e+00 +1.1143e+00 +9.3979e-01 -2.9281e+00 -2.8664e+00 -2.2791e+00 -5.3057e-01 +1.4158e+00 -2.1426e+00 +2.2511e-01 -2.5064e+00 -2.1067e+00 -1.3719e+00 +2.4301e+00 +3.9839e-01 -1.7809e-01 +3.1467e+00
677 +3.764137132e+03 +3.764137132e+03 +3.862757132e+03 +3.862757132e+03 -1.6187e+00 -2.1797e+00 +4.9413e-01 -1.2285e+00 +1.1466e+00 +9.3979e-01 -2.9984e+00 -3.2260e+00 -2.2791e+00 -1.1984e-01 +1.1577e+00 -1.8843e+00 +2.2511e-01 -2.4613e+00 -2.1067e+00 -1.3719e+00 +2.4301e+00 +3.9839e-01 -3.7959e-02 +3.1467e+00
781 +2.098197934e+03 +2.098197934e+03 +2.196817934e+03 +2.196817934e+03 -2.0568e+00 -2.8652e+00 +3.9948e-01 -1.6786e+00 +9.3189e-01 +6.4294e-01 -1.9868e+00 -3.0095e+00 -2.2401e+00 -3.1061e-01 +1.9487e+00 -1.9293e+00 -3.7366e-03 -2.7565e+00 -2.3317e+00 -2.1798e+00 +1.9023e+00 +8.3043e-01 +7.3912e-02 +2.9845e+00
822 +1.415172834e+03 +1.415172834e+03 +1.513792834e+03 +1.513792834e+03 -1.1773e+00 -2.6132e+00 +6.9903e-01 -1.7460e+00 +8.3439e-01 +6.1992e-01 -2.7196e+00 -3.8774e+00 -3.0550e+00 -1.6003e-01 +1.3283e+00 -2.4154e+00 -2.9506e-01 -2.5945e+00 -2.7473e+00 -1.9034e+00 +1.5853e+00 +9.4390e-01 -7.1582e-02 +2.6734e+00
1069 +9.749605000e+02 +9.749605000e+02 +1.073580500e+03 +1.073580500e+03 -9.3468e-01 -2.2880e+00 +4.8082e-01 -2.0759e+00 +2.6487e-01 +1.1077e+00 -2.5724e+00 -3.7079e+00 -2.4531e+00 +2.3108e-01 +1.3647e+00 -2.1886e+00 -9.7793e-01 -2.9227e+00 -2.6955e+00 -2.2089e+00 +9.7585e-01 +6.1350e-01 -1.2496e-01 +1.3385e+00
1571 +5.236404634e+02 +5.236404634e+02 +6.222604634e+02 +6.222604634e+02 -1.0295e+00 -2.2197e+00 +6.4338e-01 -2.2672e+00 +5.7361e-01 +1.1800e+00 -2.3912e+00 -3.6016e+00 -2.9836e+00 -1.5218e-01 +1.4408e+00 -2.2274e+00 -5.6573e-01 -2.9632e+00 -2.6058e+00 -2.1786e+00 +1.3617e+00 +1.0659e+00 +4.9190e-01 +1.2693e+00
2119 +3.613988144e+02 +3.613988144e+02 +4.600188144e+02 +4.600188144e+02 -8.6324e-01 -1.9892e+00 +1.0317e+00 -2.4884e+00 +5.8033e-01 +1.2002e+00 -2.5562e+00 -4.4594e+00 -3.3580e+00 -4.7323e-01 +1.2276e+00 -1.7538e+00 +3.2936e-01 -3.4214e+00 -3.5254e+00 -3.6374e+00 +6.2814e-01 +9.9485e-01 +9.6021e-01 +4.1123e-02
2315 +2.142590873e+02 +2.142590873e+02 +3.128790873e+02 +3.128790873e+02 -8.9346e-01 -1.9001e+00 +1.1448e+00 -2.5569e+00 +4.9541e-01 +9.7399e-01 -2.5103e+00 -4.3682e+00 -3.4312e+00 -4.5241e-01 +1.2772e+00 -1.9796e+00 +7.0512e-01 -3.2613e+00 -2.9939e+00 -3.1749e+00 +6.7923e-01 +7.3245e-01 +1.3493e+00 -2.8650e-01
2603 +1.548758252e+02 +1.548758252e+02 +2.534958252e+02 +2.534958252e+02 -1.2829e+00 -1.7576e+00 +1.3931e+00 -2.6541e+00 +6.6980e-01 +1.1928e+00 -2.2977e+00 -4.0117e+00 -3.4237e+00 -5.9880e-01 +1.3730e+00 -1.7252e+00 +8.5803e-01 -3.4483e+00 -3.4406e+00 -3.4783e+00 +5.4476e-01 +6.8309e-01 +1.4269e+00 -3.3275e-01
3411 +9.546083041e+01 +9.546083041e+01 +1.940808304e+02 +1.940808304e+02 -1.2585e+00 -1.9650e+00 +1.7861e+00 -2.7686e+00 +1.5798e-01 +9.6097e-01 -2.3300e+00 -3.6724e+00 -3.5399e+00 -5.0492e-01 +1.3768e+00 -1.9902e+00 +5.7140e-01 -3.6494e+00 -3.2557e+00 -3.0145e+00 +5.2290e-01 +8.5358e-01 +1.3783e+00 -3.2761e-01
4127 +6.294143356e+01 +6.294143356e+01 +1.615614336e+02 +1.615614336e+02 -1.2623e+00 -1.9624e+00 +1.6523e+00 -2.9911e+00 +1.5970e-01 +9.2743e-01 -2.3416e+00 -3.8292e+00 -3.8688e+00 -6.4907e-01 +1.1552e+00 -2.2036e+00 +4.6130e-01 -3.7879e+00 -3.4106e+00 -3.0759e+00 +6.7823e-01 +6.2523e-01 +1.2234e+00 -2.9557e-01
4843 +3.752260120e+01 +3.752260120e+01 +1.361426012e+02 +1.361426012e+02 -1.2433e+00 -1.7696e+00 +1.6434e+00 -3.0972e+00 -3.1755e-02 +8.6511e-01 -2.3052e+00 -3.7753e+00 -3.6382e+00 -8.4052e-01 +1.0308e+00 -2.3058e+00 +2.8157e-01 -3.8407e+00 -3.4001e+00 -3.1632e+00 +7.0188e-01 +6.6153e-01 +1.1982e+00 -4.0824e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.699138395e+06 +1.699138395e+06 +1.699091245e+06 +1.699091245e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
