% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3937 +2.480250395e+01 +2.480250395e+01 +1.486325040e+02 +1.486325040e+02 -1.1800e-01 +5.0411e-01 +5.3478e-01 +8.8580e-02 -6.2141e-01 +6.3379e-02 +6.7971e-01 +1.2093e-01 +4.2525e-02 -1.0442e+00 +2.8942e-01 +1.1437e-01 -3.0225e-01 -1.0724e-01 +5.6834e-01 +5.3019e-01 -1.0126e+00 +4.9723e-02 -2.2251e-01 +3.8606e-03
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.182446450e+05 +9.182446450e+05 +9.182921550e+05 +9.182921550e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +4.437781266e+05 +4.437781266e+05 +4.438256366e+05 +4.438256366e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.747997861e+05 +1.747997861e+05 +1.748472961e+05 +1.748472961e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
43 +8.452007783e+04 +8.452007783e+04 +8.456758783e+04 +8.456758783e+04 -1.0516e+00 -1.8442e-01 +2.2213e+00 +3.9520e+00 -2.1313e+00 +4.7775e-01 -1.5441e+00 +4.6313e-01 +1.0936e+00 +1.5469e+00 -1.2397e+00 +2.4668e+00 +1.6031e+00 -2.4279e+00 -2.8100e+00 -1.0164e+00 +4.2622e+00 -5.9614e-01 -1.4732e-01 -1.7619e+00
50 +5.624411146e+04 +5.624411146e+04 +5.629162146e+04 +5.629162146e+04 +1.4701e+00 -1.7240e+00 +1.4469e+00 -2.1104e+00 +8.6775e-01 -2.1649e+00 -2.2126e+00 +2.5619e-01 +1.8023e+00 -3.1887e+00 +3.2939e+00 +2.0487e+00 +8.6792e-01 -8.3735e-01 +4.6784e-01 -1.5543e+00 +1.0851e+00 +1.5786e-01 +2.1763e+00 +1.9483e+00
123 +2.403724967e+04 +2.403724967e+04 +2.408475967e+04 +2.408475967e+04 -5.1647e-02 +8.1558e-01 +1.8215e+00 +2.9520e+00 -1.1325e+00 +1.4777e+00 -5.4414e-01 +7.2462e-01 +9.3648e-02 +5.4687e-01 -2.3975e-01 +1.4668e+00 +8.4767e-01 -1.4279e+00 -1.8100e+00 -1.9235e+00 +3.2622e+00 -3.1820e-01 -1.1473e+00 -7.6188e-01
130 +1.533221213e+04 +1.533221213e+04 +1.537972213e+04 +1.537972213e+04 +2.3706e+00 -7.2404e-01 +1.3945e+00 -1.1104e+00 -1.3225e-01 -1.1649e+00 -1.2126e+00 -4.5097e-02 +8.0227e-01 -2.2049e+00 +2.2939e+00 +1.0487e+00 +1.5826e+00 -7.5194e-01 +1.4678e+00 -1.4227e+00 +8.8968e-01 -8.4214e-01 +1.1763e+00 +9.4831e-01
203 +8.812574351e+03 +8.812574351e+03 +8.860084351e+03 +8.860084351e+03 +9.4835e-01 +5.2490e-01 +1.2289e+00 +1.9520e+00 -1.3253e-01 +1.7156e+00 -3.1650e-01 +6.6251e-01 -6.2355e-01 -4.5313e-01 +7.6025e-01 +5.7951e-01 +4.3059e-01 -4.2788e-01 -8.1002e-01 -2.5339e+00 +2.2622e+00 -8.3129e-01 -3.2695e-01 +2.3812e-01
207 +5.861116427e+03 +5.861116427e+03 +5.908626427e+03 +5.908626427e+03 -9.3347e-01 +1.6190e+00 -1.9537e+00 +1.7491e+00 +1.7303e-01 +1.5324e+00 -1.1556e+00 -2.7216e-02 +4.8835e-01 +6.8480e-04 -4.1697e-01 +1.1065e+00 -1.8153e-01 +3.5964e-01 -6.2542e-01 -7.2736e-01 +2.2950e+00 -2.0295e-01 -5.0140e-01 -5.5045e-01
281 +3.298880261e+03 +3.298880261e+03 +3.346390261e+03 +3.346390261e+03 +9.5475e-01 +5.3880e-01 -4.4244e-01 +8.8163e-01 -9.0079e-01 -6.2437e-01 -8.6726e-01 +1.9701e-01 +5.7507e-01 +6.4889e-01 +1.0757e-01 +7.0593e-01 +9.2848e-01 -5.9404e-01 -1.4446e-01 -6.9492e-02 +2.5327e+00 +4.6321e-01 -7.2538e-01 +8.6111e-01
294 +2.329581058e+03 +2.329581058e+03 +2.377091058e+03 +2.377091058e+03 -6.2261e-01 +9.3936e-01 +1.3662e-01 +9.6184e-01 -4.4704e-01 +6.2486e-01 +9.5140e-02 -7.9278e-01 +3.6553e-01 -1.4523e+00 +6.7619e-02 -3.6018e-01 +1.0404e+00 -8.8756e-01 +9.4063e-01 +3.7206e-02 +4.5931e-01 -4.6844e-01 -1.2881e+00 +7.4164e-01
399 +1.383027357e+03 +1.383027357e+03 +1.430537357e+03 +1.430537357e+03 +1.4222e+00 +2.8520e-01 -3.2058e-01 -1.3707e-01 +2.8259e-01 -4.8104e-01 -2.8973e-02 -1.1431e+00 +6.4022e-01 +2.0348e-01 -9.6852e-03 +1.0337e-01 -3.3099e-01 +2.2949e-01 +2.0910e+00 -1.1275e+00 +1.9606e+00 +3.3551e-01 -7.5633e-01 +9.4133e-01
626 +8.210877788e+02 +8.210877788e+02 +8.685977788e+02 +8.685977788e+02 +5.3805e-01 -2.4616e-01 -6.3740e-02 -6.3524e-01 +2.3620e-01 -7.4464e-01 +2.4715e-01 -3.8848e-01 -9.3796e-02 -9.6796e-01 +9.7914e-01 +1.8656e-01 -6.5606e-01 -3.4973e-01 +1.3502e+00 -5.2616e-01 +1.0282e+00 +3.9622e-01 -1.3539e+00 +5.1927e-01
682 +6.015299323e+02 +6.015299323e+02 +6.490399323e+02 +6.490399323e+02 +3.1694e-01 -4.6134e-01 +1.5935e-01 +3.4714e-01 -7.7097e-01 -6.3564e-01 -4.1125e-01 -2.2626e-01 -5.3044e-01 -7.6490e-01 +9.3030e-01 +3.4436e-01 +4.3135e-01 -6.4457e-01 +1.0464e+00 -4.5095e-01 +6.9152e-01 +2.0552e-01 -4.9643e-01 +1.9707e-01
1181 +3.901216287e+02 +3.901216287e+02 +4.376316287e+02 +4.376316287e+02 +5.8036e-01 -6.6999e-01 +2.3700e-01 -1.4833e-01 -6.4070e-01 -4.6882e-01 +4.1353e-01 -4.9223e-01 -2.2190e-02 +3.2522e-01 +8.6525e-01 -1.6162e-01 +9.2556e-01 -1.3664e+00 +5.7287e-01 -4.8815e-01 +3.0945e-01 +2.7426e-01 -9.6250e-02 +1.0651e-01
1498 +2.460926185e+02 +2.460926185e+02 +2.936026185e+02 +2.936026185e+02 +4.9860e-01 -4.8505e-01 +3.5730e-01 +1.3981e-01 -6.4566e-01 -7.5914e-01 +1.7474e-01 -3.6786e-01 +3.7132e-01 -4.9252e-02 +8.5460e-01 +1.8117e-01 +4.7863e-01 -6.4878e-01 +7.3088e-02 -9.5398e-02 +3.7491e-01 +5.5779e-01 -6.8827e-01 +1.6259e-02
1915 +1.567685759e+02 +1.567685759e+02 +2.042785759e+02 +2.042785759e+02 +6.1402e-01 -5.4505e-01 +6.4316e-03 -2.0382e-01 -6.8489e-01 -6.3928e-01 +3.1778e-01 -1.1497e-01 +8.6476e-02 -1.4230e-01 +5.2924e-01 +2.2244e-01 +6.4815e-01 -7.5897e-01 +4.1073e-01 -9.3642e-02 +2.1225e-01 +3.3625e-01 -2.2776e-01 -2.2655e-01
2688 +9.488530519e+01 +9.488530519e+01 +1.423953052e+02 +1.423953052e+02 +6.2885e-01 -3.5171e-01 +9.9769e-02 -5.7241e-01 -7.0777e-01 +2.3559e-01 +4.0087e-01 +2.9577e-01 +8.5552e-02 -4.3366e-02 +5.1707e-01 -3.1328e-03 +7.7513e-01 -5.5531e-01 +5.1519e-02 -1.2724e-01 +6.9898e-03 +6.5642e-01 -7.9824e-02 -2.2039e-01
3420 +6.164048545e+01 +6.164048545e+01 +1.091504855e+02 +1.091504855e+02 +8.1005e-01 -1.9522e-01 +4.8270e-02 -6.5101e-01 -5.1881e-01 +4.2373e-01 +5.3258e-01 +8.2737e-02 +6.0553e-01 +1.2220e-01 +7.3040e-01 +2.2215e-01 +6.2432e-01 -8.0331e-01 +2.7056e-02 +3.0762e-01 -1.1451e-01 +2.9524e-01 +4.6752e-02 -1.8293e-01
3817 +3.901311369e+01 +3.901311369e+01 +8.652311369e+01 +8.652311369e+01 +7.9592e-01 +4.2668e-02 +1.2365e-01 -6.7858e-01 -5.0204e-01 +2.8106e-01 +7.2912e-01 +1.4669e-01 +5.9471e-01 +2.1355e-01 +4.9797e-01 +1.5589e-01 +6.7514e-01 -9.0122e-01 +9.4687e-02 +5.8196e-01 -8.6702e-02 +4.0238e-01 +8.9196e-02 -3.5680e-01
4282 +2.378846981e+01 +2.378846981e+01 +7.129846981e+01 +7.129846981e+01 +6.7787e-01 +3.1396e-02 +1.3180e-01 -7.1247e-01 -5.2378e-01 +2.4332e-01 +9.1277e-01 +5.0248e-02 +6.0130e-01 +1.6128e-01 +6.2758e-01 +8.7556e-02 +9.2015e-01 -9.0188e-01 +2.3031e-01 +4.5296e-01 -1.5420e-01 +3.9612e-01 +2.0907e-01 -3.2236e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.325683298e+05 +5.325683298e+05 +5.326236698e+05 +5.326236698e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.837725199e+05 +1.837725199e+05 +1.838278599e+05 +1.838278599e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
25 +1.097976964e+05 +1.097976964e+05 +1.098530364e+05 +1.098530364e+05 +1.4762e+00 +1.7902e+00 +1.3579e+00 +4.4517e+00 -2.9107e+00 +2.0928e+00 -2.6377e+00 -3.8060e+00 +1.0730e+00 -4.9862e-01 -4.1275e-01 +1.6194e+00 +2.7029e+00 -1.4978e+00 +1.6201e+00 -8.3841e-01 +3.4193e+00 +3.3292e+00 -2.4356e+00 +1.1346e+00
43 +7.225944873e+04 +7.225944873e+04 +7.231478873e+04 +7.231478873e+04 -1.0516e+00 -1.8442e-01 +2.2213e+00 +3.9520e+00 -2.1313e+00 +4.7775e-01 -1.5441e+00 +4.6313e-01 +1.0936e+00 +1.5469e+00 -1.2397e+00 +2.4668e+00 +1.6031e+00 -2.4279e+00 -2.8100e+00 -1.0164e+00 +4.2622e+00 -5.9614e-01 -1.4732e-01 -1.7619e+00
83 +4.400062809e+04 +4.400062809e+04 +4.405596809e+04 +4.405596809e+04 -9.8339e-01 +8.3965e-02 +2.2213e+00 +3.9520e+00 -2.1313e+00 +4.7775e-01 -1.5441e+00 +4.6313e-01 +1.0936e+00 -1.3372e+00 -1.2397e+00 +8.4063e-01 +1.6031e+00 -2.0582e+00 -2.8100e+00 +5.0378e-01 +3.7042e+00 -5.9614e-01 -1.4732e-01 -1.7619e+00
123 +2.528071698e+04 +2.528071698e+04 +2.533605698e+04 +2.533605698e+04 -1.3598e+00 +8.1558e-01 +1.8343e+00 +4.8438e+00 -1.2395e+00 +9.9508e-01 -2.4359e+00 -4.2867e-01 +2.0185e-01 +5.4687e-01 -3.4795e-01 +1.4668e+00 +1.6495e+00 -1.4279e+00 -1.9182e+00 -4.9072e-01 +3.2622e+00 +2.9566e-01 -1.0391e+00 -8.7008e-01
131 +1.997774358e+04 +1.997774358e+04 +2.003308358e+04 +2.003308358e+04 +6.8177e-01 +7.6889e-01 +1.2922e+00 +2.3283e+00 -2.2031e+00 +2.3900e+00 +1.7594e+00 +5.0156e-01 +1.7820e-01 -8.4925e-01 -9.2258e-01 +1.2463e-02 +1.7092e+00 -6.9512e-01 +1.4431e+00 -1.0524e+00 -7.4078e-01 -1.2929e+00 -1.9542e+00 +1.5431e-01
203 +6.891842737e+03 +6.891842737e+03 +6.947182737e+03 +6.947182737e+03 -3.5981e-01 +1.6636e+00 +8.3429e-01 +3.8438e+00 -8.0433e-01 +1.4534e-01 -1.4359e+00 -9.4390e-01 -7.9815e-01 -4.5313e-01 +1.7572e-01 +5.7630e-01 +1.6471e+00 -4.2788e-01 -9.1822e-01 +2.3336e-01 +2.2622e+00 +1.2227e+00 -2.0391e+00 +1.2992e-01
211 +5.738533825e+03 +5.738533825e+03 +5.793873825e+03 +5.793873825e+03 +1.2403e-01 +1.6373e+00 +2.9220e-01 +1.3283e+00 -1.9472e+00 +1.3900e+00 +7.5943e-01 +1.3384e+00 +1.8632e-02 -1.7329e+00 -3.8971e-02 +1.0125e+00 +2.3563e+00 +1.8849e-01 +1.6056e+00 -5.2357e-02 -1.1091e+00 -2.9292e-01 -1.0706e+00 -2.4775e-02
282 +3.770191020e+03 +3.770191020e+03 +3.825531020e+03 +3.825531020e+03 -9.3741e-01 -6.4288e-01 +7.2138e-01 +1.4384e+00 -7.5595e-01 +3.9269e-01 -9.9208e-01 -3.7680e-02 -7.1165e-01 +1.6335e-01 -8.9654e-01 -6.8167e-01 +1.6105e+00 -5.3829e-01 -2.8682e-02 -7.6542e-01 +1.9000e+00 +2.0098e+00 +5.0222e-01 -6.5554e-01
322 +1.500483321e+03 +1.500483321e+03 +1.555823321e+03 +1.555823321e+03 -9.5087e-01 -6.4288e-01 -6.8329e-02 +2.8499e-01 -7.5595e-01 -1.8228e-02 -1.2766e+00 -2.3217e-01 -7.1165e-01 +1.6335e-01 -1.4085e-01 +3.5181e-01 +1.6105e+00 -5.3829e-01 -2.8682e-02 -4.8720e-01 +1.9000e+00 +1.6711e+00 +5.0222e-01 -6.5554e-01
368 +9.640702652e+02 +9.640702652e+02 +1.019410265e+03 +1.019410265e+03 -1.3417e+00 +7.6747e-01 +8.6548e-02 -7.1900e-01 -1.2177e+00 +6.9499e-01 -6.0185e-01 -5.0289e-01 -2.1527e-02 +8.0773e-01 +2.9166e-01 +4.9654e-01 +7.9186e-01 -5.5213e-01 +7.6925e-01 -1.1075e+00 +9.8206e-01 +6.3608e-02 +6.2207e-01 +4.6211e-01
811 +5.847490203e+02 +5.847490203e+02 +6.400890203e+02 +6.400890203e+02 -1.1183e+00 +7.7463e-01 -6.3513e-02 -2.5752e-01 -5.9602e-01 +7.6079e-01 +1.9590e-01 -4.2719e-02 -1.6788e-01 +5.0863e-01 +7.1101e-02 +4.8135e-01 +4.5253e-01 -5.4852e-01 +1.1977e+00 -5.8284e-01 +1.2903e+00 +7.2765e-02 -1.7623e-01 +1.3748e-01
874 +2.659412555e+02 +2.659412555e+02 +3.212812555e+02 +3.212812555e+02 -9.9294e-01 +7.0744e-01 -5.3682e-02 +3.0400e-01 -6.5218e-01 +8.1226e-01 +3.3709e-01 +5.8917e-02 -1.3283e+00 +5.5680e-02 -1.1149e-01 +4.6973e-01 -3.8509e-01 +3.2491e-01 +8.9939e-01 -6.7528e-01 +8.7274e-01 -5.0085e-01 +3.0377e-01 +2.8889e-01
1195 +2.480576988e+02 +2.480576988e+02 +3.033976988e+02 +3.033976988e+02 -1.5899e-01 +1.1493e+00 +1.4061e-01 -4.5220e-02 -1.5860e+00 +1.9291e-01 -1.0227e-01 +1.7474e-01 -4.5623e-01 +9.1202e-01 +2.8275e-01 +1.4092e-01 +1.3460e-01 -1.3126e-01 +3.2624e-01 -3.6370e-01 +1.0689e+00 -1.8914e-01 +2.2999e-01 +4.1954e-01
1690 +1.236093457e+02 +1.236093457e+02 +1.789493457e+02 +1.789493457e+02 -4.1548e-01 +7.8119e-01 +1.3807e-01 +1.6528e-01 -1.3080e+00 +7.4561e-02 -1.5003e-01 +2.4666e-01 -3.9652e-01 +6.3458e-01 -2.8258e-02 +2.2185e-01 +1.3691e-01 -6.8765e-01 +4.5560e-02 +1.2787e-01 +1.0288e+00 -9.6659e-02 +8.5118e-02 -1.0078e-01
1807 +9.276831129e+01 +9.276831129e+01 +1.481083113e+02 +1.481083113e+02 -3.8760e-01 +7.3378e-01 -2.1504e-02 +5.7368e-02 -1.2665e+00 -1.3941e-01 -2.1471e-01 +1.7285e-01 -7.9244e-01 +6.3966e-01 +3.2558e-01 +2.9132e-01 +4.6292e-01 -4.0504e-01 +7.3815e-01 -4.7566e-03 +6.5875e-01 +5.4125e-02 +6.1238e-01 -3.1384e-02
2687 +5.594735920e+01 +5.594735920e+01 +1.112873592e+02 +1.112873592e+02 -7.0871e-01 +4.6130e-01 -1.0594e-01 +2.3108e-01 -1.0048e+00 +3.5676e-01 -2.6879e-01 +3.4140e-01 -5.5231e-01 +5.3272e-01 +4.1442e-01 +2.6324e-01 -9.0667e-02 -3.2995e-01 +2.2102e-01 -3.9361e-02 +4.7636e-01 -8.1246e-02 +1.0121e-01 +1.6930e-01
3229 +3.782499959e+01 +3.782499959e+01 +9.316499959e+01 +9.316499959e+01 -7.6007e-01 +3.5071e-01 -4.2644e-02 +1.5633e-01 -1.0796e+00 +3.6569e-01 -1.7386e-01 +4.1390e-01 -5.2498e-01 +6.0472e-01 +3.0988e-01 +2.5240e-01 +1.1107e-01 -4.1267e-01 +2.3495e-01 +1.1701e-01 +6.6258e-01 -9.2611e-02 +1.2648e-01 +3.2153e-02
3608 +2.354652374e+01 +2.354652374e+01 +7.888652374e+01 +7.888652374e+01 -9.1695e-01 +4.4606e-01 -7.5661e-02 +1.7319e-01 -1.1497e+00 +3.8095e-01 -2.3396e-01 +4.3791e-01 -5.0189e-01 +6.5177e-01 +3.0790e-01 +2.6499e-01 +1.3749e-01 -4.3673e-01 +1.0989e-01 +7.1295e-02 +7.0660e-01 -2.8540e-01 +3.1884e-01 -1.1757e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.205851651e+05 +8.205851651e+05 +8.204948351e+05 +8.204948351e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.326629707e+05 +1.326629707e+05 +1.325726407e+05 +1.325726407e+05 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
