% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.500299540e+04 +1.500299540e+04 +1.508065540e+04 +1.508065540e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +6.338479558e+03 +6.338479558e+03 +6.416139558e+03 +6.416139558e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
4 +5.551295847e+03 +5.551295847e+03 +5.628955847e+03 +5.628955847e+03 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
5 +3.806471081e+03 +3.806471081e+03 +3.884131081e+03 +3.884131081e+03 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
12 +1.682671273e+03 +1.682671273e+03 +1.760331273e+03 +1.760331273e+03 -1.8890e+00 +4.2338e+00 -6.9793e-01 -3.1518e+00 +4.0488e+00 +4.7975e+00 -6.1130e-01 -3.8888e+00 -2.4194e+00 -9.1280e-01 +9.4896e-01 -2.3779e+00 +1.0284e+00 +2.1122e+00 -2.7825e+00 -3.8258e+00 -2.0332e+00 -1.8122e+00 -7.5833e-01 +7.8583e-02
21 +1.324949709e+03 +1.324949709e+03 +1.402609709e+03 +1.402609709e+03 -7.7114e-01 -4.0577e+00 +9.8524e-01 -2.9076e-01 +1.9595e+00 +1.9989e+00 +1.3853e+00 -4.6640e+00 -4.3119e+00 -1.8040e+00 +3.0864e-01 +1.5445e+00 -9.2381e-01 +3.1998e+00 +2.1836e+00 +4.6865e+00 +3.1334e-01 -1.7485e+00 -3.9437e+00 +1.1096e+00
62 +9.507942869e+02 +9.507942869e+02 +1.028454287e+03 +1.028454287e+03 +1.7880e+00 -1.7655e+00 -3.1517e+00 -2.4380e+00 -2.4634e+00 -1.1899e+00 +4.0085e-01 -7.2857e-01 +5.2183e-02 +2.7537e+00 +1.1450e+00 +3.4362e+00 +3.7709e-01 +4.1491e+00 -1.5929e+00 +2.7612e+00 -1.1094e+00 +7.1808e-01 +9.5140e-01 -3.3201e+00
122 +4.910649370e+02 +4.910649370e+02 +5.687249370e+02 +5.687249370e+02 +1.8799e+00 -3.1139e+00 +1.7976e+00 +2.3399e+00 +1.4650e+00 +6.7077e-01 +9.1389e-01 -2.0111e+00 -4.4522e-01 -1.2881e+00 +6.2322e-01 -2.6817e+00 -2.3077e-01 -2.5383e+00 -2.0287e+00 +2.6112e+00 +7.8225e-03 -1.4794e+00 +2.5022e+00 -2.6706e+00
371 +3.667029405e+02 +3.667029405e+02 +4.443629405e+02 +4.443629405e+02 +1.5263e+00 -2.5066e+00 +3.6005e-01 +9.1387e-01 +7.7201e-01 -4.4332e-01 -4.6288e-01 +2.2117e-01 +1.9655e-01 -9.8644e-02 +2.0241e+00 +8.3666e-01 -9.2555e-01 -7.8356e-02 +1.1855e-01 +1.9476e+00 +2.4223e-01 -1.2734e+00 +2.7664e-01 -3.4262e+00
525 +2.496649901e+02 +2.496649901e+02 +3.273249901e+02 +3.273249901e+02 +1.3612e+00 -1.6917e+00 -2.6849e-01 +1.5891e+00 +2.4967e-01 +7.6083e-01 -5.4686e-01 +1.2580e+00 -5.1173e-01 -1.6685e+00 +1.9115e+00 +1.6269e-01 -6.3935e-01 -1.0932e+00 -3.4791e-01 +1.7537e+00 -8.7419e-02 -2.2179e+00 +1.0746e+00 -3.2519e+00
3090 +1.563239989e+02 +1.563239989e+02 +2.339839989e+02 +2.339839989e+02 +3.5342e-01 +1.3183e-01 +2.7887e-01 +9.6082e-01 +1.6136e+00 +7.3592e-01 +1.4824e-01 +1.3312e+00 -2.6975e-01 -2.0469e+00 +2.9990e+00 +1.6115e+00 -1.4861e-01 -3.6112e-01 +6.9948e-01 +2.1687e+00 -8.9111e-02 -2.3221e+00 +2.0035e+00 -3.4204e+00
4772 +9.660645349e+01 +9.660645349e+01 +1.742664535e+02 +1.742664535e+02 +3.3449e-01 +1.6716e-01 +4.1588e-01 +6.4103e-01 +1.6199e+00 +7.5582e-01 -2.1483e-01 +1.3376e+00 -4.3531e-01 -2.0278e+00 +3.0022e+00 +1.1667e+00 -2.4433e-01 -6.2760e-01 +6.7112e-01 +1.8233e+00 -9.5510e-02 -2.3659e+00 +2.4283e+00 -3.4525e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.569805019e+03 +2.569805019e+03 +2.685485019e+03 +2.685485019e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
6 +1.478020735e+03 +1.478020735e+03 +1.593700735e+03 +1.593700735e+03 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
56 +9.342123061e+02 +9.342123061e+02 +1.049892306e+03 +1.049892306e+03 -3.4038e+00 +8.1972e-01 -5.0000e+00 -3.2855e+00 -7.8350e-01 -3.2440e+00 +2.1815e+00 +2.1755e+00 +1.2244e+00 -2.5013e+00 +5.9605e-01 +6.1009e-01 +3.7297e+00 +2.4899e+00 +2.0033e+00 +5.3798e-01 -1.6761e+00 +2.6013e+00 -3.1653e+00 -3.0037e+00
147 +6.038382986e+02 +6.038382986e+02 +7.195182986e+02 +7.195182986e+02 +9.3760e-01 -2.0686e+00 -3.2336e+00 +7.4324e-01 -6.1284e-01 +8.2800e-01 +2.4367e+00 +2.8356e+00 -1.1879e+00 -1.7195e+00 +7.0860e-02 -2.1700e+00 +8.2556e-02 +2.1952e+00 +1.7196e+00 +1.7403e+00 -2.9572e+00 +2.3818e+00 +2.5892e+00 -1.6913e+00
367 +3.965945246e+02 +3.965945246e+02 +5.122745246e+02 +5.122745246e+02 +1.0665e+00 -3.8102e-01 -1.8854e+00 -1.1622e+00 +8.4628e-01 +1.2183e+00 +8.4436e-01 +1.8178e+00 +3.8548e-01 -3.4590e-01 +2.8984e+00 -3.4800e-01 +8.7821e-01 +1.4191e+00 +8.5043e-01 -6.3931e-01 -1.3071e+00 +4.4713e+00 +3.0414e+00 -6.5139e-01
1570 +2.498007936e+02 +2.498007936e+02 +3.654807936e+02 +3.654807936e+02 -3.0132e-01 -1.9013e-01 -1.4479e+00 -1.6332e-02 +2.8790e+00 -4.9974e-01 +1.4120e+00 +1.7719e+00 +1.2442e+00 -1.1636e+00 +2.1662e+00 -1.0107e+00 +2.4350e+00 +1.6138e+00 +1.5645e+00 -6.6040e-01 -3.5888e-01 +2.9878e+00 +2.8221e+00 +1.6161e-02
3728 +1.547405508e+02 +1.547405508e+02 +2.704205508e+02 +2.704205508e+02 -6.0817e-01 -1.1047e+00 -1.4714e+00 +4.4756e-01 +2.8862e+00 -3.6167e-01 +2.1960e+00 +4.4445e-01 +1.3544e+00 -1.3888e+00 +2.7182e+00 -8.7736e-01 +2.5288e+00 +6.9328e-01 +1.6483e+00 -7.3098e-01 +5.5616e-02 +3.1278e+00 +3.1340e+00 -2.9279e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.004254979e+03 +7.004254979e+03 +7.000544979e+03 +7.000544979e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +3.457810847e+03 +3.457810847e+03 +3.454100847e+03 +3.454100847e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
6 +1.965355048e+03 +1.965355048e+03 +1.961645048e+03 +1.961645048e+03 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
8 +1.385936401e+03 +1.385936401e+03 +1.382226401e+03 +1.382226401e+03 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00 -8.2733e-01 -4.5035e+00 +4.0272e+00 +4.4479e+00 -9.1359e-02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
28 +9.333605867e+02 +9.333605867e+02 +9.296505867e+02 +9.296505867e+02 -1.5229e+00 -3.5000e+00 +8.6092e-01 -2.3785e+00 -4.5555e+00 +2.5493e+00 -2.5721e+00 -5.7598e-01 +1.8780e+00 -1.4077e+00 +2.3634e+00 -1.0529e+00 +1.8342e+00 +2.0405e+00 -5.7695e-01 -4.8042e+00 -1.6914e+00 -7.5691e-01 -2.2973e+00 -3.0295e+00
122 +6.207943906e+02 +6.207943906e+02 +6.170843906e+02 +6.170843906e+02 +4.8382e-01 -2.6429e+00 +1.7894e+00 +2.3399e+00 +1.1166e+00 +3.0293e+00 +5.1853e-01 +2.6456e-01 +1.1884e+00 -1.2881e+00 +3.1033e+00 -2.6817e+00 -2.3077e-01 -2.5383e+00 -2.1289e+00 +1.2346e+00 -5.1714e-02 -4.3331e-01 +2.5022e+00 -2.6555e+00
295 +3.467507547e+02 +3.467507547e+02 +3.430407547e+02 +3.430407547e+02 -1.9854e+00 +3.2774e-02 +6.9022e-01 -2.2950e-01 +4.7222e-02 +2.3263e+00 -2.3940e+00 -8.4464e-03 +5.2768e-01 +6.0492e-01 +8.2922e-01 +1.0389e+00 +3.0022e+00 -1.2696e+00 -4.5479e-01 -2.5215e+00 +7.8681e-01 +8.1180e-01 +6.0981e-01 -3.5219e+00
711 +2.442474002e+02 +2.442474002e+02 +2.405374002e+02 +2.405374002e+02 -2.1144e-01 -3.9560e-01 +1.7874e+00 -2.7989e-01 +1.3089e+00 +2.4365e+00 +1.2554e-01 -1.8741e+00 +3.4332e-01 +6.0442e-01 +1.4126e+00 +2.3101e+00 +2.2423e+00 -1.2874e+00 +5.1550e-01 -3.4721e+00 +1.2341e+00 +1.8918e+00 +2.7299e+00 -4.4149e+00
2712 +1.560877575e+02 +1.560877575e+02 +1.523777575e+02 +1.523777575e+02 -1.9188e-01 -2.5015e+00 +1.9786e+00 +6.0883e-01 +1.7113e+00 +2.2854e+00 -7.0937e-01 -1.1881e+00 +1.8818e+00 +5.9763e-02 +3.1775e+00 +1.0520e+00 +3.1733e+00 -1.2703e+00 +5.9786e-02 -3.3310e+00 +8.2163e-01 +1.2040e+00 +2.4759e+00 -3.1492e+00
4283 +8.838409860e+01 +8.838409860e+01 +8.467409860e+01 +8.467409860e+01 +1.4529e-01 -2.3581e+00 +1.7213e+00 +5.7408e-01 +1.6807e+00 +2.8666e+00 -4.0281e-01 -1.3217e+00 +1.7656e+00 -2.3786e-02 +3.1225e+00 +1.5873e+00 +3.0903e+00 -1.3066e+00 +1.5218e-01 -3.2456e+00 +1.1483e+00 +1.2964e+00 +3.2598e+00 -3.9024e+00
4711 +6.137458075e+01 +6.137458075e+01 +5.766458075e+01 +5.766458075e+01 +1.1651e-01 -2.3097e+00 +1.7687e+00 +5.1749e-01 +1.6661e+00 +2.8672e+00 -5.7155e-01 -1.3404e+00 +1.6229e+00 +5.4352e-02 +3.1135e+00 +1.6122e+00 +3.1421e+00 -1.3469e+00 +1.0517e-01 -3.2724e+00 +1.1495e+00 +1.5452e+00 +2.8386e+00 -3.8682e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150333817e+04 +1.150333817e+04 +1.163551817e+04 +1.163551817e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +7.683627481e+03 +7.683627481e+03 +7.815807481e+03 +7.815807481e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
5 +1.964162125e+03 +1.964162125e+03 +2.096342125e+03 +2.096342125e+03 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00 -2.1416e+00 +2.5720e+00 +2.5373e+00 -1.1955e+00 +6.7822e-01 -4.2415e+00 -4.4605e+00 +3.0798e-01 +2.7917e+00 +4.3401e+00 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
6 +1.457420469e+03 +1.457420469e+03 +1.589600469e+03 +1.589600469e+03 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
21 +9.024669291e+02 +9.024669291e+02 +1.034646929e+03 +1.034646929e+03 -7.7114e-01 -4.0577e+00 +9.8524e-01 -2.9076e-01 +1.9595e+00 +1.9989e+00 +1.3853e+00 -4.6640e+00 -4.3119e+00 -1.8040e+00 +3.0864e-01 +1.5445e+00 -9.2381e-01 +3.1998e+00 +2.1836e+00 +4.6865e+00 +3.1334e-01 -1.7485e+00 -3.9437e+00 +1.1096e+00
214 +6.252486637e+02 +6.252486637e+02 +7.574286637e+02 +7.574286637e+02 -1.6226e+00 +8.5168e-01 +1.5747e+00 -3.8161e-02 -1.0129e+00 +6.1871e-01 +1.0958e+00 +1.0613e+00 -3.5508e+00 +7.4778e-01 -9.3238e-01 +1.8604e+00 -1.8509e+00 +4.2419e+00 +2.6488e-01 +2.9400e+00 +9.0923e-01 -3.0443e-02 -1.0125e+00 -2.1902e-02
525 +3.468017935e+02 +3.468017935e+02 +4.789817935e+02 +4.789817935e+02 +1.8274e+00 -2.4135e+00 +2.4196e+00 -6.1627e-01 +2.6898e+00 -4.1691e-01 +3.9794e-01 +2.5788e+00 -2.4925e+00 +1.2726e+00 +9.9925e-02 +2.2343e+00 -7.8198e-01 +2.0160e+00 +1.4068e+00 +2.5501e+00 +5.4250e-01 +3.1597e+00 -3.3269e-02 +8.8073e-02
971 +2.315491191e+02 +2.315491191e+02 +3.637291191e+02 +3.637291191e+02 +6.6747e-01 -1.2319e+00 +2.8365e+00 -9.2246e-01 +2.4457e+00 +4.3480e-01 +2.1970e+00 +3.7084e+00 -6.5610e-01 +8.2649e-02 +1.2821e-01 +2.4384e+00 -8.7240e-01 +3.3641e+00 +1.3903e+00 +2.7935e+00 +1.3792e+00 +4.0807e+00 +1.0357e+00 +2.0474e+00
2656 +1.552572369e+02 +1.552572369e+02 +2.874372369e+02 +2.874372369e+02 +1.9217e+00 -6.2678e-02 +3.3564e+00 -2.2322e+00 +1.7098e+00 +1.0991e+00 +2.1992e+00 +9.5636e-01 -8.7801e-01 -1.2007e-01 +3.1234e-01 +4.1995e+00 +5.5289e-01 +2.6985e+00 +1.3944e+00 +3.8672e+00 +1.6493e+00 +4.1033e+00 +1.0136e+00 +1.0650e+00
4864 +9.832078379e+01 +9.832078379e+01 +2.305007838e+02 +2.305007838e+02 +1.9271e+00 -3.8406e-01 +3.3629e+00 -2.8669e+00 +1.6885e+00 +1.1066e+00 +2.2067e+00 +8.5390e-01 -9.0455e-01 -2.4142e-01 +2.2070e-01 +4.4217e+00 +5.4619e-01 +2.7877e+00 +1.4213e+00 +3.6164e+00 +1.6731e+00 +4.1367e+00 +1.0609e+00 +1.0509e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.325311210e+04 +1.325311210e+04 +1.266838210e+04 +1.266838210e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +4.447855462e+03 +4.447855462e+03 +3.863125462e+03 +3.863125462e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
6 +1.382920595e+03 +1.382920595e+03 +7.981905946e+02 +7.981905946e+02 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
65 +9.555671198e+02 +9.555671198e+02 +3.708371198e+02 +3.708371198e+02 +9.2253e-01 +1.1642e+00 +1.4908e+00 +3.4517e+00 -1.9107e+00 +1.0928e+00 -1.6377e+00 -2.8815e+00 +7.3039e-02 +2.8006e-01 -1.4127e+00 +6.1945e-01 +1.7029e+00 -4.9782e-01 +6.2010e-01 +1.6159e-01 +2.4730e+00 +2.3292e+00 -1.4356e+00 +1.3461e-01
145 +6.230845899e+02 +6.230845899e+02 +3.835458994e+01 +3.835458994e+01 -7.7469e-02 +1.7341e-01 +4.9084e-01 +2.4517e+00 -9.1065e-01 +9.4352e-01 -6.3769e-01 -1.8815e+00 -9.2696e-01 -3.7952e-01 -4.1275e-01 -3.8055e-01 +7.0286e-01 +5.0218e-01 +1.6201e+00 +1.1616e+00 +1.4730e+00 +1.3798e+00 -4.3559e-01 -8.6539e-01
443 +3.574923422e+02 +3.574923422e+02 -2.272376578e+02 -2.272376578e+02 +2.2225e+00 -1.1107e+00 -2.1500e+00 -2.2169e+00 -2.5455e+00 -2.0615e-01 +1.8821e+00 -4.6944e-01 -2.8369e-01 -3.3121e+00 +1.4532e-01 -3.3899e+00 -7.5397e-01 +2.4851e+00 +2.0490e+00 +2.1552e-01 +3.4600e-01 +2.7644e+00 -1.0185e+00 -2.9121e+00
983 +2.509269754e+02 +2.509269754e+02 -3.338030246e+02 -3.338030246e+02 +2.6054e+00 -1.3116e+00 -1.0730e+00 -1.8506e+00 -2.3233e-01 -1.2447e+00 +1.3385e+00 -3.4667e-01 -1.5853e-02 -2.3508e+00 +3.5541e-01 -3.6938e+00 +2.6672e-03 +2.6972e+00 +2.1749e+00 -9.5749e-01 +1.3900e+00 +3.7100e+00 -2.8486e-01 -1.9418e+00
3722 +1.574911605e+02 +1.574911605e+02 -4.272388395e+02 -4.272388395e+02 +2.6155e+00 -2.1597e+00 -6.3191e-01 -2.0590e+00 -2.6538e-01 -6.8534e-01 +2.4788e+00 +4.3544e-01 -5.3520e-01 -3.1027e+00 +3.4588e-01 -2.8016e+00 +6.0971e-01 +3.3222e+00 +2.1465e+00 -8.2705e-01 +1.4909e+00 +3.7497e+00 +9.6611e-01 -2.8499e+00
4703 +9.767773142e+01 +9.767773142e+01 -4.870522686e+02 -4.870522686e+02 +2.5652e+00 -2.2127e+00 -4.4266e-01 -1.5142e+00 -7.3516e-01 -6.1606e-01 +3.1833e+00 +4.6719e-01 +4.0289e-01 -2.9321e+00 -9.6555e-02 -2.1062e+00 +5.6603e-01 +3.0703e+00 +2.5616e+00 -9.6572e-01 +2.2210e+00 +3.6991e+00 +9.5476e-01 -2.8993e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.172414839e+04 +1.172414839e+04 +1.168760839e+04 +1.168760839e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +4.837655779e+03 +4.837655779e+03 +4.801115779e+03 +4.801115779e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
