% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.225863794e+03 +5.225863794e+03 +5.341543794e+03 +5.341543794e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +1.557697822e+03 +1.557697822e+03 +1.673377822e+03 +1.673377822e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
33 +8.136233562e+02 +8.136233562e+02 +9.293033562e+02 +9.293033562e+02 +5.2291e-01 +1.2988e+00 -4.6801e+00 +1.1471e+00 -1.3759e+00 -4.5047e+00 -1.0430e-01 -3.0749e+00 -3.7692e+00 -2.9451e+00 -3.5349e+00 -3.1093e+00 -4.5735e+00 +1.3520e+00 -2.1813e+00 +3.8597e-01 +1.9516e+00 -8.8399e-03 +3.5801e-01 -5.4817e-01
99 +5.930098540e+02 +5.930098540e+02 +7.086898540e+02 +7.086898540e+02 -1.5610e+00 +9.5350e-01 -3.4425e+00 +2.4833e+00 +7.6105e-01 +2.6425e+00 -3.9274e-01 +4.8164e+00 -3.4360e+00 -3.0879e+00 +2.7493e+00 -1.2373e+00 -3.0908e+00 -7.1747e-01 -1.7978e-01 -3.7939e+00 -4.2749e-01 +1.7038e+00 +1.2406e+00 -2.1138e+00
299 +3.886610140e+02 +3.886610140e+02 +5.043410140e+02 +5.043410140e+02 -1.5610e+00 +9.5350e-01 -3.4425e+00 +2.6668e+00 +7.6105e-01 -2.2408e-01 -5.6431e-01 +4.8164e+00 -3.4360e+00 -1.8811e+00 +2.7493e+00 -3.2984e+00 -7.2431e+00 -7.1747e-01 -2.9649e+00 +5.3675e-01 -4.2749e-01 +4.4736e+00 +2.8193e+00 -2.1138e+00
814 +2.277149431e+02 +2.277149431e+02 +3.433949431e+02 +3.433949431e+02 -1.7010e+00 -6.8008e-01 +1.0753e+00 +1.4019e+00 -4.6259e+00 -4.4550e+00 -1.9662e+00 +1.6859e+00 -2.9255e+00 -2.5016e+00 +1.7977e+00 -3.4600e+00 -3.1550e+00 +1.2650e+00 -3.5900e+00 +4.9982e-01 +4.0171e-01 +4.4960e+00 +3.0645e+00 -9.3119e-01
1257 +1.567346777e+02 +1.567346777e+02 +2.724146777e+02 +2.724146777e+02 -2.0684e+00 +1.8458e+00 +4.0466e-01 +2.1745e+00 -2.6745e+00 -2.3497e+00 -1.6491e+00 +2.5320e+00 -3.2390e+00 -1.4545e+00 +2.3004e+00 -1.8744e+00 -4.6516e+00 +1.6368e-01 -1.5920e+00 -6.0826e-01 +1.0163e+00 +4.5149e+00 +3.0393e+00 -9.0103e-01
1839 +9.435972814e+01 +9.435972814e+01 +2.100397281e+02 +2.100397281e+02 -1.2083e+00 +2.1230e+00 +2.5211e-01 +2.1923e+00 -2.7324e+00 -3.1813e+00 -2.1906e+00 +2.3287e+00 -3.2270e+00 -2.4301e+00 +2.7107e+00 -3.0102e+00 -3.2819e+00 +1.8042e-01 -1.9458e+00 -4.3954e-01 -4.1784e-01 +4.2722e+00 +4.1757e+00 -2.6966e-01
3923 +4.703652251e+01 +4.703652251e+01 +1.627165225e+02 +1.627165225e+02 -2.1995e+00 -9.5359e-01 +3.6568e-01 +3.0841e+00 -3.5525e+00 -3.3210e+00 -2.3333e+00 +1.7133e+00 -3.3433e+00 -2.0001e+00 +2.6479e+00 -2.3623e+00 -3.1967e+00 +2.2625e-01 -2.0956e+00 +7.4571e-02 -8.3121e-01 +3.8547e+00 +4.1901e+00 -1.2379e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.984185589e+03 +7.984185589e+03 +7.980475589e+03 +7.980475589e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +2.245443833e+03 +2.245443833e+03 +2.241733833e+03 +2.241733833e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +1.028731004e+03 +1.028731004e+03 +1.025021004e+03 +1.025021004e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
4 +9.748252903e+02 +9.748252903e+02 +9.711152903e+02 +9.711152903e+02 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
167 +6.154938766e+02 +6.154938766e+02 +6.117838766e+02 +6.117838766e+02 -3.9335e+00 -1.5826e+00 -3.6005e+00 +4.5016e+00 +3.1730e+00 +3.6869e+00 -6.9601e-01 -3.4882e+00 -1.7783e+00 +3.0007e+00 +7.7098e-01 -1.3086e+00 +5.8990e+00 -2.3620e+00 -3.5446e+00 -3.5052e+00 +3.6929e+00 +7.9705e-01 +6.9492e-01 -2.5610e+00
486 +3.879477197e+02 +3.879477197e+02 +3.842377197e+02 +3.842377197e+02 -2.2049e+00 -2.3721e+00 +8.2905e+00 +2.1590e+00 +2.0320e+00 +4.9395e+00 +9.1381e-01 +2.6012e-01 -2.2020e+00 +3.5005e+00 +1.5451e+00 +1.0234e+00 +1.7834e+00 -3.0343e+00 +1.2632e+00 -3.9453e+00 +3.2266e+00 +1.8238e+00 +3.0459e+00 -2.8720e+00
745 +2.109200119e+02 +2.109200119e+02 +2.072100119e+02 +2.072100119e+02 +4.0303e+00 -4.1144e+00 -1.0201e+00 +3.0582e+00 +2.3265e+00 +2.4627e+00 +2.1128e-01 -3.2303e+00 -7.1627e-01 -1.8547e+00 +2.2774e+00 +2.0929e-01 +2.1788e+00 -2.9334e+00 +1.4366e+00 -3.3427e+00 +1.6925e+00 +1.4533e+00 +3.3243e+00 -3.0140e+00
1363 +1.446122378e+02 +1.446122378e+02 +1.409022378e+02 +1.409022378e+02 +1.6614e+00 -3.2263e+00 +3.3336e+00 +3.7362e+00 +4.4128e+00 +1.6561e+00 +1.4993e-01 -1.2600e+00 -2.9940e+00 +8.4560e-02 +3.7980e+00 +2.1114e+00 +2.6574e+00 -2.3865e+00 +5.1181e-01 -2.8190e+00 +2.9529e+00 +1.1674e+00 +3.3335e+00 -3.9167e+00
2333 +9.870359645e+01 +9.870359645e+01 +9.499359645e+01 +9.499359645e+01 +5.0383e+00 -3.1357e+00 +9.0475e-01 +2.3141e+00 +4.0649e+00 +3.6205e+00 +9.1651e-01 -2.1661e+00 -2.4919e+00 -3.7328e-02 +3.8251e+00 +1.9304e+00 +3.1209e+00 -2.5881e+00 +4.6896e-01 -3.6305e+00 +6.9963e-01 +1.9535e+00 +3.5018e+00 -3.5318e+00
4519 +5.910367923e+01 +5.910367923e+01 +5.539367923e+01 +5.539367923e+01 +3.1947e+00 -3.1517e+00 +1.6229e+00 +4.8954e+00 +4.7954e+00 +2.8416e+00 +7.1408e-01 -1.2550e+00 -2.2659e+00 +1.7057e-01 +3.7306e+00 +1.5111e+00 +3.1186e+00 -2.2397e+00 +5.0911e-01 -3.7198e+00 +1.5021e+00 +1.8681e+00 +3.9617e+00 -3.9215e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.259224633e+03 +3.259224633e+03 +3.391404633e+03 +3.391404633e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.152045521e+03 +1.152045521e+03 +1.284225521e+03 +1.284225521e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
6 +6.118388002e+02 +6.118388002e+02 +7.440188002e+02 +7.440188002e+02 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
336 +3.629033883e+02 +3.629033883e+02 +4.950833883e+02 +4.950833883e+02 -3.1429e+00 -1.0717e-01 +7.5489e-01 +2.6384e+00 +2.1650e-01 -3.9783e+00 +3.1770e-01 -2.8316e+00 +1.9289e+00 -5.6643e-01 -5.4154e-01 +1.5785e+00 +6.7672e-01 +1.9686e+00 -2.8595e+00 +3.8196e+00 +2.3636e+00 +4.2062e+00 -7.4495e-01 +4.9723e-01
547 +2.363130264e+02 +2.363130264e+02 +3.684930264e+02 +3.684930264e+02 -9.5420e-01 +7.7946e-01 +3.4012e+00 -5.2003e+00 -6.2407e+00 +1.3874e+00 -3.9991e+00 +6.4154e-01 -9.0388e-01 +2.9497e-01 +4.1006e-01 +1.8283e+00 +1.4428e-02 +2.8744e+00 -4.5313e+00 +2.3540e+00 +2.5222e+00 +3.8066e+00 -1.1292e+00 +1.1958e-01
1074 +1.414972475e+02 +1.414972475e+02 +2.736772475e+02 +2.736772475e+02 -8.0884e-01 -2.0408e-01 +1.7984e+00 -2.8373e+00 -2.5345e+00 -1.1847e+00 -2.8790e+00 +1.1689e+00 +1.9736e+00 -7.1977e-01 +1.3020e+00 +1.7649e+00 -2.3749e+00 +2.8529e+00 -3.6640e+00 +3.0114e+00 +2.1254e+00 +3.4705e+00 -9.2107e-01 +3.3125e-01
1844 +9.799083316e+01 +9.799083316e+01 +2.301708332e+02 +2.301708332e+02 -3.6721e+00 +1.4350e+00 +1.7039e+00 -3.6575e+00 -3.4102e+00 -1.1581e+00 -1.6381e+00 +8.7682e-01 +7.4296e-01 +5.9120e-01 +8.9247e-01 +3.0697e+00 -1.0514e+00 +2.7088e+00 -3.4843e+00 +1.9061e+00 +1.2751e+00 +3.4299e+00 -1.0047e+00 +1.7856e+00
4124 +6.049207436e+01 +6.049207436e+01 +1.926720744e+02 +1.926720744e+02 -3.7208e+00 +1.5476e+00 +1.7039e+00 -1.9649e+00 -2.4478e+00 -1.1581e+00 -1.6381e+00 +7.1738e-01 +3.9597e-01 -1.8442e-01 +8.9247e-01 +3.0522e+00 -1.6301e+00 +2.8905e+00 -4.0967e+00 +1.9061e+00 +1.6646e+00 +3.4299e+00 -1.6661e+00 +1.0323e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.991701682e+03 +8.991701682e+03 +8.406971682e+03 +8.406971682e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +3.190478647e+03 +3.190478647e+03 +2.605748647e+03 +2.605748647e+03 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
4 +1.539171485e+03 +1.539171485e+03 +9.544414854e+02 +9.544414854e+02 +2.5127e+00 -2.4490e+00 +5.9571e-02 +1.9908e+00 +3.9090e+00 +4.5929e+00 +4.7216e-01 -3.6138e+00 -3.5071e+00 -2.4249e+00 +3.4072e+00 -2.4572e+00 +3.1428e+00 -2.5648e+00 +4.2926e+00 -1.5002e+00 -3.0340e+00 -2.4892e+00 +1.1604e+00 -2.6711e-01
8 +7.690821160e+02 +7.690821160e+02 +1.843521160e+02 +1.843521160e+02 +3.5303e+00 +1.2206e+00 -1.4905e+00 +1.3250e-01 -9.8192e-01 -4.2403e+00 -2.6008e+00 -3.7668e+00 -3.1609e+00 -2.6005e+00 -8.2733e-01 -4.5035e+00 +4.0272e+00 +4.4479e+00 -9.1359e-02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
56 +4.852829296e+02 +4.852829296e+02 -9.944707042e+01 -9.944707042e+01 -2.0486e+00 -2.8196e+00 +2.7686e-01 -3.6635e+00 +2.1650e-01 -4.0327e+00 +3.1815e+00 +3.1755e+00 +9.4493e-01 -3.5013e+00 +2.3495e+00 +1.8595e-01 +9.0129e-01 +2.2902e+00 -6.3271e-01 -4.6202e-01 -6.7608e-01 +3.2531e+00 -4.1653e+00 -3.6683e+00
373 +3.529209917e+02 +3.529209917e+02 -2.318090083e+02 -2.318090083e+02 -2.7181e+00 -4.6640e+00 -1.6725e+00 -1.3219e+00 -1.1921e+00 +9.0094e-01 +7.1913e-01 -1.5125e+00 -3.1343e+00 -3.2629e+00 +1.7447e+00 -2.4433e-02 -5.3552e-01 +3.7638e+00 -1.1102e-01 +1.2406e+00 -2.5643e+00 +3.7873e+00 -9.2671e-01 -3.8339e+00
702 +2.151879565e+02 +2.151879565e+02 -3.695420435e+02 -3.695420435e+02 -2.0901e-01 -2.0133e+00 -4.0830e-01 -9.1691e-01 -1.3502e+00 -4.7131e+00 +1.2326e+00 +4.2201e-01 -3.4818e+00 -3.4162e+00 +2.1458e-01 -1.2148e+00 -4.4040e-01 +3.9665e+00 +5.6450e-01 +1.2288e-01 -2.4171e+00 +3.7766e+00 -1.3417e+00 -2.4386e+00
1172 +1.412092159e+02 +1.412092159e+02 -4.435207841e+02 -4.435207841e+02 -3.6233e+00 +7.5919e-01 -2.8019e+00 -1.7011e-02 -7.9117e-01 -3.9137e+00 +4.6560e+00 +9.1596e-01 -1.7449e+00 -3.3761e+00 +3.1666e-01 -2.7906e+00 -9.8616e-01 +3.5175e+00 +2.6026e+00 -9.6079e-02 -1.7315e+00 +4.1729e+00 -9.9466e-01 -3.4480e+00
2343 +9.693623696e+01 +9.693623696e+01 -4.877937630e+02 -4.877937630e+02 -2.5346e+00 -3.1109e+00 -4.0875e+00 -2.4435e+00 -1.5535e+00 -4.2682e+00 +2.3444e+00 +2.9826e-01 -1.8219e+00 -1.5656e+00 +3.6385e-01 -5.4111e-01 -1.5153e+00 +3.4269e+00 +2.8392e+00 -4.8166e-01 -1.6811e+00 +3.7108e+00 -9.8230e-01 -3.1917e+00
4129 +6.230342222e+01 +6.230342222e+01 -5.224265778e+02 -5.224265778e+02 -2.7297e+00 -4.6073e+00 -2.2804e+00 -2.1982e+00 -7.2785e-01 -4.6888e+00 +2.4027e+00 +3.3237e-01 -5.0859e-01 -2.3500e+00 -1.5658e-01 -6.2739e-01 -9.9601e-01 +3.4639e+00 +2.0883e+00 -5.1190e-01 -1.6776e+00 +3.4033e+00 -9.1174e-01 -3.9030e+00
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.840401841e+03 +5.840401841e+03 +5.803861841e+03 +5.803861841e+03 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +1.332746613e+03 +1.332746613e+03 +1.296206613e+03 +1.296206613e+03 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
12 +8.396830432e+02 +8.396830432e+02 +8.031430432e+02 +8.031430432e+02 -1.8890e+00 +4.2338e+00 -6.9793e-01 -3.1518e+00 +4.0488e+00 +4.7975e+00 -6.1130e-01 -3.8888e+00 -2.4194e+00 -9.1280e-01 +9.4896e-01 -2.3779e+00 +1.0284e+00 +2.1122e+00 -2.7825e+00 -3.8258e+00 -2.0332e+00 -1.8122e+00 -7.5833e-01 +7.8583e-02
42 +5.033077869e+02 +5.033077869e+02 +4.667677869e+02 +4.667677869e+02 +1.5574e+00 -4.6429e+00 +1.4142e+00 +4.3399e+00 -1.6386e+00 +2.5774e+00 -3.5151e+00 -4.0399e+00 +1.5548e+00 -1.8768e+00 +2.0605e+00 +2.3792e-01 +1.4671e+00 -1.2402e+00 -4.0287e+00 -1.1193e+00 +4.5224e+00 -1.8290e+00 -2.8710e+00 +1.3683e+00
408 +3.757763503e+02 +3.757763503e+02 +3.392363503e+02 +3.392363503e+02 +2.0331e+00 -4.4046e+00 +8.5129e-01 +5.5288e+00 -2.2299e+00 +8.5565e-01 -3.5657e+00 -4.9133e+00 +7.1423e-01 -1.6771e+00 -1.3112e-01 -2.6051e+00 +6.0115e-01 +1.9611e+00 -8.2837e-01 -3.9626e+00 +4.0943e+00 -6.1465e-01 -2.6728e+00 +1.3209e+00
659 +2.495102173e+02 +2.495102173e+02 +2.129702173e+02 +2.129702173e+02 -5.9992e-01 -3.4600e+00 +2.1182e+00 -2.1313e+00 +4.0748e+00 -2.5742e+00 -3.2438e+00 -3.0988e-01 -2.1057e-01 -2.2896e+00 +1.2981e+00 -2.4729e+00 -3.7720e-01 +1.3536e+00 -1.3332e+00 -1.9397e+00 +3.8316e+00 -8.8012e-01 -2.6244e+00 +1.1982e+00
