% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
50 +3.056643416e+06 +3.056643416e+06 +3.056702546e+06 +3.056702546e+06 +1.4701e+00 -1.0368e+00 +1.4469e+00 -2.1104e+00 +8.6775e-01 -2.1649e+00 -3.1515e-01 +2.1191e+00 +3.6761e+00 -3.1887e+00 +3.2939e+00 +1.7571e+00 +8.6792e-01 +3.5859e-01 -1.5322e+00 -2.9365e+00 +1.0851e+00 -2.4958e-01 +2.6480e+00 +1.9483e+00
92 +2.177249166e+06 +2.177249166e+06 +2.177308296e+06 +2.177308296e+06 -1.1754e+00 +2.6429e+00 -2.4504e+00 -1.2832e+00 +2.0488e+00 +2.7975e+00 +9.9813e-01 -2.0931e+00 -4.1935e-01 +5.1008e-01 +1.9421e+00 -3.0008e+00 +2.4778e+00 +2.2473e+00 -2.2987e+00 -2.5452e+00 -6.5101e-01 -8.0743e-01 +6.4019e-01 -1.0767e+00
113 +1.517879509e+06 +1.517879509e+06 +1.517938639e+06 +1.517938639e+06 +1.8589e+00 +1.7377e+00 -2.6801e+00 +9.3746e-01 -3.3759e+00 -2.5047e+00 +1.8957e+00 -1.0749e+00 -1.7692e+00 -9.4506e-01 -1.5349e+00 -2.6790e+00 -2.5735e+00 -1.4169e-01 -2.1813e+00 -1.6140e+00 +1.9516e+00 -4.6393e-01 +3.5801e-01 -2.5482e+00
194 +9.714538480e+05 +9.714538480e+05 +9.715129780e+05 +9.715129780e+05 +2.3932e-01 +2.3627e+00 -4.7002e-01 +6.9565e-02 -3.7619e+00 -1.7602e+00 +2.1979e+00 +1.3414e+00 -3.0043e-01 -2.4508e-01 +4.7933e-01 -2.2222e+00 -2.1804e+00 +2.8001e-01 -1.3354e+00 -2.4841e+00 +1.4082e+00 -4.7922e-01 +5.7477e-01 -1.7134e+00
234 +5.248560599e+05 +5.248560599e+05 +5.249151899e+05 +5.249151899e+05 +1.1231e+00 +2.0481e+00 -1.3538e+00 -5.2228e-01 -2.8782e+00 -2.6440e+00 +1.5806e+00 +4.5761e-01 -1.1842e+00 -4.1695e-01 -4.0441e-01 -2.7751e+00 -2.8367e+00 +1.1637e+00 -4.5166e-01 -3.0972e+00 +2.2920e+00 +4.0452e-01 -3.0897e-01 -2.5971e+00
264 +3.430044879e+05 +3.430044879e+05 +3.430636179e+05 +3.430636179e+05 +1.3188e+00 +2.2915e+00 -8.1343e-01 -1.7156e-01 -2.6412e+00 -3.1009e+00 +2.4579e+00 +1.5228e-01 -4.0869e-01 -9.3505e-01 -1.8672e-01 -3.3450e+00 -2.1625e+00 +1.9919e+00 -5.3408e-02 -3.3458e+00 +2.4323e+00 +8.8603e-01 +3.3336e-01 -2.4729e+00
377 +2.419393257e+05 +2.419393257e+05 +2.419984557e+05 +2.419984557e+05 +1.0568e+00 +2.0794e+00 -9.8038e-01 -5.0239e-02 -3.0279e+00 -2.8628e+00 +2.0832e+00 +4.2832e-01 -1.4863e+00 -5.8682e-01 -1.4014e-01 -3.2718e+00 -2.8129e+00 +2.0289e+00 -1.1598e-01 -3.2694e+00 +2.0650e+00 +1.0834e+00 -2.0929e-01 -2.4600e+00
462 +1.458846236e+05 +1.458846236e+05 +1.459437536e+05 +1.459437536e+05 +4.2482e-01 +2.1408e+00 -8.1716e-01 +2.5665e-01 -3.6156e+00 -2.4054e+00 +1.4827e+00 +6.9810e-01 -1.5833e+00 +3.9808e-01 +3.2003e-01 -2.8704e+00 -3.8142e+00 +1.6155e+00 -3.8027e-01 -2.7501e+00 +1.3912e+00 +6.0089e-01 -1.4473e-01 -2.3055e+00
650 +6.153221638e+04 +6.153221638e+04 +6.159134638e+04 +6.159134638e+04 -1.5047e-01 +1.8887e+00 -9.2925e-01 +5.2172e-01 -4.3979e+00 -2.2985e+00 +4.5764e-01 +8.6280e-01 -1.8738e+00 +6.3553e-01 +7.2840e-01 -2.5224e+00 -3.6693e+00 +1.5632e+00 -1.0462e+00 -2.8107e+00 +8.4173e-01 +6.2012e-01 +5.4414e-01 -1.3642e+00
1092 +3.682051482e+04 +3.682051482e+04 +3.687964482e+04 +3.687964482e+04 -8.4381e-01 +1.7450e+00 -9.7046e-01 +6.3088e-01 -4.9010e+00 -1.5999e+00 -3.4852e-01 +1.3097e+00 -1.9484e+00 +1.2463e+00 +1.0046e+00 -1.9024e+00 -3.5807e+00 +9.0207e-01 -1.8371e+00 -2.1100e+00 +5.4826e-02 +3.6489e-01 +1.0618e+00 -6.8191e-01
1651 +2.428641420e+04 +2.428641420e+04 +2.434554420e+04 +2.434554420e+04 -6.1295e-01 +2.3462e+00 -6.2933e-01 +1.1500e+00 -4.9670e+00 -1.5471e+00 -2.8465e-01 +1.6946e+00 -1.3120e+00 +1.0498e+00 +1.2184e+00 -1.4418e+00 -3.7034e+00 +5.8490e-01 -1.7379e+00 -1.8383e+00 +1.1566e-01 +7.7667e-02 +1.4558e+00 -9.2580e-01
3408 +1.579994130e+04 +1.579994130e+04 +1.585907130e+04 +1.585907130e+04 -8.8505e-01 +2.9457e+00 -1.1209e+00 +2.0104e+00 -5.0000e+00 -1.8598e+00 -5.2292e-01 +2.2080e+00 -1.5480e+00 +1.7736e+00 +1.9811e+00 -1.9029e-01 -3.1276e+00 -4.3327e-01 -2.2631e+00 -1.0035e+00 -1.0962e+00 -2.7271e-01 +1.6514e+00 +4.7521e-02
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.050060056e+07 +1.050060056e+07 +1.050010903e+07 +1.050010903e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +6.496938486e+06 +6.496938486e+06 +6.496446956e+06 +6.496446956e+06 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
14 +5.384259672e+06 +5.384259672e+06 +5.383768142e+06 +5.383768142e+06 -4.6226e+00 +3.8517e+00 +4.1329e+00 +2.9618e+00 -4.0129e+00 -2.3813e+00 -1.6464e+00 +1.7973e+00 -3.6345e+00 +2.2123e+00 -3.9324e+00 +1.5376e+00 -5.8261e-02 +2.7905e+00 +2.1504e+00 +4.0372e+00 +3.9092e+00 -1.6584e+00 +1.9875e+00 -3.0219e+00
24 +3.264180867e+06 +3.264180867e+06 +3.263689337e+06 +3.263689337e+06 -3.2413e+00 +2.2176e+00 -2.6514e-01 -3.4728e+00 -1.5888e+00 +1.0739e+00 -3.0825e+00 +2.3843e+00 -2.5715e+00 +4.1742e+00 -2.3094e+00 +2.6550e+00 -3.1134e+00 -2.1250e+00 -4.0889e+00 +7.6209e-01 +1.8336e+00 +4.6593e-01 -7.4271e-01 +1.4444e+00
59 +2.480511091e+06 +2.480511091e+06 +2.480019561e+06 +2.480019561e+06 -3.6740e+00 +1.1889e+00 +2.8187e+00 +6.9175e-01 -2.1655e+00 -3.1083e-01 -1.3927e+00 +3.8164e+00 -2.4916e+00 +3.7459e+00 +4.4765e-01 -2.3728e-01 -2.2525e+00 -1.7175e+00 -1.1798e+00 -2.7939e+00 +1.8951e+00 -1.7917e+00 -1.1819e+00 +1.4658e+00
87 +1.327431492e+06 +1.327431492e+06 +1.326939962e+06 +1.326939962e+06 -2.3816e+00 +2.6190e+00 -2.9537e+00 +7.4910e-01 +1.1730e+00 +1.6869e+00 -2.1556e+00 +9.9783e-01 -2.9908e+00 +4.7782e+00 -1.5904e+00 +2.1065e+00 -3.1492e+00 -2.0417e+00 -3.1774e+00 -1.8152e+00 +1.6929e+00 -7.5806e-01 -1.5014e+00 -1.5505e+00
127 +9.413912699e+05 +9.413912699e+05 +9.408997399e+05 +9.408997399e+05 -1.8895e+00 +1.7271e+00 -2.0618e+00 -1.4277e-01 +2.8116e-01 +7.9508e-01 -1.2638e+00 +1.8897e+00 -3.1754e+00 +5.0000e+00 -1.5053e+00 +1.2146e+00 -2.8715e+00 -1.7690e+00 -2.3940e+00 -1.0802e+00 +8.0105e-01 -1.6499e+00 -2.3933e+00 -6.5858e-01
143 +5.752532629e+05 +5.752532629e+05 +5.747617329e+05 +5.747617329e+05 -3.9022e+00 +1.6902e-01 +2.2187e-01 +4.4392e-01 -4.9174e-01 +8.7807e-01 -1.2467e+00 -1.9328e+00 -1.4775e+00 +1.8677e+00 +1.1599e+00 -1.9885e+00 -2.4631e+00 -2.4267e+00 -2.7616e+00 -9.8711e-02 +1.2247e+00 +1.2151e-01 -2.1897e+00 -1.6424e+00
210 +3.891039037e+05 +3.891039037e+05 +3.886123737e+05 +3.886123737e+05 -3.7610e+00 +2.5005e+00 -2.0938e+00 +3.0619e-01 -1.2019e+00 +1.1943e+00 -1.1260e+00 +5.9598e-01 -1.1935e+00 +8.1126e-01 -1.4374e-01 +4.6854e-01 -2.3744e+00 -7.4747e-01 -4.2571e+00 -2.3664e+00 +3.1695e+00 -1.6853e+00 -1.6824e+00 -1.4524e+00
229 +2.111612321e+05 +2.111612321e+05 +2.106697021e+05 +2.106697021e+05 -1.7828e+00 +2.9921e-01 -1.0546e+00 -8.1694e-01 -1.6919e+00 -3.0805e-01 -1.6590e+00 +8.7840e-01 -1.9675e+00 +1.6019e-01 +1.1036e+00 +2.4591e+00 -1.7536e+00 +3.6257e-01 -2.2633e+00 -1.6650e+00 +2.7518e+00 -7.3281e-01 -8.4014e-01 -1.0128e-01
354 +1.542003983e+05 +1.542003983e+05 +1.537088683e+05 +1.537088683e+05 -2.3802e+00 +1.4152e-01 -1.3136e+00 -8.5371e-01 -1.9675e+00 -3.3988e-01 -2.2595e+00 +1.0644e+00 -2.5112e+00 +3.3943e-01 +1.6548e+00 +2.0066e+00 -1.6271e+00 +5.6081e-01 -2.6586e+00 -1.7270e+00 +2.6689e+00 -1.1700e+00 -5.8520e-01 -1.4399e-01
448 +9.928110216e+04 +9.928110216e+04 +9.878957216e+04 +9.878957216e+04 -2.5660e+00 -2.8777e-01 -2.2981e+00 -1.0947e+00 -2.6372e+00 -2.1539e-01 -2.8142e+00 +1.2207e+00 -2.4536e+00 +5.5866e-01 +1.7163e+00 +2.3674e+00 -1.4799e+00 +6.3205e-01 -3.2801e+00 -2.1604e+00 +3.0410e+00 -1.6693e+00 -1.0749e+00 +7.5474e-01
1742 +5.493874918e+04 +5.493874918e+04 +5.444721918e+04 +5.444721918e+04 -2.5908e+00 -5.4479e-01 -2.5595e+00 -1.3915e+00 -2.6984e+00 -7.6562e-01 -2.7368e+00 +1.4287e+00 -2.8692e+00 +1.0541e+00 +2.0056e+00 +2.7294e+00 -1.2858e+00 +7.9982e-01 -3.9925e+00 -2.4757e+00 +2.3371e+00 -1.4499e+00 -2.0093e+00 +9.1419e-01
1970 +3.954333268e+04 +3.954333268e+04 +3.905180268e+04 +3.905180268e+04 -2.6803e+00 -7.2952e-01 -3.0609e+00 -1.6318e+00 -2.8956e+00 -9.9180e-01 -3.0432e+00 +1.8462e+00 -3.0335e+00 +1.7441e+00 +1.8057e+00 +2.5472e+00 -1.2225e+00 +4.6330e-01 -4.2052e+00 -2.7754e+00 +1.9567e+00 -1.6088e+00 -3.0099e+00 +1.4636e+00
2668 +2.478413940e+04 +2.478413940e+04 +2.429260940e+04 +2.429260940e+04 -3.0988e+00 -7.9604e-01 -4.1178e+00 -1.4993e+00 -3.2220e+00 -8.9440e-01 -3.8638e+00 +2.1610e+00 -2.7726e+00 +2.0544e+00 +1.4298e+00 +2.1415e+00 -1.4916e+00 +8.3747e-02 -5.0000e+00 -3.5809e+00 +2.0093e+00 -2.2941e+00 -3.8790e+00 +2.5633e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.054260054e+07 +1.054260054e+07 +1.054243034e+07 +1.054243034e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
11 +8.537552540e+06 +8.537552540e+06 +8.537382340e+06 +8.537382340e+06 +1.4432e+00 -1.2139e+00 +3.1158e+00 +3.2826e-01 -1.4927e+00 +4.3900e+00 +3.7594e+00 +5.0156e-01 +1.2248e+00 +8.7045e-01 -2.9226e+00 -1.9875e+00 -2.9077e-01 -2.6951e+00 +3.4431e+00 -3.0524e+00 -2.7408e+00 -3.2929e+00 -2.7234e+00 -6.4301e-01
19 +5.350646490e+06 +5.350646490e+06 +5.350476290e+06 +5.350476290e+06 -4.6740e+00 +6.1200e-01 +3.8187e+00 +1.6918e+00 -3.0957e+00 -1.3108e+00 -3.9274e-01 +4.8164e+00 -3.4360e+00 +3.5552e+00 +1.4476e+00 -1.2373e+00 -3.0908e+00 -7.1747e-01 -1.7978e-01 -3.7939e+00 +8.9507e-01 -2.7381e+00 -1.1538e+00 +8.2986e-01
35 +2.214271268e+06 +2.214271268e+06 +2.214101068e+06 +2.214101068e+06 +2.3784e+00 -4.3660e+00 +3.6044e+00 +4.3441e+00 +4.8440e+00 +3.5894e+00 +2.8556e+00 +1.3377e-01 -3.2240e+00 -1.0141e+00 -3.6607e+00 -4.6911e+00 +4.3914e+00 -1.9869e+00 -2.0447e+00 -1.6706e+00 -3.2932e-01 +1.4820e+00 -4.7477e+00 +3.4221e+00
155 +1.555854735e+06 +1.555854735e+06 +1.555684535e+06 +1.555684535e+06 +1.7819e+00 -3.7904e+00 +2.9565e+00 +3.3853e+00 +4.7866e+00 +2.6421e+00 +2.6624e+00 +3.9646e-01 -2.6958e+00 -1.3170e+00 -3.5929e+00 -3.8701e+00 +5.0000e+00 -1.1007e+00 -1.1156e+00 -1.7530e+00 -1.2889e+00 +6.4250e-01 -3.7610e+00 +3.3748e+00
208 +9.820425529e+05 +9.820425529e+05 +9.818723529e+05 +9.818723529e+05 +1.5688e+00 -3.7794e+00 +1.5095e+00 +1.7485e+00 +4.0181e+00 +7.5967e-01 +1.1507e+00 +1.0141e+00 -3.0968e+00 -4.9755e-01 -2.1101e+00 -2.2728e+00 +4.0000e+00 -5.5213e-01 -1.4686e-01 -3.0816e+00 -1.7458e+00 -9.9946e-01 -1.0062e+00 +1.1120e+00
251 +4.006133498e+05 +4.006133498e+05 +4.004431498e+05 +4.004431498e+05 +9.5990e-01 -3.3656e+00 +3.8371e-02 +2.8368e+00 +4.1794e+00 +1.1401e+00 +7.4082e-01 +1.5336e+00 -2.7752e+00 -8.8267e-01 -1.4368e+00 -2.6474e+00 +2.2351e+00 +4.9068e-01 -5.5691e-01 -2.6837e+00 +1.3788e-01 -4.1407e-03 -1.3894e+00 +2.1678e+00
271 +3.651775852e+05 +3.651775852e+05 +3.650073852e+05 +3.650073852e+05 +1.7978e+00 -3.3270e+00 +1.5605e-01 +1.7151e+00 +4.0260e+00 +1.3365e+00 +1.0434e+00 +8.8912e-01 -1.8950e+00 -8.8132e-01 -1.6416e+00 -1.1005e+00 +2.2768e+00 +6.1580e-01 -9.8652e-01 -4.0173e+00 -3.3305e-01 -1.9915e+00 -2.6212e+00 +1.1853e+00
420 +2.289692928e+05 +2.289692928e+05 +2.287990928e+05 +2.287990928e+05 +1.3815e+00 -3.2052e+00 -1.1856e-01 +2.0357e+00 +4.5497e+00 +1.2638e+00 +8.6496e-01 +1.2759e+00 -2.1025e+00 -6.3335e-01 -1.1236e+00 -1.7170e+00 +2.1923e+00 +6.8217e-01 -7.1351e-01 -3.8531e+00 -1.1531e-01 -1.1104e+00 -1.9930e+00 +1.3639e+00
559 +1.547691342e+05 +1.547691342e+05 +1.545989342e+05 +1.545989342e+05 +8.1962e-01 -2.7049e+00 +7.9841e-02 +2.5778e+00 +5.0000e+00 +1.5204e+00 +1.1735e+00 +1.6684e+00 -1.7795e+00 -3.2615e-01 -1.2799e+00 -1.6177e+00 +2.1233e+00 +3.5614e-01 -4.3573e-01 -3.8519e+00 -5.4418e-01 -2.8507e-01 -1.3703e+00 +2.0320e+00
1229 +9.976654595e+04 +9.976654595e+04 +9.959634595e+04 +9.959634595e+04 -4.4608e-01 -2.8097e+00 -6.8924e-02 +2.5256e+00 +5.0000e+00 +1.8856e+00 +2.2885e+00 +1.7031e+00 -1.9836e+00 -1.2978e-01 -2.0064e+00 -2.3463e+00 +2.5055e+00 -3.7480e-01 -4.4285e-01 -2.5986e+00 -1.7876e+00 +1.0955e+00 -3.8936e-01 +2.1846e+00
2266 +6.298949153e+04 +6.298949153e+04 +6.281929153e+04 +6.281929153e+04 -1.5790e+00 -3.2210e+00 +5.4257e-01 +2.5930e+00 +5.0000e+00 +1.1745e+00 +2.0875e+00 +1.6793e+00 -2.5633e+00 -1.0015e-02 -1.7263e+00 -3.3239e+00 +2.2739e+00 -5.2277e-02 -9.1405e-01 -2.4029e+00 -2.2835e+00 +1.2440e+00 -1.3725e-01 +1.8838e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.383077742e+07 +1.383077742e+07 +1.383030767e+07 +1.383030767e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +5.814932429e+06 +5.814932429e+06 +5.814462679e+06 +5.814462679e+06 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
25 +3.172156965e+06 +3.172156965e+06 +3.171687215e+06 +3.171687215e+06 +1.4762e+00 +1.7902e+00 +1.3579e+00 +4.4517e+00 -2.9107e+00 +2.0928e+00 -2.6377e+00 -3.8060e+00 +1.0730e+00 -4.9862e-01 -4.1275e-01 +1.6194e+00 +2.7029e+00 -1.4978e+00 +1.6201e+00 -8.3841e-01 +3.4193e+00 +3.3292e+00 -2.4356e+00 +1.1346e+00
65 +2.217698177e+06 +2.217698177e+06 +2.217228427e+06 +2.217228427e+06 +2.2749e+00 +1.8787e+00 +1.7690e+00 +4.5899e+00 -3.7641e+00 +1.9966e+00 -2.3744e+00 -3.7679e+00 +8.4320e-01 +2.8822e-01 +1.8041e-01 +2.2478e+00 +2.4734e+00 -1.3301e+00 +2.2907e+00 -5.8111e-02 +3.7225e+00 +2.8014e+00 -2.1587e+00 +3.6430e-01
