% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
524 +6.094793939e+01 +6.094793939e+01 +1.060947939e+03 +1.060947939e+03 -3.5651e-01 +3.5700e+00 +3.5953e-01 +1.9782e-01 -2.1549e+00 +1.4144e+00 +1.4358e-01 -5.5393e-01 +5.2971e-01 -8.1952e-01 +1.9813e+00 -1.2076e-01 +5.3370e-01 -1.1845e+00 -2.3920e+00 -2.7976e-01 -3.6928e-01 +3.7180e+00 -3.6014e+00 -4.3427e-01
690 +3.618010353e+01 +3.618010353e+01 +1.036180104e+03 +1.036180104e+03 -1.1626e+00 +5.0000e+00 -4.0556e-01 +4.3681e-01 -3.3905e+00 +1.9114e+00 -9.5578e-01 -6.3192e-01 +1.4701e+00 -8.0002e-01 +8.7036e-01 -1.1257e+00 +2.1762e+00 -3.4387e+00 -2.8278e+00 +2.3948e-01 -1.3581e+00 +4.6194e+00 -3.7858e+00 -5.9409e-01
1011 +2.465142262e+01 +2.465142262e+01 +1.024651423e+03 +1.024651423e+03 -1.6045e+00 +5.0000e+00 -6.2999e-01 +1.2559e-01 -3.0360e+00 +1.8530e+00 -1.0978e+00 -1.6667e-02 +1.2207e+00 -5.8998e-01 -4.0977e-01 -1.9553e+00 +2.2393e+00 -3.3003e+00 -2.1495e+00 +6.9010e-01 -1.2400e+00 +3.9106e+00 -2.9735e+00 -3.5944e-01
2571 +1.579103504e+01 +1.579103504e+01 +1.015791035e+03 +1.015791035e+03 -1.8430e+00 +5.0000e+00 -6.9243e-01 +4.2339e-02 -3.0946e+00 +1.7002e+00 -9.9215e-01 -5.7721e-01 -1.3479e-01 -3.9982e-01 -1.9175e+00 -1.0652e+00 +2.8173e+00 -2.9365e+00 -2.3467e+00 +2.2132e+00 -1.2176e+00 +4.0752e+00 -1.4459e+00 -3.0480e-01
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.650766206e+01 +8.650766206e+01 +3.737766206e+01 +3.737766206e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
248 +5.581509118e+01 +5.581509118e+01 +6.685091183e+00 +6.685091183e+00 +1.1566e+00 -2.3040e+00 +6.2605e-01 +2.6252e+00 +2.3608e+00 +1.7597e+00 +3.0954e+00 +1.7559e+00 -6.3371e-01 +2.5205e+00 -7.6781e-01 -1.6278e+00 +2.3734e+00 -1.5521e+00 +3.9956e-01 -5.0000e+00 -3.3003e+00 -1.9995e+00 -2.6967e+00 +1.6342e+00
330 +3.738897216e+01 +3.738897216e+01 -1.174102784e+01 -1.174102784e+01 -6.0549e-02 -1.8420e+00 -5.5774e-01 +3.2686e+00 +2.6846e+00 +2.6703e+00 +3.7113e+00 +3.0233e+00 -3.0777e-01 +3.6633e+00 -1.1310e+00 -1.4401e+00 +2.3606e+00 -1.4783e+00 +8.3063e-01 -4.8320e+00 -3.4614e+00 -2.8108e+00 -3.7809e+00 +2.1598e+00
370 +2.270053206e+01 +2.270053206e+01 -2.642946794e+01 -2.642946794e+01 -7.7208e-02 -1.2751e+00 -1.1109e+00 +2.5951e+00 +3.4987e+00 +3.0996e+00 +4.0865e+00 +3.5546e+00 -5.3608e-01 +4.1840e+00 -1.3103e-01 -4.4012e-01 +2.9256e+00 -1.2364e+00 +1.0077e+00 -3.8320e+00 -4.1205e+00 -3.8108e+00 -2.7809e+00 +3.1598e+00
465 +1.560185087e+01 +1.560185087e+01 -3.352814913e+01 -3.352814913e+01 +7.7403e-01 -6.3320e-01 +5.8534e-01 +2.4295e+00 +4.5079e+00 +4.1475e+00 +2.8575e+00 +3.3012e+00 -1.8499e-01 +4.2127e+00 +9.3931e-01 +6.8637e-01 +3.8489e+00 -2.8048e+00 +3.3611e-01 -3.1390e+00 -4.7323e+00 -3.5881e+00 -3.2806e+00 +4.1845e+00
524 +9.249434745e+00 +9.249434745e+00 -3.988056525e+01 -3.988056525e+01 +7.8334e-01 -8.4097e-01 +5.3022e-01 +2.2976e+00 +3.9625e+00 +3.8171e+00 +2.8751e+00 +3.3093e+00 -1.4834e-01 +3.8327e+00 +6.2492e-01 +6.4422e-01 +3.8115e+00 -2.5329e+00 +3.5813e-01 -3.7751e+00 -5.0000e+00 -3.5400e+00 -3.5338e+00 +4.4283e+00
715 +6.295757066e+00 +6.295757066e+00 -4.283424293e+01 -4.283424293e+01 +9.3712e-01 -1.0921e+00 +3.5327e-01 +2.4590e+00 +3.2105e+00 +3.6494e+00 +2.9864e+00 +4.2939e+00 +7.6056e-02 +3.1861e+00 -5.1790e-01 +5.0746e-01 +4.1527e+00 -2.8192e+00 -6.3575e-02 -4.2702e+00 -5.0000e+00 -4.0743e+00 -3.4378e+00 +4.5172e+00
852 +3.250961522e+00 +3.250961522e+00 -4.587903848e+01 -4.587903848e+01 +9.8577e-01 -6.1144e-01 +3.5099e-01 +2.0956e+00 +2.9293e+00 +3.6399e+00 +3.2204e+00 +4.6094e+00 +5.4390e-01 +2.9824e+00 -8.6700e-01 +3.1774e-01 +4.5310e+00 -2.3811e+00 -3.2482e-02 -4.1729e+00 -5.0000e+00 -4.1625e+00 -3.6264e+00 +4.7751e+00
931 +2.510466318e+00 +2.510466318e+00 -4.661953368e+01 -4.661953368e+01 +9.6551e-01 -1.6881e-01 +3.6042e-01 +1.6517e+00 +2.9724e+00 +3.4801e+00 +3.0129e+00 +3.9598e+00 +6.7680e-01 +3.3950e+00 -5.7162e-01 +3.7875e-01 +4.1014e+00 -1.8906e+00 +3.7013e-01 -4.3161e+00 -5.0000e+00 -3.7235e+00 -4.3336e+00 +5.0000e+00
1882 +1.556757273e+00 +1.556757273e+00 -4.757324273e+01 -4.757324273e+01 +8.2815e-01 +3.4300e-01 +4.9213e-01 +1.5762e+00 +3.5412e+00 +3.3544e+00 +3.3282e+00 +4.0771e+00 +1.2589e+00 +2.6537e+00 -1.1028e+00 +3.1622e-01 +3.9475e+00 -2.0261e+00 +6.3002e-01 -4.3124e+00 -5.0000e+00 -5.0000e+00 -3.6320e+00 +5.0000e+00
4094 +9.999650287e-01 +9.999650287e-01 -4.813003497e+01 -4.813003497e+01 +7.7698e-01 +1.4465e-01 +7.5803e-01 +1.4945e+00 +3.5282e+00 +3.4730e+00 +3.1000e+00 +3.8997e+00 +1.0203e+00 +2.9677e+00 -8.5131e-01 +3.4454e-02 +4.0101e+00 -1.9965e+00 +5.0949e-01 -4.5427e+00 -5.0000e+00 -4.8006e+00 -3.6264e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.648762019e+01 +8.648762019e+01 +3.842176202e+02 +3.842176202e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
135 +5.992385950e+01 +5.992385950e+01 +3.576538595e+02 +3.576538595e+02 -5.0000e+00 +5.6172e-01 +9.3545e-01 -3.0730e+00 +1.6719e+00 -2.6040e-01 +1.7683e+00 +8.3525e-01 +1.3284e+00 -1.4132e+00 -2.7891e-01 +2.9119e-01 +1.9362e+00 -1.8214e+00 +2.2304e+00 -7.9337e-01 +1.8949e+00 -1.2701e-01 -2.8872e+00 +1.0744e+00
247 +3.838400502e+01 +3.838400502e+01 +3.361140050e+02 +3.361140050e+02 -3.2653e+00 +2.9002e-01 +2.3207e-01 -3.2509e+00 +2.8953e+00 -1.0639e+00 +1.4988e+00 +9.5932e-01 +1.8084e+00 -2.9993e+00 +7.3763e-02 +4.2257e-01 +2.8185e+00 -2.7165e+00 +2.0266e+00 +7.8499e-01 +1.6060e+00 +5.0626e-01 -2.8612e+00 +1.7540e+00
300 +2.451777522e+01 +2.451777522e+01 +3.222477752e+02 +3.222477752e+02 -3.6017e+00 +1.7881e+00 -4.8257e-01 -3.8289e+00 +3.5068e+00 -2.0290e+00 +9.9192e-01 +1.7345e+00 +2.5121e+00 -2.8165e+00 +4.7214e-01 +7.5038e-01 +1.4630e+00 -2.3457e+00 +1.8719e+00 +4.8890e-01 +1.0051e+00 +1.5192e+00 -2.8766e+00 +3.0443e+00
409 +1.374232231e+01 +1.374232231e+01 +3.114723223e+02 +3.114723223e+02 -3.3390e+00 +2.1321e+00 -6.0322e-01 -4.2429e+00 +3.8364e+00 -2.5775e+00 +5.3835e-01 +1.1360e+00 +1.5732e+00 -2.8614e+00 +4.0809e-01 +9.0311e-01 +1.5100e+00 -1.2117e+00 +2.6394e+00 +1.2252e+00 +1.8204e+00 +1.1138e+00 -3.5295e+00 +3.8309e+00
472 +9.457653301e+00 +9.457653301e+00 +3.071876533e+02 +3.071876533e+02 -2.7074e+00 +2.0087e+00 -9.5458e-01 -3.4949e+00 +3.6349e+00 -2.6061e+00 +6.3995e-01 +2.6865e-01 +1.7648e+00 -3.1757e+00 +9.5247e-02 +3.1972e-02 +1.3373e+00 -3.6158e-01 +3.1807e+00 +1.6469e+00 +1.2549e+00 +1.2488e+00 -3.4049e+00 +3.8219e+00
686 +5.719954340e+00 +5.719954340e+00 +3.034499543e+02 +3.034499543e+02 -2.9897e+00 +2.9644e+00 +2.9745e-01 -3.4317e+00 +3.5173e+00 -2.2160e+00 +8.8928e-01 +4.2899e-01 +1.4671e+00 -2.5122e+00 -1.5857e-01 +9.3349e-01 +9.2810e-01 -7.8791e-01 +3.0546e+00 +9.7257e-01 +1.2868e+00 +1.1648e+00 -3.8098e+00 +3.1291e+00
812 +2.874095151e+00 +2.874095151e+00 +3.006040952e+02 +3.006040952e+02 -2.8046e+00 +3.2662e+00 +2.5053e-02 -3.3436e+00 +3.8129e+00 -2.4998e+00 +3.4704e-01 +6.2122e-01 +1.5825e+00 -3.0076e+00 +2.6074e-01 +7.3995e-01 +2.9692e-01 -3.7081e-01 +3.4517e+00 +8.6762e-01 +5.5942e-01 +5.3087e-01 -3.7858e+00 +3.2942e+00
914 +2.390064986e+00 +2.390064986e+00 +3.001200650e+02 +3.001200650e+02 -2.6633e+00 +3.3129e+00 +3.4701e-01 -3.1962e+00 +3.6496e+00 -2.7341e+00 +3.8981e-01 +4.4896e-01 +1.4982e+00 -2.8824e+00 +1.4657e-01 +7.3408e-01 +3.3396e-01 -2.3038e-01 +3.4973e+00 +8.4332e-01 +7.0083e-01 +3.5179e-01 -3.8086e+00 +3.4810e+00
2050 +1.570451880e+00 +1.570451880e+00 +2.993004519e+02 +2.993004519e+02 -2.2533e+00 +3.5928e+00 +3.7601e-01 -2.3260e+00 +3.7632e+00 -2.5486e+00 +2.8663e-01 +8.2702e-01 +1.3230e+00 -3.1871e+00 -1.2794e-01 +1.4363e+00 +6.7616e-01 -3.4451e-01 +3.3450e+00 +1.2996e+00 +5.6746e-01 +3.0811e-01 -3.8429e+00 +2.9315e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.520966552e+01 +8.520966552e+01 +1.367796655e+02 +1.367796655e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
342 +6.244804351e+01 +6.244804351e+01 +1.140180435e+02 +1.140180435e+02 -2.7359e+00 +2.4806e-01 -1.2896e+00 -2.3983e-01 -1.6461e+00 +2.3176e+00 -2.8600e+00 +3.1751e+00 -3.4961e+00 +1.5604e+00 -2.0335e+00 -9.9613e-02 -1.4599e+00 -8.6045e-01 -3.6052e+00 +1.9135e+00 +1.0525e+00 +1.0318e+00 +7.4833e-01 -3.3738e-01
895 +3.910839354e+01 +3.910839354e+01 +9.067839354e+01 +9.067839354e+01 -1.9312e+00 +8.9427e-01 -1.2282e+00 +1.5520e+00 -2.2565e+00 +3.1540e+00 -3.0873e+00 +2.3687e+00 -3.4494e+00 +2.2092e+00 -1.7028e+00 +7.3065e-02 -5.5898e-01 -1.2076e+00 -4.4433e+00 +1.2858e+00 +3.7899e-01 +9.7798e-01 +1.6687e+00 -8.0933e-01
1241 +2.501368362e+01 +2.501368362e+01 +7.658368362e+01 +7.658368362e+01 -9.0121e-01 +1.1742e+00 -9.8634e-01 +2.8359e+00 -1.9753e+00 +1.6679e+00 -2.6178e+00 +2.9793e+00 -2.0783e+00 +8.2619e-01 -2.1551e+00 -3.1392e-01 +1.2837e-01 +2.4230e-01 -4.7750e+00 +1.4188e+00 -9.9209e-01 -4.7878e-01 +2.2454e+00 -1.5498e+00
1887 +1.580007588e+01 +1.580007588e+01 +6.737007588e+01 +6.737007588e+01 +1.9613e-01 +9.3136e-01 -9.0814e-01 +3.6519e+00 -2.2923e+00 -2.4553e-01 -2.1685e+00 +3.1086e+00 -5.2814e-01 -6.7815e-02 -2.3871e+00 -1.0173e+00 +7.7242e-01 +2.0725e+00 -5.0000e+00 +1.6768e+00 -1.8012e+00 -1.5235e+00 +2.5132e+00 -1.5346e+00
2410 +9.967510938e+00 +9.967510938e+00 +6.153751094e+01 +6.153751094e+01 +1.2292e+00 -3.0256e-01 -1.3331e+00 +3.8809e+00 -2.0742e+00 -1.3591e+00 -2.4879e+00 +3.4751e+00 +5.5108e-01 -1.4771e+00 -2.1899e+00 -3.9365e-01 +1.6518e+00 +2.7612e+00 -5.0000e+00 +1.8363e+00 -2.6490e+00 -1.7819e+00 +2.2210e+00 -9.4292e-01
% function evaluation | noise-free fitness - Fopt (3.943000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.653236145e+01 +8.653236145e+01 +1.259623614e+02 +1.259623614e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
259 +6.222006753e+01 +6.222006753e+01 +1.016500675e+02 +1.016500675e+02 +1.2248e+00 +2.7286e+00 -1.5387e+00 +1.4095e+00 +1.3786e+00 +1.6834e+00 -1.2997e+00 +6.5799e-01 +2.1016e+00 +2.4324e+00 -1.5998e-01 +4.0530e+00 +5.9688e-01 +8.4844e-01 -9.0121e-01 +2.2061e+00 -2.2496e+00 -1.2115e+00 +3.4926e+00 -2.3160e+00
473 +3.921202810e+01 +3.921202810e+01 +7.864202810e+01 +7.864202810e+01 +1.5006e+00 +3.2123e+00 -1.8830e+00 +2.1354e+00 +8.0070e-01 +2.4842e+00 -7.0935e-01 -7.5317e-01 +2.3244e+00 +1.7786e+00 +4.4391e-02 +4.0237e+00 -5.8464e-01 +5.2086e-01 -4.9417e-01 +2.4363e+00 -1.9102e+00 -5.8802e-01 +3.0246e+00 -3.5117e+00
859 +2.489737016e+01 +2.489737016e+01 +6.432737016e+01 +6.432737016e+01 +2.1066e+00 +3.0789e+00 -2.3220e+00 +3.6043e+00 -2.7887e-01 +3.2207e+00 -1.8242e-01 -7.8146e-01 +2.1064e+00 +1.8718e+00 -1.6031e-01 +4.0490e+00 -1.5737e+00 -6.6410e-01 -2.8163e-01 +1.6788e+00 -2.1631e+00 -5.5540e-01 +2.6510e+00 -4.5257e+00
1527 +1.509025367e+01 +1.509025367e+01 +5.452025367e+01 +5.452025367e+01 +2.2106e+00 +2.2787e+00 -2.3133e+00 +4.9631e+00 -5.4048e-01 +3.3042e+00 -3.6695e-01 +1.7255e+00 +1.6320e+00 +3.1307e+00 -1.7584e-01 +3.3777e+00 -1.8792e+00 -1.8207e+00 +8.1430e-02 +2.4985e+00 -2.4693e+00 -2.3071e-01 +1.7902e+00 -5.0000e+00
2364 +9.832647652e+00 +9.832647652e+00 +4.926264765e+01 +4.926264765e+01 +1.5244e+00 +2.1792e+00 -2.3854e+00 +5.0000e+00 -7.7943e-01 +3.6882e+00 +9.2352e-01 +2.3169e+00 +2.0481e+00 +3.5417e+00 -5.9219e-01 +4.6638e+00 -1.7062e+00 -1.7704e+00 -3.8987e-01 +3.7094e+00 -3.2772e+00 +5.1999e-02 +1.0932e+00 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (1.322900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.654476432e+01 +8.654476432e+01 +2.188347643e+02 +2.188347643e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
326 +6.178384834e+01 +6.178384834e+01 +1.940738483e+02 +1.940738483e+02 +2.3604e+00 +1.8896e+00 -2.9413e+00 +1.4341e+00 +1.8108e+00 +1.5679e+00 +6.5642e-01 +1.2516e+00 +2.5543e+00 +4.0000e+00 +7.2449e-01 +1.2525e+00 +6.6997e-03 +2.9037e+00 +3.4892e-01 +2.1959e+00 -7.1601e-01 -3.0387e+00 +3.3966e+00 -1.1294e+00
1130 +3.976940444e+01 +3.976940444e+01 +1.720594044e+02 +1.720594044e+02 +2.2407e+00 +2.0964e+00 -2.7367e+00 +1.0983e+00 +4.4644e+00 +1.5530e+00 +1.4755e+00 +8.9429e-01 +2.5816e+00 +4.6848e+00 +3.2678e+00 +1.1480e+00 +1.2640e+00 +3.2027e+00 +1.6604e+00 +3.5881e+00 -4.2216e-01 -2.5241e+00 +2.6040e+00 -1.5176e+00
% function evaluation | noise-free fitness - Fopt (-4.871000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.648891380e+01 +8.648891380e+01 +3.777891380e+01 +3.777891380e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
475 +6.248762469e+01 +6.248762469e+01 +1.377762469e+01 +1.377762469e+01 +1.6960e+00 +6.1743e-02 -1.6503e-01 +6.0206e-01 +1.0420e+00 -8.3116e-02 +4.7762e+00 +2.6341e+00 -5.0000e+00 -1.5592e+00 +1.7934e+00 -2.4836e+00 +7.5465e-02 -2.1145e+00 -1.7193e+00 -6.4160e-01 +5.8226e-01 -2.3199e+00 +1.4063e+00 -9.1985e-01
575 +3.591543182e+01 +3.591543182e+01 -1.279456818e+01 -1.279456818e+01 +2.5003e+00 -7.0066e-01 +4.4231e-01 +1.5414e+00 +3.2513e-01 +3.3692e-01 +5.0000e+00 +2.2621e+00 -5.0000e+00 -1.8208e+00 +3.2894e+00 -2.5729e+00 +4.0540e-01 -2.2839e+00 -3.1986e+00 -7.2001e-02 +1.5538e+00 -2.9698e+00 +2.2493e+00 -1.0943e+00
744 +2.495201837e+01 +2.495201837e+01 -2.375798163e+01 -2.375798163e+01 +2.9706e+00 -1.5488e+00 +4.5239e-02 +2.1646e+00 +7.2268e-01 -4.4034e-03 +5.0000e+00 +2.1437e+00 -5.0000e+00 -1.9330e+00 +4.6427e+00 -2.4323e+00 +1.6785e+00 -1.9989e+00 -4.7364e+00 +2.8356e-02 +1.3965e+00 -3.5573e+00 +2.3254e+00 -5.8776e-01
1332 +1.571431700e+01 +1.571431700e+01 -3.299568300e+01 -3.299568300e+01 +3.6581e+00 -1.4623e+00 +6.0918e-01 +2.7717e+00 +5.2681e-02 +1.9985e-01 +5.0000e+00 +2.5586e+00 -5.0000e+00 -1.8686e+00 +4.9790e+00 -2.8070e+00 +2.1219e+00 -1.7340e+00 -5.0000e+00 -1.7930e+00 +1.0297e+00 -3.8434e+00 +2.9614e+00 -7.4317e-01
% function evaluation | noise-free fitness - Fopt (-2.833000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.647554853e+01 +8.647554853e+01 +5.814554853e+01 +5.814554853e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
150 +6.087393719e+01 +6.087393719e+01 +3.254393719e+01 +3.254393719e+01 -2.5508e+00 +1.1478e+00 -1.8147e+00 -7.5748e-01 -3.0638e-01 +1.7645e+00 -2.0794e-01 +5.0000e+00 +1.3845e+00 +8.8023e-01 -2.3544e+00 -1.4055e+00 -1.1880e+00 -5.0000e+00 -9.0847e-01 -2.7432e+00 -4.0790e-01 +2.6451e+00 -8.2893e-01 -1.7553e+00
287 +3.533138293e+01 +3.533138293e+01 +7.001382927e+00 +7.001382927e+00 -3.6839e+00 +8.0659e-01 -5.4892e-01 -1.0725e+00 -2.5113e-01 +2.1360e+00 +1.7687e+00 +5.0000e+00 +2.6348e+00 +2.1312e-01 +5.1468e-01 -2.5896e+00 +9.1189e-01 -3.4947e+00 -9.7464e-01 -4.0530e+00 -1.3071e+00 +3.4254e+00 -7.1015e-01 -1.4518e+00
410 +2.209569572e+01 +2.209569572e+01 -6.234304280e+00 -6.234304280e+00 -4.0882e+00 +2.1341e+00 -9.6001e-01 +2.0116e-01 -2.1208e-01 +2.2540e+00 +2.4693e+00 +5.0000e+00 +2.8816e+00 +1.1646e+00 -5.7290e-01 -3.1226e+00 +9.9998e-01 -4.1782e+00 -1.4886e+00 -3.2314e+00 -1.1989e+00 +3.8392e+00 -3.0087e-01 -2.7730e+00
537 +1.505925663e+01 +1.505925663e+01 -1.327074337e+01 -1.327074337e+01 -2.8291e+00 +2.5520e+00 -7.9133e-01 +4.8851e-01 +8.9363e-01 +1.6794e+00 +1.2423e+00 +5.0000e+00 +3.5016e+00 +7.2512e-01 -1.2212e-01 -2.6578e+00 +5.4960e-01 -3.4619e+00 -2.4816e+00 -3.3652e+00 -2.1117e+00 +3.6147e+00 -4.0269e-01 -2.4728e+00
