% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1935 +9.196014361e+05 +9.196014361e+05 +9.189803261e+05 +9.189803261e+05 -6.3448e-01 +4.3511e+00 +7.9605e-01 -3.5311e+00 -6.0046e-01 -2.0758e+00 +1.8482e+00 -6.6609e-01 +1.2932e+00 -1.4057e-01 +6.9911e-01 +3.1274e+00 +3.7825e+00 +1.5747e+00 +2.0430e+00 -2.5909e+00 +6.5795e-01 +2.3752e+00 +9.1043e-01 -6.3967e-02
2144 +6.015952055e+05 +6.015952055e+05 +6.009740955e+05 +6.009740955e+05 -4.6254e-01 +4.1904e+00 +4.1175e-01 -3.1752e+00 -7.7818e-01 -1.9002e+00 +1.7559e+00 -6.9571e-01 +1.2422e+00 -3.4553e-01 +7.1392e-01 +2.4820e+00 +3.5464e+00 +1.5400e+00 +2.0154e+00 -2.5532e+00 +6.7640e-01 +2.1201e+00 +9.3897e-01 -2.6847e-01
2434 +3.922761774e+05 +3.922761774e+05 +3.916550674e+05 +3.916550674e+05 -3.7822e-01 +4.1299e+00 +4.6871e-01 -3.4111e+00 -7.4683e-01 -2.0547e+00 +1.7602e+00 -6.4614e-01 +1.1672e+00 -3.1171e-01 +6.9422e-01 +3.0312e+00 +3.6807e+00 +1.5477e+00 +1.9987e+00 -2.4364e+00 +1.0622e+00 +2.2693e+00 +9.9227e-01 -1.2082e-01
2765 +2.387532929e+05 +2.387532929e+05 +2.381321829e+05 +2.381321829e+05 -6.2530e-01 +4.0852e+00 +4.1960e-01 -3.3561e+00 -6.7550e-01 -2.1077e+00 +1.7434e+00 -7.0788e-01 +1.2671e+00 -3.4480e-01 +8.6149e-01 +2.6605e+00 +3.6082e+00 +1.5223e+00 +2.2084e+00 -2.4153e+00 +8.9385e-01 +2.3136e+00 +7.5714e-01 -1.4685e-01
3072 +1.559555719e+05 +1.559555719e+05 +1.553344619e+05 +1.553344619e+05 -5.3491e-01 +4.1220e+00 +4.9524e-01 -3.2717e+00 -7.2379e-01 -1.9564e+00 +1.8645e+00 -6.9196e-01 +1.2066e+00 -3.5122e-01 +8.8655e-01 +2.8531e+00 +3.6420e+00 +1.5173e+00 +2.2734e+00 -2.3801e+00 +8.2648e-01 +2.3404e+00 +9.4672e-01 -1.5728e-01
3570 +9.572636874e+04 +9.572636874e+04 +9.510525874e+04 +9.510525874e+04 -4.9458e-01 +4.0940e+00 +4.4051e-01 -3.3324e+00 -6.9960e-01 -1.9604e+00 +1.8199e+00 -7.2123e-01 +1.1357e+00 -4.0674e-01 +8.6867e-01 +2.8018e+00 +3.6779e+00 +1.5390e+00 +2.2550e+00 -2.3436e+00 +8.7935e-01 +2.3312e+00 +9.5486e-01 -2.1981e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.122287079e+10 +2.122287079e+10 +2.122287054e+10 +2.122287054e+10 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
3 +7.039850122e+08 +7.039850122e+08 +7.039847574e+08 +7.039847574e+08 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
32 +2.003208457e+08 +2.003208457e+08 +2.003205909e+08 +2.003205909e+08 +2.3864e+00 +8.5987e-01 -2.5327e+00 +1.6642e+00 -4.1652e+00 +1.2596e+00 +1.6094e+00 +2.2975e+00 +3.9075e+00 +4.8230e+00 +2.6903e+00 +8.1446e-01 +4.2831e+00 +8.0090e-01 -4.8302e+00 -3.7914e+00 +3.6271e+00 -1.5703e-01 +3.4486e+00 -2.9059e+00
215 +1.237149740e+08 +1.237149740e+08 +1.237147191e+08 +1.237147191e+08 +2.9269e+00 +7.7958e-01 -8.8145e-01 +4.4333e-01 -2.2378e+00 -1.3100e+00 -1.3028e+00 +3.8232e+00 +2.1704e+00 +3.1037e-01 +5.1638e+00 -2.6007e+00 +3.0746e+00 -2.8969e-01 -4.3364e+00 +7.5971e-01 +2.3543e+00 +1.4011e+00 +1.5248e+00 -2.8912e-01
408 +4.840726325e+07 +4.840726325e+07 +4.840700843e+07 +4.840700843e+07 +3.5303e+00 +1.2206e+00 +9.5258e-01 -1.4639e+00 -9.8192e-01 -4.2403e+00 -1.4536e+00 +3.6933e+00 +2.2260e-01 +3.2606e+00 +2.9514e+00 +3.1956e+00 +7.9119e-02 -3.0592e+00 -1.6149e+00 -1.0747e-01 +3.7389e+00 -2.9307e+00 -1.0557e-01 +1.5674e+00
616 +3.608979554e+07 +3.608979554e+07 +3.608954072e+07 +3.608954072e+07 +2.6363e+00 +3.2959e+00 +1.6044e+00 -1.9594e+00 -3.2116e+00 -1.6260e-01 -1.4633e+00 +1.8108e+00 -2.0671e-01 +4.3636e+00 +3.9528e+00 +4.1481e+00 -2.2253e+00 -2.6380e+00 -2.1101e+00 -7.7781e-01 +3.4992e+00 -1.9738e+00 +9.2599e-01 +1.8588e+00
789 +2.369303289e+07 +2.369303289e+07 +2.369277807e+07 +2.369277807e+07 +2.1171e+00 +3.4466e+00 +1.3763e+00 -2.4624e+00 -3.7370e+00 -8.3569e-01 -1.2833e+00 +3.8891e+00 -4.2899e-01 +3.9314e+00 +3.8733e+00 +1.1409e+00 -1.0644e-01 -2.7037e+00 -2.0643e+00 -1.8054e+00 +2.6816e+00 -2.4231e+00 -1.2133e+00 +2.1123e+00
1026 +1.280582546e+07 +1.280582546e+07 +1.280557064e+07 +1.280557064e+07 +3.0885e+00 +2.9601e+00 +7.9091e-01 -1.4417e+00 -2.9140e+00 +7.6618e-02 -1.3709e+00 +3.3166e+00 -2.8656e-02 +3.3477e+00 +3.5050e+00 +2.3156e+00 -8.9113e-01 -1.8838e+00 -1.6359e+00 -1.5508e+00 +4.5392e+00 -2.5754e+00 -7.2153e-01 +1.9879e+00
1155 +9.591187102e+06 +9.591187102e+06 +9.590932282e+06 +9.590932282e+06 +2.6598e+00 +3.4000e+00 +4.2668e-01 -1.5626e+00 -2.2122e+00 -6.0393e-01 -1.7007e+00 +2.8909e+00 +1.4087e+00 +3.3157e+00 +2.6615e+00 +3.3688e+00 -1.8418e-02 -1.4091e+00 -3.2700e+00 -6.6899e-01 +4.4806e+00 -1.6793e+00 -1.2423e+00 +2.0736e+00
1243 +6.072739416e+06 +6.072739416e+06 +6.072484596e+06 +6.072484596e+06 +4.1519e+00 +3.4761e+00 +7.6820e-01 -9.9940e-01 -2.4140e+00 -1.4405e+00 -1.7437e+00 +3.9489e+00 +1.0096e+00 +2.5507e+00 +3.6177e+00 +2.2778e+00 -4.5205e-01 -1.3404e+00 -2.7328e+00 +4.5681e-01 +4.0625e+00 -2.2885e+00 -1.6005e+00 +2.2856e+00
1448 +3.973758512e+06 +3.973758512e+06 +3.973503692e+06 +3.973503692e+06 +3.9421e+00 +3.1020e+00 +3.2801e-02 -9.3199e-01 -2.2151e+00 -5.9332e-01 -1.7732e+00 +3.2256e+00 +9.8956e-01 +2.3916e+00 +3.5097e+00 +2.8248e+00 -1.0985e-01 -1.1536e+00 -2.5382e+00 -6.6221e-01 +4.8208e+00 -2.1321e+00 -1.7738e+00 +2.4089e+00
1614 +2.453540653e+06 +2.453540653e+06 +2.453285833e+06 +2.453285833e+06 +3.7434e+00 +3.9901e+00 +3.3919e-01 -9.2459e-01 -2.6662e+00 -9.3018e-01 -1.9210e+00 +2.5662e+00 +6.8478e-01 +3.7491e+00 +3.1208e+00 +2.0503e+00 -3.7115e-01 -1.7371e+00 -2.9373e+00 -1.3315e+00 +4.2827e+00 -2.3588e+00 -2.2370e+00 +2.3816e+00
1970 +1.418014209e+06 +1.418014209e+06 +1.417759389e+06 +1.417759389e+06 +3.6604e+00 +3.2174e+00 +1.0222e-01 -1.3477e+00 -2.2672e+00 -7.7712e-01 -1.7837e+00 +2.6790e+00 +6.8460e-01 +2.7435e+00 +3.5045e+00 +1.1891e+00 -8.1126e-01 -1.6732e+00 -2.9187e+00 -6.8332e-01 +4.5279e+00 -1.8237e+00 -2.0536e+00 +2.6127e+00
2147 +9.849999409e+05 +9.849999409e+05 +9.847451209e+05 +9.847451209e+05 +3.7543e+00 +3.4370e+00 -7.3734e-02 -1.0892e+00 -2.5543e+00 -8.4399e-01 -1.2772e+00 +2.6722e+00 +9.8243e-01 +2.9969e+00 +3.1993e+00 +1.6585e+00 -2.7787e-01 -1.5891e+00 -3.0447e+00 -1.3153e+00 +4.4478e+00 -1.9223e+00 -2.2527e+00 +2.2824e+00
2408 +4.847543808e+05 +4.847543808e+05 +4.844995608e+05 +4.844995608e+05 +3.8132e+00 +3.3676e+00 +1.2700e-01 -1.1520e+00 -2.4238e+00 -9.8666e-01 -1.4610e+00 +2.5884e+00 +9.9683e-01 +2.9446e+00 +3.3441e+00 +1.4609e+00 -4.5829e-01 -1.6471e+00 -2.8824e+00 -6.5556e-01 +3.9956e+00 -1.8276e+00 -2.3697e+00 +2.5877e+00
2654 +3.323432128e+05 +3.323432128e+05 +3.320883928e+05 +3.320883928e+05 +3.8018e+00 +3.5133e+00 -1.8170e-01 -9.2730e-01 -2.4861e+00 -9.0115e-01 -1.4171e+00 +2.6350e+00 +9.4097e-01 +2.9234e+00 +3.5455e+00 +1.7495e+00 -6.5981e-01 -1.6460e+00 -2.6817e+00 -7.0593e-01 +4.5438e+00 -1.9457e+00 -2.3720e+00 +2.6328e+00
2825 +2.447648927e+05 +2.447648927e+05 +2.445100727e+05 +2.445100727e+05 +3.7571e+00 +3.6359e+00 -2.2327e-01 -8.3274e-01 -2.4313e+00 -9.2793e-01 -1.4108e+00 +2.6385e+00 +9.7441e-01 +2.9067e+00 +3.4593e+00 +1.7940e+00 -4.1323e-01 -1.6675e+00 -2.8756e+00 -1.0953e+00 +4.0794e+00 -1.7306e+00 -2.3998e+00 +2.7275e+00
3036 +1.578791447e+05 +1.578791447e+05 +1.576243247e+05 +1.576243247e+05 +3.7885e+00 +3.6575e+00 -1.4801e-01 -9.4982e-01 -2.5215e+00 -9.2352e-01 -1.3992e+00 +2.5703e+00 +9.8886e-01 +3.0532e+00 +3.3875e+00 +1.6014e+00 -5.8505e-01 -1.6730e+00 -2.7188e+00 -9.2556e-01 +4.1175e+00 -1.8183e+00 -2.3871e+00 +2.7065e+00
3720 +9.969373812e+04 +9.969373812e+04 +9.943891812e+04 +9.943891812e+04 +3.8054e+00 +3.5901e+00 -1.7555e-01 -9.5256e-01 -2.5441e+00 -8.9957e-01 -1.4181e+00 +2.6661e+00 +1.0308e+00 +2.9743e+00 +3.4617e+00 +1.6036e+00 -5.6972e-01 -1.6048e+00 -2.7117e+00 -9.3725e-01 +4.1473e+00 -1.7897e+00 -2.4271e+00 +2.7746e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.219497341e+09 +9.219497341e+09 +9.219497397e+09 +9.219497397e+09 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
2 +2.730484794e+09 +2.730484794e+09 +2.730484851e+09 +2.730484851e+09 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
3 +4.674414972e+08 +4.674414972e+08 +4.674415538e+08 +4.674415538e+08 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
6 +3.301684617e+08 +3.301684617e+08 +3.301685183e+08 +3.301685183e+08 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00 +1.0198e+00 -2.3703e+00 +1.5408e+00 +1.8921e+00 +2.4815e+00 -4.9458e-01 -4.1618e+00 -2.7102e+00 +4.1334e+00 -3.4762e+00 +3.2582e+00 +3.8342e-01 +4.9613e+00 -4.2182e+00 -5.7322e-01
22 +1.805065739e+08 +1.805065739e+08 +1.805066305e+08 +1.805066305e+08 +2.7880e+00 -7.6547e-01 -4.0918e+00 -2.3353e+00 -3.4634e+00 -2.1899e+00 -5.9915e-01 +2.7143e-01 -4.2576e-01 +3.7537e+00 +1.8052e-01 +4.4362e+00 +1.3771e+00 +4.5769e+00 -2.5929e+00 +1.7612e+00 -2.1094e+00 +1.7181e+00 +1.9514e+00 -4.3201e+00
64 +1.122209866e+08 +1.122209866e+08 +1.122210432e+08 +1.122210432e+08 -3.2413e+00 +6.7205e-01 -3.1697e+00 -2.7981e+00 -4.3284e+00 +1.0739e+00 +3.4127e-01 +8.2883e-01 -9.3854e-03 +2.4610e+00 +9.3342e-01 +2.6550e+00 +2.0561e-01 +3.3904e+00 -1.9070e+00 +7.6209e-01 -2.5735e+00 +4.6593e-01 -7.4271e-01 -4.6402e+00
494 +8.790099986e+07 +8.790099986e+07 +8.790105647e+07 +8.790105647e+07 -3.4831e+00 -3.8864e+00 -4.3853e+00 +5.1543e-01 -4.1769e+00 -3.8409e+00 -6.4730e-01 -3.1609e+00 +3.5316e+00 +3.2646e+00 +4.2120e-01 +5.3799e+00 +2.5899e+00 +2.3103e+00 -4.0329e+00 +3.0675e+00 +2.7545e+00 +2.7816e+00 -4.7693e-01 -2.3197e+00
593 +5.994531177e+07 +5.994531177e+07 +5.994536838e+07 +5.994536838e+07 -3.2940e+00 -4.7856e+00 -3.9774e+00 +2.3718e+00 -5.1769e+00 -2.7852e+00 +1.9519e+00 -2.7093e+00 -2.9801e+00 +2.1868e+00 -1.9999e-01 +3.8974e+00 -1.1935e+00 +1.8510e+00 -2.7352e+00 +1.4614e-01 -2.1596e+00 -1.4260e+00 -1.6461e+00 -4.1474e+00
692 +3.172692896e+07 +3.172692896e+07 +3.172698557e+07 +3.172698557e+07 -3.3101e+00 -8.9841e-01 -4.8767e+00 +1.7098e+00 -4.6726e+00 -2.9291e+00 +1.9716e+00 -5.3137e+00 +1.0111e+00 +2.5601e+00 +1.9722e+00 +1.4518e+00 +9.5402e-01 +3.5109e-01 -1.7945e+00 -2.7112e-01 -2.4937e+00 +9.3826e-01 +6.6781e-01 -4.7381e+00
842 +2.073498868e+07 +2.073498868e+07 +2.073504529e+07 +2.073504529e+07 -3.7749e+00 -6.6750e-01 -4.4032e+00 +2.5011e-01 -4.5127e+00 -2.3710e+00 +2.6528e+00 -4.2904e+00 -2.0197e+00 +3.1999e+00 +2.6703e+00 +1.1512e+00 +3.3403e+00 +5.6667e-01 -1.2914e+00 +1.8348e-01 -1.3098e+00 +1.1650e+00 -1.0236e+00 -4.2477e+00
1142 +1.178900700e+07 +1.178900700e+07 +1.178906361e+07 +1.178906361e+07 -3.1276e+00 -2.4343e+00 -3.1492e+00 +6.8117e-02 -3.8247e+00 -2.6100e+00 +2.4720e+00 -2.0238e+00 -2.2377e+00 +2.6628e+00 +2.7554e+00 +5.6111e-01 +3.8015e+00 +1.4316e+00 -2.5100e+00 +1.8341e+00 +3.0196e-01 +3.9300e+00 +7.5020e-01 -3.4677e+00
1262 +9.265983969e+06 +9.265983969e+06 +9.266040579e+06 +9.266040579e+06 -3.1276e+00 -2.4343e+00 -3.1492e+00 +6.8117e-02 -3.8247e+00 -2.6100e+00 +2.6604e+00 -4.3396e+00 -1.8487e+00 +2.7640e+00 +2.7554e+00 +5.6111e-01 +3.6449e+00 +6.8461e-01 -2.5100e+00 +1.8341e+00 +3.0196e-01 +1.2877e+00 +7.5020e-01 -4.2444e+00
1430 +5.238759850e+06 +5.238759850e+06 +5.238816460e+06 +5.238816460e+06 -3.2809e+00 -2.7326e+00 -3.5999e+00 +1.0152e+00 -3.8467e+00 -2.5610e+00 +2.6830e+00 -3.9618e+00 -7.5439e-01 +2.9239e+00 +2.7472e+00 +1.2211e+00 +2.6862e+00 +1.2079e+00 -2.1887e+00 +1.7905e+00 -2.6838e-01 +1.5309e+00 +2.9850e-01 -4.5042e+00
1573 +3.480701675e+06 +3.480701675e+06 +3.480758285e+06 +3.480758285e+06 -3.9170e+00 -1.7475e+00 -3.7636e+00 +8.7884e-01 -3.2307e+00 -3.3486e+00 +2.3683e+00 -3.4993e+00 -2.1685e+00 +2.1261e+00 +3.4068e+00 +1.9807e+00 +2.3648e+00 +9.8346e-01 -2.7675e+00 +2.1409e+00 -6.1077e-01 +1.9346e+00 +9.1292e-01 -3.6679e+00
1708 +2.502097551e+06 +2.502097551e+06 +2.502154161e+06 +2.502154161e+06 -4.3777e+00 -2.6068e+00 -3.2364e+00 +1.1153e+00 -3.4190e+00 -2.3879e+00 +2.7657e+00 -3.2689e+00 -1.1505e+00 +1.4947e+00 +3.0053e+00 +1.4844e+00 +2.5696e+00 +1.8871e+00 -2.2356e+00 +2.0362e+00 +4.0861e-01 +1.3492e+00 +3.8860e-02 -3.9750e+00
1929 +1.425794461e+06 +1.425794461e+06 +1.425851071e+06 +1.425851071e+06 -4.1454e+00 -2.5615e+00 -3.8947e+00 +8.4858e-01 -3.1780e+00 -2.4878e+00 +2.5334e+00 -3.5811e+00 -2.2457e+00 +1.6194e+00 +2.9849e+00 +1.9009e+00 +2.6001e+00 +1.4755e+00 -2.3288e+00 +2.0432e+00 -9.4894e-02 +1.8146e+00 +2.7958e-01 -4.2425e+00
2088 +9.462559105e+05 +9.462559105e+05 +9.463125205e+05 +9.463125205e+05 -3.8721e+00 -2.3027e+00 -3.9868e+00 +8.8293e-01 -3.1593e+00 -2.2040e+00 +2.7417e+00 -2.8752e+00 -1.3870e+00 +1.5805e+00 +3.0012e+00 +1.9237e+00 +2.3642e+00 +1.2019e+00 -2.2001e+00 +2.1162e+00 -3.3387e-01 +1.6712e+00 +4.7335e-01 -4.3096e+00
2273 +5.571405773e+05 +5.571405773e+05 +5.571971873e+05 +5.571971873e+05 -3.9297e+00 -2.4049e+00 -3.8831e+00 +9.4291e-01 -3.0798e+00 -2.2258e+00 +2.7748e+00 -3.6491e+00 -1.4039e+00 +1.4687e+00 +3.2325e+00 +2.0015e+00 +2.3299e+00 +1.3968e+00 -2.1767e+00 +1.8106e+00 -3.0971e-01 +1.7530e+00 +5.6161e-01 -4.3229e+00
2490 +3.932333005e+05 +3.932333005e+05 +3.932899105e+05 +3.932899105e+05 -3.7865e+00 -2.3782e+00 -3.7514e+00 +8.2690e-01 -3.1275e+00 -2.2435e+00 +2.7308e+00 -3.2961e+00 -1.4434e+00 +1.7434e+00 +3.2313e+00 +1.9074e+00 +2.1730e+00 +1.3584e+00 -2.3017e+00 +1.7423e+00 -3.9236e-01 +1.8577e+00 +4.1996e-01 -4.0698e+00
2556 +2.246808054e+05 +2.246808054e+05 +2.247374154e+05 +2.247374154e+05 -3.8629e+00 -2.3949e+00 -3.9260e+00 +8.2153e-01 -3.1296e+00 -2.3528e+00 +2.7966e+00 -3.1639e+00 -1.3211e+00 +1.8392e+00 +3.3510e+00 +2.0508e+00 +2.3568e+00 +1.2882e+00 -2.1552e+00 +1.8052e+00 -1.5090e-02 +2.2127e+00 +2.8136e-01 -4.0359e+00
2651 +1.560993656e+05 +1.560993656e+05 +1.561559756e+05 +1.561559756e+05 -3.9572e+00 -2.4669e+00 -3.8700e+00 +9.6003e-01 -3.0789e+00 -2.3349e+00 +2.7852e+00 -3.4652e+00 -1.3982e+00 +1.7822e+00 +3.2293e+00 +2.0516e+00 +2.2411e+00 +1.3525e+00 -2.3070e+00 +1.7324e+00 -5.2938e-03 +2.0042e+00 +4.2158e-01 -4.1202e+00
2827 +8.405825973e+04 +8.405825973e+04 +8.411486973e+04 +8.411486973e+04 -3.7675e+00 -2.4399e+00 -3.8941e+00 +7.2187e-01 -2.9715e+00 -2.1922e+00 +2.8843e+00 -3.4702e+00 -1.4349e+00 +1.6934e+00 +3.2717e+00 +2.0676e+00 +2.2497e+00 +1.3330e+00 -2.5263e+00 +2.0016e+00 -3.9960e-02 +1.9660e+00 +3.0868e-01 -4.0404e+00
3017 +6.294680747e+04 +6.294680747e+04 +6.300341747e+04 +6.300341747e+04 -3.9085e+00 -2.4999e+00 -3.9894e+00 +8.0307e-01 -3.0452e+00 -2.2601e+00 +2.8559e+00 -3.4254e+00 -1.4015e+00 +1.7344e+00 +3.2497e+00 +2.1039e+00 +2.3209e+00 +1.4231e+00 -2.5856e+00 +1.9305e+00 -8.4117e-02 +1.9751e+00 +3.7969e-01 -4.1149e+00
3126 +3.629824402e+04 +3.629824402e+04 +3.635485402e+04 +3.635485402e+04 -3.8423e+00 -2.4891e+00 -3.9217e+00 +8.1888e-01 -2.9895e+00 -2.3182e+00 +2.8727e+00 -3.3857e+00 -1.3785e+00 +1.7865e+00 +3.2669e+00 +2.0450e+00 +2.3377e+00 +1.4652e+00 -2.5185e+00 +1.8756e+00 -5.9127e-02 +1.9762e+00 +4.2563e-01 -4.0928e+00
