% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.695490789e+01 +4.695490789e+01 -1.152509211e+01 -1.152509211e+01 +3.3047e+00 -1.4610e+00 -1.2906e+00 -1.8463e+00 -4.7382e+00 +2.8667e+00 -3.0945e-01 +3.9335e+00 +3.8311e+00 -1.3081e+00 +2.2220e-02 -3.5604e+00 -2.6471e+00 -9.3009e-02 +4.7933e+00 -4.5950e+00 +9.8155e-01 +3.8640e+00 +2.2353e+00 -4.6812e+00
3 +1.699652941e+01 +1.699652941e+01 -4.148347059e+01 -4.148347059e+01 +1.6232e-02 +4.3864e+00 -5.7889e-01 -1.1316e+00 +4.6917e-01 +1.1349e+00 +2.9241e+00 -2.2440e-01 +2.6526e+00 +2.5770e+00 +1.1260e+00 -1.1107e+00 +3.0336e+00 -4.0553e-01 +3.6994e+00 -1.1610e+00 -2.1887e+00 +1.7052e+00 -1.9080e+00 +4.2149e+00
698 +1.462735416e+01 +1.462735416e+01 -4.385264584e+01 -4.385264584e+01 -3.3293e+00 +9.6504e-01 -9.1859e-01 -1.9671e+00 -5.8793e-01 +2.7144e+00 +1.1296e+00 +1.2353e+00 -9.6081e-01 +8.5597e-01 +2.6897e+00 +1.4679e+00 +9.6463e-01 -4.7948e-01 +2.7907e+00 -2.2667e+00 +3.1120e+00 -5.0005e-01 -9.4549e-01 +3.3187e+00
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.253111798e+01 +3.253111798e+01 -5.805488820e+02 -5.805488820e+02 +3.6064e+00 -2.8564e+00 -1.2848e+00 +5.4239e-01 -2.9139e+00 +2.5225e+00 +1.3846e+00 +2.3358e+00 -8.8536e-01 +9.8290e-01 +3.7019e+00 +5.7282e-01 +1.1269e+00 +4.4998e+00 +1.1412e+00 +2.3347e+00 -9.7531e-01 -4.9410e+00 -1.0233e+00 -3.7667e+00
33 +2.214414925e+01 +2.214414925e+01 -5.909358507e+02 -5.909358507e+02 -4.9761e+00 -1.3470e+00 -2.1263e+00 -1.2181e+00 +4.8743e+00 +3.8387e-01 -1.2121e+00 +2.0386e+00 +6.9924e-01 +2.0171e+00 +7.8921e-01 -4.6128e-01 -2.7257e+00 +7.6227e-01 -2.8259e+00 +3.4213e+00 +7.5943e-01 -4.9426e+00 -2.0136e+00 -3.3921e+00
706 +1.129570029e+01 +1.129570029e+01 -6.017842997e+02 -6.017842997e+02 -6.2277e-01 -1.4333e-01 +8.1873e-01 +7.4036e-01 -1.7145e+00 -1.9514e+00 +1.2921e+00 +7.1388e-01 +1.6246e+00 +2.4376e+00 -2.7405e+00 +8.6377e-02 -4.2684e+00 +6.2583e-01 +3.3451e-01 +1.4429e-01 -9.9596e-01 -1.3535e+00 -1.7088e+00 +1.8434e-01
% function evaluation | noise-free fitness - Fopt (-1.852700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.258002964e+01 +6.258002964e+01 -1.226899704e+02 -1.226899704e+02 +3.4160e-01 +2.8483e+00 +2.8297e+00 -3.0483e+00 -3.7527e+00 -2.6412e+00 +1.6492e+00 -4.1694e+00 +1.8496e+00 -2.6158e+00 -4.4047e+00 +3.2442e+00 -5.1877e-01 +4.2676e+00 +8.4306e-01 -4.8212e+00 +3.4558e+00 +3.3415e+00 +2.2713e+00 -1.0989e-02
2 +3.197671191e+01 +3.197671191e+01 -1.532932881e+02 -1.532932881e+02 -5.6631e-01 +1.9000e+00 +1.3050e+00 -2.8346e+00 -1.1852e+00 +1.6296e+00 +1.7990e+00 +1.4101e+00 -3.1356e+00 -4.5886e+00 +2.2087e+00 -2.2541e+00 +3.6525e+00 +6.8187e-01 +2.1540e+00 +9.2672e-01 +1.2561e+00 +1.8660e+00 -9.1874e-01 +2.5598e+00
89 +2.040496599e+01 +2.040496599e+01 -1.648650340e+02 -1.648650340e+02 -2.5071e-01 -2.8382e+00 +5.5371e-01 -7.9597e-01 +4.5768e+00 -9.1923e-01 -7.0822e-01 -3.1255e+00 +9.9246e-01 +3.5008e+00 -2.3610e+00 +1.2454e+00 +2.5659e+00 -3.0028e+00 +2.1242e+00 +1.7520e+00 -1.4902e+00 -4.0156e+00 +9.9650e-01 -4.5505e+00
609 +1.404622731e+01 +1.404622731e+01 -1.712237727e+02 -1.712237727e+02 +1.5891e+00 +4.5602e+00 -4.6106e+00 +1.8951e+00 -2.5291e+00 -1.4989e+00 +1.9674e+00 +1.6734e+00 +4.3271e+00 -1.9364e+00 +4.4815e-01 +4.9812e+00 -2.7409e+00 +2.1243e+00 -3.5298e+00 -6.7288e-01 -1.7786e+00 -1.6622e+00 +2.1778e+00 +3.9542e+00
% function evaluation | noise-free fitness - Fopt (3.747000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.576374138e+01 +3.576374138e+01 +7.323374138e+01 +7.323374138e+01 +1.3178e+00 +6.3854e-01 -9.2020e-01 -2.0994e+00 +2.4478e+00 -1.0730e+00 -2.7775e+00 -5.5601e-01 +3.0844e+00 -2.7984e+00 +1.9071e+00 -3.2585e+00 -1.7786e+00 +1.1757e+00 -7.5522e-01 -4.9416e+00 -1.3380e-01 +2.9668e+00 -3.6682e+00 +2.7384e+00
23 +1.716407705e+01 +1.716407705e+01 +5.463407705e+01 +5.463407705e+01 -1.3327e+00 +1.7410e+00 +4.1539e-01 -2.6030e+00 +2.4284e+00 +1.1624e+00 +1.8717e-01 +3.9971e+00 +1.1017e+00 +3.3846e+00 -1.0836e+00 +4.8512e+00 -7.5006e-01 -1.2495e+00 -1.2424e+00 +5.2355e-01 -3.2816e+00 -8.1299e-01 +1.8764e+00 +1.1912e+00
3196 +1.205197444e+01 +1.205197444e+01 +4.952197444e+01 +4.952197444e+01 +9.9344e-01 -5.7328e-01 -6.9395e-01 +2.2559e+00 +3.1332e+00 +1.4663e+00 -7.6670e-01 +1.5868e+00 +4.7751e+00 +3.0838e-01 -1.2038e+00 +4.8520e-03 -2.7019e+00 -3.3312e-01 +2.0162e+00 +5.2453e-01 -2.0325e+00 +2.3582e-01 -1.7536e+00 -6.2553e-01
% function evaluation | noise-free fitness - Fopt (-3.944700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.620848640e+01 +4.620848640e+01 -3.482615136e+02 -3.482615136e+02 +1.6320e+00 +4.3000e+00 +3.7224e+00 +2.3471e+00 -3.7265e+00 -7.0878e-01 +1.0421e+00 -1.0987e-01 -4.2658e+00 +3.1480e+00 -3.8712e+00 +4.3442e+00 -2.8098e+00 +3.2698e+00 -2.5467e+00 -1.5926e+00 -7.2778e-01 -2.2229e+00 -2.7303e-01 -3.8417e+00
16 +1.992984706e+01 +1.992984706e+01 -3.745401529e+02 -3.745401529e+02 +3.1944e+00 +4.6607e+00 -1.6832e+00 +1.4084e+00 -7.4013e-01 +3.0194e+00 -4.3201e+00 +3.4099e+00 -2.7723e+00 +1.5746e+00 +1.4440e+00 +2.9224e+00 -2.9015e+00 -2.9701e+00 +1.5003e+00 -5.0290e-01 -2.3208e-01 -1.3047e+00 +1.9241e+00 -6.7984e-01
429 +1.515086301e+01 +1.515086301e+01 -3.793191370e+02 -3.793191370e+02 +3.9390e+00 +6.9876e-01 -7.1734e-01 +2.5072e-01 +3.3271e+00 -4.3095e-01 +1.2568e+00 +3.3054e+00 -9.1923e-01 +1.5189e+00 +2.8791e-01 +6.1843e-01 +1.2096e+00 -1.8627e+00 -3.0628e+00 +5.3586e-01 +5.6334e-01 +1.1556e+00 -2.1683e-01 -4.3158e+00
% function evaluation | noise-free fitness - Fopt (-1.026200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.978987229e+01 +7.978987229e+01 -2.283012771e+01 -2.283012771e+01 -1.5053e+00 -4.9176e-01 -4.2917e+00 +1.5049e+00 +1.1403e-02 +4.0428e+00 -4.1845e+00 -4.4924e+00 +9.4865e-01 -4.8319e+00 +9.9732e-01 -9.4678e-01 -3.5726e+00 -3.2655e+00 -1.9835e+00 +3.8646e+00 -4.2281e+00 +2.3696e+00 -4.3532e+00 +4.3602e+00
2 +3.640430846e+01 +3.640430846e+01 -6.621569154e+01 -6.621569154e+01 -1.0663e+00 -2.1329e+00 -4.4496e+00 +4.9689e+00 -1.7428e+00 -1.4829e-01 +3.2570e+00 -3.5724e-01 +4.5930e-01 -1.4725e+00 -7.2243e-01 +2.6058e+00 +3.6537e+00 -3.9839e-01 +2.6070e-01 -1.5817e+00 -1.7576e+00 -7.7534e-01 +1.3348e+00 -3.3265e+00
62 +2.143990414e+01 +2.143990414e+01 -8.118009586e+01 -8.118009586e+01 +2.4579e+00 +2.0959e+00 -3.3012e-01 -3.1891e-01 -3.3913e-02 -1.8095e+00 -9.0217e-02 -3.6436e+00 +1.6649e+00 -2.0318e+00 +1.5339e+00 -2.0088e+00 +2.1518e+00 +3.4257e+00 +1.5566e+00 -3.5229e+00 +2.9939e+00 -2.0945e+00 +3.0259e+00 +7.5063e-01
1272 +1.559157564e+01 +1.559157564e+01 -8.702842436e+01 -8.702842436e+01 -1.4433e+00 -7.1745e-01 +1.0241e+00 -1.0751e+00 +1.1944e+00 +3.3186e+00 +1.4439e+00 -8.2236e-01 +2.6768e-01 +4.4339e+00 -7.7713e-01 -6.6458e-01 +2.6897e-01 +2.0929e+00 +2.3807e+00 -7.6775e-01 -1.0964e+00 -1.9532e+00 +3.4306e+00 -7.2543e-01
% function evaluation | noise-free fitness - Fopt (2.728300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.713143022e+01 +7.713143022e+01 +3.499614302e+02 +3.499614302e+02 +2.6376e+00 -4.4598e+00 +3.0095e+00 +4.1504e+00 +1.8628e+00 -1.3600e+00 +4.7107e+00 -4.6288e+00 -4.8292e+00 -2.5419e+00 +3.4049e+00 +7.2206e-01 -3.5437e+00 -7.7334e-01 -1.5167e+00 -2.9265e+00 +1.3055e-01 +3.1960e+00 -2.0086e+00 -1.5785e+00
3 +5.273190788e+01 +5.273190788e+01 +3.255619079e+02 +3.255619079e+02 -5.4997e-01 -1.5040e+00 +8.7748e-01 +4.7713e+00 -1.9459e+00 +1.2926e+00 +1.2770e-01 +4.8071e+00 +1.7606e+00 -3.8807e+00 -3.3575e+00 -4.0101e-01 -2.5081e+00 -6.4548e-01 -4.6035e+00 -3.0031e+00 +5.9962e-01 +4.2267e+00 +1.7722e+00 +7.0808e-01
5 +2.390537483e+01 +2.390537483e+01 +2.967353748e+02 +2.967353748e+02 +2.9865e+00 +1.0151e+00 +1.9179e+00 +3.9241e+00 -4.7768e-01 -2.6836e-01 -1.2312e+00 +1.3150e+00 -1.5454e+00 +1.4661e+00 +2.3870e+00 +4.6957e-01 +4.0394e-01 +1.8300e+00 -4.7999e+00 +3.8389e+00 -2.7055e+00 +2.0052e+00 -3.3126e-01 +2.9425e+00
1890 +1.423298845e+01 +1.423298845e+01 +2.870629885e+02 +2.870629885e+02 +2.7522e+00 -9.3629e-02 +2.5519e+00 -1.4538e+00 +4.5716e-01 +1.1763e+00 -1.9653e+00 +3.4805e-02 -2.6674e+00 +1.5682e+00 -2.0615e-01 +2.4106e+00 +3.2593e+00 +3.4622e+00 -2.0878e+00 -2.8266e+00 +1.3421e+00 -1.7167e+00 -7.6820e-01 -4.5506e-01
% function evaluation | noise-free fitness - Fopt (-3.400000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.189794345e+02 +1.189794345e+02 +1.155794345e+02 +1.155794345e+02 +4.5374e+00 +3.4657e+00 +4.4101e+00 -4.5506e+00 +3.6116e+00 -2.2450e+00 +4.9787e+00 +4.5607e+00 -4.0133e+00 +1.4791e+00 +1.5690e+00 -2.5251e+00 +1.0542e+00 -2.6372e+00 -3.6433e+00 +1.8269e+00 +2.1782e+00 +4.4485e+00 -4.3640e+00 +4.6651e+00
2 +9.766137308e+01 +9.766137308e+01 +9.426137308e+01 +9.426137308e+01 +1.6568e+00 +1.8980e+00 -1.7182e+00 +2.1626e+00 -4.5500e+00 +4.6350e+00 +1.4149e-01 +2.4321e+00 -3.6167e-01 +1.3221e+00 +3.6128e+00 -3.5261e+00 +3.1377e+00 -2.8156e+00 -2.1870e+00 +4.4280e+00 +2.2676e+00 +4.2798e+00 +1.5280e+00 +4.5569e+00
5 +6.215492641e+01 +6.215492641e+01 +5.875492641e+01 +5.875492641e+01 -4.6414e-01 -2.1794e+00 -6.3189e-01 -2.0816e+00 +4.1878e+00 -4.5797e+00 -1.0135e+00 +3.2440e+00 +1.2056e+00 -4.6748e+00 -4.8028e+00 -7.0260e-01 -4.6914e-01 -4.9639e+00 -1.4554e-01 -5.8729e-01 -3.2470e+00 -2.6672e+00 +3.1786e+00 +2.8336e+00
18 +3.452951801e+01 +3.452951801e+01 +3.112951801e+01 +3.112951801e+01 -3.1584e+00 +9.2018e-01 -1.2474e+00 +1.1117e+00 -8.7611e-02 +2.9963e+00 +3.9648e-01 +3.1289e+00 -1.9953e+00 +3.0568e+00 -3.8481e+00 +3.6049e+00 +3.5668e-01 -2.7833e+00 -3.3467e+00 -4.4655e-01 -1.8665e+00 -3.8758e+00 +1.3462e+00 -2.3950e+00
80 +2.457063645e+01 +2.457063645e+01 +2.117063645e+01 +2.117063645e+01 +2.7667e+00 +1.3453e+00 +1.0908e+00 -2.7923e+00 -1.4992e-01 -1.0279e+00 +1.2142e+00 -3.5926e+00 +3.3272e+00 +1.2663e+00 +1.7634e+00 -1.3210e+00 -4.8155e+00 -1.2091e+00 -1.3612e+00 -3.4286e+00 +2.4385e+00 +6.4872e-03 +1.9084e+00 -1.8382e+00
249 +1.322192497e+01 +1.322192497e+01 +9.821924967e+00 +9.821924967e+00 -1.6671e+00 -9.2408e-02 -4.2789e-01 +4.3105e+00 -1.3817e+00 -1.2067e+00 +3.2316e-01 -2.0118e+00 +1.0670e+00 +1.8105e+00 -3.0561e+00 -3.9704e-01 +2.5265e-03 -2.7012e+00 +2.8455e+00 -9.8774e-01 +2.0917e+00 +8.6994e-01 -1.4827e+00 +1.7794e-01
% function evaluation | noise-free fitness - Fopt (-1.851700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.333375990e+01 +7.333375990e+01 -1.118362401e+02 -1.118362401e+02 -9.2400e-01 +2.4406e+00 +1.4964e+00 +2.6985e+00 -4.6971e+00 -3.8146e+00 +3.8214e-01 +4.1747e+00 +4.2922e+00 -5.9163e-01 +1.2411e+00 +4.4763e+00 -3.9038e+00 +2.1094e+00 +3.2228e+00 +2.4521e+00 +2.2721e+00 -1.4967e+00 -4.1045e+00 +1.0816e+00
3 +5.262068349e+01 +5.262068349e+01 -1.325493165e+02 -1.325493165e+02 +2.9165e+00 -2.5708e+00 +2.2472e+00 -3.3523e-01 +4.8915e+00 +7.4102e-01 -4.6559e+00 +1.6539e+00 +3.7370e+00 -2.1613e+00 +4.4553e+00 -3.6162e+00 +3.2585e-01 +4.9589e+00 +4.4893e+00 -2.3162e+00 +2.4810e+00 -4.0692e+00 -3.0442e+00 +2.7649e+00
9 +2.505317260e+01 +2.505317260e+01 -1.601168274e+02 -1.601168274e+02 +1.9820e+00 -4.8746e+00 +3.7360e+00 +3.6019e+00 +7.7428e-01 -3.9508e+00 +1.3684e+00 -3.6600e-01 -3.7648e+00 +4.2291e-02 -7.1508e-01 -1.7520e+00 -1.7221e+00 +1.5104e+00 +5.1427e-01 -2.8938e+00 -1.3581e+00 -8.9672e-01 +9.8981e-01 -2.2889e+00
1864 +1.487944116e+01 +1.487944116e+01 -1.702905588e+02 -1.702905588e+02 -4.0498e+00 +7.5857e-01 -4.5998e+00 +1.0758e+00 -1.5862e+00 -4.8613e+00 +1.2184e+00 +1.1974e+00 +2.9628e+00 +1.2659e+00 -2.2659e+00 +3.0952e+00 +4.1553e+00 -1.1866e-02 -2.7112e+00 -4.4405e-01 -2.5952e+00 +4.4245e+00 +2.4383e+00 +3.1183e-01
% function evaluation | noise-free fitness - Fopt (1.013400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.342693911e+01 +6.342693911e+01 +1.647669391e+02 +1.647669391e+02 +1.6612e+00 +1.7167e+00 +4.8398e+00 +4.5326e+00 -3.4757e-01 -3.6535e+00 +2.9882e+00 -3.0470e+00 -4.5437e-01 -4.1062e+00 -3.8275e+00 -3.4220e+00 -2.6889e+00 +1.1934e-01 +1.0719e+00 -2.5616e+00 -4.3202e+00 +1.4637e+00 -2.7928e+00 +2.1968e+00
2 +4.271392139e+01 +4.271392139e+01 +1.440539214e+02 +1.440539214e+02 -2.1264e+00 -3.1582e+00 +4.2048e+00 -3.0053e+00 +2.9618e+00 +3.5323e+00 +6.7681e-01 -4.1168e+00 -4.9727e+00 -3.2132e+00 +1.9687e-01 +2.3707e+00 -3.7691e-01 -1.6280e+00 -4.4024e+00 -3.6356e+00 +1.2415e-01 +1.9461e+00 +4.0934e+00 +5.1548e-01
5 +3.584291269e+01 +3.584291269e+01 +1.371829127e+02 +1.371829127e+02 +2.5956e+00 -2.4531e+00 +7.0985e-01 +8.8851e-01 +3.3490e+00 +3.3432e+00 -3.8102e+00 -8.8198e-01 +1.3875e+00 -1.1796e+00 -4.2286e+00 -8.3616e-01 -2.5496e+00 +4.7059e+00 -7.5637e-01 -5.4410e-01 -4.4486e+00 +3.4754e+00 +4.4238e-01 -1.6829e+00
189 +2.413183142e+01 +2.413183142e+01 +1.254718314e+02 +1.254718314e+02 -7.6367e-01 +6.4535e-01 -2.6932e-01 +9.4292e-01 +1.7956e+00 -9.8153e-01 -1.0804e+00 +2.1949e+00 -1.1080e+00 +1.8145e-01 -3.7368e+00 -4.0129e+00 -3.8138e-01 +1.4611e+00 +1.1371e+00 -4.8038e+00 +4.6666e+00 -7.0437e-01 +2.0613e+00 +4.0112e+00
2512 +1.318032183e+01 +1.318032183e+01 +1.145203218e+02 +1.145203218e+02 -9.5633e-01 -1.5374e+00 +3.3579e+00 +1.0221e+00 -9.1451e-01 -1.1576e+00 +2.1971e+00 +2.3439e-02 +1.3726e+00 +1.1839e+00 -1.6900e+00 -5.6457e-01 +1.3779e+00 +1.1941e+00 -1.5127e+00 -3.5222e-01 -2.5800e+00 +4.0718e+00 +6.3127e-01 -3.4138e-01
% function evaluation | noise-free fitness - Fopt (-2.400000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.926176925e+01 +7.926176925e+01 +7.686176925e+01 +7.686176925e+01 +7.8728e-01 -4.6397e+00 +2.8656e+00 +3.1639e+00 +3.0184e+00 -4.7535e+00 +4.1322e-01 -1.6785e+00 +1.2872e+00 +2.8370e+00 +2.5249e+00 +4.2351e+00 +3.9283e+00 +3.0702e+00 +2.7279e+00 +2.2244e+00 -3.2588e+00 -1.8130e+00 +5.5160e-01 +1.2221e+00
2 +4.390082523e+01 +4.390082523e+01 +4.150082523e+01 +4.150082523e+01 -4.4930e+00 +4.6981e+00 -2.5852e+00 +2.6343e-01 -4.6128e+00 -1.6094e+00 +1.1639e+00 -1.4508e+00 +5.8800e-01 +8.9631e-01 +4.5476e+00 +1.9122e+00 +2.5596e+00 -6.5461e-01 +3.5200e+00 +2.9978e+00 +3.2149e+00 -2.7469e+00 +4.1389e+00 +2.3059e+00
4 +3.921157982e+01 +3.921157982e+01 +3.681157982e+01 +3.681157982e+01 -6.5225e-01 -4.1586e+00 -1.4992e+00 +1.2454e+00 +7.8517e-01 -3.4982e+00 +3.9470e+00 +4.7732e+00 +2.8136e-01 +4.4861e+00 +2.4013e+00 +9.0505e-01 +3.3661e+00 +3.7033e-01 -4.8609e+00 -3.4924e+00 +1.8412e-01 -1.5606e+00 -4.3272e+00 -8.7336e-01
111 +2.193087526e+01 +2.193087526e+01 +1.953087526e+01 +1.953087526e+01 -4.0679e+00 +6.0601e-01 +4.1442e+00 -1.1695e-02 -1.0419e+00 -5.1207e-01 +1.3954e+00 +1.3371e+00 -1.9271e+00 +1.0976e+00 -5.0131e-01 -1.7389e-01 -5.2417e-01 +3.4336e+00 -1.2819e+00 +1.7391e+00 +3.5214e+00 +2.7788e+00 +2.8819e-01 -2.8865e+00
141 +1.532535155e+01 +1.532535155e+01 +1.292535155e+01 +1.292535155e+01 +2.8924e-01 +1.4304e+00 -2.5745e+00 -4.3701e-01 +1.4321e+00 +5.3697e-01 -2.7007e+00 -1.3157e+00 -5.7110e-01 +2.4635e-01 -7.6347e-01 +3.5458e+00 +1.3623e-01 +3.9756e+00 -1.5375e+00 +4.3207e+00 -4.3764e-01 -2.2896e+00 -4.7209e-01 -3.1469e-01
% function evaluation | noise-free fitness - Fopt (-2.778000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.533230279e+01 +4.533230279e+01 +1.755230279e+01 +1.755230279e+01 +4.8264e+00 +3.3389e-01 +2.9280e+00 +4.8340e-01 -5.6322e-01 +3.8052e+00 +3.3508e+00 +4.2242e+00 +4.7489e+00 +1.6870e+00 +2.0677e+00 -4.1062e-01 -7.3057e-01 +8.9894e-01 -2.2189e+00 +4.1927e+00 -3.0721e+00 -3.8723e+00 +2.4252e+00 -3.6752e+00
2 +3.610197067e+01 +3.610197067e+01 +8.321970674e+00 +8.321970674e+00 -2.1068e+00 -3.7823e+00 -1.9731e+00 -1.8768e+00 -1.7535e+00 +2.2425e+00 -1.1049e+00 +4.7003e-01 +7.6360e-01 -2.5192e+00 -2.0287e+00 +5.6663e-01 +1.2988e+00 -8.4652e-01 -2.6929e+00 +3.1434e+00 +3.6918e+00 +3.6271e+00 -6.2912e-01 +4.7361e+00
26 +1.951982118e+01 +1.951982118e+01 -8.260178825e+00 -8.260178825e+00 +1.0994e+00 -8.8749e-01 +4.9065e+00 -4.9036e-01 -1.4250e+00 -1.7756e+00 +2.4756e+00 +3.0602e+00 +3.2661e+00 +2.2204e+00 +2.9490e-01 -1.6027e+00 -1.8512e+00 +1.7097e+00 +1.3946e+00 -1.3221e+00 -1.9676e-01 +2.2903e+00 +2.4307e+00 -2.6327e+00
2332 +1.508738700e+01 +1.508738700e+01 -1.269261300e+01 -1.269261300e+01 +1.4666e+00 +6.5331e-01 +3.0688e+00 +2.5279e+00 +2.7560e+00 +6.5342e-03 -4.6076e+00 -7.0558e-01 +8.2469e-01 +1.5851e+00 -2.0736e+00 +2.5730e-01 +1.9399e+00 +4.4690e-01 -2.0316e+00 -5.0376e-01 +8.9603e-02 +8.6756e-01 -7.8535e-01 +1.1212e-02
